FIPS,Confirmed
13031,4120
13033,1480
13035,1582
13037,505
13039,3658
13043,637
13045,6053
13047,4841
13049,789
13051,26712
13053,1225
13055,1866
13057,17769
13059,8759
13061,219
13063,20621
13065,621
13067,57749
13069,2681
13071,3399
13073,10895
13075,1293
13077,10109
13079,622
13081,1410
13083,1146
13085,2032
13089,56076
13087,2439
13091,1545
13093,696
13095,7500
13097,10343
13099,877
13101,205
13103,4709
13105,1117
13107,1410
13109,713
13111,1159
13113,8611
13115,7851
13117,19002
13119,1316
13121,76708
13123,2047
13125,182
13127,8178
13129,5064
13131,2099
13133,1055
13135,68663
13137,2291
13139,13684
13141,369
13143,1384
13145,2109
13147,1232
13149,584
13151,16281
13153,14250
13155,470
13157,5646
13159,867
13161,957
13163,862
13165,344
13167,657
13169,1485
13171,1261
13173,769
13175,4357
13177,2545
13179,5031
13181,342
13183,1052
13185,9608
13187,2184
13193,728
13195,1798
13197,520
13189,1422
13191,794
13199,1276
13201,467
13205,1753
13207,1592
13209,551
13211,1134
13213,3656
13215,13048
13217,6657
13219,2747
13221,939
80013,36532
13223,10349
13225,2070
13227,2516
13229,1370
13231,1478
13233,3028
13235,635
13237,1119
13239,166
13241,978
13243,471
13245,14430
13247,5922
13249,460
13251,867
13253,617
13255,4578
13257,1436
13259,1143
13261,2379
13263,370
13265,103
13267,1267
13269,650
13271,790
13273,797
13275,4004
13277,3182
13279,1644
13281,598
13283,409
13285,3781
13287,774
13289,405
90013,6992
13291,1344
13293,2046
13295,5158
13297,5597
13299,2676
13301,282
13303,1218
13305,1972
13307,153
13309,444
13311,1894
13313,10335
13315,686
13317,651
13319,731
13321,1527
99999,0
66,32151
15001,20832
15003,132247
15007,11616
15009,24268
80015,4090
90015,0
16001,52486
16003,158
16005,6866
16007,212
16009,694
16011,2642
16013,2815
16015,297
16017,2499
16019,9116
16021,429
16023,97
16025,53
16027,18105
16029,425
16031,1011
16033,18
16035,615
16037,171
16039,3155
16041,580
16043,462
16045,798
16047,950
16049,724
16051,1544
16053,1745
16055,11014
16057,2179
16059,331
16061,317
16063,345
16065,3601
16067,991
16069,2637
16071,220
16073,576
16075,1376
16077,360
16079,584
16081,920
16083,7832
90016,0
16085,1142
16087,504
17001,7242
17003,454
17005,1522
17007,4930
17009,1297
17011,3039
17013,591
17015,1465
17017,1713
17019,33850
17021,4019
17023,1751
17025,1495
17027,4271
17029,6241
17031,462712
17033,2602
17035,1102
17039,1710
17037,10523
17041,2685
17043,99447
17045,1988
17047,542
17049,3067
17051,2209
17053,1607
17055,4173
17057,4201
17059,554
17061,1185
17063,3931
17065,702
17067,1197
17069,322
17071,351
17073,4876
17075,2208
17077,7409
17079,797
17081,3927
17083,2274
17085,1458
17087,1980
17089,53530
17091,8428
17093,13282
17095,4762
17099,12267
17097,71541
17101,1782
17103,3688
17105,4110
17107,4390
17115,13263
17117,4999
17119,27354
17121,3948
17123,1018
17125,1492
17127,1427
17109,2808
17111,36773
17113,25736
17129,1537
17131,1516
17133,3655
17135,4059
17137,4278
17139,1266
17141,4965
80017,-10
17143,17349
17145,2845
17147,1828
17149,1582
17151,296
17153,579
17155,417
17157,4631
17159,1821
17161,11575
17165,3229
17167,28844
17169,788
17171,420
17173,2004
17163,25300
17175,607
17177,4126
17179,13389
90017,-110
17181,2062
17183,10570
17185,1419
17187,1290
17189,1115
17191,1927
17193,1370
17195,6107
17197,62037
17199,9615
17201,30208
17203,3682
18001,1523
18003,32594
18005,7863
18007,702
18009,796
18011,5013
18013,711
18015,1080
18017,3084
18019,11641
18021,2022
18023,2546
18025,794
18027,2130
18033,2846
18029,4127
18031,2090
18035,7455
18037,3744
18039,11834
18041,1750
18043,7169
18045,1462
18047,1181
18049,1071
18051,4328
18053,4546
18055,2344
18057,29136
18059,6557
18061,3655
18063,13315
18065,3487
18067,7676
18069,3320
18071,4273
18073,2452
18075,1256
18077,2831
18079,2094
18081,13360
18083,3520
18085,4434
18087,1237
18091,7845
18089,29517
18093,3684
18095,10085
18097,72049
18099,2545
18101,596
18103,2270
18105,11994
18107,3042
18109,5528
18111,650
18113,3287
18115,495
18117,1562
18119,2161
18121,986
18123,1594
18125,1086
18127,11504
18129,2270
18131,777
18133,2602
18135,1570
18137,2274
18139,1539
18143,2642
18145,4646
18147,1419
18141,18976
18149,924
18151,2478
18153,1656
18155,684
18157,19237
18159,890
90018,0
18161,660
18163,21979
18165,1167
18167,9058
18169,2088
18171,614
18173,7812
18175,1904
18177,6182
18179,1327
18181,1808
18183,2617
19001,289
19003,196
19005,629
19007,702
19009,296
19011,1707
19013,10040
19015,1440
19017,1389
19019,1290
19021,1300
19023,788
19025,604
19027,1186
19029,526
19031,1391
19033,2644
19035,740
19037,718
19039,558
19041,1102
19043,830
19045,2971
19047,811
19049,7410
19051,305
19053,415
19055,887
19057,2098
19059,866
19061,6818
19063,473
19065,1105
19067,943
19069,592
19071,367
19073,438
19075,644
19077,614
19079,799
19081,573
19083,1144
19085,830
19087,1268
19089,452
19091,614
19093,420
19095,1261
19097,1141
19099,2233
19101,1109
19103,16187
19105,1279
19107,499
19109,652
19111,1680
19113,18767
19115,606
19117,465
19119,584
19121,703
19123,1068
19125,1782
19127,2725
19129,1004
19131,596
19133,432
19135,405
19137,559
19139,2780
19141,833
19143,290
19145,521
19147,472
19149,1246
19151,384
19153,43169
19155,7385
19157,1236
19159,288
19161,605
19163,12579
19165,622
19167,1614
19169,6014
19171,994
19173,269
90019,-2510
19175,605
19177,357
19179,2196
19181,3698
19183,1561
19185,349
19187,2677
19189,645
19191,1045
19193,7534
19195,495
19197,783
20001,1471
20003,798
20005,1500
20007,363
20009,1893
20011,1608
20013,770
20015,6707
20017,216
20019,221
20021,2287
20023,149
20025,130
20027,607
20029,438
20031,830
20033,88
20035,3443
20037,4588
20039,110
20041,1416
20043,729
20045,14271
20047,83
20049,194
20051,2112
20053,431
20055,2997
20057,2972
20059,2429
20061,4111
20063,194
20065,199
20067,643
20069,269
20071,100
20073,646
20075,112
20077,407
20079,3552
20081,258
20083,124
20085,1336
20087,1733
20089,176
20091,63694
20093,264
20095,576
20097,223
20099,2436
20101,78
20103,8181
20105,185
20107,971
20109,258
20111,3852
20115,1197
20117,622
20113,2594
20119,411
20121,2870
20123,529
20125,3497
20127,567
20129,146
20131,858
20133,1943
20135,204
20137,482
20139,1445
20141,232
20143,326
80020,0
20145,567
20147,292
20149,2345
20151,510
20153,105
20155,5284
20157,351
20159,863
20161,5098
20163,389
20165,210
20167,426
20169,4508
20171,364
20173,52816
20175,1581
20177,19676
20179,183
20181,350
20183,143
20185,322
20187,93
20189,480
20191,1798
20193,675
20195,233
90020,0
20197,458
20199,95
20201,417
20203,170
20205,987
20207,255
20209,16844
21001,2192
21003,2501
21005,2795
21007,682
21009,4259
21011,1353
21013,2827
21015,14852
21017,2486
21019,7229
21021,3326
21023,855
21025,1741
21027,1866
21029,9354
21031,1347
21033,1606
21035,3727
21037,9842
21039,388
21041,1240
21043,3651
21045,1330
21047,5720
21049,5106
21051,2619
21053,1328
21055,952
21057,764
21059,11957
21061,911
21063,1278
21065,1554
21067,43660
21069,1564
21071,4850
21073,6324
21075,384
21077,779
21079,1787
21081,2573
21083,3812
21085,2907
21087,1205
21089,5143
21091,905
21093,13778
21095,3183
21097,2932
21099,1587
21101,5424
21103,2100
21105,311
21107,5937
21109,1289
21111,103438
21113,6529
21115,2567
21117,16429
21119,1737
21121,3888
21123,1249
21125,7009
21127,1522
21129,1082
21131,1417
21133,2860
21135,1595
21137,2305
21139,965
21141,2996
21143,915
21151,10445
21153,1464
21155,2186
21157,3133
21159,1186
21161,2212
21145,8868
21147,1782
21149,960
21163,2153
21165,704
21167,2748
21169,772
21171,1102
21173,4180
21175,2311
21177,4190
21179,5505
21181,883
21183,2496
21185,7731
21187,783
21189,538
21191,1234
21193,4640
21195,7917
21197,1789
21199,6486
21201,259
21203,1659
21205,2605
21207,2325
21209,8896
21211,5977
21213,2175
21215,2264
21217,3474
21219,1011
21221,1607
21223,751
90021,5446
21225,1475
21227,16150
21229,1411
21231,2594
21233,1347
21235,4618
21237,1164
21239,3338
22001,5321
22003,3147
22005,12919
22007,1911
22009,4339
22011,3282
22013,1473
22015,16795
22017,26580
22019,20155
22021,1335
22023,324
22025,850
22027,1210
22029,1841
22031,2759
22033,47572
22035,804
22037,2727
22039,2574
22041,2592
22043,2084
22045,6480
22047,3508
22049,1663
22051,44357
22053,2276
22059,1500
22055,23915
22057,10221
22061,4984
22063,12780
22065,995
22067,2254
22069,3368
22071,40962
22073,18349
80022,0
22075,2463
22077,2509
22079,11082
22081,645
22083,2410
22085,1744
22087,4345
22089,4977
22091,677
22093,2379
22095,4135
22097,8322
22099,4452
22101,3919
22103,29452
22105,12435
22107,423
22109,11740
90022,420
22111,2586
22113,5102
22115,3487
22117,4830
22119,4458
22121,2976
22123,1513
22125,1420
22127,1750
23001,8767
23003,8126
23005,28196
23007,2582
23009,4092
23011,11486
23013,3606
23015,3003
80023,0
23017,4825
23019,13934
23021,1269
23023,2833
23025,4173
90023,5
23027,3260
23029,2015
23031,20772
24001,6081
24003,32505
24005,45477
24510,40560
24009,4609
24011,1988
24013,8045
24015,5980
24017,11843
24019,2860
24021,17711
24023,1644
24025,14440
24027,20560
24029,1050
24031,90687
24033,56488
24035,2298
24039,1655
24037,7697
24041,2183
90024,0
24043,10113
24045,7323
24047,3285
25001,15761
25003,15532
25005,54769
25009,75039
25011,6638
25013,58834
25015,17463
25017,165906
25021,64259
25023,45149
25025,98603
90025,78568
25027,82766
26001,373
26003,729
26005,8246
26007,1383
26009,1538
26011,1043
26013,677
26015,4299
26017,9418
26019,1264
26021,11278
26023,3117
26025,11543
26027,2529
26029,1830
26031,1386
26033,3980
26035,1990
26037,8946
26039,831
26041,3384
26043,2647
26045,10798
26047,2309
26049,36512
26051,1682
26053,1158
26055,6607
26057,3498
26059,2613
26061,2650
26063,2170
26065,28216
26067,5264
26069,1291
26071,949
26073,4989
26075,13341
26077,24223
26079,1375
26081,54802
26083,168
26085,611
26087,5715
26089,1402
26091,8559
26093,16766
26095,484
26097,949
26099,86222
26101,1472
26103,7171
26105,2377
26107,2728
26109,1695
26111,6911
26113,821
26115,14055
26117,4161
26119,452
26121,12583
26123,3206
26125,122691
26127,1766
26129,1195
26131,314
26133,1418
26135,346
26137,1721
26139,23654
80026,2802
26141,453
26143,1243
26145,16795
26151,2274
26153,661
26155,6153
26147,12660
26149,3261
26157,3824
90026,-39
26159,5314
26161,44199
26163,165627
26165,2484
27001,760
27003,33488
27005,2626
27007,3748
27009,4862
27011,451
27013,6269
27015,1801
27017,3656
27019,9908
27021,2032
27023,908
27025,4389
27027,7634
27029,516
27031,295
27033,843
27035,4687
27037,43468
27039,2116
27041,3054
27043,1160
27045,1636
27047,3127
27049,4895
27051,430
27053,130026
27055,1690
27057,1372
27059,2762
27061,3377
27063,495
27065,918
27067,3513
27069,220
27071,1040
27073,502
27075,802
27077,246
27079,1665
27081,305
27083,1693
27087,715
27089,510
27091,1629
27085,3369
27093,1481
27095,1760
27097,2422
27099,4533
27101,500
27103,2960
27105,1635
27107,486
27109,21176
27111,3622
27113,1114
27115,1832
27117,429
27119,2890
27121,1075
27123,52995
27125,226
27127,1078
27129,1041
27131,6396
27133,543
27135,1212
27139,13894
27141,7542
27143,929
27137,18929
27145,16562
27147,3391
27149,946
27151,553
27153,1846
27155,261
90027,269
27157,1891
27159,1187
27161,1488
27163,26872
27165,891
27167,424
27169,5421
27171,9654
27173,664
28001,2633
28003,4094
28005,1178
28007,2037
28009,720
28011,2972
28013,1721
28015,818
28017,2277
28019,1027
28021,827
28023,1253
28025,1789
28027,2192
28029,2756
28031,2714
28033,17094
28035,8469
28037,655
28039,2217
28041,1026
28043,1720
28045,4690
28047,20012
28049,19360
28051,1659
28053,695
28055,79
28057,2496
28059,13029
28061,1645
28063,545
28065,1062
28067,7213
28069,765
28071,6539
28073,6953
28075,6608
28077,1361
28079,2278
28081,10007
28083,2357
28085,2858
28087,6272
28089,9594
28091,2638
28093,3198
28095,3760
28097,1123
28099,3897
28101,2171
28103,844
28105,4043
28107,3784
28109,5552
28111,943
28113,3967
28115,3197
28117,3018
28119,495
28121,14347
28123,1760
28125,353
28127,2363
28129,1470
28131,1803
28133,1380
28135,882
28137,2706
28139,2423
28141,2262
28143,897
90028,1146
28145,2969
28147,1448
28149,3580
28151,3032
28153,1630
28155,1296
28157,664
28159,2177
28161,1608
28163,3383
29001,1604
29003,1446
29005,452
29007,1388
29009,1890
29011,916
29013,1071
29015,1327
29017,699
29019,17231
29021,8622
29023,2967
29025,398
29027,3792
29029,2496
29031,5513
29033,559
29035,335
29037,8574
29039,955
29041,454
29043,6754
29045,392
29047,9577
29049,1300
29051,6027
29053,949
29055,1436
29057,491
29059,1245
29061,461
29063,533
29065,999
29067,655
29069,3289
29071,9500
29073,943
29075,527
29077,24216
29079,761
29081,431
29083,1841
29085,545
29087,306
29089,900
29091,2788
29093,615
29095,34884
29097,10760
29099,17784
29101,3898
29103,294
29105,2259
29107,2238
29109,2166
29111,874
29113,4294
29115,619
29117,982
29121,1080
29123,1036
29125,474
29127,2121
29119,1569
29129,201
29131,1677
29133,1063
29135,898
29137,568
29139,811
29141,1051
29143,1585
29145,3495
29147,2100
29149,516
29151,838
29153,415
29155,927
29157,1509
29159,4135
29161,3190
29163,1178
29165,3698
29167,2472
29169,3397
29171,302
29173,666
29175,1923
29177,1571
29179,332
29181,583
29195,1699
29197,208
29199,173
29201,3334
29203,433
29205,517
29183,34420
29185,716
29187,5851
29189,90845
29510,23476
29186,1088
29207,1417
29209,1604
29211,407
29213,3806
29215,1288
90029,0
29217,1687
29219,2472
29221,1674
29223,615
29225,2670
29227,92
29229,1011
30001,603
30003,1576
30005,707
30007,316
30009,522
30011,51
30013,8767
30015,220
30017,679
30019,81
30021,518
30023,968
30025,129
30027,664
30029,8764
30031,13100
30033,73
30035,1616
30037,30
30039,152
30041,1236
30043,750
30045,68
30047,2138
30049,5991
30051,157
30053,1270
30057,461
30055,72
30059,176
30061,387
30063,10815
30065,169
30067,1706
30069,8
30071,189
30073,381
30075,78
30077,436
30079,73
30081,1794
30083,666
30085,969
30087,897
30089,576
30091,173
30093,2416
30095,324
30097,189
30099,381
30101,263
30103,21
90030,0
30105,363
30107,112
30109,29
30111,12023
31001,1907
31003,259
31005,4
31007,17
31009,14
31011,250
31013,566
31015,106
31017,148
31019,3286
31021,380
31023,595
31025,1997
31027,370
31029,130
31031,93
31033,540
31035,397
31037,657
31039,410
31041,426
31043,1773
31045,247
31047,1062
31049,68
31051,343
31053,2993
31055,52814
31057,62
31059,352
31061,64
31063,104
31065,311
31067,793
31069,115
31071,94
31073,110
31075,10
31077,106
31079,5405
31081,771
31083,17
31085,7
31087,115
31089,642
31091,15
31093,355
31095,242
31097,113
31099,286
31101,402
31103,21
31105,137
31107,378
31109,30921
31111,2540
31113,20
31115,11
31119,2762
31117,12
31121,466
31123,215
31125,180
31127,223
31129,256
31131,983
31133,125
31135,114
31137,625
31139,279
31141,2360
31143,319
31145,442
31147,515
31149,21
31151,1025
31153,17428
31155,1327
31157,2961
31159,835
31161,132
31163,141
31165,10
31167,94
31169,314
31171,19
31173,594
90031,4223
31175,173
31177,1345
31179,465
31181,153
31183,30
31185,1306
32510,6012
32001,2398
32003,215863
32005,2641
32007,2974
32009,47
32011,-16
32013,-34
32015,396
32017,-126
32019,3416
32021,690
32023,2892
32027,1000
32029,-79
90032,0
32031,43625
32033,362
33001,5713
33003,4284
33005,7297
33007,2816
33009,11102
33011,41543
33013,14111
33015,30001
33017,13498
33019,4021
90033,-1170
34001,25879
34003,99072
34005,42920
34007,51551
34009,7674
34011,16240
34013,81702
34015,26415
34017,69643
34019,11452
34021,35977
34023,82827
34025,62181
34027,54701
34029,56389
34031,52065
34033,4972
34035,30421
34037,13100
90034,54
34039,53786
34041,9175
35001,64692
35003,148
35005,6360
35006,3371
35007,772
35009,4318
35011,217
35013,25706
35015,4765
35017,3242
35019,453
35021,31
35023,441
35025,4638
35027,1829
35028,2569
35029,2145
35031,9909
35033,374
35035,4904
35037,518
35039,4648
35041,1661
35045,14843
35047,3018
35043,16089
35049,16100
35051,735
35053,1478
35055,2733
35057,963
90035,1494
35059,279
35061,7305
36001,26356
36003,2642
36005,158156
36007,17471
36009,5362
36011,6398
36013,8169
36015,8323
36017,3538
36019,9221
36021,4580
36023,4412
36025,3257
36027,25477
36029,88548
36031,2824
36033,4044
36035,5023
36037,4710
36039,3356
36041,334
36043,5232
36045,9233
36047,295810
36049,1822
36051,4277
36053,5670
36055,56459
36057,4671
36059,160363
36061,208548
36063,18839
36065,21292
36067,54388
36069,8410
36071,46097
36073,2952
36075,12444
36077,4721
80036,0
36079,9727
36081,279920
36083,14860
36085,63091
36087,34356
36091,22026
36093,15058
36095,2159
36097,1463
36099,2632
36089,7998
36101,7484
36103,151662
36105,8094
36107,4520
36109,11073
36111,13563
90036,564
36113,6666
36115,5261
36117,6763
36119,99501
36121,2750
36123,1456
37001,20730
37003,3427
37005,991
37007,2648
37009,2425
37011,1649
37013,5418
37015,1824
37017,3978
37019,14687
37021,25945
37023,9281
37025,22423
37027,8446
37029,566
37031,6069
37033,2158
37035,18569
37037,6646
37039,2427
37041,1855
37043,992
37045,10756
37047,5715
37049,10974
37051,41868
37053,2081
37055,3645
37057,16667
37059,4545
37061,6575
37063,44164
37065,5646
37067,41739
37069,10988
37071,23807
37073,804
37075,877
37077,6639
37079,2453
37081,53840
37083,6328
37085,15197
37087,5518
37089,9053
37091,2012
37093,7982
37095,569
37097,18289
37099,3970
37101,27216
37103,928
37105,6693
37107,6177
37109,8525
37113,2873
37115,2332
37117,2556
37111,5128
37119,125470
37121,1429
37123,2645
37125,10923
37127,10855
37129,23049
37131,1907
37133,23438
37135,17929
37137,989
37139,3159
37141,6250
37143,1115
37145,4211
37147,23615
37149,1514
37151,12878
37153,5712
37155,16243
37157,9011
37159,14424
37161,6032
37163,7387
37165,4544
37167,7167
37169,4389
37171,7695
37173,1631
37175,2099
37177,408
90037,-19815
37179,24906
37181,4865
37183,179438
37185,1974
37187,1457
37189,5175
37191,14454
37193,6471
37195,8657
37197,4464
37199,2104
38001,146
38003,854
38005,533
38007,32
38009,476
38011,180
38013,82
38015,10461
38017,22281
38019,255
38021,325
38023,146
38025,200
38027,173
38029,128
38031,288
38033,91
38035,8097
38037,77
38039,138
38041,266
38043,125
38045,245
38047,88
38049,316
38051,156
38053,658
38055,593
38057,677
38059,2992
38061,1068
38063,171
38065,75
38067,572
38069,233
38071,1088
38073,464
38075,121
38077,1174
38079,2864
38081,289
38083,65
38085,397
38087,10
38089,2875
38091,89
38093,2092
38095,187
38097,571
90038,0
38099,881
38101,6207
38103,222
38105,2626
69,8472
39001,2205
39003,7363
39005,3212
39007,5901
39009,6648
39011,3118
39013,4900
39015,3478
39017,32890
39019,1162
39021,2466
39023,11102
39025,18463
39027,3351
39029,6346
39031,2143
39033,3159
39035,61299
39037,3331
39039,2471
39041,16552
39043,5575
39045,12361
39047,2458
39049,101545
39051,2728
39053,2857
39055,3638
39057,12750
39059,3134
39061,67570
39063,4818
39065,1855
39067,921
39069,1866
39071,3325
39073,2220
39075,891
39077,3683
39079,2967
39081,4665
39083,3906
39085,10685
39087,7049
39089,12792
39091,2798
39093,18054
39095,35821
39097,2821
39099,14723
39101,5747
39103,10607
39105,1557
39107,2352
39109,7256
39111,994
39113,42799
39115,1031
39117,2173
39119,7870
39121,896
39123,2454
39125,1136
39127,2356
39129,4717
39131,2670
39133,9431
39135,2672
39137,1923
39139,8574
39141,6864
39143,3795
39145,7603
39147,3176
39149,3044
39151,20463
39153,29821
39155,11746
39157,4889
90039,0
39159,5756
39161,1804
39163,931
39165,20289
39167,3495
39169,6133
39171,2253
39173,10467
39175,1353
40001,2961
40003,300
40005,1137
40007,319
40009,1789
40011,778
40013,4502
40015,2738
40017,15424
40019,4985
40021,5429
40023,1210
40025,158
40027,34882
40029,595
40031,11404
40033,442
40035,1539
40037,6420
40039,2398
40041,3441
40043,306
40045,268
40047,4429
40049,2024
40051,4939
40053,305
40055,478
40057,124
40059,179
40061,897
40063,773
40065,2265
40067,374
40069,1023
40071,4075
40073,1455
40075,732
40077,663
40079,3945
40081,2766
40083,4504
40085,1080
40093,1017
40095,1689
40097,3336
40087,3869
40089,2209
40091,1870
40099,1398
40101,6112
40103,1057
40105,867
40107,1056
40109,75112
40111,3190
40113,3710
40115,2752
80040,0
40117,1297
40119,6134
40121,3710
40123,4957
40125,7713
40127,812
40129,220
40131,8697
40133,2034
40135,3698
40137,3249
40139,1551
40141,470
40143,59381
90040,-7134
40145,8771
40147,3931
40149,938
40151,598
40153,1071
41001,1058
41003,11517
41005,35347
41007,2490
41009,3992
41011,5458
41013,3012
41015,1734
41017,26380
41019,7240
41021,93
41023,632
41025,422
41027,1774
41029,20009
41031,3260
41033,6565
41035,5787
41037,394
41039,33844
41041,3923
41043,13013
41045,2407
41047,33563
41049,1025
41051,74956
41053,8369
41055,139
41057,1829
41059,7597
90041,0
41061,1731
41063,521
41065,2347
41067,56922
41069,115
41071,9099
42001,7792
42003,109266
42005,3915
42007,12609
42009,2536
42011,30569
42013,7709
42015,6226
42017,40397
42019,13963
42021,10548
42023,216
42025,4944
42027,11198
42029,32856
42031,2060
42033,5715
42035,2720
42037,5169
42039,5653
42041,16871
42043,17711
42045,39165
42047,2053
42049,19210
42051,9363
42053,440
42055,12377
42057,1105
42059,2455
42061,3427
42063,5798
42065,2546
42067,1056
42069,17904
42071,35039
42073,5015
42075,10771
42077,30920
42079,25450
42081,8251
42083,2220
42085,6106
42087,3380
42089,13624
42091,56640
42093,1578
42095,25860
42097,6891
42099,2245
42101,105923
42103,3879
42105,809
42107,9849
42109,2105
42111,5262
42113,337
42115,2716
42117,2417
90042,0
42119,3159
42121,2846
42123,2313
42125,18274
42127,3332
42129,24673
42131,1723
42133,37996
72001,3147
72003,6060
72005,7325
72007,3749
72009,4053
72011,3916
72013,12693
72015,2979
72017,3724
72019,4471
72021,27689
72023,6162
72025,19004
72027,5379
72029,5311
72031,21280
72033,3167
72035,6957
72037,1505
72039,2422
72041,6705
72043,6207
72045,2916
72047,5554
72049,223
72051,5237
72053,4194
72054,2292
72055,1774
72057,6093
72059,3051
72061,13266
72063,6725
72065,5538
72067,2393
72069,7625
72071,6850
72073,2971
72075,7430
72077,5396
72079,3457
72081,5116
72083,1578
72085,5246
72087,2368
72089,2262
72091,5765
72093,788
72095,1512
72097,9783
72099,6372
72101,4325
72103,3268
72105,4048
72107,3064
72888,0
72109,2824
72111,2948
72113,20173
72115,4285
72117,1995
72119,6208
72121,3198
72123,3786
72125,4531
72127,38899
72129,5216
72131,6342
72133,3316
72135,9135
72137,10087
72139,8159
72999,18903
72141,4078
72143,5236
72145,8867
72147,902
72149,4088
72151,5007
72153,5446
44001,7873
