FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop,Deaths,Confirmed,Population,Land_area,Population Density
30107,Wheatland County,MT,43.9,1673.0,0,52,2069,1423.2,1.4537661607644743
54045,Logan County,WV,64.5,25443.0,6,2210,32567,453.74,71.77458456384714
48215,Hidalgo County,TX,84.4,589575.0,72,42803,870781,1570.87,554.3304028977574
47149,Rutherford County,TN,62.7,250782.0,81,20779,341486,619.36,551.3530095582537
20191,Sumner County,KS,52.3,17283.0,2,1339,22382,1181.94,18.936663451613448
51105,Lee County,VA,57.6,19101.0,7,1161,22173,435.52,50.91155400440852
48083,Coleman County,TX,44.1,6514.0,5,211,7684,1261.95,6.088989262649075
51167,Russell County,VA,53.6,21612.0,7,1264,25781,473.82,54.41095774766789
39011,Auglaize County,OH,48.7,34708.0,21,2491,46422,401.39,115.6531054585316
54107,Wood County,WV,67.6,66061.0,20,4977,84296,366.26,230.15344290940865
29045,Clark County,MO,37.2,5270.0,0,228,6634,504.69,13.144702688779253
39159,Union County,OH,70.7,44532.0,9,3937,62784,431.73,145.42422347300396
20029,Cloud County,KS,57.3,6750.0,2,309,9032,715.34,12.626163782257388
05125,Saline County,AR,56.6,94180.0,19,8466,123416,723.6,170.55831951354338
36025,Delaware County,NY,62.5,36926.0,7,1709,44308,1442.44,30.717395524250573
46033,Custer County,SD,55.9,7646.0,1,374,8318,1557.0,5.342324983943481
22081,Red River Parish,LA,43.5,6469.0,0,511,7620,389.09,19.584157906911
29043,Christian County,MO,54.5,66365.0,9,4529,88842,562.65,157.8992268728339
26077,Kalamazoo County,MI,69.8,208176.0,60,14874,261670,561.66,465.8868354520529
39143,Sandusky County,OH,62.0,45583.0,27,2958,58896,408.45,144.19390378259274
42039,Crawford County,PA,56.5,67333.0,18,3633,83938,1012.3,82.91810728045046
05047,Franklin County,AR,56.7,13756.0,4,717,17097,608.86,28.08034687777157
40075,Kiowa County,OK,62.7,6616.0,3,410,8509,1015.23,8.381352008904386
27001,Aitkin County,MN,65.5,13268.0,4,286,15697,1821.66,8.616865935465453
48011,Armstrong County,TX,50.2,1461.0,0,59,1848,909.11,2.0327573120964457
40027,Cleveland County,OK,60.9,223796.0,33,23708,295528,538.77,548.5234886871949
42091,Montgomery County,PA,81.8,652435.0,154,32994,856553,483.04,1773.2548029148725
41047,Marion County,OR,72.6,263189.0,34,20355,345920,1182.33,292.5748310539359
16003,Adams County,ID,50.0,3549.0,0,68,4379,1363.06,3.212624535970537
29223,Wayne County,MO,43.0,10261.0,5,421,10974,759.18,14.455069943886826
28047,Harrison County,MS,65.1,158574.0,22,11344,208621,573.99,363.4575515252879
53019,Ferry County,WA,60.4,6373.0,2,296,7178,2203.16,3.258047531727156
54011,Cabell County,WV,67.1,73869.0,25,7104,94350,281.02,335.74122838232154
47167,Tipton County,TN,48.4,46689.0,15,3517,60970,458.37,133.01481336038572
26069,Iosco County,MI,64.2,20954.0,16,690,25237,549.1,45.96066290293207
48251,Johnson County,TX,55.6,130222.0,51,8792,179927,724.69,248.28133408767889
29077,Greene County,MO,55.6,232457.0,35,16666,298915,675.3,442.6403080112543
51093,Isle of Wight County,VA,58.9,29386.0,0,1827,38606,315.61,122.32185291974272
51179,Stafford County,VA,66.5,113243.0,5,7834,156927,268.96,583.458506841166
19035,Cherokee County,IA,63.5,8806.0,4,455,11658,576.91,20.207658040248912
56025,Natrona County,WY,54.9,60737.0,18,4292,79955,5340.35,14.971865139925283
29091,Howell County,MO,39.9,30535.0,9,1816,39750,927.25,42.86869776220006
01015,Calhoun County,AL,55.3,89132.0,22,6635,116441,605.87,192.1880931552973
01121,Talladega County,AL,43.0,63273.0,12,5837,82149,736.78,111.49732620320856
48107,Crosby County,TX,55.0,4242.0,3,345,5133,900.2,5.702066207509442
08087,Morgan County,CO,58.2,21551.0,5,976,29111,1280.43,22.73533109970869
27097,Morrison County,MN,57.9,25633.0,5,1150,34010,1125.06,30.22949887117132
01035,Conecuh County,AL,50.9,9593.0,1,774,11597,850.16,13.640961701326807
40091,McIntosh County,OK,63.3,15756.0,2,1180,18941,618.5,30.624090541632984
21221,Trigg County,KY,55.5,11548.0,5,578,14061,441.43,31.853294973155425
37187,Washington County,NC,57.0,9274.0,3,1053,11003,348.14,31.60510139599012
12113,Santa Rosa County,FL,62.3,144119.0,247,10166,188000,1011.61,185.8423700833325
46055,Haakon County,SD,51.2,1456.0,0,82,1872,1810.53,1.033951384401253
13267,Tattnall County,GA,38.3,20127.0,4,732,22842,479.4,47.64705882352941
42115,Susquehanna County,PA,51.8,32891.0,14,1470,38434,823.44,46.67492470611094
49051,Wasatch County,UT,71.2,23642.0,2,3088,34788,1175.5,29.59421522756274
42103,Pike County,PA,62.7,46099.0,11,2176,58535,544.96,107.41155314151496
48253,Jones County,TX,50.5,16601.0,6,593,19663,928.55,21.176027139087825
31015,Boyd County,NE,40.5,1564.0,0,59,1810,539.94,3.352224321220876
47137,Pickett County,TN,50.3,4185.0,1,475,5001,162.98,30.684746594674195
18061,Harrison County,IN,59.1,31495.0,13,2424,39654,484.52,81.8418228349707
48469,Victoria County,TX,59.0,68831.0,12,3706,91319,882.14,103.5198494570023
45053,Jasper County,SC,42.5,24117.0,1,1337,28791,655.32,43.9342611243362
39077,Huron County,OH,57.5,44289.0,29,2807,58565,491.5,119.1556459816887
51113,Madison County,VA,62.2,10590.0,3,535,13837,320.68,43.14893351627791
19143,Osceola County,IA,55.2,4579.0,2,192,6192,398.68,15.531253135346644
05103,Ouachita County,AR,63.1,18168.0,1,1239,22650,732.78,30.909686399737986
25015,Hampshire County,MA,67.6,137637.0,31,8177,162308,527.26,307.83294769184084
48135,Ector County,TX,54.3,115893.0,35,7834,165171,897.69,183.99558867760584
54029,Hancock County,WV,75.7,23350.0,6,1349,29095,82.61,352.1970705725699
19169,Story County,IA,66.5,81098.0,9,3280,98537,572.82,172.02087915924722
48435,Sutton County,TX,53.1,2886.0,0,135,3372,1453.93,2.3192313247542864
13249,Schley County,GA,42.6,4003.0,0,327,4547,166.91,27.242226349529687
17063,Grundy County,IL,67.2,38268.0,22,2434,52533,418.04,125.66500813319298
40069,Johnston County,OK,51.9,8428.0,0,665,10272,642.94,15.976607459483
29163,Pike County,MO,45.1,14324.0,2,807,17587,670.44,26.232026728715468
49035,Salt Lake County,UT,78.7,851292.0,129,99422,1185238,742.28,1596.753246753247
08039,Elbert County,CO,43.2,21051.0,2,1123,26062,1850.85,14.081097873949808
19009,Audubon County,IA,68.6,4334.0,0,165,5674,442.96,12.809283005237496
38011,Bowman County,ND,48.4,2286.0,0,101,2993,1161.81,2.576152727210129
21007,Ballard County,KY,44.8,6239.0,0,333,7728,246.66,31.330576502067625
29171,Putnam County,MO,41.0,3642.0,1,129,4681,517.32,9.048557952524549
21025,Breathitt County,KY,59.4,10003.0,2,661,13718,492.41,27.858898072744257
48115,Dawson County,TX,42.3,9457.0,8,468,12456,900.31,13.835234530328444
26033,Chippewa County,MI,77.1,30704.0,18,2606,36785,1558.42,23.604034855815502
04001,Apache County,AZ,95.0,52462.0,29,4175,66021,11197.52,5.896037694060827
16045,Gem County,ID,48.0,13979.0,2,278,19123,560.9,34.09342128721698
39173,Wood County,OH,68.6,104261.0,36,7405,132248,617.21,214.26742923802271
37193,Wilkes County,NC,53.8,54628.0,25,3969,65969,754.28,87.45956408760672
40007,Beaver County,OK,39.2,3920.0,0,180,5049,1814.67,2.7823240589198037
31125,Nance County,NE,34.9,2743.0,0,128,3380,441.63,7.653465570726627
13061,Clay County,GA,69.3,2287.0,0,179,2848,195.38,14.57672228477838
51087,Henrico County,VA,63.3,256660.0,16,17231,334389,233.7,1430.847240051348
37115,Madison County,NC,64.0,17939.0,8,1156,21193,449.57,47.140601018751255
19053,Decatur County,IA,49.1,6114.0,5,234,7645,531.88,14.37354290441453
54007,Braxton County,WV,51.6,11279.0,4,720,12447,510.81,24.367181535208783
19063,Emmet County,IA,60.4,7337.0,2,292,9388,395.88,23.71425684550874
04015,Mohave County,AZ,46.7,176822.0,98,14115,213267,13311.08,16.021765326329643
53067,Thurston County,WA,75.0,228828.0,43,16305,294793,721.96,408.3231757992132
26117,Montcalm County,MI,50.5,49856.0,21,2427,66614,705.4,94.43436348171252
51810,Virginia Beach city,VA,70.9,351000.0,50,26726,459470,249.02,1845.1128423419805
29105,Laclede County,MO,46.3,26892.0,5,1644,36039,764.72,47.127053039020815
51065,Fluvanna County,VA,69.0,21864.0,1,1028,27249,286.01,95.27289255620433
13255,Spalding County,GA,48.6,51061.0,22,3195,67306,196.47,342.5764747798646
48055,Caldwell County,TX,64.7,33513.0,8,3563,45883,545.26,84.14884642189048
21087,Green County,KY,50.9,8693.0,1,470,11107,286.03,38.83159109184352
29205,Shelby County,MO,57.8,4498.0,0,288,6103,500.86,12.185041728227448
29209,Stone County,MO,42.4,26717.0,2,1012,31076,464.03,66.9698079865526
37183,Wake County,NC,80.5,849055.0,47,113447,1129410,835.22,1352.230550034721
36113,Warren County,NY,84.6,52361.0,10,3480,65737,866.95,75.82559547840128
20195,Trego County,KS,44.8,2310.0,1,165,2808,889.48,3.1569006610603947
55063,La Crosse County,WI,74.8,94882.0,13,10082,120784,451.69,267.40463592286744
12125,Union County,FL,41.5,12225.0,30,858,16147,243.56,66.29577927410084
01065,Hale County,AL,71.8,11279.0,4,1074,14785,643.94,22.960213684504765
13083,Dade County,GA,51.3,13028.0,6,550,16251,173.98,93.4072881940453
48371,Pecos County,TX,66.8,11942.0,4,416,15193,4763.85,3.1892272006885185
21075,Fulton County,KY,70.6,4697.0,0,227,6515,205.5,31.70316301703163
05147,Woodruff County,AR,65.7,4968.0,0,396,6269,586.79,10.683549481075
17195,Whiteside County,IL,66.9,43090.0,16,3937,55691,684.25,81.38984289367922
54035,Jackson County,WV,60.9,22529.0,7,1676,27791,464.35,59.849251642080326
30019,Daniels County,MT,49.8,1338.0,0,42,1661,1426.11,1.1647067897988237
12097,Osceola County,FL,83.2,285151.0,423,25894,388656,1327.45,292.7839089984557
39111,Monroe County,OH,54.5,10931.0,7,695,13385,455.72,29.37110506451329
22055,Lafayette Parish,LA,59.3,186592.0,23,16974,241753,268.72,899.6464721643346
48299,Llano County,TX,57.5,18499.0,4,607,21243,934.03,22.74338083359207
56015,Goshen County,WY,46.4,10619.0,1,598,12498,2225.39,5.616094257635741
05041,Desha County,AR,70.6,8491.0,-1,845,11395,768.15,14.834342250862464
53069,Wahkiakum County,WA,55.2,3720.0,0,152,4422,263.38,16.78942972131521
13237,Putnam County,GA,49.5,17786.0,3,764,22047,344.64,63.97110027855153
51690,Martinsville city,VA,0.0,9370.0,1,536,13485,10.96,1230.383211678832
56039,Teton County,WY,95.0,19264.0,1,3373,23331,3995.38,5.839494616281805
42111,Somerset County,PA,54.6,60412.0,40,3614,74129,1074.37,68.99764513156548
13215,Muscogee County,GA,52.5,147358.0,26,9443,206922,216.39,956.245667544711
21213,Simpson County,KY,60.3,14162.0,7,1452,19594,234.2,83.66353543979506
29201,Scott County,MO,53.6,29099.0,6,2264,38059,419.99,90.61882425772042
39099,Mahoning County,OH,65.1,183211.0,94,10459,228614,411.62,555.4006122151499
17199,Williamson County,IL,64.4,52143.0,26,6754,67153,420.15,159.83101273354754
39003,Allen County,OH,52.2,78859.0,52,5721,102206,402.5,253.927950310559
34041,Warren County,NJ,75.7,84914.0,33,5695,109632,356.92,307.1612686316261
46067,Hutchinson County,SD,66.3,5444.0,4,334,7427,812.9,9.136425144544225
01075,Lamar County,AL,52.7,10853.0,1,799,13972,604.85,23.09994213441349
36001,Albany County,NY,79.7,249741.0,42,14473,314848,522.8,602.2341239479725
54049,Marion County,WV,64.4,44850.0,11,3343,56205,308.74,182.04638206905489
18007,Benton County,IN,50.6,6557.0,1,523,8719,406.42,21.453176516903696
13137,Habersham County,GA,47.7,35229.0,8,1525,46031,276.74,166.3330201633302
16055,Kootenai County,ID,54.3,128218.0,34,3843,171362,1244.13,137.73641018221568
29001,Adair County,MO,50.2,20809.0,3,1025,25314,567.32,44.62032010153
48103,Crane County,TX,46.2,3410.0,1,290,4675,785.07,5.954883004063332
12121,Suwannee County,FL,45.0,35076.0,131,2445,43474,688.55,63.13847941325975
51195,Wise County,VA,53.8,30248.0,14,1923,36130,403.19,89.6103573997371
08047,Gilpin County,CO,62.2,5333.0,1,270,5808,149.9,38.74583055370247
29035,Carter County,MO,39.7,4603.0,0,241,5202,507.36,10.253074739829708
21131,Leslie County,KY,61.3,7764.0,2,560,10513,400.84,26.22742241293284
23009,Hancock County,ME,82.9,45634.0,6,668,55478,1586.89,34.960205181203484
30017,Custer County,MT,51.8,9047.0,3,369,11867,3783.36,3.1366298739744565
28119,Quitman County,MS,62.2,5248.0,0,328,6176,405.01,15.249006197377843
40013,Bryan County,OK,50.7,36829.0,2,2983,46067,904.47,50.93259035678353
17133,Monroe County,IL,70.6,27007.0,9,2715,34962,385.01,90.8080309602348
51175,Southampton County,VA,42.9,14356.0,1,590,17996,599.15,30.03588416923976
36067,Onondaga County,NY,81.6,363436.0,89,31148,476516,778.39,612.1815542337389
18001,Adams County,IN,44.9,24541.0,11,1139,35809,339.03,105.6219213638911
51580,Covington city,VA,0.0,4388.0,2,99,5737,5.47,1048.8117001828157
46027,Clay County,SD,72.0,11619.0,2,911,14967,412.19,36.31092457361896
18005,Bartholomew County,IN,69.0,63900.0,19,5663,82208,406.91,202.02993290899707
13101,Echols County,GA,38.2,2963.0,0,165,3697,414.89,8.91079563257731
12117,Seminole County,FL,68.6,373628.0,406,25392,470856,309.22,1522.721686824914
48231,Hunt County,TX,51.0,75098.0,12,3707,99956,840.32,118.9499238385377
48013,Atascosa County,TX,62.6,37245.0,5,3235,48981,1219.54,40.1635042721026
19189,Winnebago County,IA,62.2,8102.0,1,334,10679,400.49,26.664835576418888
56011,Crook County,WY,38.2,5711.0,0,225,7181,2854.41,2.515756320920961
30053,Lincoln County,MT,40.2,16403.0,3,645,19677,3612.92,5.446287213666508
46081,Lawrence County,SD,63.6,21319.0,3,1260,25768,800.04,32.20838958052097
30085,Roosevelt County,MT,88.5,7320.0,0,419,10794,2354.79,4.583848241244442
55033,Dunn County,WI,54.2,36503.0,4,2981,45440,850.11,53.45190622390044
21163,Meade County,KY,45.3,22257.0,8,1408,30003,305.42,98.23521707812192
20133,Neosho County,KS,31.9,12082.0,4,1451,15904,571.47,27.829982326281343
37039,Cherokee County,NC,64.2,23877.0,2,1583,28774,455.43,63.17985200799245
51011,Appomattox County,VA,39.7,12569.0,5,610,16119,333.49,48.33428288704309
39025,Clermont County,OH,65.2,159541.0,67,13270,208601,452.1,461.4045565140456
17191,Wayne County,IL,47.9,12564.0,7,1390,16179,713.81,22.66569535310517
08055,Huerfano County,CO,60.8,5787.0,1,361,6820,1591.0,4.286612193588938
05091,Miller County,AR,37.6,33187.0,5,1803,42600,625.58,68.09680616387992
24013,Carroll County,MD,81.4,132087.0,49,4693,172891,447.6,386.2622877569258
08031,Denver County,CO,82.2,588586.0,86,41054,715522,153.0,4676.614379084967
36053,Madison County,NY,67.0,57487.0,3,2946,68016,654.84,103.86659336631848
20121,Miami County,KS,55.8,25868.0,6,1962,34191,575.66,59.39443421464059
46119,Sully County,SD,52.0,1094.0,0,33,1446,1006.82,1.4362050813452254
19041,Clay County,IA,61.6,12375.0,2,677,16384,567.24,28.883717650377264
28069,Kemper County,MS,49.7,7979.0,1,536,8988,766.18,11.73092484794696
51069,Frederick County,VA,56.9,69006.0,10,4641,91419,413.5,221.0858524788392
16039,Elmore County,ID,59.1,20550.0,4,780,28666,3074.74,9.323064714414878
13099,Early County,GA,60.1,7657.0,0,672,10854,512.59,21.174818080727285
51051,Dickenson County,VA,53.3,11517.0,2,650,14124,330.53,42.73137082866912
37181,Vance County,NC,65.6,34092.0,6,3345,42578,253.52,167.94730198800883
39131,Pike County,OH,53.0,21286.0,14,1869,27088,440.28,61.52448441900609
39041,Delaware County,OH,84.1,155021.0,37,11179,214124,443.1,483.2408034303768
13113,Fayette County,GA,73.7,88100.0,26,5034,119194,194.34,613.3271585880416
13139,Hall County,GA,53.7,153638.0,31,9866,203136,392.78,517.1750089108407
16015,Boise County,ID,38.3,6551.0,2,128,7610,1899.24,4.006865904256439
28151,Washington County,MS,60.3,32676.0,2,1751,44922,724.74,61.98360791456246
19181,Warren County,IA,69.5,38790.0,9,2071,52403,569.83,91.96251513609322
51067,Franklin County,VA,49.7,45536.0,11,2406,54477,690.43,78.90300247671742
51137,Orange County,VA,51.2,29281.0,3,1743,36254,340.78,106.3853512530078
08005,Arapahoe County,CO,75.6,503709.0,91,39493,655070,798.1,820.7868688134319
46059,Hand County,SD,57.3,2501.0,0,91,3145,1436.61,2.1891814758354737
53043,Lincoln County,WA,65.3,8561.0,1,460,10876,2310.49,4.7072266056117975
29081,Harrison County,MO,41.8,6330.0,4,222,8157,722.5,11.289965397923876
30027,Fergus County,MT,55.0,8781.0,1,294,11446,4339.8,2.6374487303562377
39175,Wyandot County,OH,56.7,16867.0,11,1004,21900,406.87,53.82554624327181
26091,Lenawee County,MI,60.8,77991.0,33,5405,99423,749.56,132.64181653236565
08079,Mineral County,CO,90.3,661.0,0,61,865,875.67,0.9878150444802266
31133,Pawnee County,NE,51.9,2048.0,0,55,2544,431.08,5.90145680616127
51650,Hampton city,VA,70.4,106343.0,7,8562,137148,51.41,2667.7300136160284
29127,Marion County,MO,50.3,21939.0,8,1431,28525,436.92,65.28655131374164
51025,Brunswick County,VA,57.0,13563.0,1,779,15849,566.17,27.99335888514051
13121,Fulton County,GA,63.2,835904.0,80,43671,1066710,526.64,2025.501291204618
55099,Price County,WI,69.7,10955.0,6,513,14054,1254.38,11.20394138937164
55107,Rusk County,WI,47.7,11295.0,4,515,14188,913.59,15.529942315480683
46057,Hamlin County,SD,61.8,4155.0,0,226,6164,507.23,12.152278059263056
36059,Nassau County,NY,90.0,1065968.0,298,96406,1395774,284.72,4902.2688957572345
19085,Harrison County,IA,61.5,10830.0,6,522,14582,696.85,20.9255937432733
29093,Iron County,MO,45.8,8019.0,4,379,9537,550.26,17.331806782248393
48111,Dallam County,TX,59.5,4962.0,3,124,7115,1503.26,4.733046844857177
42081,Lycoming County,PA,60.1,90166.0,38,5102,114188,1228.59,92.94231598824668
45039,Fairfield County,SC,70.6,18108.0,2,1842,20948,686.28,30.523984379553536
28005,Amite County,MS,46.1,9803.0,2,708,12720,730.1,17.422270921791537
33011,Hillsborough County,NH,71.1,332922.0,62,24772,422937,876.14,482.7276462665784
13279,Toombs County,GA,52.9,19778.0,2,972,27030,364.01,74.2562017526991
20199,Wallace County,KS,46.4,1146.0,0,59,1512,913.65,1.6549006731242817
51157,Rappahannock County,VA,57.9,6174.0,0,152,7348,266.23,27.60019531983623
29031,Cape Girardeau County,MO,56.7,62050.0,7,3549,81710,578.54,141.23483250942027
54091,Taylor County,WV,53.9,13397.0,8,937,16705,172.77,96.6892400300978
02240,Southeast Fairbanks Census Area,AK,45.9,5175.0,2,333,6808,24768.81,0.274861812093516
42061,Huntingdon County,PA,58.1,37218.0,21,2259,44092,874.64,50.41159791457056
16071,Oneida County,ID,56.3,3247.0,0,138,4564,1200.06,3.8031431761745247
47185,White County,TN,51.0,21387.0,5,1544,27351,376.67,72.6126317466217
48245,Jefferson County,TX,60.0,191034.0,26,7419,256526,876.3,292.7376469245692
48053,Burnet County,TX,62.7,38011.0,8,1635,49130,994.26,49.41363426065617
39079,Jackson County,OH,56.5,24669.0,15,1827,32653,420.3,77.68974541993813
17021,Christian County,IL,56.8,25804.0,14,2742,34032,709.38,47.97428740590375
19191,Winneshiek County,IA,68.2,16285.0,1,496,20070,689.87,29.09243770565469
01129,Washington County,AL,55.1,12722.0,2,831,15388,1080.21,14.245378213495524
06047,Merced County,CA,60.3,196451.0,46,18368,281202,1934.97,145.3262841284361
12005,Bay County,FL,62.0,138722.0,319,9342,175216,758.46,231.01547873322255
35041,Roosevelt County,NM,45.1,13995.0,7,1105,19191,2447.43,7.841286574079749
04023,Santa Cruz County,AZ,95.0,34123.0,6,5168,47669,1236.92,38.53846651359829
04019,Pima County,AZ,75.3,831972.0,264,59962,1043433,9187.04,113.57662533307789
48239,Jackson County,TX,54.8,11014.0,3,246,14988,829.44,18.070023148148145
51101,King William County,VA,60.8,13236.0,0,965,17810,273.94,65.01423669416661
51193,Westmoreland County,VA,53.5,14570.0,1,845,18477,229.38,80.55192257389484
05011,Bradley County,AR,67.1,8180.0,1,754,10545,649.23,16.242317822651447
