FIPS,Confirmed
08033,94
08035,40495
08037,6030
08041,87555
08039,2050
08043,6175
08045,6776
08047,479
08049,1236
08051,1532
08053,77
08055,683
08057,61
08059,63657
08061,73
08063,442
08067,6586
08065,782
08069,45125
08071,1486
08073,868
08075,2574
08077,16145
08079,126
08081,1037
08083,2455
08085,3231
08087,1940
08089,1356
08091,409
80008,0
08093,1255
08095,329
08097,3408
08099,754
08101,22235
08103,639
08105,1233
08107,2920
08109,504
08111,170
08113,906
08115,141
08117,4142
08119,1898
90008,18
08121,336
08123,38067
08125,609
09001,93000
09003,80642
09005,13760
09007,14868
09009,90174
09011,27738
09013,9623
90009,831
09015,10565
10001,22206
10003,62507
10005,24335
90010,294
88888,0
11001,67812
12001,34073
12003,2987
12005,16390
12007,2552
12009,64572
12011,249055
12013,1221
12015,16292
12017,12143
12019,23060
12021,30483
12023,7110
12027,3070
12029,1346
12031,103005
12033,27236
12035,9744
12037,978
12039,5401
12041,1701
12043,606
12045,1544
12047,1193
12049,2918
12051,4055
12053,17002
12055,9575
12057,154437
12059,1802
12061,13883
12063,5393
12065,1716
12067,658
12069,35969
12071,75792
12073,40054
12075,3816
12077,742
12079,2496
12081,38114
12083,31968
12085,12164
12086,519166
12087,7962
12089,8418
12091,19448
12093,3585
12095,164912
12097,46706
12099,151720
12101,53590
12103,94573
12105,85536
12107,5860
12113,18605
12115,43775
12117,46287
12109,25523
12111,31288
12119,9814
12121,4221
12123,2617
90012,82294
12125,1388
12127,48937
12129,3885
12131,5227
12133,2295
13001,1341
13003,671
13005,1161
13007,191
13009,3062
13011,1193
13013,7053
13015,8474
13017,1224
13019,1619
13021,13085
13023,1069
13025,1168
13027,1141
13029,3359
13031,4667
13033,1689
13035,1781
13037,564
13039,4178
13043,738
13045,7020
13047,5188
13049,878
13051,29481
13053,1281
13055,2132
13057,20003
13059,9760
13061,231
13063,23157
13065,700
13067,65110
13069,2998
13071,3962
13073,12083
13075,1492
13077,11649
13079,700
13081,1684
13083,1229
13085,2309
13089,63419
13087,2785
13091,1668
13093,798
13095,8553
13097,11904
13099,987
13101,239
13103,5209
13105,1202
13107,1611
13109,843
13111,1338
13113,9780
13115,8846
13117,21205
13119,1456
13121,86249
13123,2317
13125,199
13127,8974
13129,5626
13131,2441
13133,1228
13135,77194
13137,2636
13139,15629
13141,449
13143,1587
13145,2331
13147,1352
13149,684
13151,18826
13153,16364
13155,547
13157,6337
13159,991
13161,1009
13163,971
13165,391
13167,732
13169,1686
13171,1429
13173,879
13175,4868
13177,2839
13179,5612
13181,383
13183,1177
13185,11115
13187,2501
13193,850
13195,1974
13197,620
13189,1643
13191,892
13199,1510
13201,561
13205,2063
13207,1832
13209,591
13211,1246
13213,4041
13215,14704
13217,7696
13219,2963
13221,1025
80013,40561
13223,11956
13225,2444
13227,2826
13229,1525
13231,1671
13233,3474
13235,714
13237,1254
13239,201
13241,1085
13243,534
13245,16394
13247,6868
13249,516
13251,970
13253,700
13255,5238
13257,1600
13259,1204
13261,2865
13263,408
13265,123
13267,1402
13269,737
13271,819
13273,901
13275,4605
13277,3679
13279,1806
13281,718
13283,441
13285,4543
13287,929
13289,495
90013,7293
13291,1644
13293,2457
13295,5760
13297,6441
13299,2980
13301,341
13303,1394
13305,2167
13307,173
13309,461
13311,2166
13313,11434
13315,779
13317,711
13319,806
13321,1741
99999,0
66,35345
15001,22947
15003,143863
15007,12395
15009,26297
80015,4800
90015,0
16001,57533
16003,178
16005,7592
16007,242
16009,803
16011,2910
16013,3076
16015,354
16017,2723
16019,10168
16021,477
16023,117
16025,56
16027,19920
16029,459
16031,1112
16033,20
16035,664
16037,224
16039,3453
16041,615
16043,541
16045,927
16047,1077
16049,835
16051,1702
16053,1957
16055,11983
16057,2346
16059,432
16061,366
16063,377
16065,3840
16067,1105
16069,2891
16071,247
16073,640
16075,1620
16077,392
16079,717
16081,954
16083,8892
90016,0
16085,1218
16087,547
17001,8294
17003,508
17005,1673
17007,5386
17009,1334
17011,3324
17013,660
17015,1581
17017,1880
17019,36581
17021,4474
17023,1948
17025,1712
17027,4557
17029,6785
17031,509773
17033,2916
17035,1190
17039,1831
17037,11511
17041,2899
17043,109070
17045,2185
17047,621
17049,3511
17051,2506
17053,1724
17055,4710
17057,4559
17059,630
17061,1283
17063,4402
17065,799
17067,1383
17069,388
17071,398
17073,5231
17075,2437
17077,8098
17079,891
17081,4352
17083,2530
17085,1587
17087,2113
17089,58683
17091,9466
17093,14559
17095,5234
17099,13319
17097,78483
17101,1941
17103,3964
17105,4428
17107,4753
17115,14871
17117,5459
17119,29819
17121,4375
17123,1179
17125,1584
17127,1529
17109,3207
17111,39443
17113,27305
17129,1683
17131,1621
17133,3902
17135,4366
17137,4608
17139,1423
17141,5337
80017,-14
17143,18788
17145,3101
17147,1970
17149,1773
17151,342
17153,653
17155,469
17157,4918
17159,2071
17161,12940
17165,3667
17167,31464
17169,892
17171,465
17173,2260
17163,27825
17175,637
17177,4582
17179,14366
90017,-102
17181,2332
17183,11790
17185,1620
17187,1446
17189,1215
17191,2162
17193,1546
17195,6615
17197,69061
17199,10623
17201,32863
17203,3909
18001,1739
18003,35259
18005,8694
18007,755
18009,885
18011,5307
18013,785
18015,1199
18017,3503
18019,12915
18021,2220
18023,2760
18025,886
18027,2351
18033,3147
18029,4504
18031,2284
18035,8192
18037,4006
18039,12784
18041,2047
18043,7865
18045,1604
18047,1301
18049,1206
18051,4763
18053,5144
18055,2626
18057,31218
18059,7189
18061,4023
18063,14387
18065,3983
18067,8447
18069,3721
18071,4682
18073,2778
18075,1458
18077,2971
18079,2257
18081,14533
18083,4036
18085,4847
18087,1305
18091,8626
18089,33094
18093,4160
18095,11055
18097,78907
18099,2764
18101,675
18103,2500
18105,12901
18107,3314
18109,6023
18111,760
18113,3632
18115,539
18117,1702
18119,2329
18121,1087
18123,1783
18125,1204
18127,12795
18129,2557
18131,825
18133,2859
18135,1766
18137,2517
18139,1694
18143,2894
18145,5105
18147,1565
18141,20626
18149,1014
18151,2754
18153,1860
18155,715
18157,20662
18159,972
90018,0
18161,699
18163,24534
18165,1334
18167,10035
18169,2302
18171,648
18173,8615
18175,2074
18177,7044
18179,1503
18181,2036
18183,2817
19001,321
19003,209
19005,658
19007,764
19009,318
19011,1837
19013,10925
19015,1543
19017,1491
19019,1449
19021,1355
19023,859
19025,674
19027,1332
19029,569
19031,1507
19033,2914
19035,850
19037,786
19039,645
19041,1210
19043,905
19045,3374
19047,896
19049,7953
19051,324
19053,468
19055,981
19057,2382
19059,955
19061,7523
19063,507
19065,1218
19067,1027
19069,682
19071,414
19073,479
19075,705
19077,662
19079,867
19081,638
19083,1276
19085,893
19087,1380
19089,505
19091,678
19093,459
19095,1356
19097,1285
19099,2477
19101,1205
19103,17588
19105,1435
19107,550
19109,756
19111,1840
19113,20628
19115,673
19117,515
19119,623
19121,792
19123,1207
19125,1932
19127,2973
19129,1134
19131,631
19133,475
19135,456
19137,627
19139,2980
19141,897
19143,305
19145,589
19147,516
19149,1368
19151,421
19153,46454
19155,8004
19157,1371
19159,308
19161,692
19163,13737
19165,707
19167,1726
19169,6502
19171,1116
19173,297
90019,-2513
19175,671
19177,405
19179,2402
19181,3953
19183,1735
19185,392
19187,2933
19189,733
19191,1125
19193,8353
19195,539
19197,844
20001,1674
20003,867
20005,1612
20007,396
20009,2072
20011,1876
20013,845
20015,7203
20017,244
20019,241
20021,2501
20023,159
20025,142
20027,667
20029,526
20031,890
20033,92
20035,3924
20037,5091
20039,109
20041,1606
20043,808
20045,15424
20047,106
20049,214
20051,2279
20053,508
20055,3460
20057,3349
20059,2595
20061,4511
20063,210
20065,217
20067,764
20069,282
20071,111
20073,696
20075,154
20077,451
20079,3985
20081,283
20083,137
20085,1478
20087,1883
20089,210
20091,69039
20093,298
20095,631
20097,228
20099,2628
20101,88
20103,8992
20105,197
20107,1079
20109,277
20111,4035
20115,1288
20117,676
20113,2859
20119,423
20121,3121
20123,585
20125,3758
20127,602
20129,159
20131,969
20133,2111
20135,208
20137,503
20139,1578
20141,270
20143,368
80020,0
20145,625
20147,343
20149,2543
20151,552
20153,107
20155,6071
20157,380
20159,947
20161,5548
20163,401
20165,228
20167,444
20169,5085
20171,419
20173,57944
20175,1832
20177,22169
20179,190
20181,393
20183,164
20185,350
20187,102
20189,566
20191,1929
20193,775
20195,247
90020,0
20197,498
20199,112
20201,437
20203,202
20205,1081
20207,303
20209,18303
21001,2482
21003,2768
21005,3076
21007,734
21009,4823
21011,1511
21013,3141
21015,16198
21017,2790
21019,8121
21021,3673
21023,939
21025,1968
21027,2037
21029,10177
21031,1414
21033,1751
21035,4249
21037,10673
21039,422
21041,1324
21043,4093
21045,1457
21047,6296
21049,5621
21051,2828
21053,1463
21055,1039
21057,839
21059,13379
21061,976
21063,1372
21065,1678
21067,47368
21069,1689
21071,5514
21073,7046
21075,438
21077,860
21079,1956
21081,2812
21083,4169
21085,3196
21087,1321
21089,5764
21091,1003
21093,15548
21095,3499
21097,3206
21099,1764
21101,6048
21103,2278
21105,340
21107,6596
21109,1404
21111,112646
21113,7080
21115,3028
21117,17908
21119,1999
21121,4357
21123,1438
21125,7878
21127,1646
21129,1144
21131,1599
21133,3226
21135,1740
21137,2579
21139,1069
21141,3278
21143,1142
21151,11510
21153,1646
21155,2441
21157,3382
21159,1303
21161,2327
21145,9481
21147,1929
21149,1068
21163,2405
21165,777
21167,3085
21169,911
21171,1229
21173,4529
21175,2469
21177,4694
21179,6174
21181,951
21183,2812
21185,8266
21187,915
21189,564
21191,1296
21193,5281
21195,8706
21197,2007
21199,7178
21201,275
21203,1814
21205,3006
21207,2553
21209,9609
21211,6508
21213,2373
21215,2472
21217,3835
21219,1100
21221,1760
21223,791
90021,8137
21225,1688
21227,17449
21229,1597
21231,2797
21233,1513
21235,4881
21237,1298
21239,3690
22001,6106
22003,3446
22005,14431
22007,2176
22009,5078
22011,3759
22013,1698
22015,19488
22017,31061
22019,23130
22021,1523
22023,380
22025,988
22027,1414
22029,2174
22031,3277
22033,52813
22035,963
22037,2897
22039,3074
22041,2932
22043,2374
22045,7702
22047,4008
22049,1975
22051,49581
22053,2629
22059,1747
22055,26984
22057,11581
22061,5745
22063,14083
22065,1185
22067,2827
22069,4193
22071,45546
22073,21493
80022,0
22075,2706
22077,2885
22079,13148
22081,767
22083,2961
22085,2196
22087,4827
22089,5611
22091,731
22093,2668
22095,4750
22097,9535
22099,4889
22101,4478
22103,32939
22105,14673
22107,498
22109,13603
90022,473
22111,3085
22113,5987
22115,3943
22117,5659
22119,5269
22121,3327
22123,1815
22125,1503
22127,2052
23001,9193
23003,8410
23005,29583
23007,2701
23009,4282
23011,11860
23013,3776
23015,3141
80023,0
23017,5060
23019,14473
23021,1321
23023,3005
23025,4403
90023,-8
23027,3382
23029,2122
23031,21798
24001,6616
24003,36416
24005,49985
24510,44611
24009,5051
24011,2131
24013,8738
24015,6509
24017,13132
24019,3037
24021,19259
24023,1859
24025,15833
24027,23289
24029,1173
24031,100595
24033,64207
24035,2489
24039,1759
24037,8318
24041,2343
90024,0
24043,10912
24045,7983
24047,3549
25001,16789
25003,16200
25005,56814
25009,78500
25011,6899
25013,61504
25015,18231
25017,173230
25021,67011
25023,47042
25025,102317
90025,82113
25027,85650
26001,385
26003,781
26005,8932
26007,1418
26009,1622
26011,1107
26013,748
26015,4592
26017,9824
26019,1366
26021,12165
26023,3452
26025,12429
26027,2729
26029,1909
26031,1508
26033,4104
26035,2127
26037,9521
26039,897
26041,3678
26043,2858
26045,11555
26047,2417
26049,38721
26051,1821
26053,1352
26055,7065
26057,3649
26059,2966
26061,2923
26063,2284
26065,30089
26067,5531
26069,1361
26071,1038
26073,5188
26075,14423
26077,26366
26079,1463
26081,59393
26083,196
26085,672
26087,6033
26089,1492
26091,9100
26093,17897
26095,498
26097,981
26099,93089
26101,1572
26103,7687
26105,2619
26107,2921
26109,1854
26111,7300
26113,906
26115,14965
26117,4453
26119,474
26121,13692
26123,3426
26125,132470
26127,1957
26129,1245
26131,348
26133,1523
26135,362
26137,1832
26139,25127
80026,3513
26141,467
26143,1366
26145,17895
26151,2440
26153,722
26155,6563
26147,13334
26149,3539
26157,4014
90026,-32
26159,5749
26161,47451
26163,177670
26165,2645
27001,821
27003,35246
27005,2770
27007,3889
27009,5099
27011,468
27013,6530
27015,1920
27017,3877
27019,10410
27021,2165
27023,960
27025,4596
27027,7959
27029,533
27031,317
27033,883
27035,4967
27037,45681
27039,2192
27041,3195
27043,1215
27045,1706
27047,3210
27049,5091
27051,447
27053,137505
27055,1784
27057,1475
27059,2898
27061,3585
27063,549
27065,973
27067,3676
27069,241
27071,1136
27073,529
27075,839
27077,263
27079,1736
27081,319
27083,1758
27087,744
27089,543
27091,1702
27085,3536
27093,1575
27095,1839
27097,2575
27099,4689
27101,515
27103,3102
27105,1737
27107,501
27109,22131
27111,3819
27113,1155
27115,1938
27117,457
27119,3031
27121,1124
27123,55984
27125,238
27127,1138
27129,1130
27131,6582
27133,601
27135,1256
27139,14628
27141,7877
27143,972
27137,20025
27145,17367
27147,3513
27149,1001
27151,586
27153,1958
27155,274
90027,235
27157,1983
27159,1270
27161,1564
27163,28142
27165,918
27167,444
27169,5661
27171,10131
27173,692
28001,2965
28003,4683
28005,1298
28007,2326
28009,786
28011,3365
28013,1852
28015,909
28017,2566
28019,1114
28021,956
28023,1377
28025,2028
28027,2416
28029,3175
28031,3062
28033,18692
28035,9695
28037,768
28039,2562
28041,1181
28043,1860
28045,5330
28047,22881
28049,22970
28051,1837
28053,758
28055,87
28057,2782
28059,14995
28061,1923
28063,636
28065,1212
28067,8498
28069,817
28071,7169
28073,7918
28075,7113
28077,1539
28079,2568
28081,11346
28083,2641
28085,3335
28087,7064
28089,11086
28091,3025
28093,3481
28095,4253
28097,1251
28099,4314
28101,2364
28103,1025
28105,4500
28107,4074
28109,6134
28111,1104
28113,4651
28115,3641
28117,3402
28119,532
28121,16591
28123,2031
28125,390
28127,2813
28129,1657
28131,2099
28133,1546
28135,996
28137,2960
28139,2673
28141,2523
28143,964
90028,2799
28145,3386
28147,1671
28149,4184
28151,3431
28153,1853
28155,1423
28157,705
28159,2452
28161,1749
28163,3740
29001,1760
29003,1562
29005,517
29007,1542
29009,2144
29011,995
29013,1147
29015,1586
29017,770
29019,18698
29021,9668
29023,3358
29025,453
29027,4098
29029,2835
29031,6358
29033,598
29035,368
29037,9419
29039,1058
29041,509
29043,7450
29045,420
29047,10548
29049,1446
29051,6544
29053,1027
29055,1594
29057,552
29059,1407
29061,499
29063,576
29065,1111
29067,744
29069,3534
29071,10364
29073,1053
29075,584
29077,26944
29079,826
29081,521
29083,2097
29085,648
29087,328
29089,952
29091,3166
29093,692
29095,38603
29097,11718
29099,19833
29101,4243
29103,344
29105,2540
29107,2474
29109,2405
29111,963
29113,4887
29115,715
29117,1072
29121,1190
29123,1132
29125,539
29127,2433
29119,1708
29129,245
29131,1827
29133,1190
29135,971
29137,607
29139,882
29141,1193
29143,1738
29145,3846
29147,2264
29149,564
29151,907
29153,481
29155,1007
29157,1761
29159,4497
29161,3613
29163,1319
29165,4080
29167,2807
29169,3852
29171,313
29173,744
29175,2044
29177,1730
29179,372
29181,670
29195,1872
29197,230
29199,186
29201,3758
29203,498
29205,650
29183,38500
29185,788
29187,6474
29189,101854
29510,26698
29186,1268
29207,1580
29209,1813
29211,451
29213,4388
29215,1418
90029,0
29217,1849
29219,2707
29221,1852
29223,685
29225,2869
29227,110
29229,1170
30001,667
30003,1664
30005,763
30007,349
30009,592
30011,56
30013,9637
30015,275
30017,726
30019,92
30021,590
30023,1091
30025,138
30027,709
30029,9571
30031,14280
30033,76
30035,1705
30037,32
30039,180
30041,1342
30043,874
30045,79
30047,2424
30049,6841
30051,170
30053,1430
30057,601
30055,80
30059,200
30061,446
30063,12048
30065,190
30067,1887
30069,8
30071,208
30073,442
30075,88
30077,516
30079,77
30081,2018
30083,702
30085,1028
30087,958
30089,620
30091,209
30093,2666
30095,348
30097,214
30099,445
30101,289
30103,24
90030,0
30105,456
30107,129
30109,28
30111,13338
31001,1907
31003,259
31005,4
31007,17
31009,14
31011,250
31013,566
31015,106
31017,148
31019,3286
31021,380
31023,595
31025,1997
31027,370
31029,130
31031,93
31033,540
31035,397
31037,657
31039,410
31041,426
31043,1773
31045,247
31047,1062
31049,68
31051,343
31053,2993
31055,52814
31057,62
31059,352
31061,64
31063,104
31065,311
31067,793
31069,115
31071,94
31073,110
31075,10
31077,106
31079,5405
31081,771
31083,17
31085,7
31087,115
31089,642
31091,15
31093,355
31095,242
31097,113
31099,286
31101,402
31103,21
31105,137
31107,378
31109,30921
31111,2540
31113,20
31115,11
31119,2762
31117,12
31121,466
31123,215
31125,180
31127,223
31129,256
31131,983
31133,125
31135,114
31137,625
31139,279
31141,2360
31143,319
31145,442
31147,515
31149,21
31151,1025
31153,17428
31155,1327
31157,2961
31159,835
31161,132
31163,141
31165,10
31167,94
31169,314
31171,19
31173,594
90031,21821
31175,173
31177,1345
31179,465
31181,153
31183,30
31185,1306
32510,6514
32001,2706
32003,260934
32005,2922
32007,3360
32009,54
32011,-14
32013,30
32015,439
32017,-117
32019,3877
32021,745
32023,3256
32027,1052
32029,-70
90032,0
32031,48353
32033,359
33001,6049
33003,4572
33005,7592
33007,2929
33009,11458
33011,43303
33013,14718
33015,31401
33017,14017
33019,4202
90033,-1074
34001,28828
34003,110567
34005,47268
34007,56520
34009,8645
34011,17872
34013,91748
34015,28768
34017,78467
34019,12452
34021,39835
34023,92537
34025,68537
34027,60261
34029,61951
34031,57716
34033,5414
34035,33787
34037,14278
90034,132
34039,60250
34041,10016
35001,72615
35003,163
35005,7221
35006,3724
35007,840
35009,4787
35011,231
35013,28463
35015,5327
35017,3725
35019,478
35021,32
35023,479
35025,5531
35027,2156
35028,2896
35029,2438
35031,11129
35033,420
35035,5500
35037,636
35039,5174
35041,1916
35045,16966
35047,3315
35043,17968
35049,18009
35051,789
35053,1650
35055,2999
35057,1052
90035,1546
35059,300
35061,8287
36001,27907
36003,2747
36005,177385
36007,18193
36009,5582
36011,6647
36013,8572
36015,8590
36017,3676
36019,9648
36021,4861
36023,4560
36025,3436
36027,27494
36029,92372
36031,2994
36033,4206
36035,5235
36037,4837
36039,3531
36041,356
36043,5448
36045,9670
36047,328986
36049,1869
36051,4428
36053,5853
36055,58898
36057,4891
36059,177029
36061,230486
36063,19559
36065,22019
36067,56355
36069,8785
36071,50339
36073,3047
36075,12831
36077,4965
80036,0
36079,10473
36081,314046
36083,15678
36085,70588
36087,37176
36091,23196
36093,15900
36095,2287
36097,1510
36099,2747
36089,8325
36101,7805
36103,166694
36105,8602
36107,4675
36109,11622
36111,14521
90036,596
36113,7101
36115,5464
36117,7060
36119,108604
36121,2824
36123,1506
37001,22436
37003,3768
37005,1063
37007,2930
37009,2591
37011,1826
37013,6035
37015,1985
37017,4392
37019,16284
37021,28212
37023,10104
37025,24917
37027,9458
37029,619
37031,6917
37033,2321
37035,20471
37037,7321
37039,2685
37041,2049
37043,1110
37045,11942
37047,6341
37049,12265
37051,46376
37053,2247
37055,4010
37057,18194
37059,4984
37061,7367
37063,48562
37065,6352
37067,45644
37069,11820
37071,26381
37073,866
37075,1013
37077,7433
37079,2679
37081,58311
37083,7098
37085,16584
37087,6032
37089,10225
37091,2300
37093,8644
37095,605
37097,20052
37099,4297
37101,29439
37103,1034
37105,7267
37107,6990
37109,9372
37113,3267
37115,2477
37117,2835
37111,5703
37119,138911
37121,1606
37123,2867
37125,11948
37127,11898
37129,25461
37131,2154
37133,25459
37135,19513
37137,1153
37139,3410
37141,6762
37143,1197
37145,4699
37147,26026
37149,1725
37151,13906
37153,6427
37155,17990
37157,9685
37159,15974
37161,6686
37163,8236
37165,4883
37167,7753
37169,4870
37171,8756
37173,1817
37175,2406
37177,449
90037,-19815
37179,27394
37181,5528
37183,192592
37185,2208
37187,1591
37189,5445
37191,16331
37193,7204
37195,9619
37197,4970
37199,2267
38001,154
38003,930
38005,603
38007,40
38009,527
38011,193
38013,93
38015,11584
38017,23926
38019,298
38021,396
38023,172
38025,221
38027,199
38029,144
38031,310
38033,96
38035,8705
38037,96
38039,164
38041,282
38043,135
38045,278
38047,104
38049,341
38051,186
38053,720
38055,671
38057,754
38059,3318
38061,1179
38063,188
38065,83
38067,614
38069,265
38071,1203
38073,515
38075,130
38077,1277
38079,3218
38081,320
38083,77
38085,457
38087,10
38089,3186
38091,95
38093,2331
38095,198
38097,602
90038,0
38099,1031
38101,6670
38103,260
38105,2907
69,9286
39001,2536
39003,8068
39005,3505
39007,6317
39009,7322
39011,3456
39013,5307
39015,3848
39017,35881
39019,1324
39021,2759
39023,12233
39025,20271
39027,3676
39029,6882
39031,2352
39033,3555
39035,70009
39037,3727
39039,2658
39041,18092
39043,6192
39045,13495
39047,2655
39049,111405
39051,2924
39053,3269
39055,4053
39057,14454
39059,3534
39061,74659
39063,5309
39065,2024
39067,1036
39069,1989
39071,3756
39073,2448
39075,961
39077,4096
39079,3376
39081,5171
39083,4377
39085,12023
39087,7994
39089,14228
39091,3104
39093,20548
39095,37997
39097,3053
39099,16133
39101,6347
39103,11843
39105,1788
39107,2522
39109,8163
39111,1096
39113,48372
39115,1154
39117,2371
39119,8780
39121,1014
39123,2703
39125,1280
39127,2643
39129,5199
39131,3012
39133,10458
39135,2992
39137,2046
39139,9562
39141,7711
39143,4197
39145,8835
39147,3512
39149,3406
39151,22398
39153,32878
39155,12934
39157,5543
90039,0
39159,6300
39161,1985
39163,1036
39165,22375
39167,3934
39169,6713
39171,2478
39173,11190
39175,1460
40001,3313
40003,308
40005,1250
40007,353
40009,1946
40011,847
40013,5061
40015,3071
40017,16694
40019,5646
40021,5918
40023,1397
40025,187
40027,37853
40029,659
40031,12466
40033,481
40035,1716
40037,7034
40039,2639
40041,3844
40043,335
40045,300
40047,4762
40049,2274
40051,5343
40053,333
40055,503
40057,150
40059,195
40061,992
40063,907
40065,2519
40067,400
40069,1138
40071,4526
40073,1546
40075,783
40077,727
40079,4458
40081,3101
40083,4950
40085,1222
40093,1107
40095,1896
40097,3749
40087,4228
40089,2424
40091,2042
40099,1562
40101,6915
40103,1155
40105,928
40107,1180
40109,82734
40111,3519
40113,4140
40115,3193
80040,0
40117,1458
40119,6842
40121,4186
40123,5688
40125,8631
40127,915
40129,242
40131,9610
40133,2309
40135,4214
40137,3616
40139,1712
40141,516
40143,65643
90040,200
40145,9600
40147,4372
40149,1011
40151,645
40153,1211
41001,1188
41003,12570
41005,38575
41007,2788
41009,4345
41011,6122
41013,3332
41015,2045
41017,28944
41019,8376
41021,95
41023,797
41025,472
41027,1912
41029,21922
41031,3531
41033,7246
41035,6581
41037,437
41039,36988
41041,4303
41043,13951
41045,2682
41047,36687
41049,1096
41051,83030
41053,9204
41055,158
41057,2061
41059,8356
90041,0
41061,1873
41063,582
41065,2664
41067,61972
41069,116
41071,9781
42001,8625
42003,119856
42005,4289
42007,13818
42009,2748
42011,33565
42013,8363
42015,6580
42017,44725
42019,15382
42021,11732
42023,236
42025,5411
42027,12303
42029,36300
42031,2226
42033,6307
42035,2976
42037,5664
42039,6157
42041,18556
42043,19662
42045,43398
42047,2235
42049,20737
42051,10479
42053,485
42055,13898
42057,1230
42059,2754
42061,3689
42063,6341
42065,2757
42067,1241
42069,19691
42071,38752
42073,5611
42075,11950
42077,33573
42079,27563
42081,8997
42083,2366
42085,6787
42087,3763
42089,14981
42091,62979
42093,1765
42095,28123
42097,7602
42099,2505
42101,115873
42103,4186
42105,858
42107,10687
42109,2313
42111,5787
42113,382
42115,2906
42117,2612
90042,0
42119,3411
42121,3138
42123,2513
42125,20280
42127,3581
42129,27133
42131,1833
42133,41754
72001,3740
72003,6861
72005,8442
72007,4357
72009,4668
72011,4473
72013,14482
72015,3377
72017,4266
72019,5027
72021,31717
72023,7145
72025,22099
72027,6106
72029,6284
72031,24199
72033,3582
72035,7938
72037,1745
72039,2743
72041,7808
72043,6918
72045,3381
72047,6300
72049,252
72051,5987
72053,4925
72054,2636
72055,2037
72057,6906
72059,3442
72061,15014
72063,7642
72065,6421
72067,2758
72069,8828
72071,7928
72073,3404
72075,8422
72077,6338
72079,3969
72081,5996
72083,1827
72085,6209
72087,2652
72089,2655
72091,6615
72093,899
72095,1777
72097,11279
72099,7329
72101,4913
72103,3919
72105,4567
72107,3523
72888,0
72109,3208
72111,3303
72113,22650
72115,4973
72117,2256
72119,7102
72121,3683
72123,4393
72125,5194
72127,43976
72129,6123
72131,7381
72133,3799
72135,10347
72137,11725
72139,9290
