FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop,Deaths,Confirmed,Population,Land_area,Population Density
02188,Northwest Arctic Borough,AK,75.5,4862.0,2,1709,7793,35572.58,0.219073229999061
06011,Colusa County,CA,74.0,15706.0,0,1083,21839,1150.73,18.97838763219869
26093,Livingston County,MI,69.5,151981.0,75,12222,193866,565.25,342.97390535161435
47057,Grainger County,TN,58.3,18657.0,12,1880,23527,280.6,83.84533143264433
55091,Pepin County,WI,56.6,5768.0,3,452,7318,231.98,31.545822915768603
26065,Ingham County,MI,64.6,234887.0,140,20879,284900,556.12,512.2995037042365
27159,Wadena County,MN,62.4,10142.0,8,866,14065,536.27,26.227460048110096
48303,Lubbock County,TX,57.8,237044.0,190,27528,310639,895.6,346.8501563197856
42079,Luzerne County,PA,71.9,254741.0,229,18789,325594,890.33,365.7003582941156
20149,Pottawatomie County,KS,50.2,17322.0,10,2031,25348,841.02,30.13959239970512
12121,Suwannee County,FL,45.4,35076.0,136,3414,43474,688.55,63.13847941325975
05025,Cleveland County,AR,61.6,6240.0,2,709,7550,597.78,12.630064572250662
30065,Musselshell County,MT,40.6,3778.0,0,142,4730,1868.16,2.53190304898938
35037,Quay County,NM,58.5,6488.0,17,392,8746,2874.35,3.042774888235601
19161,Sac County,IA,65.0,7509.0,4,515,9814,575.01,17.06752926036069
19079,Hamilton County,IA,74.4,11411.0,10,698,15039,576.75,26.07542262678804
02100,Haines Borough,AK,76.5,2074.0,0,330,2080,2318.6,0.8970930734063659
36005,Bronx County,NY,85.4,1069544.0,768,122761,1472654,42.1,34979.90498812351
19057,Des Moines County,IA,61.7,30179.0,18,1566,38910,416.12,93.50668076516388
13053,Chattahoochee County,GA,95.0,8447.0,0,477,9565,248.74,38.45380718822867
51195,Wise County,VA,54.5,30248.0,34,3443,36130,403.19,89.6103573997371
29187,St. Francois County,MO,51.5,53088.0,42,5040,66922,451.89,148.09356259266636
48145,Falls County,TX,55.3,13671.0,9,783,16968,765.48,22.166483774886345
21007,Ballard County,KY,45.5,6239.0,1,414,7728,246.66,31.330576502067625
21095,Harlan County,KY,56.2,20033.0,22,2724,26831,465.83,57.5982654616491
37019,Brunswick County,NC,68.1,121795.0,47,10878,136693,846.97,161.39060415363
54041,Lewis County,WV,67.3,12565.0,13,1563,17033,384.9,44.25305274097168
48479,Webb County,TX,95.0,186996.0,77,32135,267114,3361.48,79.46321263253091
48345,Motley County,TX,35.3,963.0,3,46,1063,989.56,1.074214802538502
47163,Sullivan County,TN,64.5,128159.0,118,14097,158163,413.36,382.6277336946004
30071,Phillips County,MT,53.6,3015.0,1,157,4217,5140.04,0.8204216309600704
51760,Richmond city,VA,48.7,190750.0,70,13925,226610,59.81,3788.831299113861
20201,Washington County,KS,64.4,4182.0,3,373,5530,894.76,6.180428271268273
51520,Bristol city,VA,79.5,13391.0,13,1623,17219,13.01,1323.5203689469638
48115,Dawson County,TX,43.2,9457.0,11,780,12456,900.31,13.835234530328444
40039,Custer County,OK,58.2,21817.0,23,1987,28513,988.82,28.835379543294025
45011,Barnwell County,SC,66.7,15929.0,6,1718,20589,548.39,37.54444829409727
45043,Georgetown County,SC,61.5,51441.0,27,5318,63404,813.55,77.93497633827054
46047,Fall River County,SD,71.5,5586.0,9,507,6973,1739.92,4.007655524391926
48265,Kerr County,TX,58.3,42636.0,33,1994,52598,1103.32,47.67247942573324
48183,Gregg County,TX,55.3,92074.0,63,5099,124239,273.3,454.5883644346872
51063,Floyd County,VA,44.8,12702.0,10,705,15476,380.42,40.681352189685086
12029,Dixie County,FL,40.2,13753.0,29,993,16759,705.05,23.769945393943694
13155,Irwin County,GA,42.8,7458.0,3,397,9666,354.34,27.27888468702377
46093,Meade County,SD,63.9,21993.0,3,1760,29852,3470.98,8.600452898028799
55011,Buffalo County,WI,57.4,10366.0,2,833,13317,671.64,19.82758620689655
22015,Bossier Parish,LA,61.3,95685.0,48,13544,128746,840.06,153.25810061186107
27093,Meeker County,MN,57.5,17619.0,7,1047,23400,608.18,38.4754513466408
29001,Adair County,MO,50.5,20809.0,8,1307,25314,567.32,44.62032010153
28137,Tate County,MS,52.9,21909.0,19,2250,28064,404.76,69.33491451724478
47023,Chester County,TN,42.5,13528.0,12,1863,17341,285.74,60.68803807657311
30023,Deer Lodge County,MT,60.8,7888.0,1,758,9421,736.53,12.791060785032515
47021,Cheatham County,TN,68.3,31791.0,27,2957,41072,302.44,135.80214257373365
05051,Garland County,AR,51.5,79575.0,42,5689,100180,677.78,147.80607276697455
42037,Columbia County,PA,68.4,53571.0,45,3816,64727,483.11,133.9798389600712
12007,Bradford County,FL,51.9,22730.0,80,1946,28303,293.96,96.28180704857805
17169,Schuyler County,IL,63.4,5535.0,3,627,6902,437.27,15.78429803096485
47117,Marshall County,TN,52.1,26435.0,15,2882,34318,375.46,91.40254620998245
48215,Hidalgo County,TX,85.5,589575.0,265,62161,870781,1570.87,554.3304028977574
18021,Clay County,IN,68.0,20232.0,18,1722,26466,357.54,74.02248699446216
05141,Van Buren County,AR,48.8,13327.0,11,927,15796,708.14,22.30632360832604
54063,Monroe County,WV,56.3,10695.0,8,1513,12376,472.75,26.178741406663143
34003,Bergen County,NJ,85.6,735893.0,329,57361,955732,233.01,4101.678039569118
12091,Okaloosa County,FL,76.1,163900.0,275,14876,211668,930.25,227.5388336468691
46037,Day County,SD,74.4,4211.0,5,320,5449,1027.87,5.301254049636627
46107,Potter County,SD,71.6,1698.0,2,173,2472,861.14,2.870613372970713
02068,Denali Borough,AK,60.1,1698.0,0,86,1619,12751.41,0.1269663511721449
54105,Wirt County,WV,56.9,4581.0,5,411,5194,232.51,22.33882413659628
10005,Sussex County,DE,76.5,191285.0,116,16612,237378,936.08,253.5873002307495
16013,Blaine County,ID,92.0,18163.0,3,1887,24272,2643.59,9.181454007618427
29115,Linn County,MO,56.4,9140.0,4,463,11874,615.56,19.28975242056014
08107,Routt County,CO,81.4,21087.0,0,1808,24829,2362.03,10.511720850285558
20061,Geary County,KS,95.0,21927.0,11,3721,36739,384.62,95.52025375695492
21165,Menifee County,KY,51.1,5298.0,4,379,6113,203.59,30.026032712805147
30047,Lake County,MT,67.3,23376.0,12,1693,31134,1490.15,20.893198671274703
17015,Carroll County,IL,75.3,11549.0,5,1196,15702,444.81,35.30046536723545
29073,Gasconade County,MO,60.1,11679.0,6,754,14794,517.8,28.57087678640402
38095,Towner County,ND,54.6,1715.0,1,150,2162,1024.56,2.1101741235261966
22025,Catahoula Parish,LA,48.2,7482.0,7,806,8906,708.03,12.578563055237773
40023,Choctaw County,OK,44.0,11125.0,4,1167,14204,770.36,18.438132821018744
41063,Wallowa County,OR,67.9,5855.0,1,445,7391,3146.19,2.3491906083230827
45079,Richland County,SC,66.5,326835.0,92,45388,416147,757.07,549.6810070403001
01129,Washington County,AL,55.9,12722.0,4,1062,15388,1080.21,14.245378213495524
37059,Davie County,NC,64.6,33901.0,7,3467,42712,264.11,161.72049524819204
36003,Allegany County,NY,49.7,36817.0,12,1816,46456,1029.31,45.13314744829061
34015,Gloucester County,NJ,69.6,228537.0,147,18765,302294,322.01,938.7720878233596
50021,Rutland County,VT,75.8,47973.0,26,4142,60572,929.82,65.14379127142888
40083,Logan County,OK,41.5,37172.0,22,3898,49555,743.83,66.62140542865977
28109,Pearl River County,MS,58.0,42971.0,22,4861,56145,810.86,69.24129936117208
01025,Clarke County,AL,60.4,18589.0,8,2093,23087,1238.47,18.64154965400857
46083,Lincoln County,SD,69.5,44224.0,18,3479,65161,577.28,112.8759007760532
21023,Bracken County,KY,56.7,6348.0,4,637,8400,205.61,40.85404406400467
54029,Hancock County,WV,76.3,23350.0,11,1614,29095,82.61,352.1970705725699
42129,Westmoreland County,PA,64.8,285329.0,214,19184,354663,1027.55,345.1540071042772
08011,Bent County,CO,28.8,4716.0,5,518,5650,1512.86,3.7346482820617903
41061,Union County,OR,57.7,20978.0,9,1461,26196,2036.61,12.862551003874083
53025,Grant County,WA,71.3,69076.0,24,7739,99123,2679.51,36.992957667633256
17011,Bureau County,IL,65.0,25754.0,19,2549,33244,869.03,38.25414542651002
27129,Renville County,MN,65.5,11162.0,4,729,14723,982.91,14.97899095542827
17013,Calhoun County,IL,61.1,3783.0,1,528,4437,253.83,17.48020328566363
54099,Wayne County,WV,62.2,31468.0,13,3142,38982,505.98,77.04257085260286
18139,Rush County,IN,56.8,12836.0,20,1348,16752,408.12,41.04675095560129
08071,Las Animas County,CO,69.5,11904.0,6,1020,14555,4772.67,3.049655643486769
36101,Steuben County,NY,68.2,75107.0,22,4838,93584,1390.56,67.29950523530088
35053,Socorro County,NM,77.6,12945.0,15,1202,16595,6646.68,2.4967352121660737
27041,Douglas County,MN,66.3,29943.0,12,2219,39006,637.3,61.20508394790523
40059,Harper County,OK,55.1,2745.0,2,149,3272,1039.02,3.149121287366942
05137,Stone County,AR,42.2,10119.0,11,814,12359,606.41,20.38060058376346
37071,Gaston County,NC,58.9,174276.0,119,19470,227943,356.03,640.2353734235879
41037,Lake County,OR,46.8,6366.0,3,291,8160,8138.98,1.002582633204652
51683,Manassas city,VA,60.9,30062.0,11,2663,42772,9.88,4329.14979757085
39165,Warren County,OH,73.0,177873.0,94,16509,242337,401.31,603.8648426403529
21159,Martin County,KY,63.1,9018.0,6,973,11287,229.61,49.15726666957013
05015,Carroll County,AR,56.1,22300.0,14,1376,28260,630.09,44.850735609198686
39053,Gallia County,OH,56.4,23088.0,25,2204,29220,466.53,62.63262812680857
37093,Hoke County,NC,49.0,40282.0,12,6334,52082,390.74,133.29067922403644
51053,Dinwiddie County,VA,56.3,22866.0,19,1442,27947,503.72,55.48121972524418
35057,Torrance County,NM,54.7,12333.0,15,754,15045,3344.85,4.497959549755595
30015,Chouteau County,MT,38.7,4369.0,5,173,5895,3972.49,1.483955906748664
45039,Fairfield County,SC,71.6,18108.0,8,2355,20948,686.28,30.523984379553536
27059,Isanti County,MN,50.7,31059.0,19,2151,41135,435.79,94.39179421280892
13007,Baker County,GA,59.4,2447.0,0,137,2876,341.94,8.410832309761947
54025,Greenbrier County,WV,63.2,27900.0,21,3445,32977,1019.57,32.344027384093295
51059,Fairfax County,VA,84.4,880707.0,160,55907,1150309,390.97,2942.1924955878967
18013,Brown County,IN,57.6,12486.0,9,603,15475,311.98,49.60253862427079
48497,Wise County,TX,48.4,52703.0,42,4522,68632,904.42,75.88509763163133
21009,Barren County,KY,54.6,33861.0,25,3412,44485,487.54,91.24379538089184
06103,Tehama County,CA,51.1,49621.0,19,3934,65829,2949.71,22.31710913954253
55041,Forest County,WI,69.9,7230.0,10,768,9179,1014.07,9.051643377676095
20123,Mitchell County,KS,63.4,4619.0,2,495,5796,701.79,8.258880861796264
23013,Knox County,ME,91.0,32783.0,6,2451,40607,365.13,111.21244488264452
37173,Swain County,NC,64.0,11137.0,6,1116,14117,528.0,26.736742424242426
48419,Shelby County,TX,45.4,18710.0,12,1159,24022,795.58,30.194323638100503
51810,Virginia Beach city,VA,71.9,351000.0,169,29787,459470,249.02,1845.1128423419805
24003,Anne Arundel County,MD,85.3,450317.0,205,20671,588261,414.9,1417.8380332610268
06059,Orange County,CA,80.2,2486016.0,719,222603,3186989,790.57,4031.254664356097
30021,Dawson County,MT,46.2,6772.0,2,425,8940,2371.87,3.769177906040382
13287,Turner County,GA,60.5,6029.0,3,680,9006,285.39,31.55681698728057
29111,Lewis County,MO,41.7,7617.0,4,687,10032,505.04,19.863773166481863
32031,Washoe County,NV,73.0,370989.0,131,32352,486492,6302.37,77.1919135182479
37087,Haywood County,NC,64.7,50968.0,29,4237,62089,553.69,112.13675522404232
47019,Carter County,TN,46.1,46201.0,42,4520,56356,341.2,165.16998827667058
28097,Montgomery County,MS,66.1,7594.0,14,999,9822,406.98,24.133864071944565
48109,Culberson County,TX,62.7,1685.0,3,114,2188,3812.8,0.5738564834242551
29221,Washington County,MO,38.4,19131.0,26,1410,23514,759.91,30.94313800318459
17181,Union County,IL,66.1,13142.0,11,1715,17244,413.46,41.706573791902485
13153,Houston County,GA,61.8,117543.0,42,11547,163633,375.54,435.72721947062894
20195,Trego County,KS,45.2,2310.0,1,189,2808,889.48,3.1569006610603947
48093,Comanche County,TX,57.3,10616.0,9,634,13594,937.75,14.496400959744069
17001,Adams County,IL,62.6,50674.0,31,5885,65737,855.2,76.86739943872777
42053,Forest County,PA,78.5,6468.0,4,371,6973,427.19,16.322947634542007
47033,Crockett County,TN,59.1,10908.0,7,1546,13911,265.54,52.38758755743014
37001,Alamance County,NC,67.1,132145.0,65,16084,171415,423.94,404.337878001604
48055,Caldwell County,TX,65.6,33513.0,14,4519,45883,545.26,84.14884642189048
18003,Allen County,IN,63.1,282345.0,165,28241,385410,657.31,586.3443428519269
48447,Throckmorton County,TX,48.8,1212.0,1,125,1440,912.55,1.5779957262615747
30003,Big Horn County,MT,95.0,8853.0,8,1322,13124,4995.46,2.627185484419853
21051,Clay County,KY,52.4,15715.0,13,2332,20345,469.25,43.35641981885989
01057,Fayette County,AL,41.7,12869.0,6,1482,16321,627.66,26.002931523436256
53027,Grays Harbor County,WA,70.3,59787.0,35,5652,75636,1902.03,39.76593429125724
51009,Amherst County,VA,53.8,25491.0,20,2023,31307,473.93,66.0582786487456
40073,Kingfisher County,OK,59.8,11551.0,3,1252,15184,898.16,16.905673822036164
22071,Orleans Parish,LA,77.6,312864.0,83,30352,383997,169.42,2266.538779364892
16077,Power County,ID,65.0,5333.0,3,328,7878,1404.24,5.610152110750299
28087,Lowndes County,MS,61.3,44727.0,30,5644,58879,505.51,116.47445154398528
18075,Jay County,IN,48.6,15280.0,12,1126,20478,383.91,53.340626709385006
17045,Edgar County,IL,56.9,13694.0,5,1619,16866,623.37,27.05616247172626
47091,Johnson County,TN,42.5,14782.0,22,862,17948,298.48,60.1313320825516
08073,Lincoln County,CO,42.2,4538.0,1,595,5675,2577.63,2.20163483510046
29029,Camden County,MO,52.2,38231.0,20,2155,42745,655.92,65.16800829369436
48089,Colorado County,TX,64.3,16553.0,4,924,20557,960.27,21.40752080144126
31033,Cheyenne County,NE,52.3,6881.0,0,480,9468,1196.29,7.914468899681515
06097,Sonoma County,CA,84.7,398831.0,58,37740,488863,1575.85,310.2217850683758
13109,Evans County,GA,51.4,7842.0,7,589,10774,182.85,58.92261416461581
08099,Prowers County,CO,53.0,9048.0,4,528,11999,1638.4,7.3236083984375
37151,Randolph County,NC,52.1,111702.0,55,10594,144171,782.52,184.23938046311915
55039,Fond du Lac County,WI,64.4,81450.0,38,8599,104154,719.55,144.74880133416718
37197,Yadkin County,NC,57.8,29851.0,18,3362,37214,334.83,111.14296807335066
41009,Columbia County,OR,69.8,41479.0,13,2663,52589,657.36,80.00030424729219
48009,Archer County,TX,70.5,6710.0,4,643,8560,903.11,9.478358118058708
44001,Bristol County,RI,83.4,39441.0,10,5371,50793,24.16,2102.359271523179
22043,Grant Parish,LA,51.0,17699.0,7,1785,22169,643.03,34.4758409405471
29213,Taney County,MO,47.4,44243.0,32,3161,56066,632.44,88.65030674846625
22055,Lafayette Parish,LA,59.8,186592.0,67,20136,241753,268.72,899.6464721643346
48237,Jack County,TX,50.0,6995.0,5,420,8472,910.66,9.303142775569368
16021,Boundary County,ID,42.7,9429.0,7,273,12056,1268.56,9.503689222425429
39125,Paulding County,OH,51.7,14294.0,7,988,18806,416.44,45.158966477763904
13219,Oconee County,GA,68.5,29670.0,18,2270,41799,184.29,226.81100439524664
37069,Franklin County,NC,59.0,54524.0,1,8713,68573,491.68,139.46672632606573
48293,Limestone County,TX,44.8,18276.0,11,1086,22146,905.29,24.462879298346387
21233,Webster County,KY,56.1,9921.0,2,1190,13017,331.94,39.21491835873953
18137,Ripley County,IN,58.5,21705.0,28,1965,28995,446.43,64.94859216450507
18179,Wells County,IN,51.5,21337.0,9,1170,28180,368.09,76.55736368822842
48101,Cottle County,TX,40.6,1077.0,0,24,1380,900.56,1.5323798525361998
47059,Greene County,TN,53.5,55761.0,65,6502,70152,622.17,112.75374897536044
20181,Sherman County,KS,54.0,4449.0,5,308,5927,1056.07,5.612317365326162
41001,Baker County,OR,83.7,12927.0,10,876,16668,3068.36,5.432217862310811
13251,Screven County,GA,57.1,11008.0,4,728,14067,645.1,21.80592156254844
12103,Pinellas County,FL,71.6,819951.0,1476,60327,959107,273.8,3502.9474068663258
54089,Summers County,WV,69.0,10547.0,9,1012,11959,360.46,33.17705154524774
13165,Jenkins County,GA,42.9,6959.0,3,277,8674,347.28,24.976963833218157
22019,Calcasieu Parish,LA,52.1,152680.0,48,17469,216785,1063.66,203.8104281443318
42101,Philadelphia County,PA,78.0,1241890.0,707,75632,1603797,134.1,11959.709172259509
39123,Ottawa County,OH,69.9,33194.0,14,1809,40364,254.92,158.33987133218264
21177,Muhlenberg County,KY,59.5,24386.0,16,3609,30928,467.08,66.21563757814508
51730,Petersburg city,VA,43.6,24275.0,24,2531,33458,22.93,1459.1365023986043
28013,Calhoun County,MS,53.9,11030.0,16,1613,13266,586.57,22.61622653732717
01049,DeKalb County,AL,41.5,54392.0,31,5017,71608,777.09,92.14891454014337
54091,Taylor County,WV,54.3,13397.0,11,1463,16705,172.77,96.6892400300978
27015,Brown County,MN,76.1,19556.0,10,1431,25912,611.09,42.40291937357836
48395,Robertson County,TX,53.8,13074.0,5,932,16757,855.68,19.58325542258789
30041,Hill County,MT,79.9,11891.0,1,1002,16309,2898.96,5.6258106355382616
36123,Yates County,NY,61.8,19433.0,3,901,24774,338.14,73.26551132666943
42113,Sullivan County,PA,57.2,5428.0,8,239,5840,449.94,12.979508378894964
01117,Shelby County,AL,42.3,167202.0,35,17528,223024,784.93,284.1323430114787
28081,Lee County,MS,53.1,64130.0,43,8637,83343,449.95,185.22724747194133
46061,Hanson County,SD,55.6,2410.0,1,142,3461,434.51,7.965294239488159
29119,McDonald County,MO,40.6,16986.0,5,1223,23303,539.48,43.195299176985245
17201,Winnebago County,IL,67.5,216618.0,134,21811,285350,513.36,555.8477481689263
30097,Sweet Grass County,MT,48.3,2972.0,3,153,3678,1855.21,1.9825248893656244
20029,Cloud County,KS,57.9,6750.0,3,386,9032,715.34,12.626163782257388
05075,Lawrence County,AR,55.2,12772.0,6,1376,16216,587.61,27.596535116829187
22115,Vernon Parish,LA,69.6,35749.0,17,3124,48750,1327.91,36.71182534960953
18103,Miami County,IN,48.2,28001.0,26,2017,35962,373.84,96.196233682859
46045,Edmunds County,SD,55.2,2946.0,2,220,3986,1125.96,3.540090234111336
01031,Coffee County,AL,57.2,39948.0,26,3514,53465,678.97,78.744274415659
37143,Perquimans County,NC,56.2,10957.0,1,878,13005,247.09,52.63264397587923
31161,Sheridan County,NE,38.0,4091.0,0,132,5127,2440.86,2.100489171849266
08103,Rio Blanco County,CO,47.3,4785.0,2,353,6529,3220.93,2.02705429798226
12061,Indian River County,FL,74.9,134897.0,321,8703,159788,502.87,317.7521029291865
30045,Judith Basin County,MT,48.1,1613.0,0,54,2023,1869.82,1.081922324073975
40115,Ottawa County,OK,48.0,23449.0,9,2358,30285,470.82,64.32394545686249
20015,Butler County,KS,57.5,49932.0,22,5799,67380,1429.86,47.12349460786371
26049,Genesee County,MI,60.1,315340.0,315,27905,406211,636.98,637.713899965462
36029,Erie County,NY,77.5,733429.0,339,56813,954236,1042.69,915.1674994485415
55095,Polk County,WI,59.2,34771.0,9,2703,44977,913.96,49.211125213357256
