FIPS,Confirmed
09007,12974
09009,78962
09011,24235
09013,8372
90009,673
09015,9659
10001,19002
10003,52502
10005,21032
90010,223
88888,0
11001,55352
12001,26708
12003,2592
12005,13232
12007,2088
12009,49520
12011,187391
12013,1039
12015,12376
12017,9101
12019,18405
12021,24467
12023,5864
12027,2433
12029,1043
12031,81105
12033,21460
12035,7489
12037,832
12039,4010
12041,1338
12043,503
12045,1270
12047,1039
12049,2444
12051,3392
12053,12858
12055,7546
12057,116925
12059,1502
12061,10392
12063,4467
12065,1348
12067,531
12069,28048
12071,59649
12073,30189
12075,3057
12077,633
12079,2078
12081,28791
12083,25170
12085,9120
12086,387764
12087,6346
12089,6390
12091,15809
12093,3015
12095,128639
12097,36076
12099,114703
12101,40748
12103,70844
12105,64895
12107,4660
12113,14873
12115,32938
12117,35985
12109,20008
12111,24022
12119,7362
12121,3562
12123,2267
90012,57917
12125,1167
12127,36904
12129,3254
12131,4225
12133,1957
13001,1228
13003,593
13005,1072
13007,145
13009,2465
13011,1012
13013,5782
13015,6789
13017,1021
13019,1363
13021,10065
13023,890
13025,993
13027,926
13029,2716
13031,3759
13033,1369
13035,1396
13037,478
13039,3196
13043,572
13045,5488
13047,4466
13049,718
13051,23547
13053,1181
13055,1754
13057,15471
13059,7868
13061,207
13063,18273
13065,584
13067,49259
13069,2555
13071,3230
13073,9833
13075,1176
13077,8776
13079,564
13081,1294
13083,1055
13085,1803
13089,47960
13087,2235
13091,1434
13093,641
13095,6758
13097,8911
13099,808
13101,198
13103,4125
13105,1040
13107,1307
13109,651
13111,1052
13113,7220
13115,7308
13117,16928
13119,1224
13121,64856
13123,1879
13125,174
13127,7555
13129,4635
13131,1928
13133,979
13135,60250
13137,2118
13139,12474
13141,330
13143,1283
13145,1948
13147,1155
13149,549
13151,13926
13153,12684
13155,436
13157,5232
13159,796
13161,923
13163,795
13165,297
13167,636
13169,1316
13171,1126
13173,729
13175,3969
13177,2271
13179,4596
13181,313
13183,980
13185,8843
13187,1972
13193,658
13195,1653
13197,486
13189,1295
13191,727
13199,1131
13201,427
13205,1610
13207,1392
13209,518
13211,1042
13213,3431
13215,11795
13217,5820
13219,2470
13221,853
80013,32894
13223,8984
13225,1813
13227,2239
13229,1274
13231,1353
13233,2794
13235,587
13237,1013
13239,160
13241,924
13243,431
13245,12887
13247,5023
13249,419
13251,786
13253,574
13255,4033
13257,1304
13259,1015
13261,2168
13263,343
13265,97
13267,1170
13269,616
13271,757
13273,731
13275,3740
13277,2881
13279,1500
13281,529
13283,361
13285,3372
13287,725
13289,375
90013,6435
13291,1113
13293,1849
13295,4787
13297,4993
13299,2481
13301,252
13303,1090
13305,1847
13307,145
13309,410
13311,1717
13313,9862
13315,657
13317,603
13319,665
13321,1394
99999,0
66,29438
15001,17065
15003,107697
15007,9721
15009,20836
80015,3534
90015,0
16001,47475
16003,141
16005,6303
16007,178
16009,644
16011,2452
16013,2589
16015,271
16017,2264
16019,8550
16021,381
16023,89
16025,49
16027,16878
16029,402
16031,979
16033,16
16035,569
16037,125
16039,2837
16041,510
16043,419
16045,728
16047,885
16049,619
16051,1443
16053,1639
16055,10108
16057,2010
16059,254
16061,283
16063,332
16065,3350
16067,931
16069,2410
16071,200
16073,531
16075,1266
16077,345
16079,542
16081,870
16083,7204
90016,0
16085,1046
16087,458
17001,6452
17003,416
17005,1396
17007,4495
17009,1231
17011,2825
17013,569
17015,1359
17017,1545
17019,31359
17021,3667
17023,1637
17025,1383
17027,3940
17029,5917
17031,413747
17033,2421
17035,1046
17039,1571
17037,9487
17041,2508
17043,90065
17045,1806
17047,503
17049,2812
17051,2042
17053,1471
17055,3827
17057,3744
17059,519
17061,1116
17063,3535
17065,648
17067,1096
17069,305
17071,310
17073,4477
17075,1989
17077,6686
17079,756
17081,3685
17083,2093
17085,1297
17087,1845
17089,49146
17091,7376
17093,11964
17095,4231
17099,11336
17097,64392
17101,1627
17103,3319
17105,3801
17107,4045
17115,11998
17117,4612
17119,24640
17121,3618
17123,918
17125,1369
17127,1301
17109,2645
17111,34437
17113,23645
17129,1395
17131,1416
17133,3381
17135,3784
17137,3812
17139,1186
17141,4476
80017,-19
17143,15048
17145,2692
17147,1700
17149,1448
17151,275
17153,541
17155,395
17157,4312
17159,1711
17161,10427
17165,2984
17167,25309
17169,698
17171,378
17173,1889
17163,22678
17175,542
17177,3722
17179,11892
90017,-101
17181,1868
17183,9656
17185,1317
17187,1188
17189,1027
17191,1768
17193,1293
17195,5664
17197,55416
17199,8782
17201,27546
17203,3335
18001,1398
18003,30585
18005,7300
18007,652
18009,714
18011,4606
18013,653
18015,1018
18017,2876
18019,10070
18021,1815
18023,2359
18025,730
18027,2032
18033,2657
18029,3854
18031,1921
18035,6800
18037,3553
18039,11116
18041,1624
18043,6327
18045,1330
18047,1127
18049,1013
18051,4042
18053,4175
18055,2125
18057,26846
18059,6064
18061,3338
18063,12341
18065,3121
18067,7273
18069,3084
18071,3979
18073,2252
18075,1193
18077,2672
18079,2001
18081,12407
18083,3142
18085,4145
18087,1179
18091,6988
18089,25907
18093,3354
18095,9335
18097,66445
18099,2403
18101,565
18103,2146
18105,11117
18107,2864
18109,5180
18111,581
18113,3013
18115,465
18117,1438
18119,2030
18121,931
18123,1492
18125,1003
18127,10171
18129,2155
18131,738
18133,2442
18135,1479
18137,2127
18139,1437
18143,2480
18145,4208
18147,1340
18141,17227
18149,829
18151,2324
18153,1552
18155,669
18157,17954
18159,831
90018,0
18161,630
18163,20483
18165,1059
18167,8383
18169,1949
18171,590
18173,7199
18175,1776
18177,5710
18179,1236
18181,1674
18183,2489
19001,268
19003,187
19005,593
19007,659
19009,280
19011,1560
19013,9197
19015,1268
19017,1253
19019,1163
19021,1250
19023,706
19025,528
19027,1092
19029,493
19031,1282
19033,2395
19035,688
19037,651
19039,512
19041,1028
19043,749
19045,2749
19047,827
19049,6731
19051,254
19053,372
19055,784
19057,1834
19059,797
19061,5996
19063,448
19065,1025
19067,846
19069,536
19071,336
19073,402
19075,603
19077,556
19079,732
19081,499
19083,1025
19085,779
19087,1136
19089,427
19091,555
19093,404
19095,1175
19097,1002
19099,1987
19101,997
19103,14495
19105,1153
19107,467
19109,578
19111,1573
19113,16997
19115,537
19117,406
19119,529
19121,656
19123,958
19125,1564
19127,2464
19129,914
19131,548
19133,397
19135,356
19137,517
19139,2552
19141,780
19143,272
19145,463
19147,430
19149,1172
19151,332
19153,39406
19155,6858
19157,1123
19159,271
19161,561
19163,11319
19165,558
19167,1496
19169,5456
19171,904
19173,253
90019,-2505
19175,545
19177,317
19179,1946
19181,3379
19183,1427
19185,314
19187,2440
19189,581
19191,947
19193,7149
19195,465
19197,728
20001,1317
20003,734
20005,1370
20007,358
20009,1785
20011,1450
20013,719
20015,6249
20017,209
20019,203
20021,2110
20023,142
20025,124
20027,554
20029,400
20031,798
20033,81
20035,3255
20037,4159
20039,96
20041,1301
20043,687
20045,12995
20047,77
20049,183
20051,1983
20053,417
20055,2798
20057,2793
20059,2291
20061,3877
20063,168
20065,188
20067,605
20069,266
20071,97
20073,618
20075,111
20077,376
20079,3289
20081,249
20083,115
20085,1252
20087,1616
20089,166
20091,58001
20093,246
20095,520
20097,203
20099,2257
20101,74
20103,7539
20105,175
20107,904
20109,234
20111,3627
20115,1128
20117,599
20113,2418
20119,391
20121,2599
20123,502
20125,3319
20127,535
20129,137
20131,786
20133,1794
20135,190
20137,475
20139,1340
20141,226
20143,312
80020,0
20145,494
20147,281
20149,2179
20151,460
20153,94
20155,4855
20157,343
20159,808
20161,4769
20163,373
20165,203
20167,408
20169,4208
20171,327
20173,49731
20175,1473
20177,18204
20179,169
20181,328
20183,142
20185,288
20187,82
20189,396
20191,1707
20193,567
20195,199
90020,0
20197,421
20199,91
20201,399
20203,144
20205,928
20207,226
20209,15816
21001,2002
21003,2326
21005,2595
21007,590
21009,3907
21011,1230
21013,2710
21015,13795
21017,2251
21019,6557
21021,2647
21023,759
21025,1566
21027,1770
21029,8451
21031,1242
21033,1481
21035,3038
21037,8994
21039,342
21041,1181
21043,3303
21045,1257
21047,5260
21049,4661
21051,2523
21053,1193
21055,873
21057,727
21059,11297
21061,826
21063,1155
21065,1492
21067,39695
21069,1438
21071,4620
21073,5767
21075,354
21077,736
21079,1688
21081,2238
21083,3455
21085,2702
21087,1104
21089,4698
21091,840
21093,12676
21095,3003
21097,2504
21099,1447
21101,5124
21103,1903
21105,277
21107,5594
21109,1233
21111,95983
21113,6114
21115,2216
21117,14943
21119,1593
21121,3600
21123,1137
21125,6408
21127,1388
21129,1062
21131,1294
21133,2683
21135,1456
21137,1875
21139,872
21141,2774
21143,800
21151,9647
21153,1347
21155,2026
21157,2914
21159,1105
21161,2038
21145,7276
21147,1688
21149,890
21163,2019
21165,645
21167,2572
21169,697
21171,992
21173,3611
21175,2149
21177,3861
21179,5097
21181,794
21183,2352
21185,7184
21187,715
21189,521
21191,1141
21193,4237
21195,7307
21197,1697
21199,6083
21201,225
21203,1551
21205,2336
21207,2158
21209,8187
21211,5612
21213,1961
21215,2083
21217,3183
21219,991
21221,1509
21223,718
90021,2496
21225,1419
21227,14591
21229,1293
21231,2455
21233,1268
21235,4594
21237,1063
21239,3049
22001,4845
22003,2990
22005,11773
22007,1699
22009,3998
22011,3008
22013,1361
22015,14290
22017,23751
22019,18368
22021,1266
22023,307
22025,829
22027,1151
22029,1734
22031,2290
22033,43230
22035,755
22037,2606
22039,2336
22041,2421
22043,1862
22045,5767
22047,2966
22049,1537
22051,39806
22053,2037
22059,1425
22055,21764
22057,8973
22061,4654
22063,11759
22065,954
22067,2086
22069,2994
22071,37093
22073,17090
80022,0
22075,2253
22077,2232
22079,10110
22081,605
22083,2225
22085,1534
22087,3852
22089,4425
22091,633
22093,2050
22095,3710
22097,7534
22099,4141
22101,3450
22103,26528
22105,11154
22107,397
22109,10199
90022,382
22111,2415
22113,4585
22115,3246
22117,4470
22119,4024
22121,2703
22123,1392
22125,1338
22127,1673
23001,8262
23003,7745
23005,26532
23007,2425
23009,3823
23011,10940
23013,3448
23015,2851
80023,0
23017,4509
23019,13188
23021,1179
23023,2673
23025,3945
90023,15
23027,3071
23029,1895
23031,19665
24001,5583
24003,28397
24005,40586
24510,35948
24009,4070
24011,1856
24013,7224
24015,5356
24017,10215
24019,2626
24021,16057
24023,1476
24025,13053
24027,17483
24029,955
24031,78528
24033,48900
24035,2058
24039,1551
24037,6924
24041,2008
90024,0
24043,9374
24045,6714
24047,2963
25001,14401
25003,14503
25005,51755
25009,70114
25011,6236
25013,55390
25015,16342
25017,153312
25021,59616
25023,42430
25025,92670
90025,72615
25027,78336
26001,351
26003,667
26005,7546
26007,1336
26009,1383
26011,944
26013,586
26015,3981
26017,8822
26019,1171
26021,10296
26023,2930
26025,10707
26027,2251
26029,1669
26031,1236
26033,3774
26035,1807
26037,8199
26039,761
26041,3048
26043,2454
26045,9810
26047,2147
26049,33574
26051,1549
26053,1021
26055,5980
26057,3158
26059,2369
26061,2427
26063,1970
26065,25902
26067,4874
26069,1166
26071,827
26073,4706
26075,12165
26077,21890
26079,1194
26081,50048
26083,147
26085,528
26087,5289
26089,1255
26091,7972
26093,15525
26095,426
26097,850
26099,78640
26101,1351
26103,6632
26105,2199
26107,2537
26109,1546
26111,6384
26113,749
26115,12920
26117,3844
26119,422
26121,11520
26123,2930
26125,110334
26127,1591
26129,1103
26131,271
26133,1255
26135,305
26137,1557
26139,21782
80026,2305
26141,403
26143,1123
26145,15313
26151,2119
26153,611
26155,5719
26147,11661
26149,3026
26157,3555
90026,-30
26159,4852
26161,39497
26163,150764
26165,2245
27001,676
27003,30721
27005,2431
27007,3492
27009,4457
27011,426
27013,5816
27015,1683
27017,3341
27019,9161
27021,1828
27023,825
27025,4034
27027,7204
27029,493
27031,258
27033,779
27035,4308
27037,39520
27039,1989
27041,2780
27043,1068
27045,1539
27047,2981
27049,4561
27051,404
27053,117273
27055,1577
27057,1257
27059,2568
27061,2948
27063,458
27065,805
27067,3277
27069,201
27071,891
27073,449
27075,709
27077,227
27079,1580
27081,285
27083,1577
27087,672
27089,482
27091,1512
27085,3044
27093,1332
27095,1642
27097,2235
27099,4270
27101,436
27103,2745
27105,1538
27107,464
27109,19619
27111,3374
27113,1074
27115,1676
27117,407
27119,2684
27121,911
27123,47922
27125,221
27127,981
27129,946
27131,6065
27133,491
27135,1159
27139,12773
27141,7030
27143,838
27137,17059
27145,15212
27147,3226
27149,862
27151,518
27153,1701
27155,248
90027,216
27157,1766
27159,1072
27161,1391
27163,24594
27165,838
27167,384
27169,4962
27171,8917
27173,590
28001,2387
28003,3784
28005,1082
28007,1883
28009,649
28011,2645
28013,1626
28015,717
28017,2155
28019,975
28021,786
28023,1186
28025,1648
28027,1933
28029,2462
28031,2534
28033,15020
28035,7742
28037,623
28039,2015
28041,922
28043,1574
28045,4285
28047,18172
28049,16914
28051,1576
28053,647
28055,69
28057,2300
28059,11685
28061,1542
28063,520
28065,994
28067,6756
28069,700
28071,5987
28073,6292
28075,6260
28077,1253
28079,2153
28081,9098
28083,2068
28085,2601
28087,5762
28089,8237
28091,2439
28093,2867
28095,3533
28097,1034
28099,3692
28101,2065
28103,798
28105,3737
28107,3515
28109,5198
28111,853
28113,3651
28115,2921
28117,2841
28119,435
28121,12696
28123,1624
28125,290
28127,2165
28129,1385
28131,1678
28133,1268
28135,811
28137,2463
28139,2186
28141,2077
28143,794
90028,3298
28145,2725
28147,1344
28149,3179
28151,2786
28153,1540
28155,1238
28157,640
28159,1980
28161,1498
28163,3138
29001,1418
29003,1364
29005,417
29007,1291
29009,1736
29011,844
29013,1018
29015,1229
29017,644
29019,16017
29021,8020
29023,2831
29025,354
29027,3546
29029,2310
29031,5155
29033,533
29035,318
29037,7927
29039,841
29041,432
29043,6191
29045,349
29047,8847
29049,1243
29051,5551
29053,898
29055,1320
29057,457
29059,1145
29061,437
29063,498
29065,946
29067,624
29069,3034
29071,8770
29073,868
29075,486
29077,22167
29079,690
29081,402
29083,1736
29085,496
29087,279
29089,872
29091,2677
29093,579
29095,32077
29097,9877
29099,15894
29101,3676
29103,262
29105,2094
29107,2084
29109,2016
29111,810
29113,3939
29115,538
29117,931
29121,996
29123,979
29125,442
29127,1982
29119,1493
29129,173
29131,1582
29133,1025
29135,868
29137,538
29139,740
29141,981
29143,1517
29145,3209
29147,1982
29149,477
29151,780
29153,392
29155,853
29157,1398
29159,3948
29161,2921
29163,1086
29165,3418
29167,2219
29169,3149
29171,249
29173,614
29175,1809
29177,1501
29179,316
29181,540
29195,1621
29197,190
29199,167
29201,3139
29203,414
29205,472
29183,30711
29185,662
29187,5461
29189,79086
29510,20477
29186,968
29207,1337
29209,1478
29211,374
29213,3451
29215,1208
90029,0
29217,1569
29219,2258
29221,1562
29223,569
29225,2535
29227,91
29229,959
30001,533
30003,1529
30005,641
30007,281
30009,488
30011,45
30013,8221
30015,194
30017,630
30019,73
30021,484
30023,882
30025,119
30027,615
30029,8040
30031,11807
30033,60
30035,1506
30037,28
30039,133
30041,1157
30043,667
30045,61
30047,1858
30049,5181
30051,132
30053,1156
30057,397
30055,70
30059,149
30061,342
30063,9903
30065,153
30067,1512
30069,8
30071,180
30073,347
30075,63
30077,400
30079,67
30081,1616
30083,619
30085,937
30087,866
30089,540
30091,137
30093,2174
30095,294
30097,182
30099,354
30101,240
30103,20
90030,0
30105,321
30107,109
30109,26
30111,11226
31001,1773
31003,232
31005,4
31007,16
31009,14
31011,231
31013,538
31015,97
31017,107
31019,2991
31021,371
31023,548
31025,1880
31027,349
31029,100
31031,84
31033,479
31035,371
31037,638
31039,390
31041,386
31043,1728
31045,209
31047,980
31049,60
31051,323
31053,2831
31055,49163
31057,57
31059,341
31061,57
31063,95
31065,290
31067,737
31069,111
31071,90
31073,92
31075,10
31077,100
31079,4921
31081,710
31083,10
31085,3
31087,106
31089,585
31091,15
31093,316
31095,216
31097,109
31099,251
31101,371
31103,19
31105,135
31107,357
31109,28726
31111,2290
31113,18
31115,11
31119,2635
31117,11
31121,436
31123,201
31125,163
31127,207
31129,249
31131,913
31133,101
31135,107
31137,557
31139,267
31141,2196
31143,302
31145,398
31147,489
31149,18
31151,987
31153,16173
31155,1266
31157,2827
31159,735
31161,113
31163,124
31165,7
31167,84
31169,296
31171,16
31173,581
90031,5101
31175,145
31177,1256
31179,448
31181,143
31183,29
31185,1224
32510,5526
32001,2219
32003,186184
32005,2280
32007,2733
32009,45
32011,-19
32013,-114
32015,385
32017,-127
32019,2928
32021,625
32023,2506
32027,929
32029,-98
90032,0
32031,37460
32033,346
33001,5293
33003,3958
33005,6874
33007,2658
33009,10500
33011,39387
33013,13393
33015,28297
33017,12684
33019,3812
90033,46
34001,23305
34003,88276
34005,38608
34007,47065
34009,6811
34011,14998
34013,73300
34015,24053
34017,61668
34019,10371
34021,32081
34023,73553
34025,55844
34027,49314
34029,51129
34031,46951
34033,4562
34035,27106
34037,12098
90034,23
34039,48419
34041,8416
35001,54760
35003,133
35005,6078
35006,2937
35007,718
35009,3965
35011,200
35013,23729
35015,4529
35017,2568
35019,414
35021,29
35023,405
35025,4423
35027,1633
35028,1985
35029,1888
35031,8710
35033,327
35035,4439
35037,460
35039,3994
35041,1554
35045,12914
35047,2612
35043,13911
35049,13589
35051,581
35053,1345
35055,2254
35057,852
90035,1404
35059,258
35061,6376
36001,24771
36003,2512
36005,145499
36007,16851
36009,5082
36011,6235
36013,7770
36015,7996
36017,3394
36019,8745
36021,4260
36023,4295
36025,3060
36027,23613
36029,85259
36031,2648
36033,3864
36035,4737
36037,4549
36039,3163
36041,316
36043,4999
36045,8813
36047,268815
36049,1765
36051,4093
36053,5499
36055,53959
36057,4449
36059,145634
36061,188033
36063,18188
36065,20415
36067,52813
36069,7969
36071,38123
36073,2855
36075,12112
36077,4437
80036,0
36079,8979
36081,253622
36083,13984
36085,57145
36087,31950
36091,20873
36093,14201
36095,2068
36097,1405
36099,2541
36089,7703
36101,7152
36103,138672
36105,7604
36107,4352
36109,10499
36111,12675
90036,475
36113,6283
36115,5009
36117,6524
36119,90746
36121,2663
36123,1400
37001,18666
37003,3302
37005,937
37007,2380
37009,2453
37011,1542
37013,4939
37015,1645
37017,3591
37019,12896
37021,22907
37023,8615
37025,20039
37027,7696
37029,504
37031,5306
37033,1910
37035,16972
37037,5887
37039,2213
37041,1722
37043,898
37045,9902
37047,5403
37049,9852
37051,37551
37053,1858
37055,3134
37057,15053
37059,3996
37061,6277
37063,38143
37065,5101
37067,37113
37069,9938
37071,21544
37073,728
37075,867
37077,5841
37079,2234
37081,47882
37083,5712
37085,13913
37087,4887
37089,8159
37091,1808
37093,7264
37095,501
37097,16463
37099,3648
37101,24748
37103,825
37105,6095
37107,5707
37109,7731
37113,2659
37115,2129
37117,2286
37111,4656
37119,111611
37121,1153
37123,2458
37125,9906
37127,10016
37129,20866
37131,1647
37133,21177
37135,15703
37137,848
37139,2840
37141,5779
37143,997
37145,3747
37147,21220
37149,1408
37151,11812
37153,5204
37155,14414
37157,8272
37159,13109
37161,5520
37163,6910
37165,4052
37167,6567
37169,3986
37171,6899
37173,1527
37175,1821
37177,379
90037,-19815
37179,22489
37181,4329
37183,159113
37185,1760
37187,1355
37189,5576
37191,13303
37193,5788
37195,7924
37197,3912
37199,2058
38001,124
38003,814
38005,500
38007,27
38009,439
38011,149
38013,72
38015,9700
38017,20862
38019,233
38021,315
38023,135
38025,177
38027,163
38029,118
38031,262
38033,88
38035,7558
38037,62
38039,126
38041,260
38043,110
38045,240
38047,81
38049,282
38051,153
38053,605
38055,545
38057,616
38059,2742
38061,980
38063,150
38065,69
38067,527
38069,215
38071,1030
38073,438
38075,107
38077,1112
38079,2629
38081,269
38083,64
38085,374
38087,7
38089,2646
38091,84
38093,1974
38095,172
38097,541
90038,0
38099,795
38101,5794
38103,203
38105,2431
69,8046
39001,2052
39003,6878
39005,2985
39007,5420
39009,5949
39011,2982
39013,4533
39015,3265
39017,30515
39019,1084
39021,2298
39023,10336
39025,16985
39027,3165
39029,5886
39031,1943
39033,2941
39035,54021
39037,3128
39039,2302
39041,15198
39043,5017
39045,11482
39047,2308
39049,92488
39051,2520
39053,2515
39055,3289
39057,11648
39059,2874
39061,61793
39063,4492
39065,1734
39067,849
39069,1762
39071,3129
39073,2075
39075,841
39077,3437
39079,2714
39081,4291
39083,3609
39085,9612
39087,6543
39089,11704
39091,2616
39093,16226
39095,33533
39097,2640
39099,13356
39101,5385
39103,9586
39105,1440
39107,2268
39109,6718
39111,919
39113,39550
39115,918
39117,2014
39119,7300
39121,820
39123,2233
39125,1067
39127,2174
39129,4395
39131,2486
39133,8601
39135,2480
39137,1818
39139,7974
39141,6373
39143,3531
39145,7057
39147,3018
39149,2887
39151,18657
39153,26796
39155,10658
39157,4567
90039,0
39159,5318
39161,1713
39163,867
39165,18545
39167,3182
39169,5631
39171,2054
39173,9780
39175,1285
40001,2875
40003,292
40005,1103
40007,298
40009,1744
40011,761
40013,4335
40015,2649
40017,14698
40019,4791
40021,5165
40023,1191
40025,150
40027,33075
40029,574
40031,11128
40033,438
40035,1455
40037,6140
40039,2274
40041,3208
40043,295
40045,243
40047,4320
40049,1939
40051,4769
40053,296
40055,457
40057,120
40059,164
40061,861
40063,750
40065,2173
40067,362
40069,1003
40071,3881
40073,1423
40075,720
40077,642
40079,3814
40081,2648
40083,4306
40085,1040
40093,992
40095,1653
40097,3167
40087,3703
40089,2178
40091,1815
40099,1332
40101,5798
40103,1032
40105,829
40107,1034
40109,70911
40111,3097
40113,3435
40115,2571
80040,0
40117,1237
40119,5741
40121,3535
40123,4732
40125,7409
40127,795
40129,207
40131,8253
40133,1973
40135,3532
40137,3170
40139,1494
40141,457
40143,56020
90040,-10278
40145,8332
40147,3721
40149,904
40151,571
40153,989
41001,951
41003,10212
41005,31267
41007,2128
41009,3539
41011,4707
41013,2648
41015,1456
41017,23541
41019,6169
41021,89
41023,550
41025,394
41027,1516
41029,17804
41031,3002
41033,5901
41035,5036
41037,359
41039,30029
41041,3549
41043,11874
41045,2244
41047,30327
41049,940
41051,65051
41053,7422
41055,124
41057,1585
41059,7029
90041,0
41061,1593
41063,494
41065,2047
41067,50232
41069,107
41071,8269
42001,7115
42003,99406
42005,3607
42007,11424
42009,2349
42011,28130
42013,7173
42015,5828
42017,36460
42019,12723
42021,9824
42023,197
42025,4536
42027,10235
42029,29716
42031,1886
42033,5290
42035,2481
42037,4779
42039,5167
42041,15425
42043,16335
42045,35349
42047,1944
42049,17588
42051,8565
42053,414
42055,11455
42057,1044
42059,2211
42061,3207
42063,5355
42065,2349
42067,1000
42069,16453
42071,32258
42073,4643
42075,9932
42077,28700
42079,23259
42081,7603
42083,2095
42085,5621
42087,3150
42089,12343
42091,50764
42093,1423
42095,23988
42097,6368
42099,2076
42101,94199
42103,3596
42105,752
42107,9040
42109,1941
42111,4859
42113,313
42115,2557
42117,2208
90042,0
42119,2956
42121,2624
42123,2092
42125,16792
42127,3050
42129,22604
42131,1578
42133,35307
72001,2439
72003,5084
72005,5913
72007,3026
72009,3233
72011,3147
72013,10367
72015,2471
72017,3001
72019,3618
72021,21845
72023,4779
72025,14985
72027,4405
72029,4139
72031,17053
72033,2657
72035,5289
72037,1186
72039,1951
72041,5192
72043,5166
72045,2372
72047,4517
72049,199
72051,4142
72053,3161
72054,1913
72055,1475
72057,5127
72059,2486
72061,10523
72063,5435
72065,4508
72067,1871
72069,6076
72071,5436
72073,2452
72075,6196
72077,4242
72079,2744
72081,4033
72083,1266
72085,4108
72087,1970
72089,1773
72091,4612
72093,630
72095,1177
72097,7854
72099,5135
72101,3554
72103,2586
72105,3174
72107,2460
72888,0
72109,2365
72111,2318
72113,16903
72115,3564
72117,1662
72119,4882
72121,2536
72123,3048
72125,3646
72127,31059
72129,4137
72131,4777
72133,2705
72135,7319
72137,7987
72139,6499
72999,15679
72141,3092
72143,4196
72145,7139
72147,676
72149,3324
72151,3975
72153,4303
44001,7275
44003,23214
44005,10499
44007,96159
90044,7709
44009,16838
45001,2405
45003,13099
