FIPS,Deaths
08057,0
08059,305
08061,2
08063,8
08067,22
08065,0
08069,133
08071,12
08073,2
08075,15
08077,124
08079,1
08081,5
08083,29
08085,26
08087,13
08089,16
08091,0
80008,0
08093,8
08095,4
08097,2
08099,8
08101,152
08103,2
08105,6
08107,3
08109,2
08111,0
08113,1
08115,4
08117,2
08119,8
90008,0
08121,4
08123,130
08125,3
09001,406
09003,513
09005,98
09007,75
09009,545
09011,166
09013,77
90009,-2
09015,63
10001,173
10003,361
10005,204
90010,0
88888,0
11001,152
12001,399
12003,81
12005,438
12007,92
12009,1254
12011,2882
12013,54
12015,391
12017,529
12019,517
12021,464
12023,237
12027,55
12029,47
12031,1973
12033,623
12035,253
12037,33
12039,110
12041,51
12043,17
12045,35
12047,31
12049,81
12051,74
12053,632
12055,330
12057,2039
12059,41
12061,363
12063,126
12065,33
12067,35
12069,876
12071,1199
12073,347
12075,111
12077,14
12079,53
12081,783
12083,1147
12085,295
12086,4630
12087,68
12089,172
12091,329
12093,95
12095,1578
12097,632
12099,2301
12101,1154
12103,1768
12105,1647
12107,268
12113,337
12115,831
12117,601
12109,356
12111,594
12119,308
12121,177
12123,53
90012,-23653
12125,43
12127,1180
12129,72
12131,126
12133,61
13001,24
13003,13
13005,14
13007,1
13009,42
13011,27
13013,56
13015,79
13017,12
13019,13
13021,129
13023,15
13025,22
13027,12
13029,18
13031,43
13033,27
13035,39
13037,2
13039,27
13043,13
13045,97
13047,57
13049,5
13051,178
13053,1
13055,26
13057,156
13059,53
13061,2
13063,215
13065,6
13067,433
13069,35
13071,46
13073,72
13075,10
13077,99
13079,8
13081,18
13083,11
13085,21
13089,387
13087,23
13091,21
13093,7
13095,81
13097,104
13099,7
13101,1
13103,25
13105,20
13107,18
13109,9
13111,48
13113,82
13115,120
13117,107
13119,19
13121,532
13123,40
13125,4
13127,67
13129,66
13131,21
13133,11
13135,354
13137,46
13139,161
13141,7
13143,47
13145,22
13147,30
13149,14
13151,163
13153,81
13155,9
13157,58
13159,15
13161,11
13163,20
13165,5
13167,11
13169,10
13171,14
13173,9
13175,50
13177,21
13179,18
13181,2
13183,6
13185,72
13187,22
13193,6
13195,28
13197,10
13189,26
13191,5
13199,27
13201,8
13205,17
13207,23
13209,8
13211,18
13213,42
13215,169
13217,94
13219,26
13221,14
80013,370
13223,85
13225,23
13227,46
13229,28
13231,25
13233,36
13235,10
13237,18
13239,0
13241,23
13243,4
13245,144
13247,65
13249,3
13251,8
13253,5
13255,86
13257,43
13259,5
13261,26
13263,3
13265,0
13267,16
13269,12
13271,13
13273,10
13275,29
13277,37
13279,29
13281,30
13283,9
13285,60
13287,13
13289,8
90013,-2
13291,30
13293,49
13295,78
13297,77
13299,34
13301,4
13303,12
13305,27
13307,1
13309,3
13311,32
13313,80
13315,9
13317,17
13319,12
13321,26
99999,0
66,110
15001,48
15003,370
15007,17
15009,41
80015,1
90015,0
16001,176
16003,1
16005,38
16007,1
16009,11
16011,26
16013,2
16015,3
16017,45
16019,44
16021,13
16023,4
16025,1
16027,88
16029,4
16031,9
16033,1
16035,6
16037,3
16039,17
16041,3
16043,10
16045,8
16047,11
16049,10
16051,12
16053,7
16055,123
16057,10
16059,4
16061,7
16063,1
16065,12
16067,12
16069,37
16071,1
16073,11
16075,13
16077,3
16079,10
16081,1
16083,52
90016,0
16085,3
16087,11
17001,43
17003,3
17005,3
17007,29
17009,3
17011,21
17013,1
17015,8
17017,4
17019,72
17021,25
17023,6
17025,13
17027,5
17029,28
17031,2605
17033,10
17035,7
17039,8
17037,45
17041,18
17043,304
17045,8
17047,7
17049,26
17051,28
17053,10
17055,40
17057,39
17059,8
17061,6
17063,39
17065,6
17067,12
17069,4
17071,4
17073,26
17075,30
17077,23
17079,10
17081,26
17083,16
17085,5
17087,7
17089,200
17091,81
17093,37
17095,36
17099,74
17097,284
17101,5
17103,11
17105,22
17107,14
17115,77
17117,23
17119,155
17121,48
17123,7
17125,9
17127,13
17109,26
17111,125
17113,63
17129,7
17131,12
17133,23
17135,20
17137,24
17139,8
17141,19
80017,0
17143,123
17145,15
17147,7
17149,10
17151,2
17153,6
17155,3
17157,24
17159,7
17161,83
17165,23
17167,99
17169,3
17171,5
17173,21
17163,108
17175,8
17177,44
17179,100
90017,1316
17181,14
17183,58
17185,9
17187,14
17189,6
17191,18
17193,15
17195,36
17197,338
17199,54
17201,181
17203,16
18001,24
18003,251
18005,50
18007,3
18009,20
18011,63
18013,11
18015,26
18017,31
18019,104
18021,27
18023,48
18025,11
18027,32
18033,32
18029,34
18031,36
18035,121
18037,17
18039,157
18041,40
18043,69
18045,33
18047,20
18049,22
18051,29
18053,89
18055,36
18057,171
18059,70
18061,34
18063,143
18065,52
18067,107
18069,35
18071,36
18073,45
18075,21
18077,50
18079,41
18081,136
18083,35
18085,58
18087,10
18091,93
18089,515
18093,61
18095,168
18097,673
18099,43
18101,5
18103,39
18105,54
18107,34
18109,84
18111,13
18113,26
18115,4
18117,22
18119,42
18121,16
18123,15
18125,6
18127,151
18129,12
18131,17
18133,40
18135,31
18137,38
18139,23
18143,27
18145,40
18147,7
18141,189
18149,22
18151,25
18153,19
18155,6
18157,109
18159,20
90018,-585
18161,4
18163,132
18165,19
18167,89
18169,30
18171,10
18173,38
18175,28
18177,57
18179,16
18181,24
18183,18
19001,7
19003,3
19005,3
19007,11
19009,3
19011,17
19013,96
19015,15
19017,10
19019,16
19021,10
19023,6
19025,5
19027,15
19029,6
19031,10
19033,34
19035,16
19037,9
19039,7
19041,7
19043,10
19045,27
19047,5
19049,30
19051,8
19053,9
19055,7
19057,32
19059,15
19061,39
19063,7
19065,20
19067,8
19069,8
19071,9
19073,4
19075,8
19077,7
19079,15
19081,6
19083,8
19085,12
19087,20
19089,12
19091,5
19093,7
19095,14
19097,19
19099,21
19101,8
19103,39
19105,7
19107,6
19109,9
19111,34
19113,155
19115,9
19117,3
19119,8
19121,16
19123,21
19125,24
19127,19
19129,14
19131,2
19133,8
19135,6
19137,8
19139,13
19141,5
19143,4
19145,10
19147,6
19149,14
19151,2
19153,272
19155,73
19157,16
19159,4
19161,8
19163,95
19165,8
19167,12
19169,28
19171,15
19173,2
90019,0
19175,9
19177,3
19179,53
19181,25
19183,12
19185,7
19187,39
19189,6
19191,7
19193,62
19195,7
19197,13
20001,31
20003,12
20005,9
20007,2
20009,35
20011,12
20013,7
20015,56
20017,1
20019,3
20021,10
20023,0
20025,1
20027,7
20029,9
20031,14
20033,4
20035,32
20037,26
20039,6
20041,24
20043,3
20045,32
20047,0
20049,5
20051,9
20053,1
20055,15
20057,17
20059,27
20061,16
20063,1
20065,2
20067,5
20069,-1
20071,0
20073,7
20075,2
20077,4
20079,25
20081,3
20083,1
20085,10
20087,15
20089,3
20091,232
20093,4
20095,4
20097,1
20099,14
20101,4
20103,52
20105,4
20107,9
20109,4
20111,28
20115,10
20117,8
20113,26
20119,7
20121,26
20123,7
20125,40
20127,7
20129,1
20131,2
20133,15
20135,2
20137,4
20139,21
20141,4
20143,9
80020,0
20145,4
20147,2
20149,18
20151,8
20153,1
20155,59
20157,5
20159,10
20161,25
20163,5
20165,3
20167,4
20169,53
20171,2
20173,389
20175,7
20177,163
20179,0
20181,8
20183,4
20185,6
20187,2
20189,8
20191,14
20193,6
20195,4
90020,-36
20197,4
20199,3
20201,6
20203,0
20205,15
20207,7
20209,108
21001,21
21003,29
21005,14
21007,8
21009,44
21011,15
21013,41
21015,79
21017,20
21019,54
21021,24
21023,7
21025,9
21027,30
21029,71
21031,12
21033,10
21035,28
21037,68
21039,7
21041,14
21043,33
21045,15
21047,41
21049,25
21051,28
21053,12
21055,14
21057,12
21059,84
21061,16
21063,7
21065,15
21067,160
21069,22
21071,77
21073,45
21075,10
21077,8
21079,22
21081,27
21083,47
21085,31
21087,11
21089,41
21091,7
21093,106
21095,56
21097,25
21099,28
21101,41
21103,17
21105,6
21107,39
21109,24
21111,612
21113,37
21115,47
21117,122
21119,19
21121,46
21123,18
21125,76
21127,26
21129,14
21131,12
21133,37
21135,21
21137,33
21139,12
21141,31
21143,8
21151,75
21153,19
21155,23
21157,32
21159,10
21161,27
21145,80
21147,18
21149,12
21163,16
21165,7
21167,14
21169,19
21171,13
21173,36
21175,16
21177,23
21179,47
21181,3
21183,14
21185,34
21187,5
21189,7
21191,10
21193,54
21195,100
21197,17
21199,76
21201,3
21203,18
21205,28
21207,27
21209,41
21211,38
21213,24
21215,20
21217,29
21219,8
21221,15
21223,14
90021,18
21225,11
21227,83
21229,11
21231,21
21233,5
21235,72
21237,15
21239,16
22001,41
22003,24
22005,46
22007,13
22009,32
22011,13
22013,13
22015,88
22017,173
22019,78
22021,13
22023,0
22025,9
22027,13
22029,9
22031,21
22033,187
22035,5
22037,25
22039,16
22041,34
22043,16
22045,35
22047,24
22049,13
22051,171
22053,29
22059,17
22055,94
22057,62
22061,27
22063,86
22065,3
22067,16
22069,32
22071,127
22073,156
80022,0
22075,5
22077,8
22079,99
22081,5
22083,21
22085,16
22087,16
22089,16
22091,6
22093,6
22095,12
22097,65
22099,28
22101,38
22103,128
22105,84
22107,2
22109,63
90022,0
22111,25
22113,32
22115,23
22117,35
22119,33
22121,13
22123,15
22125,6
22127,6
23001,136
23003,76
23005,118
23007,18
23009,29
23011,105
23013,20
23015,27
80023,0
23017,51
23019,125
23021,14
23023,16
23025,42
90023,0
23027,23
23029,21
23031,113
24001,74
24003,302
24005,589
24510,406
24009,48
24011,24
24013,100
24015,57
24017,92
24019,18
24021,123
24023,17
24025,192
24027,95
24029,11
24031,350
24033,426
24035,34
24039,19
24037,44
24041,28
90024,-93
24043,133
24045,84
24047,31
25001,157
25003,98
25005,499
25009,539
25011,60
25013,414
25015,89
25017,811
25021,392
25023,394
25025,383
90025,1
25027,572
26001,16
26003,4
26005,88
26007,29
26009,19
26011,21
26013,7
26015,45
26017,135
26019,17
26021,195
26023,46
26025,140
26027,38
26029,8
26031,29
26033,42
26035,29
26037,50
26039,13
26041,29
26043,22
26045,98
26047,34
26049,464
26051,24
26053,9
26055,67
26057,32
26059,34
26061,27
26063,27
26065,221
26067,39
26069,39
26071,17
26073,60
26075,148
26077,151
26079,14
26081,351
26083,2
26085,8
26087,95
26089,20
26091,76
26093,117
26095,11
26097,12
26099,890
26101,32
26103,44
26105,30
26107,30
26109,13
26111,54
26113,17
26115,118
26117,53
26119,8
26121,136
26123,32
26125,885
26127,8
26129,28
26131,13
26133,23
26135,6
26137,25
26139,169
80026,8
26141,10
26143,19
26145,188
26151,36
26153,8
26155,50
26147,186
26149,52
26157,50
90026,-1
26159,72
26161,147
26163,1708
26165,28
27001,9
27003,137
27005,17
27007,17
27009,40
27011,2
27013,23
27015,15
27017,23
27019,31
27021,20
27023,6
27025,20
27027,15
27029,6
27031,3
27033,7
27035,33
27037,148
27039,9
27041,17
27043,14
27045,8
27047,27
27049,36
27051,0
27053,469
27055,2
27057,9
27059,23
27061,36
27063,1
27065,12
27067,25
27069,5
27071,10
27073,3
27075,4
27077,1
27079,10
27081,1
27083,8
27087,2
27089,1
27091,13
27085,18
27093,11
27095,24
27097,20
27099,19
27101,6
27103,7
27105,4
27107,4
27109,55
27111,28
27113,9
27115,20
27117,4
27119,20
27121,6
27123,249
27125,2
27127,5
27129,6
27131,41
27133,3
27135,8
27139,56
27141,30
27143,6
27137,106
27145,70
27147,22
27149,3
27151,4
27153,10
27155,3
90027,195
27157,7
27159,14
27161,4
27163,92
27165,3
27167,6
27169,11
27171,51
27173,6
28001,21
28003,46
28005,11
28007,25
28009,9
28011,30
28013,20
28015,15
28017,23
28019,6
28021,6
28023,12
28025,20
28027,14
28029,26
28031,19
28033,113
28035,54
28037,6
28039,9
28041,9
28043,21
28045,24
28047,104
28049,150
28051,14
28053,8
28055,2
28057,33
28059,75
28061,9
28063,2
28065,13
28067,49
28069,7
28071,36
28073,20
28075,49
28077,14
28079,30
28081,59
28083,27
28085,23
28087,42
28089,51
28091,21
28093,30
28095,40
28097,21
28099,31
28101,15
28103,4
28105,25
28107,30
28109,34
28111,7
28113,31
28115,38
28117,16
28119,4
28121,85
28123,22
28125,6
28127,35
28129,15
28131,5
28133,17
28135,7
28137,27
28139,23
28141,24
28143,8
90028,25
28145,24
28147,14
28149,26
28151,31
28153,15
28155,23
28157,7
28159,11
28161,10
28163,16
29001,15
29003,18
29005,5
29007,27
29009,47
29011,10
29013,35
29015,36
29017,9
29019,60
29021,66
29023,43
29025,13
29027,35
29029,32
29031,42
29033,6
29035,5
29037,97
29039,15
29041,6
29043,57
29045,12
29047,97
29049,23
29051,56
29053,21
29055,29
29057,5
29059,16
29061,13
29063,10
29065,24
29067,16
29069,36
29071,107
29073,17
29075,4
29077,213
29079,11
29081,12
29083,23
29085,11
29087,6
29089,11
29091,46
29093,16
29095,366
29097,95
29099,207
29101,31
29103,6
29105,26
29107,46
29109,29
29111,13
29113,41
29115,8
29117,18
29121,23
29123,17
29125,17
29127,23
29119,16
29129,4
29131,22
29133,10
29135,11
29137,11
29139,24
29141,41
29143,15
29145,40
29147,7
29149,10
29151,10
29153,16
29155,22
29157,5
29159,42
29161,47
29163,11
29165,28
29167,27
29169,17
29171,6
29173,9
29175,21
29177,30
29179,10
29181,9
29195,23
29197,4
29199,2
29201,28
29203,11
29205,2
29183,209
29185,8
29187,72
29189,681
29510,158
29186,5
29207,29
29209,23
29211,4
29213,58
29215,34
90029,0
29217,24
29219,29
29221,41
29223,17
29225,35
29227,0
29229,24
30001,7
30003,16
30005,5
30007,4
30009,5
30011,0
30013,68
30015,6
30017,8
30019,0
30021,6
30023,2
30025,0
30027,6
30029,65
30031,21
30033,0
30035,12
30037,0
30039,4
30041,2
30043,4
30045,0
30047,16
30049,38
30051,2
30053,17
30057,3
30055,1
30059,1
30061,3
30063,21
30065,5
30067,4
30069,0
30071,2
30073,3
30075,0
30077,4
30079,1
30081,37
30083,6
30085,5
30087,3
30089,12
30091,2
30093,16
30095,3
30097,5
30099,6
30101,4
30103,0
90030,0
30105,6
30107,1
30109,0
30111,93
31001,27
31003,7
31005,0
31007,1
31009,3
31011,1
31013,9
31015,3
31017,1
31019,45
31021,5
31023,7
31025,24
31027,2
31029,2
31031,5
31033,8
31035,14
31037,7
31039,-2
31041,11
31043,5
31045,-1
31047,10
31049,1
31051,2
31053,49
31055,320
31057,2
31059,4
31061,8
31063,2
31065,2
31067,25
31069,-1
31071,1
31073,2
31075,2
31077,1
31079,29
31081,8
31083,2
31085,0
31087,3
31089,4
31091,3
31093,5
31095,6
31097,0
31099,4
31101,10
31103,0
31105,0
31107,-1
31109,125
31111,57
31113,0
31115,0
31119,26
31117,0
31121,2
31123,13
31125,2
31127,4
31129,2
31131,10
31133,1
31135,0
31137,4
31139,1
31141,24
31143,3
31145,5
31147,3
31149,0
31151,10
31153,124
31155,14
31157,35
31159,11
31161,10
31163,0
31165,1
31167,0
31169,4
31171,0
31173,10
90031,-204
31175,4
31177,20
31179,4
31181,4
31183,2
31185,10
32510,44
32001,24
32003,2300
32005,19
32007,15
32009,1
32011,2
32013,15
32015,5
32017,3
32019,42
32021,4
32023,77
32027,2
32029,6
90032,0
32031,239
32033,4
33001,41
33003,33
33005,46
33007,36
33009,29
33011,175
33013,76
33015,168
33017,56
33019,18
90033,-16
34001,207
34003,453
34005,252
34007,339
34009,61
34011,104
34013,439
34015,202
34017,303
34019,80
34021,214
34023,351
34025,430
34027,240
34029,581
34031,298
34033,38
34035,82
34037,134
90034,0
34039,325
34041,67
35001,670
35003,10
35005,115
35006,43
35007,12
35009,85
35011,3
35013,244
35015,76
35017,39
35019,2
35021,0
35023,4
35025,92
35027,22
35028,8
35029,34
35031,77
35033,6
35035,57
35037,33
35039,50
35041,25
35045,159
35047,35
35043,156
35049,124
35051,18
35053,22
35055,23
35057,23
90035,0
35059,5
35061,97
36001,107
36003,22
36005,948
36007,70
36009,37
36011,42
36013,86
36015,46
36017,23
36019,37
36021,29
36023,33
36025,21
36027,140
36029,465
36031,17
36033,18
36035,41
36037,34
36039,37
36041,1
36043,37
36045,24
36047,1931
36049,10
36051,28
36053,12
36055,314
36057,33
36059,542
36061,857
36063,126
36065,119
36067,216
36069,46
36071,213
36073,17
36075,53
36077,25
80036,112
36079,20
36081,1520
36083,62
36085,391
36087,110
36091,84
36093,55
36095,7
36097,5
36099,14
36089,39
36101,42
36103,698
36105,30
36107,8
36109,19
36111,68
90036,1
36113,27
36115,32
36117,60
36119,362
36121,11
36123,4
37001,133
37003,25
37005,11
37007,16
37009,26
37011,7
37013,39
37015,17
37017,35
37019,87
37021,156
37023,84
37025,135
37027,81
37029,0
37031,51
37033,14
37035,156
37037,22
37039,36
37041,18
37043,9
37045,82
37047,39
37049,51
37051,158
37053,10
37055,12
37057,101
37059,28
37061,50
37063,76
37065,28
37067,235
37069,18
37071,227
37073,2
37075,3
37077,11
37079,15
37081,317
37083,44
37085,68
37087,69
37089,92
37091,17
37093,32
37095,2
37097,136
37099,20
37101,117
37103,1
37105,34
37107,54
37109,65
37113,36
37115,16
37117,20
37111,37
37119,362
37121,16
37123,23
37125,75
37127,79
37129,108
37131,21
37133,110
37135,29
37137,5
37139,19
37141,30
37143,9
37145,17
37147,106
37149,16
37151,116
37153,40
37155,97
37157,79
37159,111
37161,61
37163,44
37165,25
37167,57
37169,65
37171,107
37173,18
37175,25
37177,2
90037,-27
37179,114
37181,22
37183,252
37185,11
37187,12
37189,26
37191,82
37193,71
37195,85
37197,33
37199,23
38001,2
38003,7
38005,1
38007,0
38009,2
38011,0
38013,0
38015,22
38017,47
38019,0
38021,1
38023,1
38025,1
38027,0
38029,2
38031,4
38033,0
38035,21
38037,2
38039,0
38041,1
38043,0
38045,2
38047,1
38049,3
38051,0
38053,2
38055,2
38057,2
38059,11
38061,5
38063,2
38065,1
38067,1
38069,3
38071,13
38073,5
38075,0
38077,2
38079,7
38081,0
38083,1
38085,1
38087,0
38089,7
38091,0
38093,5
38095,1
38097,5
90038,30
38099,0
38101,17
38103,1
38105,6
69,23
39001,28
39003,85
39005,39
39007,79
39009,39
39011,42
39013,53
39015,37
39017,215
39019,24
39021,37
39023,148
39025,126
39027,37
39029,76
39031,25
39033,41
39035,666
39037,43
39039,30
39041,63
39043,45
39045,88
39047,27
39049,508
39051,26
39053,33
39055,45
39057,98
39059,46
39061,351
39063,44
39065,34
39067,10
39069,14
39071,40
39073,20
39075,19
39077,39
39079,25
39081,59
39083,35
39085,138
39087,60
39089,79
39091,33
39093,179
39095,237
39097,29
39099,160
39101,40
39103,87
39105,18
39107,29
39109,98
39111,13
39113,433
39115,13
39117,25
39119,44
39121,8
39123,18
39125,7
39127,28
39129,51
39131,35
39133,70
39135,34
39137,24
39139,93
39141,49
39143,39
39145,52
39147,28
39149,30
39151,270
39153,279
39155,170
39157,79
90039,0
39159,20
39161,27
39163,10
39165,112
39167,41
39169,84
39171,26
39173,64
39175,17
40001,14
40003,6
40005,14
40007,1
40009,23
40011,12
40013,19
40015,35
40017,82
40019,42
40021,29
40023,12
40025,7
40027,188
40029,4
40031,72
40033,9
40035,19
40037,62
40039,37
40041,36
40043,9
40045,5
40047,77
40049,42
40051,50
40053,8
40055,10
40057,3
40059,2
40061,10
40063,15
40065,19
40067,6
40069,7
40071,45
40073,15
40075,10
40077,7
40079,13
40081,26
40083,36
40085,10
40093,7
40095,15
40097,31
40087,32
40089,27
40091,19
40099,22
40101,74
40103,7
40105,9
40107,13
40109,521
40111,40
40113,32
40115,21
80040,0
40117,16
40119,41
40121,45
40123,46
40125,70
40127,5
40129,4
40131,79
40133,29
40135,13
40137,52
40139,14
40141,10
40143,397
90040,792
40145,58
40147,54
40149,22
40151,8
40153,24
41001,14
41003,31
41005,258
41007,18
41009,38
41011,44
41013,26
41015,22
41017,96
41019,101
41021,2
41023,5
41025,7
41027,7
41029,171
41031,30
41033,88
41035,63
41037,8
41039,202
41041,36
41043,82
41045,15
41047,211
41049,12
41051,392
41053,30
41055,3
41057,18
41059,49
90041,0
41061,20
41063,3
41065,19
41067,210
41069,1
41071,74
42001,108
42003,718
42005,81
42007,160
42009,55
42011,316
42013,139
42015,60
42017,422
42019,146
42021,131
42023,8
42025,80
42027,73
42029,231
42031,38
42033,97
42035,25
42037,62
42039,72
42041,192
42043,233
42045,325
42047,28
42049,166
42051,150
42053,4
42055,164
42057,17
42059,28
42061,55
42063,72
42065,61
42067,36
42069,209
42071,388
42073,95
42075,128
42077,233
42079,371
42081,105
42083,38
42085,80
42087,45
42089,130
42091,405
42093,13
42095,252
42097,78
42099,36
42101,952
42103,30
42105,15
42107,145
42109,33
42111,85
42113,8
42115,30
42117,28
90042,0
42119,23
42121,49
42123,38
42125,158
42127,37
42129,296
42131,25
42133,339
72001,0
72003,0
72005,0
72007,0
72009,0
72011,0
72013,0
72015,0
72017,0
72019,0
72021,0
72023,0
72025,0
72027,0
72029,0
72031,0
72033,0
72035,0
72037,0
72039,0
72041,0
72043,0
72045,0
72047,0
72049,0
72051,0
72053,0
72054,0
72055,0
72057,0
72059,0
72061,0
72063,0
72065,0
72067,0
72069,0
72071,0
72073,0
72075,0
72077,0
72079,0
72081,0
72083,0
72085,0
72087,0
72089,0
72091,0
72093,0
72095,0
72097,0
72099,0
72101,0
72103,0
72105,0
72107,0
72888,0
72109,0
72111,0
72113,0
72115,0
72117,0
72119,0
72121,0
72123,0
72125,0
72127,0
72129,0
72131,0
72133,0
72135,0
72137,0
72139,0
72999,1433
72141,0
72143,0
72145,0
72147,0
72149,0
72151,0
72153,0
44001,23
44003,97
44005,38
44007,382
90044,-26
44009,50
45001,15
45003,74
45005,3
45007,200
45009,11
45011,15
45013,63
45015,92
45017,7
45019,218
45021,57
45023,31
45025,38
45027,24
45029,30
45031,75
45033,26
45035,116
45037,12
45039,15
45041,93
45043,41
45045,471
45047,70
45049,11
45051,254
45053,13
45055,48
45057,36
45059,52
45061,14
45063,163
45067,23
45069,20
45065,10
45071,49
45073,88
45075,85
45077,129
45079,166
45081,16
45083,285
45085,93
90045,0
45087,41
45089,15
45091,148
46003,0
46005,11
46007,6
46009,8
46011,15
46013,15
46015,5
46017,2
46019,7
46021,1
46023,3
46025,4
46027,5
46029,10
46031,2
46033,6
46035,8
46037,5
46039,0
46041,9
46043,2
46045,2
46047,10
46049,1
46051,4
46053,1
46055,1
46057,1
46059,5
46061,1
46063,0
46065,5
46067,7
46069,3
46071,2
46073,1
46075,1
46077,2
46079,6
46081,9
46083,23
46085,1
46091,6
46087,1
46089,0
46093,9
46095,4
46097,1
46099,94
46101,3
46102,6
46103,65
46105,2
46107,2
46109,8
46111,4
46115,5
46117,5
46119,0
46121,13
46123,5
46125,0
90046,0
46127,5
46129,7
46135,15
46137,0
47001,87
47003,37
47005,15
47007,22
47009,137
47011,106
47013,44
47015,18
47017,35
47019,76
47021,38
47023,19
47025,41
47027,13
47029,59
47031,65
47033,13
47035,60
47037,350
47041,18
47039,22
47043,41
47045,48
47047,57
47049,41
47051,46
47053,53
47055,50
47057,20
47059,98
47061,11
47063,82
47065,293
47067,13
47069,24
47071,50
47073,93
47075,21
47077,48
47079,51
47081,21
47083,9
47085,18
47087,16
47089,62
47091,34
47093,379
47095,10
47097,30
47099,51
47101,15
47103,47
47105,48
47111,31
47113,79
47115,24
47117,24
47119,83
47107,73
47109,41
47121,14
47123,54
47125,126
47127,8
47129,31
47131,57
80047,63
47133,20
47135,15
47137,10
47139,34
47141,46
47143,35
47145,53
47147,81
47149,192
47151,33
47153,10
47155,94
47157,725
47159,23
47161,19
47163,198
47165,174
47167,62
47169,11
90047,77
47171,19
47173,16
47175,6
47177,30
47179,107
47181,26
47183,58
47185,15
47187,92
47189,97
48001,32
48003,7
48005,58
48007,21
48009,4
48011,2
48013,22
48015,18
48017,9
48019,14
48021,49
48023,8
48025,18
48027,165
48029,873
48031,6
48033,0
48035,11
48037,88
48039,124
48041,51
48043,7
48045,1
48047,5
48049,53
48051,6
48053,39
48055,21
48057,12
48059,13
48061,215
48063,8
48065,8
48067,35
48069,6
48071,11
48073,25
48075,11
48077,12
48079,3
48081,2
48083,12
48085,305
48087,5
48089,10
48091,83
48093,11
48095,1
48097,25
48099,46
48101,0
48103,5
48105,3
48107,4
48109,3
48111,9
48113,1051
48115,14
48123,14
48117,15
48119,5
48121,282
48125,1
48127,4
48129,8
48131,9
48133,24
48135,139
48137,2
48141,628
48139,96
48143,15
48145,15
48147,29
48149,15
48151,5
48153,8
48155,1
48157,153
48159,8
48161,9
48163,16
48165,15
48167,136
48169,4
48171,25
48173,0
48175,4
48177,14
48179,32
48181,117
48183,109
48185,15
48187,55
48189,43
48191,9
48193,5
48195,2
48197,5
48199,37
48201,1361
48203,38
48205,1
48207,2
48209,113
48211,4
48213,74
48215,411
48217,21
48219,23
48221,62
48223,30
48225,23
48227,33
48229,4
48231,48
48233,28
48235,1
48237,7
48239,7
48241,25
48243,3
48245,120
48247,2
48249,29
