FIPS,Confirmed
12005,12783
12007,2013
12009,45588
12011,166946
12013,1005
12015,11333
12017,8375
12019,17721
12021,22176
12023,5742
12027,2333
12029,1028
12031,76670
12033,20839
12035,6943
12037,814
12039,3883
12041,1312
12043,488
12045,1247
12047,1003
12049,2375
12051,3263
12053,12019
12055,7178
12057,108394
12059,1477
12061,9428
12063,4345
12065,1310
12067,529
12069,25905
12071,54950
12073,28625
12075,2984
12077,605
12079,2035
12081,26395
12083,23941
12085,8222
12086,345054
12087,5833
12089,6007
12091,15288
12093,2945
12095,117807
12097,33135
12099,102377
12101,37592
12103,64594
12105,60397
12107,4508
12113,14404
12115,29859
12117,33204
12109,18693
12111,22409
12119,6555
12121,3483
12123,2238
90012,-2
12125,1149
12127,34224
12129,3145
12131,4030
12133,1925
13001,1210
13003,535
13005,792
13007,142
13009,2415
13011,976
13013,5612
13015,6489
13017,1008
13019,1332
13021,9332
13023,875
13025,972
13027,910
13029,2596
13031,3690
13033,1334
13035,1297
13037,476
13039,3088
13043,560
13045,5320
13047,4253
13049,712
13051,22529
13053,1162
13055,1716
13057,14575
13059,7488
13061,206
13063,17175
13065,582
13067,45202
13069,2962
13071,3164
13073,9407
13075,1150
13077,8197
13079,543
13081,1280
13083,960
13085,1724
13089,42920
13087,2221
13091,1418
13093,620
13095,6502
13097,8383
13099,790
13101,194
13103,3967
13105,1027
13107,1291
13109,658
13111,1030
13113,6588
13115,7106
13117,15912
13119,1214
13121,57993
13123,1830
13125,170
13127,7129
13129,4303
13131,1904
13133,909
13135,56173
13137,2086
13139,12058
13141,317
13143,1260
13145,1922
13147,1130
13149,540
13151,12984
13153,11953
13155,412
13157,5151
13159,759
13161,901
13163,770
13165,287
13167,629
13169,1271
13171,1082
13173,712
13175,3844
13177,2216
13179,4447
13181,312
13183,945
13185,8541
13187,1908
13193,660
13195,1613
13197,484
13189,1224
13191,692
13199,1103
13201,421
13205,1594
13207,1307
13209,509
13211,998
13213,3387
13215,11563
13217,5446
13219,2353
13221,826
80013,31312
13223,8491
13225,1689
13227,2174
13229,1243
13231,1317
13233,2728
13235,574
13237,961
13239,160
13241,898
13243,425
13245,12314
13247,4630
13249,412
13251,772
13253,570
13255,3835
13257,1279
13259,949
13261,2146
13263,336
13265,96
13267,1150
13269,601
13271,716
13273,711
13275,3712
13277,2815
13279,1473
13281,516
13283,354
13285,3257
13287,705
13289,357
90013,5838
13291,1080
13293,1792
13295,4455
13297,4856
13299,2380
13301,246
13303,1044
13305,1807
13307,141
13309,403
13311,1681
13313,9802
13315,649
13317,596
13319,633
13321,1362
99999,0
66,28524
15001,13830
15003,89594
15007,8194
15009,18054
80015,3091
90015,0
16001,45139
16003,134
16005,6154
16007,159
16009,630
16011,2390
16013,2474
16015,253
16017,2141
16019,8359
16021,345
16023,86
16025,49
16027,16458
16029,396
16031,964
16033,16
16035,551
16037,115
16039,2712
16041,497
16043,408
16045,697
16047,857
16049,591
16051,1426
16053,1585
16055,9761
16057,1856
16059,240
16061,277
16063,328
16065,3301
16067,917
16069,2311
16071,193
16073,518
16075,1214
16077,340
16079,525
16081,851
16083,7014
90016,0
16085,985
16087,441
17001,6150
17003,396
17005,1302
17007,3930
17009,1203
17011,2680
17013,541
17015,1270
17017,1495
17019,27781
17021,3503
17023,1578
17025,1339
17027,3734
17029,5686
17031,340214
17033,2339
17035,1019
17039,1425
17037,7937
17041,2370
17043,74011
17045,1716
17047,484
17049,2741
17051,1962
17053,1347
17055,3694
17057,3426
17059,491
17061,1045
17063,3084
17065,639
17067,1020
17069,296
17071,267
17073,4156
17075,1810
17077,6163
17079,733
17081,3588
17083,1966
17085,1166
17087,1759
17089,42396
17091,6489
17093,9847
17095,3773
17099,10108
17097,52834
17101,1603
17103,2946
17105,3495
17107,3437
17115,11091
17117,4317
17119,22477
17121,3507
17123,854
17125,1216
17127,1251
17109,2509
17111,30388
17113,20876
17129,1263
17131,1264
17133,3180
17135,3659
17137,3531
17139,1135
17141,4100
80017,-16
17143,12651
17145,2610
17147,1566
17149,1408
17151,266
17153,530
17155,364
17157,4173
17159,1679
17161,9367
17165,2870
17167,22120
17169,654
17171,353
17173,1820
17163,20461
17175,500
17177,3274
17179,10255
90017,-87
17181,1769
17183,9067
17185,1281
17187,1074
17189,983
17191,1722
17193,1272
17195,5086
17197,46185
17199,8312
17201,23540
17203,3007
18001,1360
18003,29172
18005,6867
18007,616
18009,685
18011,4294
18013,616
18015,974
18017,2804
18019,9391
18021,1755
18023,2257
18025,714
18027,1989
18033,2538
18029,3653
18031,1859
18035,6362
18037,3478
18039,10678
18041,1590
18043,5946
18045,1257
18047,1092
18049,986
18051,3906
18053,4047
18055,2028
18057,24642
18059,5713
18061,3189
18063,11701
18065,2979
18067,7000
18069,2940
18071,3866
18073,2072
18075,1167
18077,2599
18079,1921
18081,11747
18083,3057
18085,3944
18087,1152
18091,6297
18089,22716
18093,3092
18095,8943
18097,62846
18099,2320
18101,543
18103,2082
18105,10098
18107,2764
18109,4912
18111,543
18113,2887
18115,448
18117,1391
18119,1908
18121,900
18123,1444
18125,960
18127,8930
18129,2089
18131,720
18133,2321
18135,1456
18137,2045
18139,1380
18143,2371
18145,4065
18147,1292
18141,15764
18149,766
18151,2183
18153,1516
18155,659
18157,16393
18159,809
90018,0
18161,609
18163,19653
18165,989
18167,7985
18169,1865
18171,567
18173,6927
18175,1746
18177,5505
18179,1202
18181,1594
18183,2340
19001,264
19003,182
19005,556
19007,636
19009,269
19011,1436
19013,8627
19015,1182
19017,1155
19019,1084
19021,1248
19023,659
19025,505
19027,1045
19029,483
19031,1180
19033,2292
19035,660
19037,614
19039,489
19041,993
19043,709
19045,2570
19047,808
19049,6322
19051,244
19053,363
19055,736
19057,1704
19059,765
19061,5470
19063,421
19065,949
19067,777
19069,514
19071,332
19073,390
19075,561
19077,527
19079,709
19081,456
19083,975
19085,768
19087,1098
19089,395
19091,529
19093,398
19095,1109
19097,924
19099,1822
19101,968
19103,12509
19105,1050
19107,450
19109,549
19111,1486
19113,15623
19115,502
19117,390
19119,518
19121,623
19123,896
19125,1511
19127,2306
19129,880
19131,520
19133,386
19135,346
19137,504
19139,2377
19141,766
19143,273
19145,455
19147,410
19149,1138
19151,318
19153,36710
19155,6728
19157,973
19159,270
19161,543
19163,10524
19165,546
19167,1467
19169,5132
19171,846
19173,245
90019,-1797
19175,525
19177,310
19179,1892
19181,3179
19183,1356
19185,304
19187,2315
19189,536
19191,850
19193,7023
19195,445
19197,701
20001,1275
20003,709
20005,1319
20007,350
20009,1764
20011,1438
20013,657
20015,6098
20017,205
20019,201
20021,2073
20023,139
20025,124
20027,540
20029,397
20031,775
20033,79
20035,3162
20037,4039
20039,90
20041,1278
20043,672
20045,11836
20047,76
20049,182
20051,1933
20053,412
20055,2781
20057,2770
20059,2206
20061,3799
20063,161
20065,175
20067,601
20069,261
20071,96
20073,600
20075,111
20077,370
20079,3226
20081,247
20083,115
20085,1226
20087,1576
20089,159
20091,54257
20093,242
20095,513
20097,199
20099,2225
20101,71
20103,7208
20105,175
20107,885
20109,229
20111,3389
20115,1107
20117,585
20113,2356
20119,391
20121,2453
20123,495
20125,3293
20127,529
20129,133
20131,776
20133,1775
20135,190
20137,474
20139,1292
20141,223
20143,307
80020,0
20145,478
20147,278
20149,2110
20151,451
20153,87
20155,4755
20157,334
20159,798
20161,4615
20163,356
20165,200
20167,406
20169,4125
20171,320
20173,48556
20175,1469
20177,17443
20179,166
20181,324
20183,139
20185,287
20187,84
20189,394
20191,1676
20193,549
20195,195
90020,0
20197,410
20199,92
20201,380
20203,143
20205,922
20207,225
20209,15251
21001,1942
21003,2271
21005,2457
21007,547
21009,3785
21011,1184
21013,2657
21015,13083
21017,2154
21019,6216
21021,2506
21023,725
21025,1509
21027,1678
21029,7720
21031,1234
21033,1430
21035,2640
21037,8331
21039,315
21041,1152
21043,3157
21045,1230
21047,5138
21049,4288
21051,2502
21053,1167
21055,840
21057,722
21059,10995
21061,811
21063,1053
21065,1461
21067,36726
21069,1300
21071,4457
21073,5447
21075,339
21077,722
21079,1615
21081,2057
21083,3356
21085,2622
21087,1083
21089,4442
21091,809
21093,11798
21095,2929
21097,2411
21099,1404
21101,4944
21103,1644
21105,270
21107,5434
21109,1195
21111,87566
21113,5777
21115,1959
21117,14009
21119,1546
21121,3500
21123,1106
21125,6182
21127,1348
21129,1046
21131,1267
21133,2601
21135,1411
21137,1748
21139,822
21141,2725
21143,762
21151,9096
21153,1297
21155,1959
21157,2821
21159,1073
21161,1869
21145,7015
21147,1660
21149,859
21163,1929
21165,602
21167,2427
21169,663
21171,970
21173,2890
21175,2015
21177,3750
21179,4817
21181,754
21183,2298
21185,6610
21187,687
21189,515
21191,1102
21193,4116
21195,6902
21197,1636
21199,5929
21201,214
21203,1511
21205,2227
21207,2090
21209,7478
21211,5233
21213,1862
21215,1929
21217,3103
21219,957
21221,1447
21223,691
90021,4885
21225,1394
21227,14150
21229,1239
21231,2370
21233,1232
21235,4610
21237,1038
21239,2766
22001,4757
22003,2954
22005,11235
22007,1633
22009,3902
22011,2926
22013,1345
22015,13825
22017,23105
22019,17825
22021,1253
22023,305
22025,816
22027,1142
22029,1693
22031,2234
22033,40962
22035,752
22037,2583
22039,2257
22041,2400
22043,1826
22045,5529
22047,2745
22049,1528
22051,36336
22053,1985
22059,1401
22055,20822
22057,8557
22061,4572
22063,11296
22065,940
22067,2053
22069,2905
22071,32705
22073,16744
80022,0
22075,2044
22077,2151
22079,9867
22081,593
22083,2191
22085,1496
22087,3508
22089,4058
22091,603
22093,1941
22095,3489
22097,7327
22099,3979
22101,3296
22103,24661
22105,10611
22107,394
22109,9766
90022,366
22111,2384
22113,4434
22115,3187
22117,4340
22119,3864
22121,2580
22123,1383
22125,1311
22127,1644
23001,7277
23003,6317
23005,22034
23007,2108
23009,3129
23011,9257
23013,3019
23015,2501
80023,0
23017,3877
23019,10970
23021,1031
23023,2298
23025,3477
90023,13
23027,2605
23029,1695
23031,16736
24001,5271
24003,23391
24005,33789
24510,29299
24009,3566
24011,1700
24013,6135
24015,4707
24017,8719
24019,2392
24021,14073
24023,1385
24025,11354
24027,14112
24029,793
24031,64494
24033,41833
24035,1835
24039,1435
24037,6144
24041,1756
90024,0
24043,8840
24045,6103
24047,2684
25001,11550
25003,11176
25005,45488
25009,59653
25011,5411
25013,47774
25015,13244
25017,126540
25021,49846
25023,36897
25025,79816
90025,58830
25027,68029
26001,320
26003,620
26005,6910
26007,1183
26009,1212
26011,852
26013,548
26015,3645
26017,7985
26019,1051
26021,9475
26023,2792
26025,9653
26027,2088
26029,1504
26031,942
26033,3419
26035,1635
26037,7222
26039,653
26041,2797
26043,2293
26045,8698
26047,1879
26049,29895
26051,1432
26053,940
26055,5170
26057,2872
26059,2142
26061,2199
26063,1712
26065,22691
26067,4454
26069,1013
26071,780
26073,4222
26075,10869
26077,19637
26079,1037
26081,44896
26083,124
26085,447
26087,4816
26089,1111
26091,6958
26093,13555
26095,394
26097,719
26099,67882
26101,1181
26103,5853
26105,2026
26107,2309
26109,1422
26111,5626
26113,676
26115,11073
26117,3482
26119,390
26121,10455
26123,2675
26125,93415
26127,1434
26129,994
26131,244
26133,1136
26135,265
26137,1344
26139,19823
80026,1938
26141,332
26143,989
26145,13470
26151,1919
26153,543
26155,5156
26147,10324
26149,2846
26157,3261
90026,-34
26159,4424
26161,32601
26163,129100
26165,2050
27001,579
27003,27696
27005,2244
27007,3284
27009,4088
27011,392
27013,5438
27015,1524
27017,2881
27019,8204
27021,1662
27023,740
27025,3614
27027,6749
27029,474
27031,215
27033,743
27035,3844
27037,35100
27039,1803
27041,2456
27043,955
27045,1386
27047,2799
27049,4098
27051,361
27053,101123
27055,1427
27057,1166
27059,2298
27061,2591
27063,431
27065,710
27067,2953
27069,187
27071,752
27073,409
27075,612
27077,204
27079,1447
27081,269
27083,1466
27087,625
27089,451
27091,1389
27085,2731
27093,1222
27095,1447
27097,1974
27099,4015
27101,419
27103,2395
27105,1496
27107,411
27109,17149
27111,3080
27113,951
27115,1380
27117,380
27119,2530
27121,772
27123,41939
27125,208
27127,916
27129,875
27131,5513
27133,476
27135,1072
27139,11405
27141,6431
27143,747
27137,14644
27145,13946
27147,2967
27149,753
27151,470
27153,1529
27155,226
90027,180
27157,1567
27159,992
27161,1283
27163,21813
27165,813
27167,368
27169,4412
27171,8075
27173,524
28001,2203
28003,3740
28005,1057
28007,1797
28009,635
28011,2569
28013,1620
28015,703
28017,2108
28019,901
28021,766
28023,1163
28025,1620
28027,1873
28029,2300
28031,2482
28033,14344
28035,7571
28037,613
28039,1968
28041,904
28043,1537
28045,4127
28047,17715
28049,16084
28051,1563
28053,642
28055,67
28057,2270
28059,11343
28061,1408
28063,490
28065,961
28067,6660
28069,678
28071,5775
28073,6168
28075,6046
28077,1218
28079,2096
28081,8840
28083,2031
28085,2530
28087,5701
28089,7840
28091,2405
28093,2772
28095,3477
28097,1020
28099,3640
28101,1973
28103,783
28105,3646
28107,3384
28109,4978
28111,839
28113,3595
28115,2858
28117,2788
28119,424
28121,12312
28123,1551
28125,286
28127,2117
28129,1329
28131,1642
28133,1250
28135,781
28137,2355
28139,2137
28141,2045
28143,748
90028,414
28145,2670
28147,1315
28149,3049
28151,2678
28153,1524
28155,1230
28157,625
28159,1946
28161,1416
28163,3109
29001,1362
29003,1269
29005,410
29007,1258
29009,1698
29011,826
29013,985
29015,1183
29017,589
29019,15066
29021,7591
29023,2750
29025,337
29027,3433
29029,2236
29031,4912
29033,515
29035,315
29037,7565
29039,821
29041,423
29043,5962
29045,308
29047,8253
29049,1206
29051,5382
29053,878
29055,1245
29057,438
29059,1115
29061,420
29063,475
29065,907
29067,598
29069,2788
29071,8337
29073,797
29075,468
29077,21309
29079,634
29081,363
29083,1686
29085,478
29087,245
29089,838
29091,2594
29093,565
29095,29504
29097,9607
29099,14695
29101,3521
29103,252
29105,2034
29107,1993
29109,1966
29111,778
29113,3730
29115,521
29117,883
29121,969
29123,950
29125,427
29127,1817
29119,1454
29129,168
29131,1556
29133,982
29135,845
29137,527
29139,715
29141,952
29143,1488
29145,3114
29147,1907
29149,462
29151,761
29153,382
29155,811
29157,1336
29159,3873
29161,2764
29163,1056
29165,3177
29167,2182
29169,2997
29171,233
29173,583
29175,1735
29177,1412
29179,314
29181,533
29195,1572
29197,185
29199,165
29201,3077
29203,412
29205,452
29183,28019
29185,658
29187,5307
29189,69484
29510,18234
29186,901
29207,1309
29209,1374
29211,364
29213,3323
29215,1191
90029,0
29217,1507
29219,2123
29221,1525
29223,569
29225,2495
29227,87
29229,936
30001,524
30003,1509
30005,627
30007,264
30009,457
30011,44
30013,8051
30015,193
30017,623
30019,73
30021,469
30023,861
30025,117
30027,607
30029,7695
30031,10872
30033,58
30035,1444
30037,28
30039,126
30041,1133
30043,640
30045,57
30047,1772
30049,4951
30051,130
30053,1103
30057,365
30055,66
30059,128
30061,334
30063,9371
30065,148
30067,1390
30069,8
30071,180
30073,318
30075,55
30077,398
30079,67
30081,1547
30083,604
30085,918
30087,850
30089,518
30091,136
30093,2117
30095,289
30097,171
30099,337
30101,229
30103,18
90030,0
30105,301
30107,109
30109,25
30111,10833
31001,1822
31003,267
31005,2
31007,23
31009,15
31011,266
31013,627
31015,101
31017,110
31019,2989
31021,384
31023,549
31025,1742
31027,387
31029,91
31031,77
31033,520
31035,362
31037,678
31039,385
31041,397
31043,1711
31045,233
31047,979
31049,66
31051,314
31053,2766
31055,48365
31057,66
31059,352
31061,63
31063,96
31065,285
31067,757
31069,105
31071,85
31073,87
31075,14
31077,96
31079,5123
31081,659
31083,63
31085,20
31087,93
31089,560
31091,16
31093,324
31095,203
31097,126
31099,255
31101,382
31103,18
31105,159
31107,376
31109,27643
31111,2246
31113,29
31115,28
31119,2624
31117,16
31121,415
31123,311
31125,203
31127,388
31129,240
31131,900
31133,98
31135,119
31137,588
31139,300
31141,2268
31143,348
31145,428
31147,544
31149,15
31151,997
31153,15617
31155,1247
31157,2795
31159,812
31161,150
31163,124
31165,19
31167,210
31169,288
31171,17
31173,630
90031,-765
31175,165
31177,1210
31179,442
31181,144
31183,33
31185,1235
32510,5304
32001,2166
32003,173300
32005,2098
32007,2665
32009,45
32011,-21
32013,-125
32015,377
32017,-128
32019,2719
32021,615
32023,2414
32027,920
32029,-99
90032,0
32031,35046
32033,350
33001,4530
33003,3363
33005,5926
33007,2359
33009,9123
33011,34361
33013,11858
33015,24212
33017,10909
33019,3310
90033,1364
34001,19974
34003,71047
34005,31936
34007,40109
34009,5376
34011,13656
34013,61569
34015,20476
34017,52067
34019,8615
34021,26389
34023,60032
34025,45631
34027,40803
34029,42949
34031,40279
34033,4016
34035,21626
34037,10197
90034,258
34039,40893
34041,7152
35001,49372
35003,131
35005,5967
35006,2667
35007,700
35009,3727
35011,175
35013,22479
35015,4425
35017,2318
35019,403
35021,27
35023,395
35025,4370
35027,1551
35028,1781
35029,1813
35031,8407
35033,293
35035,4258
35037,426
35039,3547
35041,1504
35045,12427
35047,2455
35043,12612
35049,11840
35051,545
35053,1238
35055,2090
35057,790
90035,1356
35059,253
35061,5944
36001,20464
36003,2121
36005,130997
36007,14274
36009,4321
36011,5668
36013,6298
36015,7006
36017,2926
36019,7667
36021,3505
36023,3903
36025,2596
36027,20000
36029,70635
36031,2249
36033,3403
36035,4091
36037,3908
36039,2740
36041,288
36043,4406
36045,7604
36047,231148
36049,1538
36051,3533
36053,4922
36055,45941
36057,3850
36059,121366
36061,160567
36063,15231
36065,17650
36067,48507
36069,6940
36071,36735
36073,2435
36075,11010
36077,3758
80036,0
36079,7603
36081,220263
36083,11689
36085,48262
36087,27902
36091,17365
36093,11626
36095,1782
36097,1250
36099,2310
36089,6987
36101,5973
36103,116301
36105,6621
36107,3706
36109,8789
36111,10649
90036,322
36113,5109
36115,4156
36117,5718
36119,76370
36121,2268
36123,1204
37001,17063
37003,3175
37005,880
37007,2301
37009,2323
37011,1462
37013,4694
37015,1573
37017,3419
37019,11702
37021,20285
37023,8132
37025,18466
37027,7396
37029,453
37031,4958
37033,1765
37035,16174
37037,5215
37039,2149
37041,1630
37043,864
37045,9503
37047,5227
37049,9010
37051,34596
37053,1729
37055,2784
37057,14091
37059,3655
37061,6134
37063,33520
37065,4890
37067,33672
37069,9207
37071,20324
37073,684
37075,834
37077,5350
37079,2166
37081,42241
37083,5423
37085,13030
37087,4528
37089,7526
37091,1736
37093,6793
37095,429
37097,15392
37099,3249
37101,23153
37103,781
37105,5762
37107,5544
37109,7280
37113,2552
37115,1967
37117,2197
37111,4443
37119,101704
37121,1099
37123,2378
37125,9260
37127,9818
37129,19568
37131,1566
37133,20135
37135,13767
37137,787
37139,2686
37141,5496
37143,939
37145,3445
37147,20140
37149,1355
37151,11134
37153,4967
37155,13610
37157,7796
37159,12372
37161,5297
37163,6705
37165,3845
37167,6317
37169,3673
37171,6523
37173,1321
37175,1697
37177,360
90037,-19815
37179,20634
37181,4062
37183,141132
37185,1647
37187,1312
37189,5127
37191,12724
37193,5518
37195,7529
37197,3644
37199,1833
38001,124
38003,767
38005,492
38007,21
38009,407
38011,147
38013,70
38015,9294
38017,19438
38019,225
38021,296
38023,121
38025,165
38027,157
38029,115
38031,254
38033,86
38035,7122
38037,62
38039,111
38041,256
38043,100
38045,228
38047,79
38049,243
38051,145
38053,579
38055,518
38057,584
38059,2627
38061,960
38063,143
38065,69
38067,464
38069,209
38071,993
38073,409
38075,101
38077,1065
38079,2448
38081,239
38083,62
38085,352
38087,7
38089,2542
38091,82
38093,1909
38095,152
38097,524
90038,0
38099,764
38101,5526
38103,194
38105,2357
69,7976
39001,1978
39003,6540
39005,2793
39007,4540
39009,5620
39011,2876
39013,4263
39015,3136
39017,28913
39019,1014
39021,2182
39023,9838
39025,15871
39027,3002
39029,5397
39031,1850
39033,2756
39035,44494
39037,3045
39039,2188
39041,13438
39043,4548
39045,10734
39047,2198
39049,83255
39051,2328
39053,2358
39055,2792
39057,10862
39059,2699
39061,57357
39063,4259
39065,1650
39067,797
39069,1639
39071,3013
39073,2002
39075,799
39077,3201
39079,2570
39081,3944
39083,3313
39085,8300
39087,6208
39089,10888
39091,2450
39093,13533
39095,30031
39097,2508
39099,12087
39101,4976
39103,8302
39105,1346
39107,2217
39109,6385
39111,873
39113,37474
39115,863
39117,1884
39119,6919
39121,784
39123,1976
39125,1024
39127,2074
39129,4157
39131,2370
39133,7335
39135,2410
39137,1737
39139,7504
39141,6146
39143,3318
39145,6788
39147,2856
39149,2816
39151,16911
39153,22498
39155,9698
39157,4313
90039,0
39159,4873
39161,1622
39163,832
39165,17317
39167,3070
39169,5157
39171,1912
39173,8939
39175,1230
40001,2807
40003,291
40005,1071
40007,296
40009,1724
40011,752
40013,4199
40015,2631
40017,14291
40019,4727
40021,5092
40023,1193
40025,148
40027,32236
40029,565
40031,11046
40033,434
40035,1431
40037,6045
40039,2206
40041,3152
40043,294
40045,215
40047,4218
40049,1886
40051,4700
40053,293
40055,455
40057,118
40059,163
40061,842
40063,748
40065,2154
40067,359
40069,990
40071,3829
40073,1411
40075,716
40077,637
40079,3729
40081,2611
40083,4184
40085,1022
40093,991
40095,1643
40097,3045
40087,3543
40089,2147
40091,1796
40099,1327
40101,5721
40103,1019
40105,822
40107,1030
40109,68939
40111,3070
40113,3367
40115,2524
80040,0
40117,1213
40119,5574
40121,3498
40123,4667
40125,7255
40127,791
40129,202
40131,8096
40133,1953
40135,3500
40137,3150
40139,1485
40141,446
40143,54217
90040,-11077
40145,8091
40147,3649
40149,896
40151,569
40153,974
41001,905
41003,9028
41005,26273
41007,1858
41009,2990
41011,4343
41013,2436
41015,1358
41017,20691
41019,5568
41021,87
41023,520
41025,352
41027,1317
41029,16458
41031,2819
41033,5470
41035,4807
41037,338
41039,26128
41041,3176
41043,10874
41045,2194
41047,27595
41049,918
41051,53126
41053,6634
41055,119
41057,1353
41059,6769
90041,0
41061,1499
41063,472
41065,1850
41067,42209
41069,105
41071,7409
42001,6487
42003,88065
42005,3346
42007,10574
42009,2202
42011,25634
42013,6687
42015,4916
42017,32129
42019,11617
42021,9159
42023,167
42025,4077
42027,9156
42029,25805
42031,1710
42033,4866
42035,2241
42037,4218
42039,4602
42041,14144
42043,15035
42045,30827
42047,1779
42049,15496
42051,8019
42053,383
42055,10668
42057,984
42059,2097
42061,3033
42063,4937
42065,2171
42067,950
42069,14304
42071,29533
42073,4314
42075,9204
42077,25864
42079,20311
42081,6797
42083,1895
42085,5153
42087,3034
42089,11052
42091,43492
42093,1264
42095,21178
42097,5791
42099,1982
42101,84831
42103,3199
42105,637
42107,8285
42109,1815
42111,4633
42113,269
42115,2217
42117,1903
90042,0
42119,2772
42121,2329
42123,1796
42125,15420
42127,2652
42129,20559
42131,1341
42133,32599
72001,1501
72003,3517
72005,3880
72007,2067
72009,2223
72011,2036
72013,7504
72015,1453
72017,1979
72019,2400
72021,14774
72023,2799
72025,9990
72027,3057
72029,2722
72031,12034
72033,1939
72035,3369
72037,687
72039,1396
72041,3353
72043,3115
72045,1648
72047,3235
72049,70
72051,2802
72053,2116
72054,1462
72055,945
72057,3336
72059,1406
72061,7013
72063,3620
72065,3172
72067,1151
72069,4055
72071,3717
72073,1566
72075,3981
72077,2765
72079,1668
72081,2393
72083,704
72085,2667
72087,1459
72089,1114
72091,3247
72093,340
72095,756
72097,4917
72099,3418
72101,2618
72103,1746
72105,2087
72107,1463
72888,0
72109,1519
72111,1368
72113,11248
72115,2485
72117,1149
72119,3403
72121,1454
72123,2046
72125,2346
72127,22244
72129,2581
72131,3019
72133,1591
72135,4934
72137,5655
72139,4381
72999,9586
72141,2022
72143,2829
72145,4961
72147,463
72149,2038
72151,2654
72153,2562
44001,6258
44003,20322
44005,9022
44007,86029
90044,4252
44009,14650
45001,2366
45003,12600
45005,678
45007,17767
45009,1174
45011,1755
45013,14259
45015,18580
45017,914
