FIPS,Deaths
18031,12
18035,47
18037,6
18039,55
18041,15
18043,21
18045,11
18047,5
18049,13
18051,7
18053,37
18055,11
18057,52
18059,28
18061,13
18063,61
18065,24
18067,48
18069,19
18071,7
18073,16
18075,10
18077,18
18079,17
18081,51
18083,10
18085,28
18087,4
18091,37
18089,240
18093,22
18095,71
18097,280
18099,16
18101,2
18103,16
18105,17
18107,16
18109,33
18111,6
18113,6
18115,2
18117,8
18119,19
18121,6
18123,2
18125,1
18127,68
18129,3
18131,9
18133,12
18135,16
18137,20
18139,6
18143,5
18145,9
18147,2
18141,69
18149,9
18151,10
18153,9
18155,1
18157,44
18159,9
90018,149
18161,2
18163,29
18165,6
18167,29
18169,11
18171,2
18173,15
18175,12
18177,23
18179,3
18181,11
18183,4
19001,2
19003,1
19005,1
19007,3
19009,0
19011,7
19013,27
19015,2
19017,3
19019,7
19021,2
19023,0
19025,1
19027,3
19029,2
19031,2
19033,13
19035,4
19037,5
19039,1
19041,2
19043,5
19045,9
19047,1
19049,8
19051,3
19053,5
19055,4
19057,11
19059,4
19061,16
19063,2
19065,10
19067,5
19069,3
19071,4
19073,1
19075,2
19077,1
19079,5
19081,3
19083,2
19085,6
19087,5
19089,4
19091,2
19093,4
19095,6
19097,12
19099,6
19101,5
19103,5
19105,1
19107,3
19109,5
19111,10
19113,66
19115,4
19117,0
19119,2
19121,5
19123,12
19125,7
19127,2
19129,8
19131,2
19133,2
19135,1
19137,1
19139,5
19141,3
19143,2
19145,1
19147,3
19149,3
19151,0
19153,91
19155,20
19157,7
19159,1
19161,2
19163,36
19165,2
19167,2
19169,9
19171,4
19173,1
90019,0
19175,2
19177,1
19179,14
19181,9
19183,5
19185,3
19187,17
19189,1
19191,1
19193,16
19195,1
19197,3
20001,10
20003,0
20005,2
20007,1
20009,9
20011,2
20013,5
20015,13
20017,0
20019,1
20021,3
20023,0
20025,0
20027,1
20029,2
20031,6
20033,0
20035,14
20037,3
20039,3
20041,4
20043,1
20045,14
20047,0
20049,1
20051,2
20053,-1
20055,3
20057,3
20059,4
20061,3
20063,1
20065,0
20067,2
20069,0
20071,0
20073,1
20075,1
20077,1
20079,12
20081,2
20083,0
20085,3
20087,2
20089,1
20091,89
20093,1
20095,1
20097,1
20099,4
20101,2
20103,17
20105,1
20107,1
20109,3
20111,11
20115,2
20117,3
20113,11
20119,0
20121,6
20123,1
20125,7
20127,1
20129,0
20131,2
20133,4
20135,1
20137,5
20139,2
20141,1
20143,2
80020,0
20145,0
20147,0
20149,6
20151,3
20153,2
20155,19
20157,0
20159,1
20161,5
20163,2
20165,1
20167,1
20169,16
20171,1
20173,88
20175,4
20177,37
20179,1
20181,4
20183,2
20185,4
20187,0
20189,1
20191,2
20193,3
20195,1
90020,-36
20197,2
20199,0
20201,3
20203,0
20205,0
20207,2
20209,38
21001,6
21003,8
21005,2
21007,0
21009,13
21011,1
21013,3
21015,12
21017,4
21019,19
21021,4
21023,3
21025,2
21027,7
21029,14
21031,6
21033,4
21035,3
21037,16
21039,3
21041,5
21043,15
21045,4
21047,9
21049,2
21051,2
21053,0
21055,2
21057,2
21059,30
21061,2
21063,2
21065,3
21067,37
21069,2
21071,5
21073,8
21075,0
21077,1
21079,5
21081,4
21083,5
21085,9
21087,1
21089,4
21091,0
21093,39
21095,10
21097,2
21099,10
21101,8
21103,6
21105,0
21107,11
21109,3
21111,104
21113,8
21115,7
21117,16
21119,5
21121,6
21123,4
21125,12
21127,5
21129,2
21131,2
21133,1
21135,4
21137,7
21139,2
21141,9
21143,3
21151,10
21153,2
21155,4
21157,6
21159,5
21161,10
21145,4
21147,3
21149,3
21163,8
21165,3
21167,1
21169,4
21171,1
21173,11
21175,0
21177,7
21179,16
21181,0
21183,0
21185,9
21187,1
21189,0
21191,4
21193,7
21195,12
21197,4
21199,21
21201,2
21203,6
21205,4
21207,11
21209,7
21211,7
21213,7
21215,5
21217,6
21219,1
21221,5
21223,6
90021,0
21225,6
21227,16
21229,3
21231,6
21233,1
21235,6
21237,3
21239,3
22001,16
22003,1
22005,14
22007,5
22009,6
22011,4
22013,2
22015,19
22017,38
22019,18
22021,1
22023,0
22025,1
22027,1
22029,5
22031,10
22033,60
22035,2
22037,13
22039,4
22041,8
22043,5
22045,10
22047,8
22049,2
22051,52
22053,5
22059,3
22055,23
22057,11
22061,5
22063,39
22065,1
22067,7
22069,9
22071,48
22073,44
80022,0
22075,1
22077,1
22079,22
22081,0
22083,4
22085,3
22087,7
22089,7
22091,2
22093,3
22095,4
22097,10
22099,10
22101,16
22103,32
22105,19
22107,0
22109,16
90022,0
22111,6
22113,7
22115,5
22117,8
22119,3
22121,2
22123,0
22125,0
22127,0
23001,31
23003,8
23005,21
23007,3
23009,6
23011,34
23013,2
23015,8
80023,0
23017,13
23019,30
23021,5
23023,3
23025,8
90023,0
23027,10
23029,6
23031,19
24001,28
24003,133
24005,303
24510,203
24009,26
24011,9
24013,49
24015,35
24017,51
24019,8
24021,63
24023,11
24025,117
24027,43
24029,5
24031,148
24033,210
24035,22
24039,9
24037,18
24041,9
90024,103
24043,65
24045,44
24047,14
25001,54
25003,29
25005,208
25009,233
25011,18
25013,162
25015,31
25017,304
25021,128
25023,164
25025,146
90025,0
25027,210
26001,10
26003,1
26005,28
26007,9
26009,2
26011,9
26013,3
26015,17
26017,60
26019,6
26021,72
26023,14
26025,62
26027,13
26029,3
26031,8
26033,18
26035,16
26037,22
26039,2
26041,9
26043,5
26045,23
26047,6
26049,185
26051,10
26053,2
26055,15
26057,10
26059,7
26061,9
26063,14
26065,89
26067,18
26069,16
26071,3
26073,21
26075,43
26077,60
26079,0
26081,136
26083,1
26085,2
26087,47
26089,3
26091,33
26093,47
26095,2
26097,7
26099,344
26101,13
26103,9
26105,12
26107,6
26109,7
26111,21
26113,11
26115,47
26117,21
26119,4
26121,50
26123,12
26125,347
26127,3
26129,7
26131,7
26133,5
26135,2
26137,11
26139,77
80026,3
26141,4
26143,8
26145,71
26151,7
26153,4
26155,28
26147,88
26149,21
26157,19
90026,-1
26159,31
26161,78
26163,649
26165,10
27001,4
27003,59
27005,4
27007,3
27009,17
27011,0
27013,4
27015,4
27017,4
27019,9
27021,6
27023,3
27025,13
27027,3
27029,4
27031,1
27033,4
27035,12
27037,55
27039,2
27041,9
27043,5
27045,4
27047,10
27049,7
27051,0
27053,183
27055,0
27057,2
27059,10
27061,15
27063,0
27065,8
27067,10
27069,2
27071,5
27073,2
27075,0
27077,0
27079,6
27081,0
27083,4
27087,1
27089,0
27091,2
27085,6
27093,5
27095,10
27097,5
27099,4
27101,1
27103,3
27105,0
27107,3
27109,13
27111,10
27113,3
27115,10
27117,2
27119,4
27121,1
27123,111
27125,0
27127,1
27129,1
27131,11
27133,0
27135,3
27139,18
27141,13
27143,3
27137,37
27145,29
27147,9
27149,1
27151,2
27153,3
27155,1
90027,10
27157,2
27159,3
27161,2
27163,33
27165,1
27167,2
27169,3
27171,28
27173,2
28001,4
28003,11
28005,2
28007,4
28009,4
28011,4
28013,4
28015,4
28017,7
28019,1
28021,2
28023,0
28025,5
28027,4
28029,3
28031,2
28033,39
28035,7
28037,2
28039,1
28041,0
28043,8
28045,10
28047,22
28049,45
28051,6
28053,1
28055,0
28057,6
28059,6
28061,0
28063,0
28065,0
28067,11
28069,1
28071,19
28073,4
28075,5
28077,2
28079,4
28081,17
28083,5
28085,7
28087,12
28089,10
28091,10
28093,7
28095,7
28097,5
28099,5
28101,5
28103,2
28105,5
28107,3
28109,5
28111,0
28113,4
28115,10
28117,3
28119,0
28121,19
28123,5
28125,1
28127,10
28129,7
28131,0
28133,2
28135,1
28137,8
28139,7
28141,5
28143,1
90028,0
28145,7
28147,5
28149,5
28151,2
28153,3
28155,5
28157,2
28159,4
28161,2
28163,2
29001,3
29003,4
29005,1
29007,6
29009,4
29011,2
29013,7
29015,11
29017,1
29019,12
29021,14
29023,7
29025,3
29027,4
29029,12
29031,7
29033,2
29035,0
29037,24
29039,1
29041,1
29043,9
29045,0
29047,32
29049,7
29051,15
29053,13
29055,9
29057,0
29059,5
29061,7
29063,3
29065,3
29067,2
29069,0
29071,22
29073,3
29075,0
29077,35
29079,3
29081,4
29083,2
29085,4
29087,1
29089,3
29091,9
29093,4
29095,109
29097,15
29099,46
29101,12
29103,2
29105,5
29107,19
29109,4
29111,1
29113,4
29115,1
29117,5
29121,3
29123,5
29125,6
29127,8
29119,1
29129,2
29131,3
29133,2
29135,2
29137,4
29139,15
29141,10
29143,0
29145,8
29147,2
29149,0
29151,3
29153,2
29155,3
29157,3
29159,4
29161,13
29163,2
29165,9
29167,2
29169,4
29171,1
29173,0
29175,5
29177,15
29179,3
29181,1
29195,4
29197,2
29199,1
29201,6
29203,3
29205,0
29183,28
29185,0
29187,24
29189,234
29510,61
29186,1
29207,2
29209,2
29211,0
29213,9
29215,6
90029,0
29217,6
29219,15
29221,15
29223,5
29225,10
29227,0
29229,4
30001,1
30003,5
30005,0
30007,1
30009,4
30011,0
30013,8
30015,3
30017,3
30019,0
30021,1
30023,1
30025,0
30027,1
30029,3
30031,6
30033,0
30035,2
30037,0
30039,0
30041,0
30043,2
30045,0
30047,5
30049,9
30051,0
30053,3
30057,0
30055,1
30059,1
30061,1
30063,7
30065,0
30067,3
30069,0
30071,1
30073,0
30075,0
30077,0
30079,1
30081,2
30083,0
30085,0
30087,0
30089,4
30091,0
30093,0
30095,0
30097,0
30099,-1
30101,1
30103,0
90030,0
30105,1
30107,0
30109,0
30111,14
31001,0
31003,0
31005,0
31007,0
31009,0
31011,0
31013,0
31015,0
31017,0
31019,0
31021,0
31023,0
31025,0
31027,0
31029,0
31031,0
31033,0
31035,0
31037,0
31039,0
31041,0
31043,0
31045,0
31047,0
31049,0
31051,0
31053,0
31055,0
31057,0
31059,0
31061,0
31063,0
31065,0
31067,0
31069,0
31071,0
31073,0
31075,0
31077,0
31079,0
31081,0
31083,0
31085,0
31087,0
31089,0
31091,0
31093,0
31095,0
31097,0
31099,0
31101,0
31103,0
31105,0
31107,0
31109,0
31111,0
31113,0
31115,0
31119,0
31117,0
31121,0
31123,0
31125,0
31127,0
31129,0
31131,0
31133,0
31135,0
31137,0
31139,0
31141,0
31143,0
31145,0
31147,0
31149,0
31151,0
31153,0
31155,0
31157,0
31159,0
31161,0
31163,0
31165,0
31167,0
31169,0
31171,0
31173,0
90031,328
31175,0
31177,0
31179,0
31181,0
31183,0
31185,0
32510,9
32001,1
32003,432
32005,5
32007,3
32009,0
32011,0
32013,3
32015,0
32017,0
32019,16
32021,1
32023,11
32027,0
32029,1
90032,0
32031,49
32033,0
33001,12
33003,14
33005,19
33007,9
33009,6
33011,62
33013,34
33015,63
33017,20
33019,7
90033,2
34001,98
34003,219
34005,79
34007,145
34009,20
34011,41
34013,233
34015,82
34017,160
34019,46
34021,104
34023,190
34025,179
34027,106
34029,247
34031,161
34033,18
34035,33
34037,60
90034,0
34039,135
34041,33
35001,168
35003,2
35005,39
35006,9
35007,4
35009,25
35011,2
35013,63
35015,15
35017,6
35019,1
35021,0
35023,0
35025,16
35027,10
35028,1
35029,5
35031,18
35033,2
35035,13
35037,7
35039,16
35041,7
35045,37
35047,12
35043,33
35049,26
35051,5
35053,9
35055,7
35057,11
90035,0
35059,0
35061,30
36001,42
36003,6
36005,533
36007,25
36009,16
36011,12
36013,32
36015,25
36017,11
36019,9
36021,11
36023,14
36025,7
36027,70
36029,220
36031,4
36033,9
36035,20
36037,16
36039,14
36041,1
36043,19
36045,7
36047,1009
36049,4
36051,9
36053,3
36055,118
36057,9
36059,298
36061,442
36063,59
36065,44
36067,89
36069,22
36071,107
36073,4
36075,13
36077,8
80036,58
36079,11
36081,788
36083,21
36085,146
36087,71
36091,34
36093,20
36095,4
36097,0
36099,8
36089,7
36101,16
36103,395
36105,15
36107,3
36109,6
36111,31
90036,0
36113,10
36115,15
36117,28
36119,206
36121,6
36123,1
37001,38
37003,2
37005,4
37007,2
37009,9
37011,0
37013,4
37015,5
37017,9
37019,17
37021,36
37023,14
37025,44
37027,13
37029,0
37031,0
37033,0
37035,38
37037,4
37039,2
37041,4
37043,0
37045,14
37047,6
37049,12
37051,6
37053,5
37055,3
37057,28
37059,0
37061,8
37063,16
37065,6
37067,71
37069,1
37071,53
37073,1
37075,2
37077,3
37079,0
37081,51
37083,13
37085,11
37087,12
37089,22
37091,7
37093,5
37095,1
37097,41
37099,2
37101,21
37103,0
37105,10
37107,3
37109,3
37113,4
37115,8
37117,4
37111,3
37119,125
37121,4
37123,5
37125,25
37127,23
37129,25
37131,2
37133,36
37135,8
37137,1
37139,1
37141,3
37143,1
37145,4
37147,0
37149,0
37151,26
37153,12
37155,30
37157,22
37159,44
37161,15
37163,3
37165,7
37167,10
37169,22
37171,30
37173,4
37175,6
37177,0
90037,-27
37179,35
37181,6
37183,47
37185,1
37187,3
37189,4
37191,22
37193,25
37195,1
37197,10
37199,9
38001,1
38003,2
38005,0
38007,0
38009,0
38011,0
38013,0
38015,9
38017,21
38019,0
38021,0
38023,1
38025,1
38027,0
38029,0
38031,1
38033,0
38035,7
38037,2
38039,0
38041,0
38043,0
38045,1
38047,0
38049,1
38051,0
38053,0
38055,1
38057,1
38059,6
38061,1
38063,1
38065,0
38067,1
38069,1
38071,3
38073,1
38075,0
38077,0
38079,3
38081,0
38083,0
38085,1
38087,0
38089,1
38091,0
38093,2
38095,0
38097,1
90038,2
38099,0
38101,6
38103,0
38105,4
69,9
39001,13
39003,52
39005,27
39007,53
39009,14
39011,21
39013,22
39015,16
39017,117
39019,14
39021,18
39023,73
39025,67
39027,22
39029,55
39031,11
39033,22
39035,466
39037,19
39039,20
39041,37
39043,37
39045,55
39047,16
39049,305
39051,18
39053,16
39055,32
39057,49
39059,28
39061,214
39063,24
39065,16
39067,6
39069,11
39071,23
39073,8
39075,11
39077,29
39079,15
39081,31
39083,18
39085,98
39087,24
39089,45
39091,21
39093,126
39095,148
39097,14
39099,94
39101,20
39103,52
39105,7
39107,13
39109,53
39111,7
39113,255
39115,3
39117,14
39119,25
39121,4
39123,13
39125,3
39127,15
39129,32
39131,14
39133,48
39135,21
39137,14
39139,59
39141,23
39143,27
39145,24
39147,15
39149,14
39151,186
39153,184
39155,117
39157,42
90039,0
39159,9
39161,15
39163,6
39165,64
39167,18
39169,59
39171,17
39173,36
39175,11
40001,2
40003,0
40005,1
40007,0
40009,6
40011,2
40013,2
40015,6
40017,16
40019,4
40021,4
40023,1
40025,0
40027,33
40029,0
40031,8
40033,1
40035,4
40037,10
40039,8
40041,6
40043,1
40045,1
40047,9
40049,8
40051,16
40053,4
40055,2
40057,1
40059,1
40061,1
40063,1
40065,3
40067,0
40069,0
40071,11
40073,0
40075,3
40077,3
40079,4
40081,1
40083,13
40085,1
40093,0
40095,1
40097,5
40087,4
40089,2
40091,2
40099,5
40101,12
40103,-1
40105,1
40107,3
40109,57
40111,5
40113,5
40115,4
80040,0
40117,1
40119,7
40121,14
40123,3
40125,18
40127,2
40129,1
40131,15
40133,1
40135,0
40137,8
40139,4
40141,4
40143,71
90040,423
40145,18
40147,12
40149,4
40151,0
40153,5
41001,6
41003,9
41005,54
41007,1
41009,8
41011,9
41013,3
41015,1
41017,16
41019,17
41021,0
41023,1
41025,1
41027,2
41029,43
41031,2
41033,30
41035,12
41037,2
41039,26
41041,6
41043,17
41045,4
41047,34
41049,1
41051,61
41053,6
41055,0
41057,5
41059,7
90041,0
41061,2
41063,1
41065,5
41067,32
41069,1
41071,20
42001,49
42003,254
42005,24
42007,69
42009,23
42011,166
42013,64
42015,31
42017,179
42019,56
42021,47
42023,5
42025,27
42027,32
42029,91
42031,17
42033,36
42035,12
42037,23
42039,18
42041,83
42043,105
42045,129
42047,8
42049,51
42051,47
42053,3
42055,67
42057,9
42059,12
42061,21
42063,26
42065,19
42067,18
42069,65
42071,170
42073,43
42075,64
42077,114
42079,126
42081,38
42083,10
42085,30
42087,17
42089,51
42091,154
42093,3
42095,121
42097,24
42099,13
42101,406
42103,11
42105,7
42107,74
42109,18
42111,40
42113,4
42115,14
42117,12
90042,0
42119,4
42121,18
42123,15
42125,69
42127,14
42129,120
42131,7
42133,170
72001,0
72003,0
72005,0
72007,0
72009,0
72011,0
72013,0
72015,0
72017,0
72019,0
72021,0
72023,0
72025,0
72027,0
72029,0
72031,0
72033,0
72035,0
72037,0
72039,0
72041,0
72043,0
72045,0
72047,0
72049,0
72051,0
72053,0
72054,0
72055,0
72057,0
72059,0
72061,0
72063,0
72065,0
72067,0
72069,0
72071,0
72073,0
72075,0
72077,0
72079,0
72081,0
72083,0
72085,0
72087,0
72089,0
72091,0
72093,0
72095,0
72097,0
72099,0
72101,0
72103,0
72105,0
72107,0
72888,0
72109,0
72111,0
72113,0
72115,0
72117,0
72119,0
72121,0
72123,0
72125,0
72127,0
72129,0
72131,0
72133,0
72135,0
72137,0
72139,0
72999,547
72141,0
72143,0
72145,0
72147,0
72149,0
72151,0
72153,0
44001,8
44003,37
44005,9
44007,143
90044,39
44009,14
45001,3
45003,15
45005,1
45007,38
45009,2
45011,0
45013,11
45015,19
45017,0
45019,41
45021,14
45023,4
45025,9
45027,4
45029,6
45031,30
45033,8
45035,19
45037,0
45039,2
45041,15
45043,10
45045,67
45047,10
45049,1
45051,65
45053,1
45055,5
45057,8
45059,4
45061,3
45063,24
45067,7
45069,3
45065,4
45071,2
45073,20
45075,14
45077,23
45079,24
45081,1
45083,50
45085,17
90045,0
45087,8
45089,1
45091,17
46003,0
46005,2
46007,0
46009,5
46011,2
46013,6
46015,1
46017,1
46019,4
46021,1
46023,1
46025,0
46027,2
46029,3
46031,1
46033,1
46035,5
46037,2
46039,0
46041,3
46043,1
46045,2
46047,6
46049,0
46051,0
46053,0
46055,0
46057,0
46059,0
46061,1
46063,0
46065,4
46067,4
46069,0
46071,1
46073,0
46075,1
46077,0
46079,4
46081,3
46083,9
46085,0
46091,3
46087,0
46089,0
46093,1
46095,1
46097,0
46099,33
46101,2
46102,2
46103,25
46105,0
46107,1
46109,1
46111,2
46115,1
46117,3
46119,0
46121,4
46123,0
46125,0
90046,0
46127,1
46129,2
46135,6
46137,0
47001,26
47003,8
47005,4
47007,4
47009,35
47011,40
47013,10
47015,2
47017,8
47019,26
47021,15
47023,6
47025,5
47027,5
47029,21
47031,13
47033,0
47035,18
47037,113
47041,6
47039,5
47043,16
47045,12
47047,17
47049,19
47051,8
47053,13
47055,11
47057,7
47059,34
47061,3
47063,27
47065,101
47067,3
47069,11
47071,9
47073,21
47075,4
47077,9
47079,17
47081,5
47083,3
47085,2
47087,3
47089,20
47091,10
47093,111
47095,1
47097,8
47099,10
47101,2
47103,4
47105,17
47111,11
47113,21
47115,8
47117,7
47119,21
47107,18
47109,8
47121,5
47123,10
47125,37
47127,3
47129,13
47131,11
80047,25
47133,12
47135,2
47137,1
47139,3
47141,13
47143,8
47145,20
47147,28
47149,81
47151,9
47153,3
47155,33
47157,243
47159,6
47161,3
47163,63
47165,61
47167,15
47169,6
90047,23
47171,7
47173,4
47175,2
47177,3
47179,33
47181,5
47183,10
47185,5
47187,39
47189,41
48001,10
48003,4
48005,16
48007,4
48009,0
48011,0
48013,5
48015,3
48017,1
48019,5
48021,8
48023,4
48025,5
48027,31
48029,201
48031,1
48033,0
48035,3
48037,22
48039,43
48041,6
48043,1
48045,1
48047,2
48049,19
48051,1
48053,8
48055,8
48057,2
48059,4
48061,40
48063,2
48065,2
48067,9
48069,4
48071,5
48073,4
48075,4
48077,1
48079,1
48081,0
48083,5
48085,94
48087,2
48089,1
48091,19
48093,5
48095,0
48097,9
48099,9
48101,0
48103,1
48105,0
48107,3
48109,2
48111,3
48113,275
48115,8
48123,0
48117,5
48119,0
48121,91
48125,0
48127,1
48129,2
48131,3
48133,7
48135,35
48137,1
48141,251
48139,27
48143,3
48145,3
48147,9
48149,3
48151,1
48153,4
48155,1
48157,38
48159,0
48161,7
48163,4
48165,7
48167,57
48169,1
48171,12
48173,0
48175,0
48177,4
48179,14
48181,28
48183,17
48185,3
48187,9
48189,17
48191,5
48193,0
48195,0
48197,0
48199,8
48201,429
48203,14
48205,1
48207,0
48209,33
48211,1
48213,18
48215,72
48217,10
48219,9
48221,20
48223,7
48225,6
48227,6
48229,2
48231,12
48233,12
48235,1
48237,1
48239,3
48241,5
48243,2
48245,26
48247,0
48249,3
48251,51
48253,6
48255,2
48257,24
