FIPS,Confirmed
45033,2945
45035,19054
45037,1934
45039,2355
45041,12992
45043,5318
45045,56689
45047,8675
45049,1732
45051,28576
45053,1729
45055,8001
45057,7270
45059,5899
45061,1365
45063,35649
45067,2745
45069,2609
45065,725
45071,5042
45073,7085
45075,7567
45077,15617
45079,45388
45081,1228
45083,27980
45085,9607
90045,0
45087,2510
45089,2611
45091,25477
46003,154
46005,833
46007,245
46009,435
46011,2280
46013,2513
46015,336
46017,142
46019,575
46021,54
46023,775
46025,180
46027,1015
46029,1883
46031,291
46033,480
46035,1304
46037,320
46039,214
46041,900
46043,92
46045,220
46047,507
46049,86
46051,472
46053,213
46055,97
46057,279
46059,123
46061,142
46063,30
46065,693
46067,382
46069,71
46071,189
46073,73
46075,25
46077,274
46079,459
46081,1594
46083,3479
46085,304
46091,210
46087,235
46089,62
46093,1760
46095,151
46097,69
46099,13202
46101,394
46102,1204
46103,8588
46105,132
46107,173
46109,644
46111,120
46115,253
46117,111
46119,42
46121,960
46123,387
46125,414
90046,0
46127,937
46129,278
46135,1440
46137,179
47001,7264
47003,4645
47005,1258
47007,962
47009,12686
47011,8957
47013,3825
47015,1146
47017,2679
47019,4520
47021,2957
47023,1863
47025,2770
47027,574
47029,3026
47031,5296
47033,1546
47035,3846
47037,48109
47041,1699
47039,1089
47043,4267
47045,3951
47047,2709
47049,1588
47051,4055
47053,5674
47055,2836
47057,1880
47059,6502
47061,902
47063,5382
47065,27112
47067,559
47069,1846
47071,2641
47073,4866
47075,1845
47077,2800
47079,2281
47081,1682
47083,628
47085,1254
47087,936
47089,4605
47091,862
47093,39515
47095,637
47097,2190
47099,3947
47101,915
47103,2788
47105,4341
47111,2354
47113,9653
47115,2578
47117,2882
47119,7473
47107,5331
47109,2468
47121,977
47123,3995
47125,13027
47127,673
47129,1950
47131,3272
80047,14437
47133,1840
47135,589
47137,580
47139,1262
47141,6894
47143,2465
47145,4786
47147,5734
47149,25200
47151,2793
47153,940
47155,7736
47157,60576
47159,1654
47161,879
47163,14097
47165,13755
47167,4315
47169,821
90047,12595
47171,1647
47173,1642
47175,464
47177,3754
47179,12676
47181,1318
47183,2592
47185,2143
47187,15714
47189,10581
48001,1497
48003,995
48005,2248
48007,1323
48009,643
48011,85
48013,3986
48015,1478
48017,156
48019,828
48021,5768
48023,217
48025,1919
48027,21739
48029,194519
48031,990
48033,28
48035,1107
48037,5253
48039,23162
48041,17769
48043,113
48045,134
48047,404
48049,2904
48051,1124
48053,2212
48055,4519
48057,1572
48059,744
48061,25719
48063,544
48065,269
48067,2192
48069,527
48071,2072
48073,1765
48075,559
48077,353
48079,240
48081,183
48083,276
48085,63105
48087,154
48089,924
48091,9162
48093,634
48095,205
48097,1541
48099,4396
48101,24
48103,385
48105,306
48107,393
48109,114
48111,297
48113,147109
48115,780
48123,1287
48117,835
48119,423
48121,61058
48125,94
48127,1659
48129,234
48131,1198
48133,422
48135,8794
48137,104
48141,55497
48139,12525
48143,2097
48145,783
48147,1344
48149,885
48151,118
48153,346
48155,29
48157,56255
48159,525
48161,722
48163,1390
48165,432
48167,25384
48169,264
48171,1256
48173,42
48175,402
48177,986
48179,1015
48181,8583
48183,5099
48185,2123
48187,10070
48189,1647
48191,254
48193,506
48195,421
48197,95
48199,2008
48201,259195
48203,2822
48205,160
48207,202
48209,22088
48211,199
48213,6164
48215,62161
48217,1944
48219,1872
48221,3077
48223,1444
48225,878
48227,1311
48229,185
48231,4396
48233,1137
48235,224
48237,420
48239,357
48241,1430
48243,19
48245,10406
48247,1495
48249,3138
48251,10536
48253,741
48255,1030
48257,9409
48259,2141
48261,19
48263,47
48265,1994
48267,230
48269,5
48271,141
48273,2398
48275,99
48283,659
48277,2420
48279,512
48281,1434
48285,849
48287,1077
48289,728
48291,3698
48293,1086
48295,84
48297,396
48299,807
48301,137
48303,27528
48305,459
48313,777
48315,332
48317,287
48319,220
48321,1685
48323,7914
48307,293
48309,15194
48311,43
48325,2745
48327,161
48329,6746
48331,1385
48333,374
48335,259
48337,1263
48339,37097
48341,1017
48343,546
48345,46
48347,3036
48349,2572
48351,430
48353,594
48355,39968
48357,302
48359,73
48361,2055
48363,1867
48365,1096
48367,7793
48369,379
48371,509
48373,1624
48375,10810
48377,94
48379,486
48381,3808
48383,249
48385,193
48387,660
48389,1030
48391,483
48393,33
48395,932
48397,6443
48399,468
48401,1783
48403,221
48405,259
48407,1552
48409,3838
48411,232
48413,187
48415,1452
48417,69
48419,1159
48421,64
48423,11209
48425,526
48427,6752
48429,401
48431,62
48433,106
48435,228
48437,200
48439,162492
48441,7313
48443,13
48445,693
48447,125
48449,1879
48451,21337
48453,75035
48455,477
48457,659
90048,54598
48459,1187
48461,187
48463,3791
48465,4184
48467,2305
48469,4509
48471,4699
48473,2236
48475,769
48477,2144
48479,32135
48481,2153
48483,178
48485,8877
48487,749
48489,1514
48491,45822
48493,2518
48495,431
48497,4522
48499,1740
48501,221
48503,759
48505,1088
48507,1258
49011,34028
49035,112530
49037,1078
49043,4788
49045,6938
90049,1700
49049,56153
49051,3443
50001,1572
50003,3429
50005,1308
50007,9610
50009,233
50011,3018
50013,322
50015,1074
50017,1137
50019,1233
50021,4142
90050,13315
50023,3335
50025,1825
50027,2364
78,5292
51001,2357
51003,5803
51510,11078
51005,1035
51007,827
51009,2023
51011,916
51013,13974
51015,6634
51017,293
51019,4961
51021,563
51023,2412
51520,1623
51025,1098
51027,1576
51029,878
51530,471
51031,2887
51033,1948
51035,1787
51036,311
51037,817
51540,3727
51550,15888
51041,22537
51043,749
51570,1668
51580,175
51045,342
51047,3449
51049,359
51590,3692
51051,1029
51053,1442
51595,236
51057,738
51059,55907
51600,624
51610,934
51061,3615
51063,705
51065,1563
51067,3223
51620,673
51069,5709
51630,1638
51640,764
51071,1369
51073,2728
51075,1277
51077,1331
51079,1295
51081,1212
51083,2319
51650,9794
51085,6758
51660,4041
51087,20613
51089,3500
51091,122
51670,1937
51093,2129
51095,6063
51099,1608
51101,1164
51097,356
51103,574
51105,2003
51678,1068
51107,20724
51109,2199
51111,942
51680,6463
51113,664
51683,2663
51685,2351
51690,780
51115,395
51117,2089
51119,654
51121,5149
51125,949
51127,1600
51700,12169
51710,13243
51131,865
51133,742
51720,519
51135,1066
51137,2142
51139,1360
51141,971
51730,2531
51143,4046
51735,799
51740,6064
51145,1424
51147,1381
51149,2327
51153,25676
51155,2276
51750,1550
51157,163
51159,777
51760,13925
51161,5829
51770,6429
51163,761
51165,3584
51167,2087
51775,2034
51169,1893
51171,2761
51173,2942
51175,704
51177,7471
51179,9448
51790,1574
51800,5946
51181,345
51183,714
51185,2985
90051,0
51810,29787
51187,2051
51191,4430
51820,1171
51193,976
51830,354
51840,1817
51195,3443
51197,2180
51199,3151
53001,1452
53003,1146
53005,17995
53007,7031
53009,4861
53011,34442
53013,180
53015,6741
53017,4006
53019,444
53021,10738
53023,108
53025,7739
53027,5652
53029,4832
53031,1407
53033,165964
53035,18306
53037,2442
53039,1059
53041,5406
53043,633
53045,5059
53047,2433
53049,1277
53051,714
53053,76324
53055,634
53057,7698
53059,538
53061,66472
53063,39825
53065,2237
53067,19265
90053,2133
53069,200
53071,5312
53073,16039
53075,2443
53077,23728
54001,1436
54003,11062
54005,2215
54007,1020
54009,1220
54011,9320
54013,575
54015,665
54017,569
54019,5130
54021,468
54023,1036
54025,3445
54027,1629
54029,1614
54031,1175
54033,6025
54035,2196
54037,4879
54039,17488
54041,1563
54043,1922
54045,3189
54049,4678
54051,2586
54053,2189
54047,1938
54055,5504
54057,2353
54059,2385
54061,8412
54063,1513
54065,1350
54067,2208
54069,3510
54071,594
54073,463
54075,615
54077,2606
54079,5742
54081,8334
54083,3284
54085,685
54087,1064
54089,1012
54091,1463
54093,611
54095,637
90054,0
54097,1885
54099,3142
54101,610
54103,1254
54105,411
54107,6512
54109,2558
55001,1191
55003,819
55005,2770
55007,943
55009,23876
55011,833
55013,892
55015,3587
55017,4540
55019,1546
55021,4764
55023,1169
55025,49454
55027,6507
55029,2096
55031,3258
55033,3581
55035,8776
55037,278
55039,8599
55041,768
55043,2972
55045,2599
55047,1229
55049,1587
55051,407
55053,1318
55055,5707
55057,2068
55059,12182
55061,1281
55063,11814
55065,896
55067,1301
55069,1544
55071,4660
55073,10190
55075,2566
55077,868
55078,839
55079,79896
55081,3330
55083,2480
55085,2051
55087,14508
55089,5955
55091,452
55093,2923
55095,2703
55097,4925
55099,674
55101,14918
55103,1017
55105,12900
55107,630
55111,4589
55113,981
55115,2790
55117,8792
55109,6042
55119,957
55121,2112
90055,0
55123,1791
55125,1462
55127,6814
55129,842
55131,8986
55133,33479
55135,3128
55137,1771
55139,15455
55141,5706
56001,2760
56003,376
56005,2452
56007,1265
56009,739
56011,315
56013,3929
56015,861
56017,243
56019,450
56021,7256
56023,863
56025,5333
56027,145
56029,1035
56031,313
56033,2009
56035,388
56037,2679
56039,3832
56041,1469
90056,0
56043,457
56045,294
