FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop,Deaths,Confirmed
13053,Chattahoochee County,GA,95.0,8447.0,1,1225
31181,Webster County,NE,47.1,2727.0,4,153
09005,Litchfield County,CT,84.2,147960.0,98,12960
42041,Cumberland County,PA,80.4,202103.0,185,16871
40041,Delaware County,OK,50.8,34428.0,36,3441
54013,Calhoun County,WV,40.0,5823.0,6,758
51119,Middlesex County,VA,70.9,8888.0,14,856
48245,Jefferson County,TX,62.3,191034.0,115,19560
46019,Butte County,SD,51.2,7850.0,6,684
20011,Bourbon County,KS,46.5,10824.0,12,1608
72053,Fajardo Municipio,PR,85.0,24023.0,0,4194
48443,Terrell County,TX,61.7,630.0,0,20
38043,Kidder County,ND,41.5,1962.0,0,125
08023,Costilla County,CO,69.7,3146.0,5,341
37055,Dare County,NC,89.6,30088.0,12,3645
38069,Pierce County,ND,54.5,3070.0,3,233
42011,Berks County,PA,71.4,327744.0,297,30569
26155,Shiawassee County,MI,60.9,53942.0,49,6153
05141,Van Buren County,AR,49.7,13327.0,17,1107
51157,Rappahannock County,VA,60.1,6174.0,3,372
38079,Rolette County,ND,86.1,9401.0,7,2864
01035,Conecuh County,AL,52.4,9593.0,8,984
38081,Sargent County,ND,71.6,3056.0,0,289
16071,Oneida County,ID,57.8,3247.0,1,220
05105,Perry County,AR,61.7,8097.0,12,874
21079,Garrard County,KY,58.3,13759.0,21,1787
18059,Hancock County,IN,79.9,59938.0,66,6557
12029,Dixie County,FL,41.0,13753.0,47,1107
06031,Kings County,CA,60.9,111597.0,62,21271
51670,Hopewell city,VA,40.4,16678.0,21,2297
55009,Brown County,WI,76.0,202324.0,193,29745
19033,Cerro Gordo County,IA,74.2,33623.0,34,2644
56009,Converse County,WY,43.4,10448.0,7,859
29025,Caldwell County,MO,48.2,6923.0,13,398
18123,Perry County,IN,67.7,15136.0,15,1594
13029,Bryan County,GA,68.5,27979.0,17,3058
47007,Bledsoe County,TN,41.7,12876.0,22,1063
01067,Henry County,AL,55.0,13697.0,11,1461
23015,Lincoln County,ME,89.9,28812.0,25,3003
19133,Monona County,IA,65.9,6713.0,8,432
38041,Hettinger County,ND,51.4,1871.0,1,266
13237,Putnam County,GA,51.2,17786.0,18,1119
38103,Wells County,ND,53.2,3047.0,1,222
16063,Lincoln County,ID,53.0,3898.0,1,345
33019,Sullivan County,NH,71.6,35124.0,18,4021
47027,Clay County,TN,36.5,6093.0,13,637
54081,Raleigh County,WV,64.4,58151.0,143,10571
23013,Knox County,ME,93.5,32783.0,20,3606
05025,Cleveland County,AR,63.1,6240.0,3,804
27089,Marshall County,MN,59.9,7196.0,1,510
72131,San Sebastian Municipio,PR,91.1,29221.0,0,6342
26111,Midland County,MI,69.3,65480.0,50,6911
39053,Gallia County,OH,57.6,23088.0,33,2857
20135,Ness County,KS,62.1,2181.0,2,204
45075,Orangeburg County,SC,66.3,67448.0,83,8903
29149,Oregon County,MO,38.7,8170.0,10,516
05015,Carroll County,AR,57.4,22300.0,25,1713
26107,Mecosta County,MI,49.0,35416.0,26,2728
21167,Mercer County,KY,65.5,17066.0,13,2748
40005,Atoka County,OK,45.6,10671.0,14,1137
13015,Bartow County,GA,46.2,82047.0,75,7403
29109,Lawrence County,MO,48.0,28653.0,29,2166
05133,Sevier County,AR,59.1,12141.0,12,1857
01049,DeKalb County,AL,42.5,54392.0,53,5575
08101,Pueblo County,CO,67.3,131010.0,142,19748
30051,Liberty County,MT,41.0,1864.0,2,157
06113,Yolo County,CA,77.8,174725.0,53,22806
17013,Calhoun County,IL,62.4,3783.0,1,591
48151,Fisher County,TX,44.7,3012.0,5,133
37045,Cleveland County,NC,60.5,76504.0,81,10756
37023,Burke County,NC,55.4,73860.0,77,9281
51171,Shenandoah County,VA,58.7,34452.0,44,3448
17081,Jefferson County,IL,57.4,29288.0,26,3927
37047,Columbus County,NC,54.0,44013.0,37,5715
06023,Humboldt County,CA,73.5,109924.0,27,12087
48211,Hemphill County,TX,57.7,2666.0,4,306
36041,Hamilton County,NY,91.8,3813.0,1,334
29087,Holt County,MO,51.1,3513.0,6,306
48457,Tyler County,TX,44.3,17499.0,15,981
19005,Allamakee County,IA,65.9,10476.0,3,629
48099,Coryell County,TX,73.1,58799.0,45,5457
54017,Doddridge County,WV,66.6,7197.0,5,671
36067,Onondaga County,NY,83.4,363436.0,207,54388
37181,Vance County,NC,69.4,34092.0,21,4865
31077,Greeley County,NE,50.3,1815.0,1,106
48421,Sherman County,TX,46.1,2214.0,0,76
36025,Delaware County,NY,64.1,36926.0,20,3257
08073,Lincoln County,CO,42.9,4538.0,2,831
48239,Jackson County,TX,56.5,11014.0,7,459
48497,Wise County,TX,49.7,52703.0,59,5161
17049,Effingham County,IL,60.8,25870.0,26,3067
34007,Camden County,NJ,79.2,392248.0,327,51551
12023,Columbia County,FL,50.8,56246.0,237,6270
39113,Montgomery County,OH,66.5,414980.0,429,42799
01043,Cullman County,AL,47.4,64956.0,59,8532
18071,Jackson County,IN,66.1,33426.0,35,4273
17019,Champaign County,IL,71.3,170397.0,66,33850
21029,Bullitt County,KY,53.3,64045.0,69,9354
22061,Lincoln Parish,LA,50.8,37430.0,25,4984
50019,Orleans County,VT,66.7,21804.0,9,3043
47019,Carter County,TN,47.1,46201.0,73,5302
30077,Powell County,MT,51.7,5888.0,3,436
28017,Chickasaw County,MS,61.7,12839.0,23,2277
02100,Haines Borough,AK,78.4,2074.0,0,444
20005,Atchison County,KS,55.4,12413.0,8,1500
30031,Gallatin County,MT,68.0,91888.0,20,13100
28143,Tunica County,MS,64.3,6833.0,8,897
45021,Cherokee County,SC,42.3,44191.0,55,4568
29181,Ripley County,MO,37.1,10260.0,9,583
12099,Palm Beach County,FL,76.1,1212991.0,2301,134200
39059,Guernsey County,OH,54.4,30310.0,46,3134
21125,Laurel County,KY,49.6,46755.0,72,7009
20199,Wallace County,KS,47.7,1146.0,2,95
48411,San Saba County,TX,48.5,4841.0,6,261
42009,Bedford County,PA,46.8,38720.0,54,2536
26147,St. Clair County,MI,59.1,126529.0,180,12660
13017,Ben Hill County,GA,47.9,12605.0,12,1077
53061,Snohomish County,WA,80.3,637973.0,348,93798
34037,Sussex County,NJ,72.5,113243.0,130,13100
29143,New Madrid County,MO,42.3,13111.0,15,1585
26011,Arenac County,MI,60.6,12193.0,19,1043
31163,Sherman County,NE,47.4,2361.0,0,141
13229,Pierce County,GA,43.0,14696.0,23,1370
17177,Stephenson County,IL,72.6,35034.0,42,4126
17005,Bond County,IL,63.9,13292.0,3,1522
42101,Philadelphia County,PA,81.1,1241890.0,905,105923
22089,St. Charles Parish,LA,68.2,40257.0,16,4977
12121,Suwannee County,FL,46.4,35076.0,177,3781
55069,Lincoln County,WI,64.2,22571.0,24,2218
17007,Boone County,IL,71.4,40407.0,29,4930
20139,Osage County,KS,62.0,12260.0,21,1445
17091,Kankakee County,IL,62.1,85161.0,81,8428
31161,Sheridan County,NE,39.5,4091.0,10,132
42111,Somerset County,PA,57.0,60412.0,82,5262
13189,McDuffie County,GA,56.8,16012.0,23,1422
55119,Taylor County,WI,43.5,15593.0,12,1189
39127,Perry County,OH,50.9,27651.0,27,2356
34021,Mercer County,NJ,80.1,289368.0,205,35977
48263,Kent County,TX,49.4,597.0,1,56
30007,Broadwater County,MT,40.8,5013.0,4,316
13009,Baldwin County,GA,50.9,36602.0,38,2672
28019,Choctaw County,MS,43.3,6455.0,6,1027
30001,Beaverhead County,MT,61.5,7812.0,7,603
27037,Dakota County,MN,79.4,324966.0,141,43468
13303,Washington County,GA,52.5,15977.0,11,1218
39155,Trumbull County,OH,64.9,157776.0,170,11746
72031,Carolina Municipio,PR,87.1,121991.0,0,21280
29113,Lincoln County,MO,49.0,44035.0,39,4294
37039,Cherokee County,NC,68.5,23877.0,36,2427
27007,Beltrami County,MN,78.4,35342.0,17,3748
45083,Spartanburg County,SC,53.2,245973.0,272,32201
47111,Macon County,TN,42.5,18577.0,28,2663
48365,Panola County,TX,48.2,17793.0,18,1368
27085,McLeod County,MN,69.2,27717.0,16,3369
09001,Fairfield County,CT,92.0,733666.0,393,86537
54047,McDowell County,WV,63.4,14027.0,21,2401
19011,Benton County,IA,69.6,19698.0,16,1707
46123,Tripp County,SD,57.2,4159.0,3,449
06071,San Bernardino County,CA,70.0,1610447.0,1774,227598
17021,Christian County,IL,58.4,25804.0,24,4019
26045,Eaton County,MI,66.3,87545.0,91,10798
40101,Muskogee County,OK,63.3,51394.0,71,6112
47035,Cumberland County,TN,55.2,50083.0,55,4499
40093,Major County,OK,64.6,5663.0,7,1017
45027,Clarendon County,SC,56.8,27368.0,23,3620
12055,Highlands County,FL,61.0,88350.0,330,8354
21203,Rockcastle County,KY,48.5,13155.0,18,1659
51177,Spotsylvania County,VA,54.5,102782.0,114,10772
36051,Livingston County,NY,65.8,51865.0,28,4277
17119,Madison County,IL,71.8,205885.0,151,27354
28153,Wayne County,MS,48.7,15280.0,15,1630
48071,Chambers County,TX,60.6,31657.0,10,2650
39157,Tuscarawas County,OH,54.6,70996.0,75,4889
46033,Custer County,SD,57.5,7646.0,6,624
72009,Aibonito Municipio,PR,95.0,18166.0,0,4053
17187,Warren County,IL,58.9,13220.0,14,1290
28073,Lamar County,MS,72.3,47718.0,20,6953
37073,Gates County,NC,63.7,9230.0,2,804
28041,Greene County,MS,44.4,10966.0,9,1026
18163,Vanderburgh County,IN,69.2,142385.0,131,21979
48367,Parker County,TX,67.1,107546.0,96,9651
38023,Divide County,ND,50.7,1734.0,1,146
19073,Greene County,IA,70.6,6853.0,3,438
48065,Carson County,TX,47.6,4540.0,8,346
29163,Pike County,MO,46.4,14324.0,11,1178
05103,Ouachita County,AR,64.8,18168.0,18,1860
37191,Wayne County,NC,60.5,94031.0,80,14454
46049,Faulk County,SD,69.3,1708.0,1,120
55107,Rusk County,WI,49.1,11295.0,16,807
08033,Dolores County,CO,50.7,1655.0,2,87
18137,Ripley County,IN,60.4,21705.0,38,2274
19137,Montgomery County,IA,69.1,7681.0,8,559
50007,Chittenden County,VT,79.1,135236.0,42,20011
56025,Natrona County,WY,56.6,60737.0,40,6278
48389,Reeves County,TX,53.4,12395.0,14,1214
18175,Washington County,IN,49.9,21578.0,27,1904
72101,Morovis Municipio,PR,78.7,24499.0,0,4325
45029,Colleton County,SC,58.6,29218.0,30,3184
05143,Washington County,AR,64.5,181437.0,121,22717
28065,Jefferson Davis County,MS,52.4,8919.0,11,1062
38049,McHenry County,ND,52.5,4380.0,3,316
51550,Chesapeake city,VA,62.1,185721.0,127,20948
48397,Rockwall County,TX,71.8,76974.0,39,8147
41033,Josephine County,OR,59.1,70421.0,81,6565
72107,Orocovis Municipio,PR,89.9,16251.0,0,3064
40039,Custer County,OK,59.3,21817.0,35,2398
72007,Aguas Buenas Municipio,PR,83.3,20374.0,0,3749
29201,Scott County,MO,55.3,29099.0,28,3334
31173,Thurston County,NE,95.0,4639.0,10,594
31125,Nance County,NE,35.7,2743.0,2,180
48155,Foard County,TX,55.4,924.0,1,48
13103,Effingham County,GA,48.2,47339.0,23,4709
13037,Calhoun County,GA,54.8,5141.0,2,505
24019,Dorchester County,MD,70.9,25219.0,17,2860
48327,Menard County,TX,62.7,1752.0,1,190
21109,Jackson County,KY,45.3,10337.0,24,1289
28083,Leflore County,MS,77.8,20377.0,26,2357
48385,Real County,TX,59.0,2885.0,4,246
13219,Oconee County,GA,69.5,29670.0,24,2747
51175,Southampton County,VA,43.6,14356.0,22,1085
29037,Cass County,MO,62.1,80578.0,94,8574
48345,Motley County,TX,36.8,963.0,4,67
21083,Graves County,KY,57.1,28286.0,45,3812
51143,Pittsylvania County,VA,48.9,49230.0,64,6020
47081,Hickman County,TN,51.5,19996.0,19,1979
48133,Eastland County,TX,46.7,14477.0,23,521
48041,Brazos County,TX,60.1,181925.0,68,21584
48473,Waller County,TX,50.3,41921.0,21,2993
45071,Newberry County,SC,62.6,30250.0,47,5600
29227,Worth County,MO,50.4,1619.0,0,92
13195,Madison County,GA,52.8,23048.0,28,1798
27001,Aitkin County,MN,67.1,13268.0,9,760
19141,O'Brien County,IA,63.1,10467.0,4,833
21187,Owen County,KY,44.2,8516.0,5,783
72079,Lajas Municipio,PR,82.6,18342.0,0,3457
21129,Lee County,KY,57.1,6034.0,13,1082
48145,Falls County,TX,57.7,13671.0,13,937
36049,Lewis County,NY,62.7,20288.0,9,1822
54055,Mercer County,WV,64.3,46591.0,67,7075
33013,Merrimack County,NH,78.6,122788.0,73,14111
45009,Bamberg County,SC,59.7,11424.0,11,1350
39087,Lawrence County,OH,59.5,46614.0,59,7049
39143,Sandusky County,OH,63.5,45583.0,39,3795
48163,Frio County,TX,84.0,15583.0,16,1916
36075,Oswego County,NY,68.3,92646.0,51,12444
27105,Nobles County,MN,76.1,15671.0,4,1635
12027,DeSoto County,FL,54.1,30849.0,55,2703
55055,Jefferson County,WI,65.8,67128.0,55,7441
17041,Douglas County,IL,60.0,14660.0,17,2685
27107,Norman County,MN,72.4,4830.0,4,486
06053,Monterey County,CA,84.5,321346.0,100,48767
16013,Blaine County,ID,93.6,18163.0,3,2815
19183,Washington County,IA,69.0,16597.0,11,1561
26007,Alpena County,MI,65.7,23091.0,28,1383
01015,Calhoun County,AL,57.2,89132.0,101,9826
29085,Hickory County,MO,45.3,7947.0,11,545
01053,Escambia County,AL,45.5,28407.0,24,3135
54109,Wyoming County,WV,61.6,16232.0,46,3115
13065,Clinch County,GA,51.5,4958.0,6,621
06065,Riverside County,CA,70.7,1856392.0,992,243967
46109,Roberts County,SD,90.5,7349.0,8,700
33017,Strafford County,NH,71.6,106852.0,51,13498
72047,Corozal Municipio,PR,86.6,25956.0,0,5554
22043,Grant Parish,LA,52.2,17699.0,16,2084
18133,Putnam County,IN,51.2,30312.0,40,2602
13055,Chattooga County,GA,47.2,19248.0,26,1866
12021,Collier County,FL,80.6,320147.0,464,27557
22093,St. James Parish,LA,62.1,16267.0,6,2379
26097,Mackinac County,MI,85.5,9099.0,12,949
37081,Guilford County,NC,74.3,418240.0,294,53840
51620,Franklin city,VA,49.6,5897.0,7,614
13305,Wayne County,GA,53.7,22665.0,25,1972
48265,Kerr County,TX,59.9,42636.0,43,2524
18177,Wayne County,IN,61.0,51411.0,57,6182
40065,Jackson County,OK,67.4,18432.0,19,2265
26165,Wexford County,MI,62.7,25887.0,25,2484
55087,Outagamie County,WI,75.0,144062.0,114,17977
39023,Clark County,OH,63.4,104183.0,148,11102
42061,Huntingdon County,PA,60.3,37218.0,50,3427
38003,Barnes County,ND,66.7,8376.0,7,854
13043,Candler County,GA,53.6,8107.0,9,637
42017,Bucks County,PA,82.8,501426.0,386,40397
19111,Lee County,IA,62.0,26512.0,33,1680
21035,Calloway County,KY,52.1,32013.0,26,3727
48271,Kinney County,TX,61.5,2964.0,1,176
27045,Fillmore County,MN,82.9,15871.0,7,1636
02261,Valdez-Cordova Census Area,AK,75.3,7054.0,0,0
40143,Tulsa County,OK,75.3,488135.0,383,59381
01039,Covington County,AL,47.0,28887.0,33,2526
06021,Glenn County,CA,68.1,20833.0,9,2168
22033,East Baton Rouge Parish,LA,66.8,339986.0,175,47572
48307,McCulloch County,TX,48.2,6217.0,7,391
29217,Vernon County,MO,43.7,15714.0,22,1687
38059,Morton County,ND,55.9,24114.0,11,2992
42131,Wyoming County,PA,70.1,21596.0,21,1723
31159,Seward County,NE,58.9,13210.0,11,835
48413,Schleicher County,TX,51.4,2126.0,0,200
47069,Hardeman County,TN,54.8,20280.0,22,2318
19189,Winnebago County,IA,63.6,8102.0,6,645
55103,Richland County,WI,68.3,13513.0,13,1422
28043,Grenada County,MS,64.5,15845.0,20,1720
47045,Dyer County,TN,50.7,28334.0,47,4594
19169,Story County,IA,67.9,81098.0,28,6014
39079,Jackson County,OH,58.7,24669.0,25,2967
47009,Blount County,TN,61.4,106566.0,129,14442
48419,Shelby County,TX,46.9,18710.0,20,1371
26027,Cass County,MI,52.1,41124.0,37,2529
12015,Charlotte County,FL,72.6,166579.0,391,14208
48277,Lamar County,TX,49.3,38086.0,37,2726
28127,Simpson County,MS,55.0,20459.0,33,2363
02195,Petersburg Census Area,AK,85.3,2605.0,3,300
27101,Murray County,MN,64.6,6437.0,5,500
51710,Norfolk city,VA,79.5,195725.0,110,17876
44007,Providence County,RI,80.1,508057.0,371,103936
30015,Chouteau County,MT,39.2,4369.0,6,220
38101,Ward County,ND,61.8,51571.0,17,6207
51059,Fairfax County,VA,86.8,880707.0,261,93209
13141,Hancock County,GA,54.0,7175.0,7,369
45091,York County,SC,58.2,213463.0,146,30158
13253,Seminole County,GA,54.9,6406.0,4,617
48399,Runnels County,TX,55.2,7885.0,10,644
13275,Thomas County,GA,60.0,33932.0,28,4004
34011,Cumberland County,NJ,62.9,114047.0,97,16240
48053,Burnet County,TX,65.6,38011.0,38,3096
51680,Lynchburg city,VA,36.2,66239.0,60,7505
13087,Decatur County,GA,61.2,19996.0,23,2439
20037,Crawford County,KS,55.3,30346.0,27,4588
13185,Lowndes County,GA,49.0,89086.0,65,9608
21153,Magoffin County,KY,60.7,9451.0,17,1464
04019,Pima County,AZ,78.6,831972.0,707,95862
17071,Henderson County,IL,59.1,5433.0,4,351
47145,Roane County,TN,52.5,43445.0,52,5419
21007,Ballard County,KY,46.6,6239.0,5,682
45025,Chesterfield County,SC,44.9,35677.0,36,4189
48351,Newton County,TX,30.5,10929.0,8,511
29139,Montgomery County,MO,59.6,9020.0,24,811
22037,East Feliciana Parish,LA,46.7,15710.0,25,2727
48057,Calhoun County,TX,70.6,16194.0,11,1903
48489,Willacy County,TX,77.3,16343.0,19,2170
21157,Marshall County,KY,64.7,24726.0,30,3133
51025,Brunswick County,VA,59.9,13563.0,11,1499
55137,Waushara County,WI,52.1,19983.0,15,2143
41047,Marion County,OR,74.5,263189.0,196,33563
26065,Ingham County,MI,65.4,234887.0,205,28216
27091,Martin County,MN,66.6,15368.0,13,1629
26131,Ontonagon County,MI,77.3,5005.0,13,314
19009,Audubon County,IA,69.8,4334.0,3,296
36089,St. Lawrence County,NY,68.7,86105.0,39,7998
51161,Roanoke County,VA,57.0,75668.0,90,8798
36053,Madison County,NY,68.3,57487.0,11,5670
35051,Sierra County,NM,75.5,9090.0,13,735
55003,Ashland County,WI,82.4,12135.0,13,1192
40009,Beckham County,OK,52.4,16396.0,22,1789
05139,Union County,AR,60.4,29416.0,30,2907
40085,Love County,OK,53.0,7790.0,10,1080
28075,Lauderdale County,MS,62.6,56837.0,47,6608
08089,Otero County,CO,60.7,13909.0,14,1194
51045,Craig County,VA,38.8,4232.0,9,406
20105,Lincoln County,KS,53.9,2318.0,4,185
23017,Oxford County,ME,77.7,47450.0,48,4825
27059,Isanti County,MN,51.6,31059.0,22,2762
47043,Dickson County,TN,59.4,41618.0,41,4969
35037,Quay County,NM,60.2,6488.0,27,518
42125,Washington County,PA,73.4,166709.0,154,18274
51683,Manassas city,VA,61.4,30062.0,15,3503
55113,Sawyer County,WI,68.1,13383.0,14,1386
13167,Johnson County,GA,41.9,7827.0,9,657
54021,Gilmer County,WV,68.5,6703.0,4,596
48025,Bee County,TX,60.5,25742.0,18,2467
22111,Union Parish,LA,54.8,17352.0,22,2586
31079,Hall County,NE,61.4,44435.0,29,5405
39085,Lake County,OH,75.1,184715.0,136,10685
46041,Dewey County,SD,95.0,3658.0,9,916
19069,Franklin County,IA,65.5,7726.0,8,592
34009,Cape May County,NJ,84.5,76089.0,58,7674
51830,Williamsburg city,VA,43.8,13321.0,10,572
51011,Appomattox County,VA,39.9,12569.0,15,1336
17175,Stark County,IL,63.5,4196.0,5,607
19193,Woodbury County,IA,69.8,76401.0,58,7534
22049,Jackson Parish,LA,52.8,12336.0,13,1663
05123,St. Francis County,AR,61.6,19758.0,24,2253
06015,Del Norte County,CA,51.1,21990.0,10,2897
39021,Champaign County,OH,55.6,30220.0,36,2466
42047,Elk County,PA,66.0,24173.0,27,2053
42045,Delaware County,PA,85.3,442236.0,312,39165
48505,Zapata County,TX,76.8,9491.0,9,1289
42123,Warren County,PA,58.3,31628.0,32,2313
39067,Harrison County,OH,52.4,11932.0,10,921
17171,Scott County,IL,51.1,3908.0,4,420
18149,Starke County,IN,46.7,17811.0,21,924
12073,Leon County,FL,63.7,238914.0,347,34049
45035,Dorchester County,SC,62.9,123489.0,108,22830
36007,Broome County,NY,72.3,153683.0,66,17471
01105,Perry County,AL,57.4,7056.0,6,721
06109,Tuolumne County,CA,65.5,45325.0,98,6342
51179,Stafford County,VA,69.2,113243.0,61,13711
13057,Cherokee County,GA,60.4,196911.0,144,17769
09003,Hartford County,CT,85.6,705457.0,495,75699
22045,Iberia Parish,LA,58.7,51945.0,33,6480
21185,Oldham County,KY,67.0,49858.0,33,7731
19157,Poweshiek County,IA,67.8,14884.0,16,1236
26073,Isabella County,MI,50.4,57748.0,58,4989
20123,Mitchell County,KS,64.2,4619.0,7,529
29177,Ray County,MO,47.9,17851.0,30,1571
21101,Henderson County,KY,62.8,34913.0,40,5424
18081,Johnson County,IN,71.2,119315.0,132,13360
13007,Baker County,GA,60.2,2447.0,1,160
