FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop,Deaths,Confirmed
45011,Barnwell County,SC,66.7,15929.0,6,1718
45043,Georgetown County,SC,61.5,51441.0,27,5318
46047,Fall River County,SD,71.5,5586.0,9,507
48265,Kerr County,TX,58.3,42636.0,33,1994
48183,Gregg County,TX,55.3,92074.0,63,5099
51063,Floyd County,VA,44.8,12702.0,10,705
12029,Dixie County,FL,40.2,13753.0,29,993
13155,Irwin County,GA,42.8,7458.0,3,397
46093,Meade County,SD,63.9,21993.0,3,1760
55011,Buffalo County,WI,57.4,10366.0,2,833
22015,Bossier Parish,LA,61.3,95685.0,48,13544
27093,Meeker County,MN,57.5,17619.0,7,1047
29001,Adair County,MO,50.5,20809.0,8,1307
28137,Tate County,MS,52.9,21909.0,19,2250
47023,Chester County,TN,42.5,13528.0,12,1863
30023,Deer Lodge County,MT,60.8,7888.0,1,758
47021,Cheatham County,TN,68.3,31791.0,27,2957
05051,Garland County,AR,51.5,79575.0,42,5689
42037,Columbia County,PA,68.4,53571.0,45,3816
12007,Bradford County,FL,51.9,22730.0,80,1946
17169,Schuyler County,IL,63.4,5535.0,3,627
47117,Marshall County,TN,52.1,26435.0,15,2882
48215,Hidalgo County,TX,85.5,589575.0,265,62161
18021,Clay County,IN,68.0,20232.0,18,1722
05141,Van Buren County,AR,48.8,13327.0,11,927
54063,Monroe County,WV,56.3,10695.0,8,1513
34003,Bergen County,NJ,85.6,735893.0,329,57361
72031,Carolina Municipio,PR,83.9,121991.0,0,8809
12091,Okaloosa County,FL,76.1,163900.0,275,14876
46037,Day County,SD,74.4,4211.0,5,320
46107,Potter County,SD,71.6,1698.0,2,173
02068,Denali Borough,AK,60.1,1698.0,0,86
54105,Wirt County,WV,56.9,4581.0,5,411
10005,Sussex County,DE,76.5,191285.0,116,16612
16013,Blaine County,ID,92.0,18163.0,3,1887
29115,Linn County,MO,56.4,9140.0,4,463
08107,Routt County,CO,81.4,21087.0,0,1808
20061,Geary County,KS,95.0,21927.0,11,3721
21165,Menifee County,KY,51.1,5298.0,4,379
30047,Lake County,MT,67.3,23376.0,12,1693
17015,Carroll County,IL,75.3,11549.0,5,1196
29073,Gasconade County,MO,60.1,11679.0,6,754
38095,Towner County,ND,54.6,1715.0,1,150
22025,Catahoula Parish,LA,48.2,7482.0,7,806
40023,Choctaw County,OK,44.0,11125.0,4,1167
41063,Wallowa County,OR,67.9,5855.0,1,445
45079,Richland County,SC,66.5,326835.0,92,45388
01129,Washington County,AL,55.9,12722.0,4,1062
37059,Davie County,NC,64.6,33901.0,7,3467
36003,Allegany County,NY,49.7,36817.0,12,1816
34015,Gloucester County,NJ,69.6,228537.0,147,18765
50021,Rutland County,VT,75.8,47973.0,26,4142
40083,Logan County,OK,41.5,37172.0,22,3898
28109,Pearl River County,MS,58.0,42971.0,22,4861
01025,Clarke County,AL,60.4,18589.0,8,2093
46083,Lincoln County,SD,69.5,44224.0,18,3479
21023,Bracken County,KY,56.7,6348.0,4,637
54029,Hancock County,WV,76.3,23350.0,11,1614
42129,Westmoreland County,PA,64.8,285329.0,214,19184
08011,Bent County,CO,28.8,4716.0,5,518
41061,Union County,OR,57.7,20978.0,9,1461
53025,Grant County,WA,71.3,69076.0,24,7739
17011,Bureau County,IL,65.0,25754.0,19,2549
27129,Renville County,MN,65.5,11162.0,4,729
17013,Calhoun County,IL,61.1,3783.0,1,528
54099,Wayne County,WV,62.2,31468.0,13,3142
18139,Rush County,IN,56.8,12836.0,20,1348
08071,Las Animas County,CO,69.5,11904.0,6,1020
36101,Steuben County,NY,68.2,75107.0,22,4838
35053,Socorro County,NM,77.6,12945.0,15,1202
27041,Douglas County,MN,66.3,29943.0,12,2219
40059,Harper County,OK,55.1,2745.0,2,149
05137,Stone County,AR,42.2,10119.0,11,814
37071,Gaston County,NC,58.9,174276.0,119,19470
41037,Lake County,OR,46.8,6366.0,3,291
51683,Manassas city,VA,60.9,30062.0,11,2663
39165,Warren County,OH,73.0,177873.0,94,16509
21159,Martin County,KY,63.1,9018.0,6,973
05015,Carroll County,AR,56.1,22300.0,14,1376
39053,Gallia County,OH,56.4,23088.0,25,2204
37093,Hoke County,NC,49.0,40282.0,12,6334
51053,Dinwiddie County,VA,56.3,22866.0,19,1442
35057,Torrance County,NM,54.7,12333.0,15,754
30015,Chouteau County,MT,38.7,4369.0,5,173
45039,Fairfield County,SC,71.6,18108.0,8,2355
27059,Isanti County,MN,50.7,31059.0,19,2151
13007,Baker County,GA,59.4,2447.0,0,137
54025,Greenbrier County,WV,63.2,27900.0,21,3445
51059,Fairfax County,VA,84.4,880707.0,160,55907
18013,Brown County,IN,57.6,12486.0,9,603
48497,Wise County,TX,48.4,52703.0,42,4522
21009,Barren County,KY,54.6,33861.0,25,3412
06103,Tehama County,CA,51.1,49621.0,19,3934
55041,Forest County,WI,69.9,7230.0,10,768
20123,Mitchell County,KS,63.4,4619.0,2,495
23013,Knox County,ME,91.0,32783.0,6,2451
37173,Swain County,NC,64.0,11137.0,6,1116
48419,Shelby County,TX,45.4,18710.0,12,1159
51810,Virginia Beach city,VA,71.9,351000.0,169,29787
24003,Anne Arundel County,MD,85.3,450317.0,205,20671
06059,Orange County,CA,80.2,2486016.0,719,222603
30021,Dawson County,MT,46.2,6772.0,2,425
13287,Turner County,GA,60.5,6029.0,3,680
29111,Lewis County,MO,41.7,7617.0,4,687
32031,Washoe County,NV,73.0,370989.0,131,32352
37087,Haywood County,NC,64.7,50968.0,29,4237
47019,Carter County,TN,46.1,46201.0,42,4520
28097,Montgomery County,MS,66.1,7594.0,14,999
48109,Culberson County,TX,62.7,1685.0,3,114
29221,Washington County,MO,38.4,19131.0,26,1410
17181,Union County,IL,66.1,13142.0,11,1715
13153,Houston County,GA,61.8,117543.0,42,11547
20195,Trego County,KS,45.2,2310.0,1,189
48093,Comanche County,TX,57.3,10616.0,9,634
17001,Adams County,IL,62.6,50674.0,31,5885
42053,Forest County,PA,78.5,6468.0,4,371
47033,Crockett County,TN,59.1,10908.0,7,1546
37001,Alamance County,NC,67.1,132145.0,65,16084
48055,Caldwell County,TX,65.6,33513.0,14,4519
18003,Allen County,IN,63.1,282345.0,165,28241
48447,Throckmorton County,TX,48.8,1212.0,1,125
30003,Big Horn County,MT,95.0,8853.0,8,1322
21051,Clay County,KY,52.4,15715.0,13,2332
01057,Fayette County,AL,41.7,12869.0,6,1482
53027,Grays Harbor County,WA,70.3,59787.0,35,5652
51009,Amherst County,VA,53.8,25491.0,20,2023
40073,Kingfisher County,OK,59.8,11551.0,3,1252
22071,Orleans Parish,LA,77.6,312864.0,83,30352
16077,Power County,ID,65.0,5333.0,3,328
28087,Lowndes County,MS,61.3,44727.0,30,5644
18075,Jay County,IN,48.6,15280.0,12,1126
17045,Edgar County,IL,56.9,13694.0,5,1619
47091,Johnson County,TN,42.5,14782.0,22,862
08073,Lincoln County,CO,42.2,4538.0,1,595
29029,Camden County,MO,52.2,38231.0,20,2155
48089,Colorado County,TX,64.3,16553.0,4,924
31033,Cheyenne County,NE,52.3,6881.0,0,480
06097,Sonoma County,CA,84.7,398831.0,58,37740
13109,Evans County,GA,51.4,7842.0,7,589
08099,Prowers County,CO,53.0,9048.0,4,528
37151,Randolph County,NC,52.1,111702.0,55,10594
55039,Fond du Lac County,WI,64.4,81450.0,38,8599
37197,Yadkin County,NC,57.8,29851.0,18,3362
41009,Columbia County,OR,69.8,41479.0,13,2663
72079,Lajas Municipio,PR,81.3,18342.0,0,1256
48009,Archer County,TX,70.5,6710.0,4,643
44001,Bristol County,RI,83.4,39441.0,10,5371
22043,Grant Parish,LA,51.0,17699.0,7,1785
29213,Taney County,MO,47.4,44243.0,32,3161
22055,Lafayette Parish,LA,59.8,186592.0,67,20136
48237,Jack County,TX,50.0,6995.0,5,420
16021,Boundary County,ID,42.7,9429.0,7,273
39125,Paulding County,OH,51.7,14294.0,7,988
13219,Oconee County,GA,68.5,29670.0,18,2270
37069,Franklin County,NC,59.0,54524.0,1,8713
48293,Limestone County,TX,44.8,18276.0,11,1086
21233,Webster County,KY,56.1,9921.0,2,1190
18137,Ripley County,IN,58.5,21705.0,28,1965
18179,Wells County,IN,51.5,21337.0,9,1170
48101,Cottle County,TX,40.6,1077.0,0,24
47059,Greene County,TN,53.5,55761.0,65,6502
20181,Sherman County,KS,54.0,4449.0,5,308
41001,Baker County,OR,83.7,12927.0,10,876
13251,Screven County,GA,57.1,11008.0,4,728
12103,Pinellas County,FL,71.6,819951.0,1476,60327
54089,Summers County,WV,69.0,10547.0,9,1012
13165,Jenkins County,GA,42.9,6959.0,3,277
22019,Calcasieu Parish,LA,52.1,152680.0,48,17469
42101,Philadelphia County,PA,78.0,1241890.0,707,75632
39123,Ottawa County,OH,69.9,33194.0,14,1809
21177,Muhlenberg County,KY,59.5,24386.0,16,3609
51730,Petersburg city,VA,43.6,24275.0,24,2531
28013,Calhoun County,MS,53.9,11030.0,16,1613
01049,DeKalb County,AL,41.5,54392.0,31,5017
54091,Taylor County,WV,54.3,13397.0,11,1463
27015,Brown County,MN,76.1,19556.0,10,1431
48395,Robertson County,TX,53.8,13074.0,5,932
30041,Hill County,MT,79.9,11891.0,1,1002
36123,Yates County,NY,61.8,19433.0,3,901
42113,Sullivan County,PA,57.2,5428.0,8,239
01117,Shelby County,AL,42.3,167202.0,35,17528
28081,Lee County,MS,53.1,64130.0,43,8637
46061,Hanson County,SD,55.6,2410.0,1,142
29119,McDonald County,MO,40.6,16986.0,5,1223
17201,Winnebago County,IL,67.5,216618.0,134,21811
30097,Sweet Grass County,MT,48.3,2972.0,3,153
20029,Cloud County,KS,57.9,6750.0,3,386
05075,Lawrence County,AR,55.2,12772.0,6,1376
22115,Vernon Parish,LA,69.6,35749.0,17,3124
18103,Miami County,IN,48.2,28001.0,26,2017
46045,Edmunds County,SD,55.2,2946.0,2,220
01031,Coffee County,AL,57.2,39948.0,26,3514
37143,Perquimans County,NC,56.2,10957.0,1,878
31161,Sheridan County,NE,38.0,4091.0,0,132
08103,Rio Blanco County,CO,47.3,4785.0,2,353
12061,Indian River County,FL,74.9,134897.0,321,8703
30045,Judith Basin County,MT,48.1,1613.0,0,54
40115,Ottawa County,OK,48.0,23449.0,9,2358
20015,Butler County,KS,57.5,49932.0,22,5799
26049,Genesee County,MI,60.1,315340.0,315,27905
36029,Erie County,NY,77.5,733429.0,339,56813
55095,Polk County,WI,59.2,34771.0,9,2703
21085,Grayson County,KY,61.0,20298.0,15,2623
20203,Wichita County,KS,63.3,1562.0,0,143
29045,Clark County,MO,37.7,5270.0,4,296
55093,Pierce County,WI,49.9,33941.0,11,2923
53003,Asotin County,WA,48.3,18058.0,9,1146
13313,Whitfield County,GA,52.4,77675.0,45,9357
12011,Broward County,FL,80.8,1542553.0,2467,155626
48155,Foard County,TX,52.9,924.0,1,29
55049,Iowa County,WI,78.4,18396.0,2,1587
48489,Willacy County,TX,74.6,16343.0,11,1514
21163,Meade County,KY,45.7,22257.0,14,1848
23029,Washington County,ME,81.2,25458.0,10,1163
05069,Jefferson County,AR,50.6,52303.0,27,5331
08081,Moffat County,CO,53.6,9908.0,3,653
06009,Calaveras County,CA,61.7,38077.0,17,2822
16037,Custer County,ID,53.6,3574.0,2,106
29039,Cedar County,MO,40.2,10894.0,6,792
48485,Wichita County,TX,63.2,102442.0,103,8877
54005,Boone County,WV,55.1,17009.0,10,2215
28089,Madison County,MS,74.8,79989.0,35,7618
56041,Uinta County,WY,64.1,14474.0,5,1469
19183,Washington County,IA,67.8,16597.0,6,1296
55015,Calumet County,WI,65.3,38423.0,22,3587
53057,Skagit County,WA,76.5,101425.0,36,7698
29165,Platte County,MO,63.5,79950.0,24,2921
20079,Harvey County,KS,54.8,26160.0,17,3117
28127,Simpson County,MS,53.8,20459.0,24,2035
48143,Erath County,TX,44.8,33869.0,11,2097
48129,Donley County,TX,41.1,2643.0,6,234
47125,Montgomery County,TN,74.7,153054.0,77,13027
13283,Treutlen County,GA,42.5,5329.0,4,344
54075,Pocahontas County,WV,61.1,6822.0,5,615
19061,Dubuque County,IA,74.4,75191.0,28,5088
13069,Coffee County,GA,45.6,32708.0,6,2592
32033,White Pine County,NV,62.7,7638.0,1,598
31159,Seward County,NE,58.2,13210.0,0,753
55067,Langlade County,WI,62.9,15448.0,12,1301
72129,San Lorenzo Municipio,PR,80.4,29687.0,0,2018
21145,McCracken County,KY,65.9,50902.0,23,5913
32510,Carson City,NV,73.9,44568.0,21,4751
13197,Marion County,GA,48.0,6633.0,8,454
51087,Henrico County,VA,63.6,256660.0,113,20613
20157,Republic County,KS,61.4,3636.0,0,329
24025,Harford County,MD,78.1,198836.0,159,10315
21067,Fayette County,KY,73.9,255988.0,76,34354
29089,Howard County,MO,51.5,7816.0,5,492
27165,Watonwan County,MN,68.3,8254.0,1,746
38055,McLean County,ND,55.9,7372.0,2,497
51089,Henry County,VA,45.9,40871.0,30,3500
22045,Iberia Parish,LA,57.4,51945.0,26,5425
51025,Brunswick County,VA,58.1,13563.0,6,1098
34041,Warren County,NJ,76.7,84914.0,56,6329
20019,Chautauqua County,KS,49.4,2606.0,2,192
06049,Modoc County,CA,0.0,7122.0,1,161
22017,Caddo Parish,LA,57.8,183879.0,96,22640
39001,Adams County,OH,42.7,21111.0,16,1883
39149,Shelby County,OH,45.1,36627.0,25,2744
05053,Grant County,AR,54.1,14245.0,6,1287
48299,Llano County,TX,58.1,18499.0,10,807
51650,Hampton city,VA,71.4,106343.0,47,9794
48159,Franklin County,TX,45.6,8243.0,3,525
19103,Johnson County,IA,78.4,121138.0,22,11357
51017,Bath County,VA,49.5,3520.0,4,293
55121,Trempealeau County,WI,78.6,22212.0,5,2112
12083,Marion County,FL,64.9,298065.0,1011,23006
26019,Benzie County,MI,71.6,14621.0,10,980
05067,Jackson County,AR,45.1,13358.0,7,1179
17113,McLean County,IL,69.5,135072.0,42,18770
40069,Johnston County,OK,52.3,8428.0,0,937
51165,Rockingham County,VA,51.0,64120.0,37,3584
27091,Martin County,MN,65.5,15368.0,8,1269
54101,Webster County,WV,55.2,6536.0,1,610
26139,Ottawa County,MI,67.6,222551.0,121,18484
48221,Hood County,TX,60.3,48650.0,45,3077
72137,Toa Baja Municipio,PR,81.3,60939.0,0,4254
31055,Douglas County,NE,75.9,425640.0,0,45067
51045,Craig County,VA,38.6,4232.0,4,342
48007,Aransas County,TX,65.3,19341.0,10,1323
17017,Cass County,IL,73.1,9186.0,4,1447
19045,Clinton County,IA,64.7,35890.0,19,2426
42017,Bucks County,PA,79.0,501426.0,275,29004
13047,Catoosa County,GA,52.5,52313.0,30,3707
13221,Oglethorpe County,GA,49.5,12099.0,5,774
39027,Clinton County,OH,58.7,32414.0,35,2918
29131,Miller County,MO,41.0,19614.0,12,1496
12109,St. Johns County,FL,79.4,207481.0,297,18298
26165,Wexford County,MI,61.9,25887.0,17,1914
31185,York County,NE,62.2,10502.0,0,1173
19081,Hancock County,IA,59.5,8293.0,4,426
41047,Marion County,OR,73.2,263189.0,107,26081
29007,Audrain County,MO,45.5,19666.0,19,1215
47173,Union County,TN,42.4,15673.0,6,1642
26115,Monroe County,MI,66.2,118767.0,79,10312
08101,Pueblo County,CO,65.9,131010.0,97,12325
51660,Harrisonburg city,VA,42.8,44217.0,32,4041
08001,Adams County,CO,79.2,382230.0,192,35163
72119,Rio Grande Municipio,PR,74.5,39579.0,0,2602
13187,Lumpkin County,GA,39.1,27813.0,15,1816
31125,Nance County,NE,35.0,2743.0,0,178
47083,Houston County,TN,52.0,6469.0,6,628
13003,Atkinson County,GA,50.4,6025.0,5,464
01005,Barbour County,AL,52.8,19604.0,12,1585
51095,James City County,VA,65.2,61414.0,10,6063
13151,Henry County,GA,53.4,175285.0,109,12201
18151,Steuben County,IN,55.8,27623.0,18,2140
06089,Shasta County,CA,58.9,141263.0,67,9241
31063,Frontier County,NE,32.4,2122.0,0,94
12015,Charlotte County,FL,71.0,166579.0,272,10315
28005,Amite County,MS,46.7,9803.0,9,1007
72037,Ceiba Municipio,PR,78.1,9078.0,0,519
19151,Pocahontas County,IA,64.1,5138.0,2,283
42073,Lawrence County,PA,62.3,68515.0,68,4048
27125,Red Lake County,MN,66.9,3077.0,1,195
18121,Parke County,IN,48.3,13277.0,11,884
47101,Lewis County,TN,43.5,9579.0,2,915
55085,Oneida County,WI,73.4,29526.0,16,2051
17145,Perry County,IL,58.9,16866.0,13,2500
44009,Washington County,RI,82.8,105286.0,26,12456
20095,Kingman County,KS,56.8,5564.0,2,496
24039,Somerset County,MD,57.3,21284.0,12,1350
72053,Fajardo Municipio,PR,82.1,24023.0,0,1623
47051,Franklin County,TN,48.6,33862.0,21,4055
28135,Tallahatchie County,MS,47.9,11104.0,7,763
47063,Hamblen County,TN,51.5,50013.0,57,5382
72141,Utuado Municipio,PR,78.0,22451.0,0,1569
42131,Wyoming County,PA,67.9,21596.0,11,1184
28117,Prentiss County,MS,51.8,19503.0,15,2703
19121,Madison County,IA,64.2,12347.0,10,557
72149,Villalba Municipio,PR,95.0,17120.0,0,1421
22049,Jackson Parish,LA,51.6,12336.0,7,1450
42105,Potter County,PA,43.6,13183.0,11,532
50009,Essex County,VT,43.9,5109.0,0,233
01095,Marshall County,AL,56.6,72438.0,44,7595
01047,Dallas County,AL,54.5,28521.0,17,2740
54039,Kanawha County,WV,74.2,142564.0,96,17488
51790,Staunton city,VA,54.9,20109.0,17,1574
21175,Morgan County,KY,54.4,10935.0,0,1384
21097,Harrison County,KY,59.9,14608.0,6,2088
42075,Lebanon County,PA,65.3,109639.0,98,8756
55061,Kewaunee County,WI,60.9,16044.0,4,1281
31083,Harlan County,NE,47.1,2673.0,0,35
31119,Madison County,NE,56.5,26142.0,0,2582
37109,Lincoln County,NC,56.1,67981.0,35,6960
20007,Barber County,KS,58.3,3401.0,1,341
21161,Mason County,KY,60.9,13123.0,15,1477
48123,DeWitt County,TX,55.3,15632.0,10,1287
19019,Buchanan County,IA,65.9,15684.0,12,1029
28077,Lawrence County,MS,66.9,9483.0,10,1189
51181,Surry County,VA,61.4,5359.0,5,345
20031,Coffey County,KS,63.6,6392.0,8,745
19109,Kossuth County,IA,62.7,11554.0,6,527
17031,Cook County,IL,79.4,4036995.0,2065,289718
48321,Matagorda County,TX,57.9,27278.0,11,1685
27123,Ramsey County,MN,80.0,422368.0,173,37627
72069,Humacao Municipio,PR,84.0,41830.0,0,3098
18039,Elkhart County,IN,52.9,149899.0,95,10348
13015,Bartow County,GA,45.3,82047.0,53,5806
16073,Owyhee County,ID,43.0,8816.0,7,482
31153,Sarpy County,NE,75.5,136263.0,0,15209
48047,Brooks County,TX,74.4,5143.0,4,404
01085,Lowndes County,AL,59.4,7587.0,4,721
02060,Bristol Bay Borough,AK,95.0,687.0,0,0
20039,Decatur County,KS,49.0,2264.0,4,84
28129,Smith County,MS,40.9,12265.0,12,1291
21141,Logan County,KY,61.8,20784.0,14,2627
17135,Montgomery County,IL,59.5,22701.0,15,3525
29081,Harrison County,MO,42.2,6330.0,7,312
56011,Crook County,WY,38.6,5711.0,3,315
19035,Cherokee County,IA,63.9,8806.0,10,630
51750,Radford city,VA,38.3,15961.0,7,1550
21065,Estill County,KY,59.9,11088.0,5,1381
27105,Nobles County,MN,74.6,15671.0,2,1413
39017,Butler County,OH,65.7,293993.0,180,26046
29215,Texas County,MO,39.4,19996.0,16,1085
20011,Bourbon County,KS,45.5,10824.0,2,1425
48469,Victoria County,TX,59.5,68831.0,43,4509
42057,Fulton County,PA,42.5,11655.0,15,929
27121,Pope County,MN,65.8,8885.0,3,640
08087,Morgan County,CO,58.9,21551.0,7,1214
48107,Crosby County,TX,55.7,4242.0,4,393
17005,Bond County,IL,62.4,13292.0,1,1240
29027,Callaway County,MO,54.9,35410.0,19,3245
51710,Norfolk city,VA,81.0,195725.0,85,13243
37073,Gates County,NC,61.8,9230.0,1,608
48205,Hartley County,TX,58.5,4412.0,1,160
36037,Genesee County,NY,68.6,45674.0,22,3349
25021,Norfolk County,MA,84.7,560181.0,248,41861
28147,Walthall County,MS,48.9,11076.0,12,1272
17037,DeKalb County,IL,63.1,82430.0,33,7083
42035,Clinton County,PA,52.0,30943.0,18,2127
13123,Gilmer County,GA,48.1,25438.0,21,1755
45009,Bamberg County,SC,58.6,11424.0,8,1140
