FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop,Deaths,Confirmed
40069,Johnston County,OK,53.8,8428.0,7,1138
55071,Manitowoc County,WI,71.0,62835.0,55,6605
48429,Stephens County,TX,46.9,7309.0,10,542
42051,Fayette County,PA,67.8,104556.0,150,10479
27031,Cook County,MN,87.8,4639.0,3,317
39103,Medina County,OH,74.1,140169.0,87,11843
53027,Grays Harbor County,WA,71.8,59787.0,56,8318
45047,Greenwood County,SC,58.7,54832.0,70,9738
18123,Perry County,IN,67.8,15136.0,15,1783
51580,Covington city,VA,41.2,4388.0,9,724
30037,Golden Valley County,MT,57.8,645.0,0,32
30101,Toole County,MT,56.5,3753.0,4,289
45067,Marion County,SC,58.5,23752.0,23,3697
13141,Hancock County,GA,54.1,7175.0,7,449
48417,Shackelford County,TX,47.8,2519.0,3,158
31079,Hall County,NE,62.2,44435.0,29,5405
20133,Neosho County,KS,34.2,12082.0,15,2111
27141,Sherburne County,MN,55.5,71767.0,30,7877
26005,Allegan County,MI,63.1,89983.0,88,8932
01013,Butler County,AL,48.0,15174.0,27,1922
05021,Clay County,AR,55.0,11465.0,18,1453
01091,Marengo County,AL,66.1,14616.0,15,2076
20163,Rooks County,KS,59.2,3827.0,5,401
37191,Wayne County,NC,60.9,94031.0,82,16331
02180,Nome Census Area,AK,85.6,6544.0,2,4048
01003,Baldwin County,AL,61.8,175680.0,94,21845
06077,San Joaquin County,CA,72.2,557577.0,365,87165
30097,Sweet Grass County,MT,49.0,2972.0,5,214
33015,Rockingham County,NH,76.8,250662.0,168,31401
18165,Vermillion County,IN,58.2,12088.0,19,1334
12083,Marion County,FL,66.4,298065.0,1147,31968
28099,Neshoba County,MS,51.5,21050.0,31,4314
40021,Cherokee County,OK,57.3,38112.0,29,5918
26151,Sanilac County,MI,52.2,32362.0,36,2440
47187,Williamson County,TN,79.4,174480.0,92,22369
46013,Brown County,SD,69.1,29634.0,15,3097
19163,Scott County,IA,72.4,132169.0,95,13737
34019,Hunterdon County,NJ,81.3,100659.0,80,12452
39145,Scioto County,OH,60.9,59037.0,52,8835
20059,Franklin County,KS,63.1,19502.0,27,2595
51141,Patrick County,VA,47.0,14558.0,25,1486
51770,Roanoke city,VA,50.2,77060.0,109,9637
33013,Merrimack County,NH,78.8,122788.0,76,14718
01105,Perry County,AL,57.6,7056.0,6,837
18143,Scott County,IN,54.3,18508.0,27,2894
55085,Oneida County,WI,75.2,29526.0,25,3127
31073,Gosper County,NE,48.7,1562.0,2,110
31013,Box Butte County,NE,43.1,8045.0,9,566
21121,Knox County,KY,45.5,23951.0,46,4357
28049,Hinds County,MS,68.9,176521.0,150,22970
72101,Morovis Municipio,PR,78.9,24499.0,0,4913
72001,Adjuntas Municipio,PR,81.1,14072.0,0,3740
46079,Lake County,SD,59.2,10220.0,6,565
37181,Vance County,NC,69.9,34092.0,22,5528
05073,Lafayette County,AR,50.1,5401.0,2,459
40015,Caddo County,OK,79.3,21606.0,35,3071
20199,Wallace County,KS,47.9,1146.0,3,112
13055,Chattooga County,GA,47.3,19248.0,26,2132
36043,Herkimer County,NY,68.7,48793.0,37,5448
09013,Tolland County,CT,73.1,124818.0,77,9623
48125,Dickens County,TX,41.2,1809.0,1,152
05091,Miller County,AR,40.8,33187.0,30,3338
46097,Miner County,SD,68.3,1684.0,1,100
47135,Perry County,TN,50.6,6283.0,15,753
21017,Bourbon County,KY,68.5,15331.0,20,2790
29019,Boone County,MO,70.5,143733.0,60,18698
46102,Oglala Lakota County,SD,94.2,8964.0,6,1497
05061,Howard County,AR,70.7,9749.0,13,1379
05033,Crawford County,AR,55.7,47861.0,61,5337
05141,Van Buren County,AR,49.8,13327.0,17,1266
21033,Caldwell County,KY,64.5,9890.0,10,1751
31011,Boone County,NE,61.7,3989.0,1,250
35029,Luna County,NM,89.9,17550.0,34,2438
53077,Yakima County,WA,78.3,176923.0,149,30428
20191,Sumner County,KS,54.6,17283.0,14,1929
02060,Bristol Bay Borough,AK,95.0,687.0,0,0
27027,Clay County,MN,71.0,48290.0,15,7959
48419,Shelby County,TX,47.1,18710.0,20,1517
47045,Dyer County,TN,51.0,28334.0,48,5092
17075,Iroquois County,IL,61.6,21252.0,30,2437
12113,Santa Rosa County,FL,64.3,144119.0,337,18605
34039,Union County,NJ,82.6,426483.0,325,60250
42037,Columbia County,PA,70.5,53571.0,62,5664
35017,Grant County,NM,79.2,21758.0,39,3725
40095,Marshall County,OK,55.3,13028.0,15,1896
19195,Worth County,IA,61.9,5851.0,7,539
45057,Lancaster County,SC,55.7,76927.0,36,9851
17005,Bond County,IL,64.0,13292.0,3,1673
19003,Adams County,IA,67.7,2848.0,3,209
28089,Madison County,MS,76.1,79989.0,51,11086
31101,Keith County,NE,44.9,6386.0,10,402
01097,Mobile County,AL,61.3,316868.0,287,42896
51670,Hopewell city,VA,40.4,16678.0,22,2550
31089,Holt County,NE,53.3,7520.0,4,642
48241,Jasper County,TX,46.0,27090.0,25,2404
21061,Edmonson County,KY,39.7,9988.0,16,976
47047,Fayette County,TN,66.1,33523.0,57,3857
48157,Fort Bend County,TX,84.2,590029.0,153,98128
36033,Franklin County,NY,79.1,40427.0,18,4206
29123,Madison County,MO,49.7,9307.0,17,1132
37073,Gates County,NC,64.0,9230.0,2,866
51590,Danville city,VA,41.9,31397.0,75,5309
01115,St. Clair County,AL,48.2,69336.0,56,9895
11001,District of Columbia,DC,81.4,577581.0,152,67812
13239,Quitman County,GA,39.0,1869.0,0,201
46099,Minnehaha County,SD,82.1,144430.0,94,16038
13213,Murray County,GA,46.6,30292.0,42,4041
35005,Chaves County,NM,55.6,47845.0,115,7221
48291,Liberty County,TX,53.6,64361.0,43,6124
48457,Tyler County,TX,44.4,17499.0,15,1380
08087,Morgan County,CO,60.5,21551.0,13,1940
17089,Kane County,IL,77.4,399424.0,200,58683
25009,Essex County,MA,83.2,622395.0,539,78500
32009,Esmeralda County,NV,45.9,750.0,1,54
12047,Hamilton County,FL,41.2,11684.0,31,1193
36025,Delaware County,NY,64.3,36926.0,21,3436
29186,Ste. Genevieve County,MO,55.1,13983.0,5,1268
12127,Volusia County,FL,68.8,456508.0,1180,48937
42117,Tioga County,PA,54.8,32510.0,28,2612
45069,Marlboro County,SC,52.8,20934.0,20,3458
05055,Greene County,AR,53.1,34308.0,48,5913
72129,San Lorenzo Municipio,PR,85.3,29687.0,0,6123
47185,White County,TN,52.7,21387.0,15,2649
36067,Onondaga County,NY,83.6,363436.0,216,56355
12061,Indian River County,FL,77.0,134897.0,363,13883
21207,Russell County,KY,56.5,13863.0,27,2553
47095,Lake County,TN,40.2,6010.0,10,780
38077,Richland County,ND,61.6,12641.0,2,1277
02198,Prince of Wales-Hyder Census Area,AK,60.8,4821.0,4,1036
54037,Jefferson County,WV,74.2,44559.0,40,6716
05011,Bradley County,AR,69.6,8180.0,11,1125
41019,Douglas County,OR,62.9,89613.0,101,8376
55047,Green Lake County,WI,67.6,14772.0,16,1821
21131,Leslie County,KY,63.7,7764.0,12,1599
18043,Floyd County,IN,67.7,60795.0,69,7865
18141,St. Joseph County,IN,70.9,208208.0,189,20626
29121,Macon County,MO,50.8,11637.0,23,1190
35035,Otero County,NM,72.7,52062.0,57,5500
19149,Plymouth County,IA,65.3,18868.0,14,1368
31027,Cedar County,NE,53.2,6283.0,2,370
12079,Madison County,FL,53.6,15088.0,53,2496
13241,Rabun County,GA,53.4,14298.0,23,1085
08014,Broomfield County,CO,90.0,54894.0,24,7629
21219,Todd County,KY,55.1,9037.0,8,1100
41035,Klamath County,OR,61.2,53550.0,63,6581
01051,Elmore County,AL,57.0,63080.0,55,9124
72045,Comerio Municipio,PR,78.4,15112.0,0,3381
18129,Posey County,IN,57.7,19900.0,12,2557
26161,Washtenaw County,MI,79.9,299837.0,147,47451
19169,Story County,IA,68.0,81098.0,28,6502
30057,Madison County,MT,51.4,7283.0,3,601
40135,Sequoyah County,OK,50.1,31927.0,13,4214
18159,Tipton County,IN,55.2,12064.0,20,972
51089,Henry County,VA,46.5,40871.0,63,5873
29083,Henry County,MO,55.8,17065.0,23,2097
36097,Schuyler County,NY,71.7,14503.0,5,1510
38099,Walsh County,ND,69.6,8197.0,0,1031
13277,Tift County,GA,49.7,30600.0,37,3679
21133,Letcher County,KY,63.3,16877.0,37,3226
39173,Wood County,OH,69.0,104261.0,64,11190
47005,Benton County,TN,53.9,12951.0,15,1724
19175,Union County,IA,62.0,9514.0,9,671
18065,Henry County,IN,63.4,38234.0,52,3983
46031,Corson County,SD,66.1,2592.0,2,328
48283,La Salle County,TX,73.4,6038.0,8,838
24041,Talbot County,MD,83.5,30414.0,28,2343
47097,Lauderdale County,TN,47.0,19960.0,30,2777
17021,Christian County,IL,58.7,25804.0,25,4474
51013,Arlington County,VA,81.4,193888.0,44,30548
13173,Lanier County,GA,33.4,7929.0,9,879
01053,Escambia County,AL,45.7,28407.0,26,3653
48215,Hidalgo County,TX,88.9,589575.0,411,100029
35001,Bernalillo County,NM,80.1,534057.0,670,72615
19119,Lyon County,IA,55.1,8453.0,8,623
05041,Desha County,AR,73.0,8491.0,5,1248
38041,Hettinger County,ND,51.7,1871.0,1,282
41003,Benton County,OR,81.0,78040.0,31,12570
42133,York County,PA,70.4,350349.0,339,41754
20183,Smith County,KS,54.2,2841.0,4,164
47165,Sumner County,TN,58.7,146577.0,174,18575
56015,Goshen County,WY,47.9,10619.0,5,1524
29105,Laclede County,MO,47.8,26892.0,26,2540
21235,Whitley County,KY,56.2,27093.0,72,4881
37197,Yadkin County,NC,60.5,29851.0,33,4970
29129,Mercer County,MO,46.0,2753.0,4,245
17169,Schuyler County,IL,64.6,5535.0,3,892
72091,Manati Municipio,PR,89.1,30445.0,0,6615
54109,Wyoming County,WV,61.7,16232.0,49,3538
13153,Houston County,GA,62.8,117543.0,81,16364
29033,Carroll County,MO,62.1,6723.0,6,598
40083,Logan County,OK,42.7,37172.0,36,4950
13269,Taylor County,GA,54.9,6422.0,12,737
48505,Zapata County,TX,77.0,9491.0,9,1427
19151,Pocahontas County,IA,65.3,5138.0,2,421
12097,Osceola County,FL,86.5,285151.0,632,46706
19133,Monona County,IA,66.1,6713.0,8,475
37065,Edgecombe County,NC,60.1,39904.0,28,6352
48019,Bandera County,TX,60.0,19305.0,14,1232
37175,Transylvania County,NC,65.8,29099.0,25,2406
13113,Fayette County,GA,75.8,88100.0,82,9780
55135,Waupaca County,WI,64.2,40690.0,40,4215
28109,Pearl River County,MS,59.8,42971.0,34,6134
13299,Ware County,GA,49.2,27062.0,34,2980
55009,Brown County,WI,76.2,202324.0,199,32119
26013,Baraga County,MI,71.9,6811.0,7,748
17105,Livingston County,IL,61.1,27965.0,22,4428
12067,Lafayette County,FL,47.6,6744.0,35,658
54099,Wayne County,WV,64.1,31468.0,36,4025
29073,Gasconade County,MO,61.0,11679.0,17,1053
12017,Citrus County,FL,64.5,127662.0,529,12143
47183,Weakley County,TN,46.0,26917.0,58,3352
30107,Wheatland County,MT,45.1,1673.0,1,129
38027,Eddy County,ND,64.0,1751.0,0,199
16051,Jefferson County,ID,57.7,19816.0,12,1702
46065,Hughes County,SD,87.7,13285.0,5,977
08031,Denver County,CO,84.6,588586.0,311,86243
42015,Bradford County,PA,52.6,47184.0,60,6580
23027,Waldo County,ME,81.1,32498.0,23,3382
19093,Ida County,IA,62.3,5173.0,7,459
42017,Bucks County,PA,83.3,501426.0,422,44725
47133,Overton County,TN,43.9,17511.0,20,2328
24019,Dorchester County,MD,71.1,25219.0,18,3037
54045,Logan County,WV,65.8,25443.0,36,4534
20099,Labette County,KS,60.0,14924.0,14,2628
55073,Marathon County,WI,70.8,104968.0,116,14859
53075,Whitman County,WA,50.9,42587.0,9,2976
51023,Botetourt County,VA,57.3,27117.0,39,3467
13289,Twiggs County,GA,63.8,6558.0,8,495
53059,Skamania County,WA,44.1,9867.0,3,740
13201,Miller County,GA,67.1,4410.0,8,561
37081,Guilford County,NC,75.1,418240.0,317,58311
38031,Foster County,ND,65.1,2519.0,4,310
48057,Calhoun County,TX,70.8,16194.0,12,2159
31175,Valley County,NE,40.9,3208.0,4,173
21009,Barren County,KY,55.9,33861.0,44,4823
37171,Surry County,NC,62.7,56811.0,107,8756
17145,Perry County,IL,60.8,16866.0,15,3101
50003,Bennington County,VT,47.6,28862.0,28,5460
51075,Goochland County,VA,73.9,19672.0,19,2100
40011,Blaine County,OK,58.2,7019.0,12,847
21191,Pendleton County,KY,53.7,11264.0,10,1296
02170,Matanuska-Susitna Borough,AK,50.2,79732.0,74,12711
41063,Wallowa County,OR,69.4,5855.0,3,582
21211,Shelby County,KY,54.7,38038.0,38,6508
26077,Kalamazoo County,MI,71.6,208176.0,151,26366
31133,Pawnee County,NE,53.3,2048.0,1,125
38039,Griggs County,ND,55.9,1761.0,0,164
31113,Logan County,NE,27.1,573.0,0,20
48289,Leon County,TX,45.3,13514.0,18,951
30077,Powell County,MT,51.8,5888.0,4,516
19011,Benton County,IA,69.7,19698.0,17,1837
31045,Dawes County,NE,43.9,7092.0,-1,247
27129,Renville County,MN,66.6,11162.0,6,1130
17147,Piatt County,IL,71.4,12738.0,7,1970
12101,Pasco County,FL,68.6,441832.0,1154,53590
12009,Brevard County,FL,74.6,492787.0,1254,64572
42075,Lebanon County,PA,67.6,109639.0,128,11950
48233,Hutchinson County,TX,45.7,15631.0,28,1571
21161,Mason County,KY,62.3,13123.0,27,2327
21185,Oldham County,KY,67.1,49858.0,34,8266
72019,Barranquitas Municipio,PR,87.1,21866.0,0,5027
55078,Menominee County,WI,95.0,3041.0,4,1016
29011,Barton County,MO,42.1,9029.0,10,995
46043,Douglas County,SD,69.0,2160.0,2,124
40033,Cotton County,OK,61.0,4411.0,9,481
21221,Trigg County,KY,57.6,11548.0,15,1760
23013,Knox County,ME,93.7,32783.0,20,3776
32027,Pershing County,NV,41.6,5635.0,2,1052
54035,Jackson County,WV,62.4,22529.0,28,2965
26111,Midland County,MI,69.3,65480.0,54,7300
37019,Brunswick County,NC,74.6,121795.0,87,16284
13013,Barrow County,GA,49.8,61820.0,56,7053
48021,Bastrop County,TX,71.7,66216.0,49,8274
24031,Montgomery County,MD,95.0,808321.0,350,100595
13209,Montgomery County,GA,42.7,7342.0,8,591
37183,Wake County,NC,86.5,849055.0,252,192592
35011,De Baca County,NM,63.5,1357.0,3,231
31031,Cherry County,NE,43.5,4352.0,5,93
12117,Seminole County,FL,70.5,373628.0,601,46287
17149,Pike County,IL,51.4,12055.0,10,1773
46117,Stanley County,SD,74.6,2316.0,5,148
29089,Howard County,MO,52.5,7816.0,11,952
19019,Buchanan County,IA,67.0,15684.0,16,1449
42097,Northumberland County,PA,68.4,73081.0,78,7602
19161,Sac County,IA,66.0,7509.0,8,692
53003,Asotin County,WA,50.1,18058.0,19,1694
51185,Tazewell County,VA,51.7,32756.0,58,4373
55065,Lafayette County,WI,72.4,12679.0,11,1282
38059,Morton County,ND,56.1,24114.0,11,3318
48143,Erath County,TX,46.1,33869.0,15,2686
18023,Clinton County,IN,61.9,23948.0,48,2760
38079,Rolette County,ND,86.7,9401.0,7,3218
19089,Howard County,IA,65.0,6875.0,12,505
13125,Glascock County,GA,41.4,2328.0,4,199
17127,Massac County,IL,51.0,10796.0,13,1529
50021,Rutland County,VT,77.1,47973.0,39,7564
05003,Ashley County,AR,60.4,15259.0,15,2107
38049,McHenry County,ND,52.6,4380.0,3,341
01123,Tallapoosa County,AL,46.7,32134.0,37,4687
55121,Trempealeau County,WI,80.0,22212.0,12,2800
54101,Webster County,WV,56.3,6536.0,7,977
46073,Jerauld County,SD,63.7,1539.0,1,91
41009,Columbia County,OR,71.5,41479.0,38,4345
41033,Josephine County,OR,59.2,70421.0,88,7246
51001,Accomack County,VA,86.7,25626.0,25,3197
51049,Cumberland County,VA,43.0,8051.0,8,681
13265,Taliaferro County,GA,58.1,1278.0,0,123
46127,Union County,SD,63.9,12054.0,5,1065
28101,Newton County,MS,67.5,15708.0,15,2364
29149,Oregon County,MO,39.1,8170.0,10,564
35003,Catron County,NM,52.1,3113.0,10,163
19129,Mills County,IA,66.9,11613.0,14,1134
13309,Wheeler County,GA,30.0,6524.0,3,461
13255,Spalding County,GA,50.4,51061.0,86,5238
01099,Monroe County,AL,52.5,16360.0,15,2227
17073,Henry County,IL,69.4,38104.0,26,5231
48249,Jim Wells County,TX,67.9,29414.0,29,4689
48163,Frio County,TX,84.3,15583.0,16,2098
51121,Montgomery County,VA,50.5,83465.0,38,8249
40153,Woodward County,OK,47.7,15345.0,24,1211
31019,Buffalo County,NE,49.4,38080.0,45,3286
47011,Bradley County,TN,51.1,84468.0,106,11202
48135,Ector County,TX,56.0,115893.0,139,11246
01045,Dale County,AL,58.9,37984.0,40,4867
20049,Elk County,KS,42.9,1950.0,5,214
20041,Dickinson County,KS,68.6,14180.0,24,1606
51135,Nottoway County,VA,51.2,12270.0,23,1842
48329,Midland County,TX,55.9,126328.0,89,12859
01081,Lee County,AL,47.6,129821.0,75,14325
19041,Clay County,IA,63.1,12375.0,7,1210
22079,Rapides Parish,LA,61.9,97737.0,99,13148
38061,Mountrail County,ND,52.3,7637.0,5,1179
19103,Johnson County,IA,79.9,121138.0,39,17588
18111,Newton County,IN,39.7,11065.0,13,760
41001,Baker County,OR,84.8,12927.0,14,1188
16043,Fremont County,ID,56.5,9869.0,10,541
17181,Union County,IL,68.0,13142.0,14,2332
18121,Parke County,IN,50.1,13277.0,16,1087
29111,Lewis County,MO,43.1,7617.0,13,963
16041,Franklin County,ID,60.5,9507.0,3,615
37077,Granville County,NC,74.4,48058.0,11,7433
40137,Stephens County,OK,59.1,33209.0,52,3616
54015,Clay County,WV,66.4,6623.0,21,844
17065,Hamilton County,IL,48.6,6343.0,6,799
26093,Livingston County,MI,70.3,151981.0,117,17897
24047,Worcester County,MD,82.2,43376.0,31,3549
13295,Walker County,GA,51.5,54746.0,78,5760
27047,Freeborn County,MN,67.9,23667.0,27,3210
72063,Gurabo Municipio,PR,76.7,38282.0,0,7642
38075,Renville County,ND,47.9,1802.0,0,130
20201,Washington County,KS,65.6,4182.0,6,437
29181,Ripley County,MO,37.3,10260.0,9,670
22067,Morehouse Parish,LA,57.5,18848.0,16,2827
38097,Traill County,ND,64.8,6205.0,5,602
20069,Gray County,KS,60.8,4265.0,-1,282
41047,Marion County,OR,74.7,263189.0,211,36687
44005,Newport County,RI,82.0,68392.0,38,11918
26063,Huron County,MI,64.5,25035.0,27,2284
55087,Outagamie County,WI,75.2,144062.0,115,19190
39061,Hamilton County,OH,73.5,630410.0,351,74659
37009,Ashe County,NC,64.2,22479.0,26,2591
27051,Grant County,MN,66.1,4623.0,0,447
25015,Hampshire County,MA,70.5,137637.0,89,18231
19037,Chickasaw County,IA,67.8,9143.0,9,786
51035,Carroll County,VA,38.9,24490.0,38,2723
37059,Davie County,NC,68.6,33901.0,28,4984
16019,Bonneville County,ID,68.6,82945.0,44,10168
18103,Miami County,IN,50.4,28001.0,39,2500
17165,Saline County,IL,59.0,18467.0,23,3667
47127,Moore County,TN,26.5,5234.0,8,825
48293,Limestone County,TX,46.1,18276.0,14,1454
12085,Martin County,FL,72.6,134916.0,295,12164
72055,Guanica Municipio,PR,79.1,12461.0,0,2037
13039,Camden County,GA,69.3,41483.0,27,4178
48063,Camp County,TX,52.0,9646.0,8,821
54091,Taylor County,WV,55.2,13397.0,22,2127
21237,Wolfe County,KY,65.0,5505.0,15,1298
56021,Laramie County,WY,68.0,76574.0,66,10131
16015,Boise County,ID,39.2,6551.0,3,354
72025,Caguas Municipio,PR,88.6,102504.0,0,22099
29137,Monroe County,MO,55.4,6780.0,11,607
16031,Cassia County,ID,57.8,16443.0,9,1112
33011,Hillsborough County,NH,73.5,332922.0,175,43303
31177,Washington County,NE,66.6,15723.0,20,1345
13185,Lowndes County,GA,49.1,89086.0,72,11115
04015,Mohave County,AZ,49.0,176822.0,317,22795
46093,Meade County,SD,65.6,21993.0,9,2314
55083,Oconto County,WI,62.8,30302.0,37,3219
55089,Ozaukee County,WI,81.0,70271.0,61,9156
37195,Wilson County,NC,65.7,63224.0,85,9619
29161,Phelps County,MO,51.8,35235.0,47,3613
18117,Orange County,IN,69.4,15178.0,22,1702
29221,Washington County,MO,39.7,19131.0,41,1852
13305,Wayne County,GA,53.7,22665.0,27,2167
36009,Cattaraugus County,NY,65.8,59481.0,37,5582
51620,Franklin city,VA,49.6,5897.0,9,664
31057,Dundy County,NE,46.0,1387.0,2,62
53015,Cowlitz County,WA,70.9,85425.0,85,9971
72009,Aibonito Municipio,PR,95.0,18166.0,0,4668
04019,Pima County,AZ,78.9,831972.0,747,104967
35051,Sierra County,NM,75.8,9090.0,18,789
31003,Antelope County,NE,46.6,4812.0,7,259
26113,Missaukee County,MI,60.6,11658.0,17,906
48149,Fayette County,TX,60.1,20271.0,15,1233
06085,Santa Clara County,CA,95.0,1511937.0,411,255148
48345,Motley County,TX,36.8,963.0,4,69
26095,Luce County,MI,51.5,5226.0,11,498
22061,Lincoln Parish,LA,51.0,37430.0,27,5745
12095,Orange County,FL,80.5,1087498.0,1578,164912
19027,Carroll County,IA,76.7,15222.0,15,1332
39137,Putnam County,OH,62.0,25257.0,24,2046
18157,Tippecanoe County,IN,67.6,155406.0,109,20662
48031,Blanco County,TX,68.0,9811.0,6,1328
48091,Comal County,TX,75.5,121086.0,83,15355
34029,Ocean County,NJ,68.9,460496.0,581,61951
13233,Polk County,GA,49.4,31800.0,36,3474
18095,Madison County,IN,63.7,101872.0,168,11055
34009,Cape May County,NJ,84.8,76089.0,61,8645
51077,Grayson County,VA,48.0,12990.0,21,1784
31093,Howard County,NE,52.4,4890.0,5,355
17033,Crawford County,IL,60.9,14965.0,10,2916
12109,St. Johns County,FL,80.8,207481.0,356,25523
08077,Mesa County,CO,59.3,121401.0,124,16145
22123,West Carroll Parish,LA,50.9,8412.0,15,1815
45091,York County,SC,58.6,213463.0,148,32749
02020,Anchorage Municipality,AK,79.2,218802.0,126,52325
29159,Pettis County,MO,54.1,31898.0,42,4497
16045,Gem County,ID,49.6,13979.0,8,927
08103,Rio Blanco County,CO,48.5,4785.0,2,639
38017,Cass County,ND,70.1,140954.0,47,23926
38011,Bowman County,ND,49.4,2286.0,0,193
72109,Patillas Municipio,PR,86.0,13449.0,0,3208
18149,Starke County,IN,46.8,17811.0,22,1014
01069,Houston County,AL,53.5,81594.0,80,9707
12043,Glades County,FL,37.8,11823.0,17,606
48153,Floyd County,TX,60.3,4203.0,8,512
17189,Washington County,IL,68.6,10950.0,6,1215
19065,Fayette County,IA,64.8,15515.0,20,1218
27089,Marshall County,MN,60.1,7196.0,1,543
45009,Bamberg County,SC,59.8,11424.0,11,1521
47099,Lawrence County,TN,47.1,33151.0,51,4859
55031,Douglas County,WI,52.7,34706.0,9,4809
56011,Crook County,WY,40.0,5711.0,7,412
54067,Nicholas County,WV,62.7,19454.0,26,3257
26119,Montmorency County,MI,62.3,7948.0,8,474
54029,Hancock County,WV,78.6,23350.0,19,2348
29510,St. Louis city,MO,67.1,244269.0,158,26698
16069,Nez Perce County,ID,68.2,31776.0,37,2891
42007,Beaver County,PA,59.8,132398.0,160,13818
72053,Fajardo Municipio,PR,85.1,24023.0,0,4925
06037,Los Angeles County,CA,81.6,7894557.0,5037,1582935
39021,Champaign County,OH,55.8,30220.0,37,2759
31173,Thurston County,NE,95.0,4639.0,10,594
27015,Brown County,MN,77.0,19556.0,15,1920
31087,Hitchcock County,NE,43.3,2135.0,3,115
20075,Hamilton County,KS,55.4,1809.0,2,154
08089,Otero County,CO,60.9,13909.0,16,1356
53073,Whatcom County,WA,80.9,185293.0,116,24290
33017,Strafford County,NH,71.8,106852.0,56,14017
39027,Clinton County,OH,60.0,32414.0,37,3676
39057,Greene County,OH,72.3,134183.0,98,14454
42099,Perry County,PA,59.9,36410.0,36,2505
04007,Gila County,AZ,68.7,43364.0,79,6329
45041,Florence County,SC,66.8,105779.0,93,16517
12033,Escambia County,FL,66.8,252085.0,623,27236
32033,White Pine County,NV,64.0,7638.0,4,359
29213,Taney County,MO,48.4,44243.0,58,4388
13035,Butts County,GA,41.1,19833.0,39,1781
28011,Bolivar County,MS,72.1,23145.0,30,3365
42025,Carbon County,PA,70.5,51877.0,80,5411
48303,Lubbock County,TX,59.9,237044.0,244,34120
05123,St. Francis County,AR,61.8,19758.0,24,2507
22085,Sabine Parish,LA,48.6,18376.0,16,2196
21129,Lee County,KY,57.1,6034.0,14,1144
47065,Hamilton County,TN,65.9,291847.0,293,37068
72027,Camuy Municipio,PR,83.6,25217.0,0,6106
54047,McDowell County,WV,63.7,14027.0,21,2778
20207,Woodson County,KS,52.1,2465.0,7,303
13307,Webster County,GA,51.5,2124.0,1,173
36089,St. Lawrence County,NY,68.8,86105.0,39,8325
02164,Lake and Peninsula Borough,AK,67.3,1136.0,0,602
20129,Morton County,KS,51.4,1964.0,1,159
45007,Anderson County,SC,49.2,156658.0,200,21294
26035,Clare County,MI,55.4,24807.0,29,2127
37169,Stokes County,NC,55.9,37145.0,65,4870
47149,Rutherford County,TN,65.1,250782.0,192,34017
31127,Nemaha County,NE,59.4,5414.0,4,223
48115,Dawson County,TX,44.5,9457.0,14,1148
29131,Miller County,MO,41.9,19614.0,22,1827
32005,Douglas County,NV,58.5,41087.0,19,2922
35059,Union County,NM,52.5,3299.0,5,300
16013,Blaine County,ID,93.8,18163.0,2,3076
48275,Knox County,TX,52.4,2709.0,3,155
46047,Fall River County,SD,73.3,5586.0,10,781
12005,Bay County,FL,64.1,138722.0,438,16390
17101,Lawrence County,IL,48.9,12711.0,5,1941
39051,Fulton County,OH,64.3,32285.0,26,2924
06065,Riverside County,CA,70.9,1856392.0,1027,276488
01077,Lauderdale County,AL,55.9,74683.0,84,10205
13045,Carroll County,GA,46.9,91687.0,97,7020
31105,Kimball County,NE,43.0,2865.0,0,137
19159,Ringgold County,IA,63.4,3777.0,4,308
40149,Washita County,OK,49.7,8243.0,22,1011
05069,Jefferson County,AR,52.5,52303.0,46,7013
22023,Cameron Parish,LA,22.6,5444.0,0,380
12089,Nassau County,FL,68.5,71160.0,172,8418
51660,Harrisonburg city,VA,42.9,44217.0,50,5215
13281,Towns County,GA,55.4,10505.0,30,718
47007,Bledsoe County,TN,41.8,12876.0,22,1179
56031,Platte County,WY,49.8,6691.0,7,506
23009,Hancock County,ME,86.1,45634.0,29,4282
13069,Coffee County,GA,46.7,32708.0,35,2998
19091,Humboldt County,IA,61.6,7318.0,5,678
41067,Washington County,OR,85.4,466437.0,210,61972
13267,Tattnall County,GA,39.5,20127.0,16,1402
17081,Jefferson County,IL,57.6,29288.0,26,4352
37179,Union County,NC,67.5,176616.0,114,27394
02195,Petersburg Census Area,AK,85.4,2605.0,3,321
20095,Kingman County,KS,58.2,5564.0,4,631
48033,Borden County,TX,42.2,524.0,0,41
29217,Vernon County,MO,43.9,15714.0,24,1849
38083,Sheridan County,ND,44.0,1080.0,1,77
30015,Chouteau County,MT,39.4,4369.0,6,275
48431,Sterling County,TX,52.4,923.0,2,96
05005,Baxter County,AR,55.1,34462.0,58,2986
41053,Polk County,OR,73.7,66856.0,30,9204
54093,Tucker County,WV,68.0,5831.0,6,818
23003,Aroostook County,ME,78.3,54809.0,76,8410
19015,Boone County,IA,73.8,20698.0,15,1543
42039,Crawford County,PA,59.2,67333.0,72,6157
22091,St. Helena Parish,LA,36.2,8037.0,6,731
01057,Fayette County,AL,42.7,12869.0,11,1779
17157,Randolph County,IL,61.7,25719.0,24,4918
51065,Fluvanna County,VA,70.9,21864.0,15,2581
29153,Ozark County,MO,38.7,7416.0,16,481
16061,Lewis County,ID,64.2,3007.0,7,366
