FIPS,Deaths
48253,13
48255,10
48257,82
48259,16
48261,0
48263,1
48265,40
48267,4
48269,0
48271,0
48273,13
48275,3
48283,7
48277,33
48279,23
48281,19
48285,18
48287,6
48289,18
48291,38
48293,13
48295,4
48297,4
48299,13
48301,1
48303,218
48305,9
48313,8
48315,4
48317,2
48319,4
48321,13
48323,46
48307,7
48309,128
48311,1
48325,24
48327,1
48329,84
48331,10
48333,8
48335,5
48337,28
48339,148
48341,17
48343,14
48345,4
48347,17
48349,24
48351,7
48353,14
48355,169
48357,9
48359,0
48361,46
48363,22
48365,18
48367,90
48369,8
48371,13
48373,27
48375,102
48377,7
48379,10
48381,81
48383,4
48385,4
48387,9
48389,14
48391,5
48393,1
48395,8
48397,37
48399,10
48401,41
48403,11
48405,5
48407,17
48409,38
48411,6
48413,0
48415,10
48417,3
48419,18
48421,0
48423,125
48425,10
48427,26
48429,8
48431,1
48433,1
48435,1
48437,9
48439,810
48441,97
48443,0
48445,11
48447,1
48449,23
48451,65
48453,214
48455,8
48457,13
90048,23
48459,23
48461,3
48463,22
48465,40
48467,47
48469,53
48471,22
48473,20
48475,8
48477,11
48479,104
48481,17
48483,8
48485,127
48487,14
48489,15
48491,126
48493,13
48495,2
48497,56
48499,44
48501,6
48503,16
48505,7
48507,12
49011,90
49035,306
49037,3
49043,6
49045,19
90049,5
49049,129
49051,4
50001,5
50003,21
50005,3
50007,26
50009,0
50011,10
50013,2
50015,6
50017,5
50019,8
50021,32
90050,2
50023,15
50025,5
50027,6
78,22
51001,22
51003,34
51510,23
51005,6
51007,17
51009,23
51011,14
51013,38
51015,70
51017,5
51019,55
51021,3
51023,29
51520,20
51025,9
51027,27
51029,15
51530,9
51031,48
51033,23
51035,32
51036,5
51037,15
51540,13
51550,100
51041,142
51043,8
51570,25
51580,7
51045,7
51047,52
51049,7
51590,65
51051,9
51053,24
51595,8
51057,11
51059,222
51600,6
51610,2
51061,45
51063,14
51065,10
51067,59
51620,8
51069,58
51630,11
51640,7
51071,8
51073,19
51075,15
51077,17
51079,14
51081,7
51083,26
51650,64
51085,69
51660,41
51087,155
51089,49
51091,3
51670,21
51093,18
51095,17
51099,11
51101,11
51097,3
51103,7
51105,24
51678,2
51107,59
51109,26
51111,12
51680,51
51113,13
51683,13
51685,9
51690,15
51115,4
51117,18
51119,11
51121,27
51125,8
51127,4
51700,71
51710,94
51131,12
51133,5
51720,2
51135,16
51137,16
51139,27
51141,20
51730,28
51143,53
51735,7
51740,61
51145,26
51147,15
51149,21
51153,114
51155,30
51750,9
51157,2
51159,10
51760,102
51161,75
51770,88
51163,8
51165,43
51167,32
51775,13
51169,15
51171,34
51173,29
51175,15
51177,102
51179,54
51790,23
51800,33
51181,6
51183,9
51185,43
90051,0
51810,200
51187,42
51191,34
51820,6
51193,11
51830,9
51840,18
51195,48
51197,23
51199,18
53001,3
53003,13
53005,66
53007,26
53009,55
53011,188
53013,6
53015,59
53017,15
53019,11
53021,27
53023,0
53025,34
53027,40
53029,18
53031,7
53033,529
53035,71
53037,4
53039,11
53041,57
53043,1
53045,45
53047,14
53049,17
53051,10
53053,363
53055,2
53057,50
53059,3
53061,271
53063,204
53065,28
53067,135
90053,3
53069,1
53071,26
53073,89
53075,7
53077,116
54001,23
54003,72
54005,15
54007,11
54009,20
54011,80
54013,4
54015,15
54017,5
54019,48
54021,4
54023,10
54025,36
54027,13
54029,18
54031,9
54033,50
54035,26
54037,38
54039,147
54041,22
54043,21
54045,29
54049,38
54051,21
54053,22
54047,15
54055,61
54057,20
54059,22
54061,40
54063,15
54065,16
54067,19
54069,41
54071,2
54073,4
54075,6
54077,23
54079,33
54081,118
54083,20
54085,8
54087,10
54089,16
54091,22
54093,5
54095,6
90054,0
54097,18
54099,28
54101,5
54103,15
54105,6
54107,67
54109,37
55001,20
55003,10
55005,26
55007,7
55009,169
55011,2
55013,7
55015,30
55017,35
55019,15
55021,24
55023,3
55025,93
55027,60
55029,22
55031,5
55033,13
55035,22
55037,1
55039,73
55041,11
55043,16
55045,8
55047,14
55049,5
55051,3
55053,4
55055,49
55057,19
55059,147
55061,8
55063,42
55065,4
55067,22
55069,23
55071,48
55073,95
55075,27
55077,21
55078,3
55079,463
55081,22
55083,30
55085,21
55087,98
55089,52
55091,3
55093,12
55095,14
55097,30
55099,11
55101,168
55103,10
55105,104
55107,13
55111,49
55113,12
55115,40
55117,108
55109,30
55119,11
55121,8
90055,0
55123,22
55125,19
55127,60
55129,12
55131,80
55133,249
55135,34
55137,15
55139,68
55141,55
56001,5
56003,2
56005,17
56007,6
56009,7
56011,6
56013,30
56015,5
56017,4
56019,2
56021,56
56023,3
56025,34
56027,1
56029,25
56031,4
56033,17
56035,4
56037,17
56039,2
56041,8
90056,0
56043,6
56045,4
