FIPS,Confirmed
38013,60
38015,7216
38017,15685
38019,152
38021,229
38023,106
38025,108
38027,107
38029,82
38031,185
38033,69
38035,5511
38037,50
38039,91
38041,225
38043,65
38045,153
38047,62
38049,158
38051,69
38053,406
38055,409
38057,449
38059,2009
38061,721
38063,101
38065,56
38067,352
38069,160
38071,652
38073,291
38075,71
38077,825
38079,1708
38081,161
38083,34
38085,277
38087,6
38089,1885
38091,68
38093,1354
38095,114
38097,379
90038,0
38099,565
38101,4233
38103,149
38105,1857
69,1621
39001,1538
39003,5721
39005,2320
39007,3417
39009,4350
39011,2491
39013,3421
39015,2568
39017,22388
39019,869
39021,1794
39023,8406
39025,13270
39027,2544
39029,4448
39031,1529
39033,2293
39035,35232
39037,2535
39039,1831
39041,11179
39043,3916
39045,8988
39047,1882
39049,69976
39051,1989
39053,1607
39055,2256
39057,8678
39059,2218
39061,48927
39063,3659
39065,1346
39067,650
39069,1409
39071,2561
39073,1463
39075,654
39077,2807
39079,1827
39081,3282
39083,2659
39085,6846
39087,4433
39089,8859
39091,1970
39093,11150
39095,23841
39097,2110
39099,10459
39101,4217
39103,7173
39105,887
39107,1892
39109,5551
39111,695
39113,31931
39115,636
39117,1583
39119,5881
39121,647
39123,1608
39125,853
39127,1559
39129,3486
39131,1869
39133,5823
39135,1855
39137,1511
39139,6272
39141,5108
39143,2958
39145,5319
39147,2422
39149,2469
39151,15005
39153,19256
39155,8300
39157,3709
90039,0
39159,3937
39161,1198
39163,647
39165,14623
39167,2419
39169,4506
39171,1530
39173,7405
39175,1004
40001,1528
40003,171
40005,622
40007,180
40009,1069
40011,490
40013,2983
40015,1808
40017,10142
40019,2717
40021,3066
40023,790
40025,85
40027,23708
40029,277
40031,6801
40033,230
40035,688
40037,3422
40039,1368
40041,1866
40043,206
40045,115
40047,2223
40049,1148
40051,3406
40053,190
40055,280
40057,72
40059,121
40061,434
40063,398
40065,1317
40067,194
40069,665
40071,2223
40073,798
40075,410
40077,336
40079,2062
40081,1573
40083,2907
40085,632
40093,725
40095,1182
40097,1425
40087,2328
40089,1510
40091,1180
40099,902
40101,3184
40103,591
40105,467
40107,634
40109,45916
40111,1406
40113,2058
40115,1350
80040,0
40117,756
40119,3107
40121,2109
40123,2807
40125,4926
40127,397
40129,119
40131,4964
40133,1168
40135,2064
40137,1473
40139,1001
40141,288
40143,32686
90040,50717
40145,5515
40147,1873
40149,619
40151,298
40153,510
41001,643
41003,6159
41005,19130
41007,1256
41009,1901
41011,3033
41013,1694
41015,855
41017,15659
41019,3385
41021,54
41023,295
41025,181
41027,863
41029,11604
41031,2150
41033,3454
41035,3323
41037,157
41039,17878
41041,2045
41043,7215
41045,1611
41047,20355
41049,777
41051,36796
41053,4628
41055,88
41057,834
41059,5405
90041,0
41061,1121
41063,320
41065,1265
41067,31190
41069,68
41071,5221
42001,5220
42003,71542
42005,2611
42007,7988
42009,1596
42011,21736
42013,4699
42015,3166
42017,25688
42019,9286
42021,7048
42023,117
42025,3351
42027,6849
42029,19693
42031,1304
42033,3439
42035,1659
42037,2922
42039,3633
42041,11184
42043,12382
42045,25135
42047,1350
42049,12465
42051,5642
42053,280
42055,8629
42057,717
42059,1481
42061,2259
42063,3624
42065,1487
42067,677
42069,10549
42071,24070
42073,3504
42075,7814
42077,22294
42079,16126
42081,5102
42083,1340
42085,4227
42087,2172
42089,9234
42091,32994
42093,940
42095,17428
42097,4451
42099,1534
42101,67173
42103,2176
42105,386
42107,6541
42109,1384
42111,3614
42113,200
42115,1470
42117,1250
90042,0
42119,2025
42121,1819
42123,1226
42125,12396
42127,1904
42129,15718
42131,934
42133,27014
72001,1085
72003,2431
72005,2717
72007,1570
72009,1604
72011,1334
72013,5335
72015,915
72017,1315
72019,1689
72021,10304
72023,1817
72025,7320
72027,1985
72029,1958
72031,8138
72033,1404
72035,2324
72037,454
72039,963
72041,2295
72043,1980
72045,1243
72047,2354
72049,38
72051,1910
72053,1465
72054,1037
72055,690
72057,2166
72059,949
72061,4475
72063,2599
72065,2291
72067,681
72069,2910
72071,2758
72073,1095
72075,2610
72077,1911
72079,1124
72081,1573
72083,527
72085,1806
72087,883
72089,762
72091,2215
72093,241
72095,573
72097,3392
72099,2322
72101,1686
72103,1256
72105,1476
72107,1013
72888,0
72109,1002
72111,960
72113,7835
72115,1559
72117,825
72119,2431
72121,980
72123,1367
72125,1571
72127,16151
72129,1845
72131,2247
72133,1046
72135,3465
72137,3951
72139,2944
72999,7503
72141,1472
72143,2094
72145,3798
72147,305
72149,1313
72151,1840
72153,1739
44001,4342
44003,14198
44005,6022
44007,64243
90044,14460
44009,9418
45001,1822
45003,8911
45005,536
45007,14058
45009,956
45011,1379
45013,10297
45015,14548
45017,709
45019,31545
45021,2895
45023,2197
45025,2523
45027,2320
45029,2163
45031,4386
45033,2365
45035,15564
45037,1377
45039,1842
45041,10090
45043,3893
45045,45206
45047,6416
45049,1388
45051,21197
45053,1337
45055,5976
45057,5070
45059,4525
45061,1152
45063,28354
45067,2333
45069,1955
45065,544
45071,4015
45073,5270
45075,6045
45077,12498
45079,35763
45081,1015
45083,22626
45085,7488
90045,0
45087,1985
45089,1971
45091,19291
46003,125
46005,694
