FIPS,Deaths
13151,145
13153,71
13155,8
13157,56
13159,12
13161,8
13163,17
13165,3
13167,8
13169,9
13171,11
13173,7
13175,39
13177,18
13179,12
13181,2
13183,6
13185,62
13187,21
13193,3
13195,24
13197,9
13189,18
13191,4
13199,23
13201,6
13205,15
13207,18
13209,8
13211,16
13213,37
13215,143
13217,83
13219,25
13221,12
80013,297
13223,77
13225,18
13227,40
13229,22
13231,23
13233,29
13235,10
13237,17
13239,0
13241,20
13243,4
13245,127
13247,56
13249,3
13251,7
13253,4
13255,78
13257,34
13259,3
13261,23
13263,2
13265,0
13267,14
13269,11
13271,10
13273,8
13275,25
13277,29
13279,23
13281,28
13283,6
13285,51
13287,10
13289,7
90013,-1
13291,26
13293,42
13295,63
13297,73
13299,27
13301,4
13303,12
13305,25
13307,1
13309,3
13311,28
13313,74
13315,9
13317,13
13319,9
13321,22
99999,0
66,84
15001,34
15003,247
15007,10
15009,32
80015,1
90015,0
16001,155
16003,1
16005,31
16007,1
16009,11
16011,18
16013,3
16015,3
16017,42
16019,40
16021,12
16023,2
16025,1
16027,79
16029,3
16031,7
16033,1
16035,5
16037,3
16039,17
16041,2
16043,9
16045,7
16047,10
16049,10
16051,12
16053,8
16055,104
16057,7
16059,2
16061,6
16063,1
16065,8
16067,10
16069,34
16071,1
16073,11
16075,13
16077,3
16079,9
16081,1
16083,49
90016,0
16085,3
16087,10
17001,40
17003,2
17005,3
17007,26
17009,2
17011,20
17013,1
17015,7
17017,4
17019,65
17021,22
17023,6
17025,12
17027,5
17029,27
17031,2363
17033,10
17035,7
17039,5
17037,39
17041,17
17043,266
17045,7
17047,7
17049,24
17051,28
17053,7
17055,35
17057,34
17059,7
17061,5
17063,35
17065,6
17067,12
17069,4
17071,4
17073,25
17075,25
17077,18
17079,9
17081,25
17083,15
17085,4
17087,6
17089,177
17091,73
17093,34
17095,31
17099,64
17097,243
17101,5
17103,10
17105,21
17107,9
17115,70
17117,21
17119,142
17121,46
17123,7
17125,7
17127,10
17109,20
17111,116
17113,50
17129,5
17131,9
17133,19
17135,20
17137,21
17139,5
17141,18
80017,0
17143,105
17145,15
17147,7
17149,9
17151,1
17153,4
17155,2
17157,18
17159,7
17161,72
17165,21
17167,81
17169,3
17171,4
17173,21
17163,93
17175,4
17177,33
17179,82
90017,1093
17181,12
17183,55
17185,9
17187,12
17189,5
17191,18
17193,15
17195,29
17197,293
17199,48
17201,158
17203,13
18001,19
18003,231
18005,48
18007,1
18009,20
18011,53
18013,11
18015,24
18017,25
18019,97
18021,22
18023,40
18025,10
18027,31
18033,30
18029,32
18031,33
18035,108
18037,17
18039,144
18041,36
18043,62
18045,31
18047,18
18049,19
18051,25
18053,78
18055,32
18057,152
18059,61
18061,31
18063,135
18065,49
18067,102
18069,34
18071,32
18073,44
18075,21
18077,46
18079,38
18081,126
18083,34
18085,57
18087,9
18091,86
18089,475
18093,55
18095,157
18097,633
18099,40
18101,5
18103,36
18105,48
18107,32
18109,79
18111,12
18113,21
18115,4
18117,19
18119,37
18121,15
18123,15
18125,4
18127,136
18129,12
18131,17
18133,39
18135,30
18137,37
18139,22
18143,24
18145,38
18147,7
18141,171
18149,20
18151,24
18153,18
18155,6
18157,92
18159,19
90018,-633
18161,3
18163,124
18165,14
18167,86
18169,26
18171,10
18173,34
18175,25
18177,54
18179,14
18181,23
18183,17
19001,6
19003,2
19005,3
19007,9
19009,1
19011,14
19013,78
19015,10
19017,8
19019,14
19021,8
19023,5
19025,5
19027,8
19029,6
19031,8
19033,32
19035,11
19037,8
19039,6
19041,6
19043,8
19045,25
19047,5
19049,24
19051,6
19053,9
19055,7
19057,28
19059,12
19061,31
19063,5
19065,17
19067,8
19069,7
19071,8
19073,3
19075,6
19077,6
19079,12
19081,5
19083,7
19085,12
19087,17
19089,11
19091,5
19093,7
19095,14
19097,17
19099,19
19101,7
19103,36
19105,6
19107,6
19109,8
19111,33
19113,134
19115,8
19117,3
19119,6
19121,15
19123,18
19125,22
19127,17
19129,11
19131,2
19133,7
19135,6
19137,7
19139,11
19141,4
19143,4
19145,6
19147,6
19149,10
19151,2
19153,245
19155,67
19157,14
19159,3
19161,5
19163,85
19165,6
19167,8
19169,26
19171,10
19173,2
90019,0
19175,7
19177,3
19179,46
19181,22
19183,11
19185,7
19187,36
19189,6
19191,5
19193,57
19195,7
19197,9
20001,27
20003,7
20005,5
20007,2
20009,28
20011,12
20013,4
20015,45
20017,1
20019,3
20021,7
20023,0
20025,1
20027,6
20029,5
20031,13
20033,4
20035,26
20037,22
20039,6
20041,19
20043,3
20045,26
20047,-1
20049,4
20051,7
20053,1
20055,13
20057,15
20059,21
20061,15
20063,1
20065,2
20067,4
20069,0
20071,0
20073,7
20075,1
20077,4
20079,24
20081,3
20083,0
20085,9
20087,10
20089,3
20091,196
20093,4
20095,4
20097,1
20099,11
20101,4
20103,42
20105,4
20107,8
20109,4
20111,24
20115,7
20117,6
20113,24
20119,6
20121,20
20123,7
20125,31
20127,7
20129,1
20131,2
20133,12
20135,2
20137,5
20139,16
20141,4
20143,6
80020,0
20145,3
20147,2
20149,12
20151,5
20153,1
20155,50
20157,5
20159,7
20161,17
20163,4
20165,2
20167,4
20169,46
20171,2
20173,324
20175,6
20177,143
20179,1
20181,8
20183,3
20185,4
20187,2
20189,4
20191,10
20193,5
20195,2
90020,-36
20197,4
20199,1
20201,6
20203,0
20205,10
20207,6
20209,93
21001,16
21003,21
21005,12
21007,2
21009,39
21011,10
21013,27
21015,53
21017,14
21019,47
21021,13
21023,6
21025,7
21027,27
21029,58
21031,11
21033,6
21035,23
21037,50
21039,6
21041,11
21043,30
21045,11
21047,33
21049,18
21051,23
21053,10
21055,12
21057,10
21059,72
21061,12
21063,6
21065,10
21067,125
21069,14
21071,48
21073,37
21075,6
21077,5
21079,18
21081,15
21083,40
21085,25
21087,10
21089,33
21091,5
21093,88
21095,49
21097,14
21099,20
21101,32
21103,14
21105,4
21107,31
21109,20
21111,498
21113,25
21115,35
21117,85
21119,16
21121,33
21123,14
21125,58
21127,21
21129,8
21131,11
21133,27
21135,16
21137,27
21139,12
21141,28
21143,5
21151,66
21153,16
21155,19
21157,19
21159,10
21161,23
21145,53
21147,14
21149,9
21163,16
21165,6
21167,11
21169,14
21171,8
21173,32
21175,6
21177,19
21179,42
21181,2
21183,11
21185,29
21187,4
21189,2
21191,9
21193,41
21195,75
21197,14
21199,60
21201,3
21203,14
21205,19
21207,24
21209,30
21211,31
21213,19
21215,16
21217,20
21219,5
21221,14
21223,11
90021,110
21225,11
21227,64
21229,10
21231,19
21233,4
21235,50
21237,12
21239,11
22001,38
22003,20
22005,43
22007,13
22009,26
22011,14
22013,10
22015,78
22017,159
22019,68
22021,13
22023,0
22025,7
22027,10
22029,9
22031,20
22033,166
22035,5
22037,25
22039,14
22041,34
22043,15
22045,32
22047,24
22049,11
22051,144
22053,24
22059,14
22055,84
22057,47
22061,26
22063,77
22065,4
22067,16
22069,27
22071,97
22073,142
80022,0
22075,4
22077,8
22079,94
22081,4
22083,17
22085,12
22087,13
22089,17
22091,4
22093,7
22095,11
22097,64
22099,24
22101,32
22103,111
22105,65
22107,1
22109,55
90022,0
22111,21
22113,28
22115,22
22117,26
22119,32
22121,11
22123,13
22125,5
22127,5
23001,126
23003,54
23005,84
23007,14
23009,21
23011,88
23013,15
23015,24
80023,0
23017,44
23019,101
23021,11
23023,11
23025,32
90023,0
23027,19
23029,16
23031,95
24001,67
24003,239
24005,493
24510,347
24009,43
24011,23
24013,86
24015,51
24017,81
24019,16
24021,107
24023,18
24025,173
24027,80
24029,7
24031,275
24033,362
24035,27
24039,17
24037,35
24041,23
90024,-101
24043,123
24045,76
24047,30
25001,120
25003,75
25005,428
25009,441
25011,42
25013,340
25015,72
25017,612
25021,302
25023,324
25025,322
90025,2
25027,469
26001,15
26003,2
26005,68
26007,25
26009,14
26011,16
26013,5
26015,36
26017,111
26019,13
26021,159
26023,39
26025,111
26027,33
26029,8
26031,23
26033,40
26035,26
26037,44
26039,10
26041,22
26043,15
26045,75
26047,25
26049,372
26051,19
26053,7
26055,53
26057,28
26059,31
26061,19
26063,23
26065,184
26067,33
26069,31
26071,16
26073,47
26075,121
26077,125
26079,12
26081,285
26083,3
26085,6
26087,89
26089,13
26091,69
26093,93
26095,8
26097,12
26099,741
26101,26
26103,32
26105,29
26107,21
26109,10
26111,43
26113,14
26115,101
26117,45
26119,7
26121,121
26123,29
26125,721
26127,6
26129,25
26131,11
26133,18
26135,4
26137,21
26139,136
80026,6
26141,7
26143,13
26145,159
26151,25
26153,8
26155,48
26147,171
26149,48
26157,39
90026,-1
26159,59
26161,112
26163,1458
26165,21
27001,8
27003,119
27005,12
27007,17
27009,34
27011,2
27013,18
27015,15
27017,16
27019,27
27021,16
27023,5
27025,20
27027,11
27029,5
27031,3
27033,7
27035,30
27037,117
27039,8
27041,13
27043,11
27045,7
27047,23
27049,24
27051,0
27053,406
27055,0
27057,8
27059,20
27061,32
27063,1
27065,11
27067,21
27069,3
27071,8
27073,3
27075,2
27077,1
27079,10
27081,1
27083,6
27087,1
27089,0
27091,12
27085,16
27093,8
27095,21
27097,18
27099,18
27101,2
27103,4
27105,4
27107,3
27109,43
27111,23
27113,9
27115,19
27117,4
27119,16
27121,3
27123,208
27125,2
27127,4
27129,4
27131,28
27133,2
27135,7
27139,48
27141,28
27143,4
27137,82
27145,56
27147,21
27149,2
27151,4
27153,7
27155,2
90027,130
27157,4
27159,11
27161,4
27163,73
27165,2
27167,5
27169,9
27171,46
27173,4
28001,17
28003,45
28005,11
28007,23
28009,9
28011,25
28013,20
28015,12
28017,22
28019,6
28021,6
28023,12
28025,20
28027,13
28029,26
28031,17
28033,109
28035,50
28037,6
28039,7
28041,9
28043,20
28045,20
28047,97
28049,137
28051,14
28053,6
28055,2
28057,32
28059,67
28061,9
28063,2
28065,10
28067,43
28069,6
28071,36
28073,20
28075,44
28077,13
28079,28
28081,53
28083,25
28085,21
28087,38
28089,46
28091,20
28093,27
28095,37
28097,19
28099,31
28101,14
28103,4
28105,20
28107,29
28109,31
28111,7
28113,31
28115,31
28117,16
28119,3
28121,78
28123,19
28125,5
28127,31
28129,14
28131,4
28133,16
28135,7
28137,23
28139,23
28141,24
28143,7
90028,8
28145,23
28147,13
28149,22
28151,27
28153,15
28155,21
28157,7
28159,11
28161,9
28163,13
29001,10
29003,17
29005,5
29007,23
29009,34
29011,10
29013,33
29015,34
29017,7
29019,46
29021,61
29023,36
29025,13
29027,30
29029,29
29031,40
29033,5
29035,5
29037,90
29039,14
29041,6
29043,51
29045,8
29047,87
29049,19
29051,51
29053,17
29055,24
29057,4
29059,13
29061,12
29063,10
29065,20
29067,14
29069,24
29071,99
29073,15
29075,3
29077,189
29079,10
29081,10
29083,20
29085,11
29087,6
29089,11
29091,39
29093,15
29095,328
29097,83
29099,192
29101,29
29103,6
29105,23
29107,42
29109,25
29111,6
29113,37
29115,6
29117,15
29121,21
29123,16
29125,17
29127,16
29119,12
29129,4
29131,21
29133,10
29135,10
29137,9
29139,23
29141,40
29143,15
29145,37
29147,5
29149,6
29151,10
29153,11
29155,15
29157,5
29159,35
29161,42
29163,10
29165,28
29167,26
29169,16
29171,5
29173,9
29175,18
29177,28
29179,9
29181,9
29195,21
29197,4
29199,2
29201,27
29203,10
29205,2
29183,187
29185,6
29187,67
29189,586
29510,136
29186,5
29207,20
29209,22
29211,3
29213,48
29215,29
90029,0
29217,22
29219,27
29221,39
29223,16
29225,29
29227,0
29229,17
30001,7
30003,11
30005,4
30007,4
30009,5
30011,0
30013,58
30015,5
30017,7
30019,0
30021,6
30023,1
30025,0
30027,5
30029,47
30031,16
30033,0
30035,11
30037,0
30039,3
30041,2
30043,2
30045,0
30047,14
30049,31
30051,2
30053,16
30057,0
30055,1
30059,1
30061,3
30063,14
30065,5
30067,4
30069,0
30071,1
30073,2
30075,0
30077,3
30079,1
30081,36
30083,3
30085,4
30087,2
30089,7
30091,1
30093,12
30095,3
30097,5
30099,4
30101,3
30103,0
90030,0
30105,5
30107,1
30109,0
30111,76
31001,27
31003,7
31005,0
31007,2
31009,3
31011,1
31013,9
31015,4
31017,2
31019,43
31021,4
31023,7
31025,23
31027,3
31029,2
31031,3
31033,8
31035,13
31037,6
31039,0
31041,11
31043,5
31045,-1
31047,13
31049,1
31051,1
31053,46
31055,315
31057,2
31059,4
31061,8
31063,2
31065,3
31067,25
31069,-1
31071,1
31073,2
31075,1
31077,1
31079,23
31081,7
31083,3
31085,0
31087,3
31089,4
31091,3
31093,5
31095,6
31097,0
31099,4
31101,9
31103,0
31105,3
31107,0
31109,124
31111,50
31113,0
31115,0
31119,24
31117,0
31121,2
31123,13
31125,2
31127,5
31129,2
31131,9
31133,1
31135,1
31137,4
31139,1
31141,25
31143,3
31145,5
31147,3
31149,0
31151,10
31153,117
31155,14
31157,35
31159,10
31161,12
31163,0
31165,1
31167,0
31169,4
31171,0
31173,12
90031,-347
31175,4
31177,18
31179,4
31181,3
31183,2
31185,10
32510,37
32001,18
32003,1960
32005,18
32007,14
32009,1
32011,2
32013,11
32015,5
32017,2
32019,38
32021,3
32023,41
32027,0
32029,3
90032,0
32031,179
32033,1
33001,30
33003,29
33005,40
33007,29
33009,20
33011,143
33013,61
33015,131
33017,41
33019,15
90033,-20
34001,174
34003,373
34005,190
34007,279
34009,51
34011,85
34013,392
34015,177
34017,272
34019,73
34021,183
34023,312
34025,357
34027,192
34029,470
34031,262
34033,31
34035,67
34037,104
90034,0
34039,270
34041,62
35001,495
35003,3
35005,93
35006,29
35007,9
35009,56
35011,2
35013,162
35015,50
35017,24
35019,2
35021,0
35023,2
35025,45
35027,20
35028,5
35029,21
35031,54
35033,4
35035,42
35037,21
35039,39
35041,12
35045,95
35047,27
35043,118
35049,71
35051,7
35053,17
35055,17
35057,19
90035,0
35059,4
35061,79
36001,81
36003,17
36005,820
36007,51
36009,32
36011,31
36013,77
36015,37
36017,19
36019,30
36021,19
36023,27
36025,13
36027,121
36029,383
36031,11
36033,15
36035,37
36037,25
36039,31
36041,1
36043,30
36045,19
36047,1652
36049,8
36051,23
36053,10
36055,218
36057,27
36059,428
36061,718
36063,105
36065,93
36067,177
36069,34
36071,181
36073,10
36075,42
36077,17
80036,85
36079,16
36081,1292
36083,37
36085,315
36087,87
36091,63
36093,35
36095,7
36097,2
36099,11
36089,30
36101,34
36103,569
36105,27
36107,5
36109,13
36111,50
90036,0
36113,23
36115,22
36117,47
36119,305
36121,10
36123,4
37001,100
37003,14
37005,5
37007,11
37009,15
37011,4
37013,23
37015,13
37017,23
37019,56
37021,105
37023,63
37025,94
37027,69
37029,0
37031,34
37033,4
37035,106
37037,10
37039,29
37041,12
37043,2
37045,40
37047,32
37049,32
37051,51
37053,5
37055,9
37057,56
37059,12
37061,44
37063,31
37065,15
37067,178
37069,3
37071,152
37073,1
37075,2
37077,4
37079,5
37081,226
37083,38
37085,52
37087,44
37089,61
37091,8
37093,18
37095,1
37097,97
37099,7
37101,92
37103,0
37105,27
37107,27
37109,39
37113,30
37115,14
37117,14
37111,31
37119,247
37121,10
37123,16
37125,61
37127,55
37129,88
37131,16
37133,95
37135,13
37137,1
37139,1
37141,17
37143,2
37145,10
37147,29
37149,8
37151,62
37153,30
37155,67
37157,45
37159,79
37161,50
37163,27
37165,16
37167,37
37169,53
37171,75
37173,10
37175,19
37177,1
90037,-27
37179,93
37181,9
37183,136
37185,3
37187,11
37189,14
37191,55
37193,54
37195,60
37197,26
37199,15
38001,2
38003,7
38005,1
38007,0
38009,2
38011,0
38013,0
38015,22
38017,47
38019,0
38021,1
38023,1
38025,1
38027,0
38029,2
38031,4
38033,0
38035,21
38037,2
38039,0
38041,1
38043,0
38045,2
38047,1
38049,3
38051,0
38053,2
38055,2
38057,2
38059,11
38061,5
38063,2
38065,1
38067,1
38069,3
38071,13
38073,5
38075,0
38077,2
38079,7
38081,0
38083,1
38085,1
38087,0
38089,7
38091,0
38093,5
38095,1
38097,5
90038,-9
38099,0
38101,17
38103,1
38105,6
69,20
39001,25
39003,83
39005,37
39007,76
39009,35
39011,42
39013,47
39015,34
39017,200
39019,22
39021,35
39023,140
39025,123
39027,35
39029,74
39031,24
39033,40
39035,611
39037,41
39039,29
39041,60
39043,45
39045,82
39047,27
39049,474
39051,25
39053,31
39055,42
39057,91
39059,44
39061,333
39063,43
39065,31
39067,10
39069,13
39071,39
39073,19
39075,18
39077,37
39079,24
39081,56
39083,31
39085,128
39087,57
39089,72
39091,33
39093,162
39095,222
39097,25
39099,144
39101,36
39103,77
39105,15
39107,29
39109,94
39111,13
39113,415
39115,12
39117,23
39119,43
39121,8
39123,15
39125,7
39127,24
39129,50
39131,35
39133,67
39135,34
39137,22
39139,84
39141,46
39143,38
39145,49
39147,25
39149,27
39151,254
39153,250
39155,163
39157,72
90039,0
39159,19
39161,26
39163,9
39165,103
39167,39
39169,79
39171,25
39173,54
39175,17
40001,11
40003,4
40005,12
40007,1
40009,22
40011,9
40013,17
40015,30
40017,76
40019,36
40021,24
40023,12
40025,7
40027,166
40029,4
40031,64
40033,6
40035,19
40037,59
40039,33
40041,34
40043,7
40045,2
40047,72
40049,37
40051,45
40053,8
40055,10
40057,3
40059,2
40061,9
40063,14
40065,18
40067,8
40069,5
40071,46
40073,14
40075,7
40077,7
40079,14
40081,20
40083,33
40085,9
40093,7
40095,13
40097,30
40087,26
40089,26
40091,18
40099,17
40101,67
40103,5
40105,6
40107,12
40109,469
40111,33
40113,27
40115,21
80040,0
40117,16
40119,36
40121,42
40123,39
40125,69
40127,5
40129,4
40131,73
40133,28
40135,10
40137,48
40139,12
40141,9
40143,359
90040,761
40145,56
40147,51
40149,17
40151,8
40153,22
41001,12
41003,27
41005,201
41007,13
41009,32
41011,31
41013,19
41015,14
41017,71
41019,77
41021,1
41023,4
41025,4
41027,5
41029,141
41031,22
41033,68
41035,53
41037,8
41039,150
41041,27
41043,62
41045,14
41047,169
41049,9
41051,293
41053,22
41055,3
41057,15
41059,37
90041,0
41061,15
41063,3
41065,15
41067,146
41069,1
41071,63
42001,88
42003,591
42005,68
42007,137
42009,49
42011,274
42013,116
42015,52
42017,339
42019,127
42021,111
42023,7
42025,62
42027,59
42029,186
42031,31
42033,87
42035,21
42037,55
42039,58
42041,171
42043,206
42045,291
42047,25
42049,129
42051,132
42053,4
42055,144
42057,16
42059,24
42061,43
42063,58
42065,48
42067,29
42069,172
42071,333
42073,82
42075,118
42077,192
42079,288
42081,74
42083,26
42085,67
42087,38
42089,105
42091,326
42093,12
42095,211
42097,62
42099,30
42101,843
42103,23
42105,13
42107,120
42109,30
42111,77
42113,8
42115,23
42117,21
90042,0
42119,21
42121,38
42123,30
42125,139
42127,31
42129,252
42131,17
42133,303
72001,0
72003,0
72005,0
72007,0
72009,0
72011,0
72013,0
72015,0
72017,0
72019,0
72021,0
72023,0
72025,0
72027,0
72029,0
72031,0
72033,0
72035,0
72037,0
72039,0
72041,0
72043,0
72045,0
72047,0
72049,0
72051,0
72053,0
72054,0
72055,0
72057,0
72059,0
72061,0
72063,0
72065,0
72067,0
72069,0
72071,0
72073,0
72075,0
72077,0
72079,0
72081,0
72083,0
72085,0
72087,0
72089,0
72091,0
72093,0
72095,0
72097,0
72099,0
72101,0
72103,0
72105,0
72107,0
72888,0
72109,0
72111,0
72113,0
72115,0
72117,0
72119,0
72121,0
72123,0
72125,0
72127,0
72129,0
72131,0
72133,0
72135,0
72137,0
72139,0
72999,899
72141,0
72143,0
72145,0
72147,0
72149,0
72151,0
72153,0
44001,13
44003,90
44005,34
44007,327
90044,-22
44009,32
45001,15
45003,69
45005,3
45007,174
45009,11
45011,14
45013,51
45015,83
45017,7
45019,184
45021,53
45023,28
45025,32
45027,20
45029,28
45031,71
45033,23
45035,99
45037,9
45039,12
45041,73
45043,36
45045,431
45047,62
45049,11
45051,224
45053,11
45055,38
45057,34
45059,47
45061,13
45063,135
45067,19
45069,19
45065,10
45071,39
45073,76
45075,76
45077,115
45079,142
45081,14
45083,261
45085,79
90045,2
45087,35
45089,15
45091,128
46003,0
46005,11
46007,5
46009,8
46011,11
46013,14
46015,3
46017,2
46019,4
46021,1
46023,3
46025,3
46027,4
46029,10
46031,2
46033,6
46035,6
46037,5
46039,0
46041,9
46043,2
46045,2
46047,9
46049,0
46051,4
46053,1
46055,1
46057,1
46059,4
46061,1
46063,0
46065,5
46067,7
46069,3
46071,2
46073,1
46075,1
46077,1
46079,6
46081,7
46083,22
46085,0
46091,5
46087,1
46089,0
46093,8
46095,4
46097,1
46099,85
46101,3
46102,7
46103,57
46105,2
46107,2
46109,8
46111,3
46115,5
46117,4
46119,0
46121,14
46123,3
46125,0
90046,0
46127,5
46129,7
46135,15
46137,0
47001,69
47003,33
47005,12
47007,18
47009,117
47011,97
47013,41
47015,13
47017,31
47019,68
47021,29
47023,16
47025,34
47027,11
47029,48
47031,58
47033,10
47035,53
47037,298
47041,16
47039,21
47043,40
47045,37
47047,51
47049,39
47051,40
47053,46
47055,42
47057,18
47059,89
47061,9
47063,65
47065,250
47067,11
47069,20
47071,37
47073,82
47075,20
47077,42
47079,47
47081,18
47083,8
47085,15
47087,15
47089,49
47091,31
47093,317
47095,9
47097,27
47099,45
47101,12
47103,40
47105,45
47111,28
47113,69
47115,23
47117,23
47119,73
47107,64
47109,34
47121,12
47123,48
47125,108
47127,8
47129,29
47131,49
80047,61
47133,17
47135,15
47137,8
47139,25
47141,43
47143,32
47145,50
47147,72
47149,173
47151,28
47153,8
47155,83
47157,603
47159,21
47161,15
47163,176
47165,147
47167,57
47169,9
90047,74
47171,18
47173,13
47175,6
47177,25
47179,92
47181,25
47183,45
47185,14
47187,82
47189,79
48001,31
48003,7
48005,54
48007,18
48009,4
48011,1
48013,20
48015,16
48017,9
48019,13
48021,48
48023,8
48025,17
48027,150
48029,782
48031,6
48033,0
48035,11
48037,82
48039,114
48041,43
48043,5
48045,1
48047,5
48049,53
48051,5
48053,35
48055,17
48057,9
48059,13
48061,189
48063,6
48065,7
48067,34
48069,6
48071,10
48073,25
48075,9
48077,9
48079,3
48081,2
48083,12
48085,287
48087,5
48089,7
48091,69
48093,11
48095,1
48097,25
48099,42
48101,0
48103,5
48105,2
48107,4
48109,3
48111,9
48113,997
48115,12
48123,13
48117,11
48119,3
48121,264
48125,1
48127,4
48129,8
48131,9
48133,23
48135,132
48137,2
48141,592
48139,91
48143,14
48145,13
48147,29
48149,10
48151,5
48153,8
48155,1
48157,153
48159,5
48161,9
48163,15
48165,15
48167,123
48169,3
48171,25
48173,0
48175,4
48177,11
48179,30
48181,106
48183,99
48185,10
48187,50
48189,42
48191,8
48193,4
48195,2
48197,5
48199,36
48201,1211
48203,38
48205,1
48207,2
48209,83
48211,4
48213,70
48215,374
48217,18
48219,20
48221,57
48223,25
48225,21
48227,32
48229,4
48231,46
48233,26
48235,1
48237,6
48239,7
48241,22
48243,3
48245,105
48247,2
48249,24
48251,142
