FIPS,Deaths
12101,1154
12103,1768
12105,1647
12107,268
12113,337
12115,831
12117,601
12109,356
12111,594
12119,308
12121,177
12123,53
90012,-25292
12125,43
12127,1180
12129,72
12131,126
12133,61
13001,23
13003,12
13005,14
13007,1
13009,38
13011,26
13013,54
13015,75
13017,12
13019,12
13021,124
13023,14
13025,22
13027,12
13029,17
13031,40
13033,26
13035,36
13037,2
13039,25
13043,9
13045,94
13047,54
13049,4
13051,164
13053,1
13055,26
13057,144
13059,48
13061,2
13063,192
13065,6
13067,397
13069,33
13071,45
13073,70
13075,10
13077,92
13079,8
13081,18
13083,11
13085,21
13089,362
13087,23
13091,19
13093,7
13095,74
13097,96
13099,6
13101,1
13103,23
13105,18
13107,16
13109,9
13111,44
13113,76
13115,115
13117,103
13119,19
13121,493
13123,38
13125,4
13127,64
13129,63
13131,20
13133,11
13135,327
13137,43
13139,155
13141,7
13143,47
13145,20
13147,29
13149,13
13151,154
13153,77
13155,9
13157,56
13159,13
13161,11
13163,19
13165,4
13167,9
13169,10
13171,12
13173,8
13175,46
13177,19
13179,18
13181,2
13183,6
13185,65
13187,21
13193,6
13195,28
13197,10
13189,23
13191,4
13199,26
13201,8
13205,16
13207,20
13209,8
13211,18
13213,40
13215,161
13217,87
13219,24
13221,14
80013,344
13223,83
13225,21
13227,44
13229,23
13231,24
13233,32
13235,10
13237,18
13239,0
13241,23
13243,4
13245,136
13247,63
13249,3
13251,7
13253,4
13255,83
13257,39
13259,5
13261,26
13263,3
13265,0
13267,15
13269,12
13271,12
13273,10
13275,28
13277,31
13279,28
13281,29
13283,7
13285,56
13287,12
13289,8
90013,-2
13291,27
13293,45
13295,77
13297,72
13299,32
13301,4
13303,11
13305,25
13307,1
13309,3
13311,30
13313,78
13315,9
13317,14
13319,12
13321,24
99999,0
66,101
15001,44
15003,315
15007,15
15009,35
80015,1
90015,0
16001,166
16003,1
16005,34
16007,1
16009,11
16011,24
16013,3
16015,3
16017,43
16019,41
16021,13
16023,3
16025,1
16027,83
16029,3
16031,8
16033,1
16035,5
16037,3
16039,17
16041,2
16043,9
16045,8
16047,11
16049,10
16051,12
16053,8
16055,110
16057,9
16059,2
16061,6
16063,1
16065,10
16067,12
16069,36
16071,1
16073,11
16075,13
16077,3
16079,9
16081,1
16083,50
90016,0
16085,3
16087,10
17001,41
17003,2
17005,3
17007,29
17009,2
17011,21
17013,1
17015,8
17017,4
17019,66
17021,24
17023,6
17025,12
17027,5
17029,28
17031,2539
17033,10
17035,7
17039,8
17037,44
17041,17
17043,299
17045,8
17047,7
17049,26
17051,28
17053,10
17055,37
17057,37
17059,8
17061,6
17063,37
17065,6
17067,12
17069,4
17071,4
17073,26
17075,27
17077,23
17079,10
17081,26
17083,16
17085,5
17087,7
17089,193
17091,81
17093,36
17095,34
17099,69
17097,273
17101,5
17103,10
17105,21
17107,13
17115,76
17117,21
17119,151
17121,46
17123,7
17125,8
17127,13
17109,23
17111,124
17113,58
17129,6
17131,11
17133,22
17135,20
17137,22
17139,6
17141,18
80017,0
17143,117
17145,15
17147,7
17149,10
17151,2
17153,6
17155,2
17157,22
17159,7
17161,80
17165,23
17167,94
17169,3
17171,4
17173,21
17163,105
17175,5
17177,42
17179,99
90017,1249
17181,14
17183,56
17185,9
17187,14
17189,6
17191,18
17193,15
17195,33
17197,322
17199,52
17201,173
17203,14
18001,20
18003,240
18005,50
18007,1
18009,20
18011,58
18013,11
18015,26
18017,29
18019,103
18021,23
18023,46
18025,10
18027,32
18033,31
18029,34
18031,35
18035,114
18037,17
18039,149
18041,37
18043,67
18045,33
18047,18
18049,19
18051,27
18053,85
18055,34
18057,161
18059,66
18061,33
18063,138
18065,50
18067,106
18069,35
18071,35
18073,45
18075,21
18077,49
18079,40
18081,132
18083,34
18085,57
18087,10
18091,92
18089,498
18093,59
18095,161
18097,652
18099,40
18101,5
18103,39
18105,52
18107,33
18109,82
18111,12
18113,23
18115,4
18117,21
18119,39
18121,16
18123,15
18125,5
18127,147
18129,12
18131,17
18133,40
18135,30
18137,38
18139,22
18143,26
18145,40
18147,7
18141,182
18149,21
18151,25
18153,19
18155,6
18157,105
18159,20
90018,-598
18161,3
18163,131
18165,15
18167,89
18169,29
18171,10
18173,34
18175,27
18177,57
18179,15
18181,24
18183,18
19001,7
19003,3
19005,3
19007,11
19009,3
19011,16
19013,89
19015,12
19017,9
19019,16
19021,9
19023,5
19025,5
19027,9
19029,6
19031,9
19033,34
19035,15
19037,8
19039,6
19041,7
19043,10
19045,25
19047,5
19049,27
19051,7
19053,9
19055,7
19057,31
19059,13
19061,36
19063,6
19065,19
19067,8
19069,8
19071,9
19073,3
19075,7
19077,7
19079,13
19081,6
19083,7
19085,12
19087,18
19089,11
19091,5
19093,7
19095,14
19097,17
19099,21
19101,8
19103,39
19105,7
19107,6
19109,8
19111,33
19113,148
19115,9
19117,3
19119,7
19121,15
19123,20
19125,24
19127,18
19129,14
19131,2
19133,8
19135,6
19137,8
19139,13
19141,4
19143,4
19145,10
19147,6
19149,13
19151,2
19153,259
19155,72
19157,16
19159,3
19161,8
19163,92
19165,8
19167,10
19169,28
19171,15
19173,2
90019,0
19175,8
19177,3
19179,51
19181,24
19183,11
19185,7
19187,38
19189,6
19191,7
19193,58
19195,7
19197,12
20001,31
20003,12
20005,8
20007,2
20009,35
20011,12
20013,7
20015,56
20017,1
20019,3
20021,10
20023,0
20025,1
20027,7
20029,9
20031,14
20033,4
20035,32
20037,27
20039,6
20041,23
20043,3
20045,32
20047,0
20049,5
20051,10
20053,0
20055,16
20057,18
20059,27
20061,16
20063,1
20065,2
20067,5
20069,0
20071,0
20073,7
20075,1
20077,4
20079,26
20081,3
20083,1
20085,10
20087,13
20089,3
20091,225
20093,5
20095,4
20097,1
20099,14
20101,4
20103,52
20105,4
20107,9
20109,4
20111,26
20115,10
20117,8
20113,26
20119,7
20121,26
20123,7
20125,40
20127,7
20129,2
20131,2
20133,15
20135,2
20137,4
20139,21
20141,4
20143,9
80020,0
20145,3
20147,2
20149,15
20151,7
20153,1
20155,59
20157,5
20159,10
20161,21
20163,5
20165,3
20167,5
20169,54
20171,2
20173,389
20175,7
20177,163
20179,1
20181,8
20183,4
20185,6
20187,2
20189,6
20191,13
20193,6
20195,4
90020,-36
20197,4
20199,2
20201,6
20203,0
20205,15
20207,7
20209,106
21001,18
21003,26
21005,14
21007,5
21009,43
21011,15
21013,39
21015,73
21017,19
21019,52
21021,20
21023,7
21025,7
21027,29
21029,69
21031,12
21033,9
21035,26
21037,65
21039,7
21041,14
21043,33
21045,14
21047,40
21049,24
21051,27
21053,12
21055,13
21057,12
21059,80
21061,16
21063,7
21065,15
21067,151
21069,20
21071,75
21073,45
21075,10
21077,7
21079,21
21081,25
21083,45
21085,29
21087,10
21089,39
21091,6
21093,102
21095,55
21097,23
21099,25
21101,40
21103,17
21105,6
21107,38
21109,24
21111,575
21113,33
21115,45
21117,116
21119,19
21121,44
21123,17
21125,72
21127,24
21129,13
21131,12
21133,33
21135,20
21137,33
21139,12
21141,30
21143,7
21151,71
21153,17
21155,23
21157,30
21159,10
21161,27
21145,73
21147,18
21149,12
21163,16
21165,6
21167,13
21169,15
21171,12
21173,35
21175,16
21177,22
21179,47
21181,3
21183,14
21185,33
21187,5
21189,6
21191,10
21193,53
21195,94
21197,17
21199,74
21201,3
21203,18
21205,24
21207,26
21209,38
21211,38
21213,23
21215,18
21217,26
21219,6
21221,15
21223,14
90021,12
21225,11
21227,79
21229,11
21231,21
21233,5
21235,67
21237,15
21239,16
22001,39
22003,24
22005,45
22007,13
22009,30
22011,13
22013,11
22015,84
22017,166
22019,76
22021,13
22023,0
22025,7
22027,13
22029,9
22031,20
22033,175
22035,5
22037,25
22039,16
22041,34
22043,16
22045,33
22047,23
22049,13
22051,160
22053,27
22059,15
22055,89
22057,56
22061,25
22063,80
22065,4
22067,16
22069,30
22071,118
22073,152
80022,0
22075,5
22077,8
22079,94
22081,5
22083,20
22085,15
22087,14
22089,16
22091,5
22093,6
22095,12
22097,62
22099,27
22101,33
22103,118
22105,73
22107,1
22109,58
90022,0
22111,22
22113,30
22115,23
22117,31
22119,34
22121,12
22123,13
22125,5
22127,6
23001,131
23003,71
23005,108
23007,17
23009,26
23011,104
23013,20
23015,25
80023,0
23017,48
23019,118
23021,13
23023,14
23025,40
90023,0
23027,23
23029,19
23031,105
24001,71
24003,275
24005,551
24510,392
24009,48
24011,24
24013,99
24015,55
24017,86
24019,17
24021,118
24023,17
24025,186
24027,92
24029,11
24031,320
24033,411
24035,31
24039,19
24037,40
24041,26
90024,-104
24043,130
24045,81
24047,30
25001,145
25003,95
25005,485
25009,522
25011,55
25013,396
25015,84
25017,760
25021,376
25023,378
25025,368
90025,1
25027,551
26001,16
26003,3
26005,80
26007,28
26009,18
26011,19
26013,7
26015,42
26017,128
26019,16
26021,179
26023,42
26025,124
26027,37
26029,8
26031,28
26033,41
26035,26
26037,48
26039,10
26041,24
26043,20
26045,91
26047,32
26049,435
26051,20
26053,7
26055,61
26057,29
26059,31
26061,25
26063,25
26065,205
26067,37
26069,35
26071,17
26073,58
26075,135
26077,142
26079,14
26081,318
26083,2
26085,8
26087,95
26089,18
26091,73
26093,110
26095,10
26097,12
26099,840
26101,32
26103,41
26105,30
26107,26
26109,12
26111,50
26113,17
26115,111
26117,50
26119,7
26121,127
26123,32
26125,832
26127,7
26129,27
26131,13
26133,21
26135,6
26137,25
26139,155
80026,7
26141,10
26143,18
26145,184
26151,31
26153,8
26155,49
26147,180
26149,49
26157,46
90026,-1
26159,68
26161,135
26163,1625
26165,25
27001,9
27003,132
27005,15
27007,17
27009,37
27011,2
27013,23
27015,15
27017,20
27019,29
27021,20
27023,5
27025,20
27027,14
27029,6
27031,3
27033,7
27035,33
27037,141
27039,9
27041,16
27043,14
27045,7
27047,27
27049,31
27051,0
27053,455
27055,2
27057,9
27059,22
27061,35
27063,1
27065,12
27067,24
27069,4
27071,9
27073,3
27075,4
27077,1
27079,10
27081,1
27083,8
27087,2
27089,1
27091,13
27085,16
27093,8
27095,24
27097,19
27099,19
27101,5
27103,6
27105,4
27107,4
27109,55
27111,28
27113,9
27115,20
27117,4
27119,19
27121,5
27123,244
27125,2
27127,5
27129,6
27131,36
27133,3
27135,8
27139,54
27141,30
27143,5
27137,97
27145,62
27147,22
27149,3
27151,4
27153,10
27155,2
90027,181
27157,7
27159,14
27161,4
27163,88
27165,3
27167,5
27169,11
27171,47
27173,5
28001,20
28003,46
28005,11
28007,24
28009,9
28011,26
28013,20
28015,14
28017,23
28019,6
28021,6
28023,12
28025,20
28027,14
28029,26
28031,18
28033,110
28035,53
28037,6
28039,8
28041,9
28043,20
28045,21
28047,101
28049,141
28051,14
28053,8
28055,2
28057,32
28059,68
28061,9
28063,2
28065,11
28067,46
28069,6
28071,36
28073,20
28075,47
28077,13
28079,28
28081,54
28083,26
28085,22
28087,41
28089,49
28091,21
28093,29
28095,39
28097,21
28099,31
28101,14
28103,4
28105,22
28107,30
28109,32
28111,7
28113,31
28115,34
28117,16
28119,3
28121,81
28123,20
28125,6
28127,33
28129,15
28131,5
28133,17
28135,7
28137,24
28139,23
28141,24
28143,8
90028,4
28145,24
28147,14
28149,23
28151,29
28153,15
28155,21
28157,7
28159,11
28161,9
28163,14
29001,14
29003,18
29005,5
29007,27
29009,46
29011,10
29013,33
29015,36
29017,9
29019,55
29021,65
29023,42
29025,13
29027,35
29029,32
29031,41
29033,6
29035,5
29037,94
29039,15
29041,6
29043,56
29045,12
29047,94
29049,22
29051,56
29053,20
29055,28
29057,5
29059,14
29061,13
29063,10
29065,22
29067,14
29069,34
29071,104
29073,15
29075,4
29077,197
29079,11
29081,10
29083,22
29085,11
29087,6
29089,11
29091,44
29093,15
29095,356
29097,91
29099,203
29101,30
29103,6
29105,26
29107,46
29109,29
29111,13
29113,39
29115,7
29117,16
29121,22
29123,16
29125,17
29127,19
29119,16
29129,4
29131,22
29133,10
29135,11
29137,10
29139,24
29141,40
29143,15
29145,39
29147,7
29149,10
29151,10
29153,16
29155,22
29157,5
29159,42
29161,45
29163,11
29165,28
29167,26
29169,16
29171,6
29173,9
29175,19
29177,30
29179,10
29181,9
29195,23
29197,4
29199,2
29201,28
29203,11
29205,2
29183,198
29185,8
29187,71
29189,648
29510,149
29186,5
29207,27
29209,23
29211,4
29213,54
29215,34
90029,0
29217,22
29219,29
29221,40
29223,17
29225,32
29227,0
29229,18
30001,7
30003,16
30005,5
30007,4
30009,5
30011,0
30013,65
30015,6
30017,8
30019,0
30021,6
30023,1
30025,0
30027,6
30029,63
30031,20
30033,0
30035,12
30037,0
30039,3
30041,2
30043,4
30045,0
30047,15
30049,37
30051,2
30053,17
30057,2
30055,1
30059,1
30061,3
30063,20
30065,5
30067,4
30069,0
30071,1
30073,3
30075,0
30077,3
30079,1
30081,36
30083,6
30085,5
30087,3
30089,12
30091,1
30093,15
30095,3
30097,5
30099,5
30101,3
30103,0
90030,0
30105,6
30107,1
30109,0
30111,89
31001,27
31003,7
31005,0
31007,1
31009,3
31011,1
31013,9
31015,3
31017,1
31019,45
31021,5
31023,7
31025,24
31027,2
31029,2
31031,5
31033,8
31035,14
31037,7
31039,-2
31041,11
31043,5
31045,-1
31047,10
31049,1
31051,2
31053,49
31055,320
31057,2
31059,4
31061,8
31063,2
31065,2
31067,25
31069,-1
31071,1
31073,2
31075,2
31077,1
31079,29
31081,8
31083,2
31085,0
31087,3
31089,4
31091,3
31093,5
31095,6
31097,0
31099,4
31101,10
31103,0
31105,0
31107,-1
31109,125
31111,57
31113,0
31115,0
31119,26
31117,0
31121,2
31123,13
31125,2
31127,4
31129,2
31131,10
31133,1
31135,0
31137,4
31139,1
31141,24
31143,3
31145,5
31147,3
31149,0
31151,10
31153,124
31155,14
31157,35
31159,11
31161,10
31163,0
31165,1
31167,0
31169,4
31171,0
31173,10
90031,-233
31175,4
31177,20
31179,4
31181,4
31183,2
31185,10
32510,43
32001,23
32003,2170
32005,19
32007,15
32009,1
32011,2
32013,15
32015,5
32017,3
32019,41
32021,4
32023,74
32027,0
32029,3
90032,0
32031,199
32033,3
33001,39
33003,33
33005,46
33007,31
33009,24
33011,166
33013,73
33015,156
33017,51
33019,18
90033,-16
34001,200
34003,435
34005,232
34007,327
34009,58
34011,97
34013,423
34015,194
34017,296
34019,78
34021,205
34023,338
34025,409
34027,226
34029,560
34031,284
34033,36
34035,77
34037,130
90034,0
34039,311
34041,67
35001,615
35003,4
35005,106
35006,39
35007,10
35009,74
35011,3
35013,203
35015,62
35017,31
35019,2
35021,0
35023,3
35025,69
35027,22
35028,6
35029,27
35031,57
35033,6
35035,45
35037,27
35039,49
35041,17
35045,130
35047,33
35043,146
35049,110
35051,13
35053,22
35055,21
35057,23
90035,0
35059,5
35061,93
36001,103
36003,19
36005,902
36007,66
36009,37
36011,40
36013,82
36015,44
36017,23
36019,34
36021,26
36023,31
36025,20
36027,132
36029,454
36031,16
36033,17
36035,41
36037,31
36039,35
36041,1
36043,37
36045,23
36047,1827
36049,9
36051,28
36053,11
36055,290
36057,32
36059,495
36061,813
36063,123
36065,115
36067,207
36069,45
36071,204
36073,16
36075,51
36077,23
80036,99
36079,19
36081,1427
36083,60
36085,364
36087,102
36091,82
36093,50
36095,7
36097,5
36099,12
36089,39
36101,42
36103,667
36105,30
36107,8
36109,16
36111,61
90036,1
36113,26
36115,29
36117,58
36119,338
36121,11
36123,4
37001,125
37003,26
37005,10
37007,17
37009,26
37011,7
37013,38
37015,16
37017,35
37019,85
37021,144
37023,77
37025,132
37027,78
37029,0
37031,49
37033,13
37035,153
37037,20
37039,36
37041,17
37043,9
37045,81
37047,37
37049,45
37051,151
37053,10
37055,12
37057,95
37059,26
37061,49
37063,75
37065,28
37067,225
37069,18
37071,213
37073,2
37075,3
37077,11
37079,14
37081,294
37083,42
37085,66
37087,64
37089,91
37091,15
37093,29
37095,2
37097,132
37099,20
37101,113
37103,1
37105,33
37107,50
37109,63
37113,36
37115,15
37117,20
37111,37
37119,343
37121,16
37123,23
37125,72
37127,75
37129,103
37131,21
37133,104
37135,25
37137,3
37139,19
37141,28
37143,9
37145,16
37147,95
37149,16
37151,114
37153,40
37155,89
37157,76
37159,108
37161,59
37163,43
37165,24
37167,53
37169,63
37171,100
37173,17
37175,24
37177,1
90037,-27
37179,110
37181,21
37183,237
37185,11
37187,12
37189,25
37191,80
37193,69
37195,80
37197,33
37199,22
38001,2
38003,7
38005,1
38007,0
38009,2
38011,0
38013,0
38015,22
38017,47
38019,0
38021,1
38023,1
38025,1
38027,0
38029,2
38031,4
38033,0
38035,21
38037,2
38039,0
38041,1
38043,0
38045,2
38047,1
38049,3
38051,0
38053,2
38055,2
38057,2
38059,11
38061,5
38063,2
38065,1
38067,1
38069,3
38071,13
38073,5
38075,0
38077,2
38079,7
38081,0
38083,1
38085,1
38087,0
38089,7
38091,0
38093,5
38095,1
38097,5
90038,19
38099,0
38101,17
38103,1
38105,6
69,21
39001,28
39003,84
39005,39
39007,79
39009,39
39011,42
39013,51
39015,37
39017,213
39019,24
39021,36
39023,148
39025,126
39027,36
39029,76
39031,25
39033,41
39035,658
39037,41
39039,30
39041,62
39043,45
39045,86
39047,27
39049,497
39051,26
39053,33
39055,45
39057,95
39059,46
39061,347
39063,43
39065,33
39067,10
39069,14
39071,39
39073,20
39075,19
39077,39
39079,25
39081,59
39083,33
39085,136
39087,59
39089,77
39091,33
39093,179
39095,236
39097,29
39099,155
39101,40
39103,84
39105,18
39107,29
39109,97
39111,13
39113,429
39115,13
39117,25
39119,44
39121,8
39123,18
39125,7
39127,27
39129,51
39131,35
39133,70
39135,34
39137,24
39139,92
39141,48
39143,39
39145,51
39147,28
39149,28
39151,267
39153,275
39155,170
39157,75
90039,0
39159,20
39161,27
39163,10
39165,107
39167,40
39169,84
39171,26
39173,64
39175,17
40001,12
40003,6
40005,14
40007,1
40009,22
40011,12
40013,19
40015,35
40017,81
40019,41
40021,27
40023,12
40025,7
40027,183
40029,4
40031,70
40033,9
40035,19
40037,61
40039,35
40041,36
40043,8
40045,3
40047,75
40049,42
40051,47
40053,8
40055,10
40057,3
40059,2
40061,9
40063,14
40065,19
40067,7
40069,6
40071,45
40073,15
40075,9
40077,7
40079,13
40081,24
40083,34
40085,10
40093,7
40095,15
40097,30
40087,31
40089,27
40091,19
40099,21
40101,71
40103,7
40105,9
40107,13
40109,507
40111,39
40113,32
40115,21
80040,0
40117,16
40119,39
40121,43
40123,45
40125,70
40127,5
40129,4
40131,77
40133,28
40135,12
40137,49
40139,13
40141,10
40143,383
90040,806
40145,58
40147,53
40149,21
40151,8
40153,21
41001,14
41003,29
41005,227
41007,15
41009,35
41011,33
41013,23
41015,17
41017,82
41019,94
41021,2
41023,5
41025,7
41027,7
41029,164
41031,26
41033,81
41035,55
41037,8
41039,183
41041,32
41043,71
41045,14
41047,196
41049,9
41051,344
41053,26
41055,3
41057,16
41059,42
90041,0
41061,19
41063,3
41065,15
41067,184
41069,1
41071,70
42001,105
42003,674
42005,76
42007,157
42009,54
42011,297
42013,134
42015,60
42017,386
42019,139
42021,119
42023,8
42025,73
42027,71
42029,220
42031,38
42033,92
42035,24
42037,60
42039,67
42041,185
42043,222
42045,312
42047,27
42049,161
42051,143
42053,4
42055,155
42057,17
42059,27
42061,50
42063,66
42065,57
42067,33
42069,197
42071,368
42073,92
42075,123
42077,226
42079,342
42081,93
42083,33
42085,75
42087,41
42089,123
42091,377
42093,13
42095,239
42097,73
42099,35
42101,905
42103,28
42105,13
42107,138
42109,32
42111,82
42113,8
42115,29
42117,25
90042,0
42119,22
42121,47
42123,32
42125,154
42127,35
42129,285
42131,21
42133,324
72001,0
72003,0
72005,0
72007,0
72009,0
72011,0
72013,0
72015,0
72017,0
72019,0
72021,0
72023,0
72025,0
72027,0
72029,0
72031,0
72033,0
72035,0
72037,0
72039,0
72041,0
72043,0
72045,0
72047,0
72049,0
72051,0
72053,0
72054,0
72055,0
72057,0
72059,0
72061,0
72063,0
72065,0
72067,0
72069,0
72071,0
72073,0
72075,0
72077,0
72079,0
72081,0
72083,0
72085,0
72087,0
72089,0
72091,0
72093,0
72095,0
72097,0
72099,0
72101,0
72103,0
72105,0
72107,0
72888,0
72109,0
72111,0
72113,0
72115,0
72117,0
72119,0
72121,0
72123,0
72125,0
72127,0
72129,0
72131,0
72133,0
72135,0
72137,0
72139,0
72999,1253
72141,0
72143,0
72145,0
72147,0
72149,0
72151,0
72153,0
44001,20
44003,95
44005,36
44007,371
90044,-26
44009,47
45001,15
45003,72
45005,3
45007,185
45009,11
45011,15
45013,59
45015,87
45017,7
45019,203
45021,55
45023,30
45025,36
45027,23
45029,30
45031,75
45033,25
45035,108
45037,11
45039,15
45041,83
45043,39
45045,457
45047,67
45049,11
45051,240
45053,11
45055,45
45057,35
45059,50
45061,14
45063,157
45067,20
45069,19
45065,10
45071,47
45073,85
45075,83
45077,126
45079,156
45081,16
45083,272
45085,91
90045,0
45087,37
45089,15
45091,146
46003,0
46005,11
46007,5
46009,8
46011,14
46013,14
46015,5
46017,2
46019,6
46021,1
46023,3
46025,4
46027,5
46029,10
46031,2
46033,6
46035,8
46037,5
46039,0
46041,9
46043,2
46045,2
46047,9
46049,1
46051,4
46053,1
46055,1
46057,1
46059,5
46061,1
46063,0
46065,5
46067,7
46069,3
46071,2
46073,1
46075,1
46077,2
46079,6
46081,7
46083,22
46085,0
46091,5
46087,1
46089,0
46093,8
46095,4
46097,1
46099,92
46101,3
46102,6
46103,63
46105,2
46107,2
46109,8
46111,4
46115,5
46117,4
46119,0
46121,13
46123,3
46125,0
90046,0
46127,5
46129,7
46135,15
46137,0
47001,84
47003,35
47005,14
47007,22
47009,129
47011,105
47013,42
47015,18
47017,33
47019,73
47021,35
47023,18
47025,38
47027,13
47029,55
47031,64
47033,13
47035,55
47037,332
47041,17
47039,22
47043,41
47045,47
47047,55
47049,40
47051,43
47053,52
47055,48
47057,20
47059,94
47061,11
47063,77
47065,280
47067,11
47069,22
47071,46
47073,91
47075,21
47077,46
47079,51
47081,19
47083,9
47085,17
47087,15
47089,61
47091,31
47093,354
47095,10
47097,28
47099,48
47101,13
47103,45
47105,46
47111,28
47113,73
47115,23
47117,24
47119,81
47107,69
47109,40
47121,14
47123,53
47125,120
47127,8
47129,30
47131,56
80047,60
47133,20
47135,15
47137,8
47139,31
47141,45
47143,33
47145,52
47147,77
47149,188
47151,32
47153,10
47155,92
47157,670
47159,23
47161,19
47163,188
47165,159
47167,58
47169,10
90047,79
47171,19
47173,16
47175,6
47177,30
47179,103
47181,25
47183,52
47185,15
47187,92
47189,92
48001,32
48003,7
48005,55
48007,20
48009,4
48011,2
48013,21
48015,18
48017,9
48019,13
48021,49
48023,8
48025,18
48027,163
48029,831
48031,6
48033,0
48035,11
48037,84
48039,118
48041,68
48043,7
48045,1
48047,5
48049,53
48051,5
48053,38
48055,18
48057,11
48059,13
48061,201
48063,7
48065,8
48067,35
48069,6
48071,10
48073,25
48075,11
48077,9
48079,3
48081,2
48083,12
48085,298
48087,5
48089,10
48091,75
48093,11
48095,1
48097,25
48099,45
48101,0
48103,5
48105,3
48107,4
48109,3
48111,8
48113,1027
48115,12
48123,14
48117,12
48119,3
48121,276
48125,1
48127,4
48129,8
48131,9
48133,23
48135,135
48137,2
48141,611
48139,94
48143,15
48145,13
48147,29
48149,12
48151,5
48153,8
48155,1
48157,153
48159,6
48161,9
48163,16
48165,15
48167,127
48169,3
48171,25
48173,0
48175,4
48177,11
48179,32
48181,107
48183,106
48185,14
48187,51
48189,42
48191,9
48193,4
48195,2
48197,5
48199,36
48201,1287
48203,38
48205,1
48207,2
48209,103
48211,4
48213,72
48215,396
48217,18
48219,21
48221,62
48223,28
48225,23
48227,32
48229,4
48231,46
48233,28
48235,1
48237,6
48239,7
48241,22
48243,3
48245,115
48247,2
48249,28
