FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop,Deaths
31037,Colfax County,NE,62.8,7546.0,7
47181,Wayne County,TN,47.5,13899.0,26
35033,Mora County,NM,71.6,3740.0,6
19143,Osceola County,IA,56.6,4579.0,4
31049,Deuel County,NE,43.4,1404.0,1
21045,Casey County,KY,45.2,12457.0,15
48213,Henderson County,TX,48.4,65135.0,74
48221,Hood County,TX,61.9,48650.0,62
20031,Coffey County,KS,64.8,6392.0,14
20025,Clark County,KS,58.0,1501.0,1
51820,Waynesboro city,VA,53.4,17265.0,15
05001,Arkansas County,AR,67.5,13479.0,13
17087,Johnson County,IL,62.4,10142.0,7
08045,Garfield County,CO,76.6,45076.0,17
01107,Pickens County,AL,59.5,16066.0,14
20179,Sheridan County,KS,45.5,1905.0,0
19135,Monroe County,IA,57.4,5936.0,6
31015,Boyd County,NE,42.5,1564.0,3
48269,King County,TX,32.0,200.0,0
20161,Riley County,KS,42.0,62113.0,25
51157,Rappahannock County,VA,60.2,6174.0,3
19059,Dickinson County,IA,68.7,13976.0,15
28127,Simpson County,MS,55.3,20459.0,35
42001,Adams County,PA,65.3,82612.0,108
48039,Brazoria County,TX,69.9,276544.0,124
27041,Douglas County,MN,67.7,29943.0,17
47173,Union County,TN,43.3,15673.0,16
40041,Delaware County,OK,51.0,34428.0,36
04009,Graham County,AZ,77.9,28485.0,22
28131,Stone County,MS,56.2,14382.0,5
18125,Pike County,IN,71.7,9692.0,6
48133,Eastland County,TX,46.8,14477.0,24
34033,Salem County,NJ,65.8,49051.0,38
35009,Curry County,NM,67.7,36140.0,85
17103,Lee County,IL,69.0,27412.0,11
38013,Burke County,ND,51.2,1591.0,0
13253,Seminole County,GA,55.0,6406.0,5
56005,Campbell County,WY,40.6,33768.0,20
54027,Hampshire County,WV,54.8,18980.0,16
36071,Orange County,NY,78.7,286940.0,213
39031,Coshocton County,OH,49.2,27865.0,25
10001,Kent County,DE,66.9,139553.0,173
26159,Van Buren County,MI,68.5,58196.0,72
56037,Sweetwater County,WY,62.9,31375.0,21
72115,Quebradillas Municipio,PR,90.3,18766.0,0
48389,Reeves County,TX,53.5,12395.0,14
17035,Cumberland County,IL,48.7,8371.0,7
26047,Emmet County,MI,83.1,27161.0,34
01109,Pike County,AL,48.8,26819.0,25
30039,Granite County,MT,42.3,2886.0,4
12035,Flagler County,FL,72.9,95954.0,253
42063,Indiana County,PA,53.4,69004.0,72
12059,Holmes County,FL,36.2,15624.0,41
12099,Palm Beach County,FL,76.4,1212991.0,2301
40073,Kingfisher County,OK,61.3,11551.0,15
34007,Camden County,NJ,79.5,392248.0,339
27029,Clearwater County,MN,52.5,6639.0,6
31129,Nuckolls County,NE,60.2,3334.0,2
20093,Kearny County,KS,69.6,2734.0,4
72147,Vieques Municipio,PR,92.1,6844.0,0
24015,Cecil County,MD,69.9,79749.0,57
46137,Ziebach County,SD,39.5,1997.0,0
54053,Mason County,WV,60.2,21030.0,29
51183,Sussex County,VA,41.1,9462.0,12
13015,Bartow County,GA,46.3,82047.0,79
19085,Harrison County,IA,63.2,10830.0,12
13157,Jackson County,GA,53.6,54499.0,58
20131,Nemaha County,KS,69.1,7468.0,2
20135,Ness County,KS,62.2,2181.0,2
05067,Jackson County,AR,46.3,13358.0,17
48247,Jim Hogg County,TX,69.8,3611.0,2
18007,Benton County,IN,52.8,6557.0,3
35023,Hidalgo County,NM,68.2,3250.0,4
31069,Garden County,NE,53.9,1485.0,-1
13005,Bacon County,GA,40.0,8331.0,14
48231,Hunt County,TX,53.0,75098.0,48
46027,Clay County,SD,74.9,11619.0,5
27135,Roseau County,MN,63.5,11497.0,8
26127,Oceana County,MI,66.3,20556.0,8
29223,Wayne County,MO,44.6,10261.0,17
18003,Allen County,IN,65.5,282345.0,251
51630,Fredericksburg city,VA,48.9,22883.0,14
32510,Carson City,NV,75.7,44568.0,44
48261,Kenedy County,TX,63.2,304.0,0
31005,Arthur County,NE,26.0,346.0,0
29049,Clinton County,MO,57.3,15648.0,23
19051,Davis County,IA,49.3,6349.0,8
40119,Payne County,OK,56.2,66254.0,41
21171,Monroe County,KY,57.3,8234.0,13
21025,Breathitt County,KY,61.3,10003.0,9
45031,Darlington County,SC,59.7,51956.0,75
13119,Franklin County,GA,44.8,18249.0,19
30007,Broadwater County,MT,40.9,5013.0,4
26155,Shiawassee County,MI,61.0,53942.0,50
17123,Marshall County,IL,66.8,9119.0,7
47071,Hardin County,TN,49.5,20420.0,50
08101,Pueblo County,CO,67.5,131010.0,152
48167,Galveston County,TX,71.7,259845.0,136
18127,Porter County,IN,67.9,133319.0,151
13025,Brantley County,GA,32.9,14683.0,22
54055,Mercer County,WV,64.6,46591.0,69
13011,Banks County,GA,37.8,14968.0,27
24027,Howard County,MD,95.0,246802.0,95
42003,Allegheny County,PA,79.2,989472.0,718
34025,Monmouth County,NJ,79.5,489383.0,430
29171,Putnam County,MO,43.7,3642.0,6
34005,Burlington County,NJ,84.6,353190.0,252
21091,Hancock County,KY,73.0,6559.0,7
06019,Fresno County,CA,74.7,717248.0,422
42081,Lycoming County,PA,63.0,90166.0,105
13061,Clay County,GA,76.0,2287.0,2
05087,Madison County,AR,52.4,12727.0,21
38067,Pembina County,ND,66.3,5403.0,1
48297,Live Oak County,TX,52.4,9786.0,4
46007,Bennett County,SD,75.1,2229.0,6
47031,Coffee County,TN,58.4,42935.0,65
19049,Dallas County,IA,78.7,67840.0,30
39169,Wayne County,OH,56.2,87730.0,84
20103,Leavenworth County,KS,69.3,62600.0,52
36075,Oswego County,NY,68.4,92646.0,53
19013,Black Hawk County,IA,70.4,102717.0,96
27009,Benton County,MN,51.8,30493.0,40
13019,Berrien County,GA,42.1,14760.0,13
35028,Los Alamos County,NM,93.3,15103.0,8
17125,Mason County,IL,64.5,10570.0,9
19185,Wayne County,IA,53.9,4836.0,7
12129,Wakulla County,FL,53.0,26751.0,72
31139,Pierce County,NE,47.8,5354.0,1
08011,Bent County,CO,29.6,4716.0,5
30075,Powder River County,MT,27.0,1399.0,0
18137,Ripley County,IN,60.6,21705.0,38
32023,Nye County,NV,53.9,38803.0,77
29093,Iron County,MO,47.6,8019.0,16
48395,Robertson County,TX,55.3,13074.0,9
56019,Johnson County,WY,52.3,6618.0,3
17193,White County,IL,64.6,10534.0,15
38043,Kidder County,ND,41.5,1962.0,0
01017,Chambers County,AL,38.4,26341.0,18
21031,Butler County,KY,55.7,9959.0,12
20159,Rice County,KS,53.5,7384.0,10
19081,Hancock County,IA,60.5,8293.0,6
72077,Juncos Municipio,PR,82.6,30585.0,0
48071,Chambers County,TX,60.9,31657.0,11
28135,Tallahatchie County,MS,49.1,11104.0,7
28065,Jefferson Davis County,MS,52.6,8919.0,13
42019,Butler County,PA,73.5,150850.0,146
48441,Taylor County,TX,63.2,103784.0,113
51167,Russell County,VA,55.2,21612.0,39
29041,Chariton County,MO,47.8,5734.0,6
37147,Pitt County,NC,64.6,142466.0,106
47017,Carroll County,TN,60.2,21798.0,35
72121,Sabana Grande Municipio,PR,89.5,17758.0,0
05045,Faulkner County,AR,59.7,97276.0,82
22047,Iberville Parish,LA,65.7,25906.0,24
42079,Luzerne County,PA,74.1,254741.0,371
22117,Washington Parish,LA,52.6,35181.0,35
01129,Washington County,AL,57.0,12722.0,8
36063,Niagara County,NY,75.9,167587.0,126
51045,Craig County,VA,38.8,4232.0,10
48365,Panola County,TX,48.6,17793.0,19
51540,Charlottesville city,VA,55.7,39720.0,15
18097,Marion County,IN,69.2,727665.0,673
20193,Thomas County,KS,51.7,5952.0,6
17161,Rock Island County,IL,69.3,110321.0,83
05071,Johnson County,AR,60.4,20060.0,25
53045,Mason County,WA,70.8,53764.0,59
31055,Douglas County,NE,77.8,425640.0,320
08109,Saguache County,CO,42.8,5381.0,2
31061,Franklin County,NE,46.2,2383.0,8
48083,Coleman County,TX,45.8,6514.0,12
21205,Rowan County,KY,59.6,19690.0,28
18083,Knox County,IN,60.2,28776.0,35
31063,Frontier County,NE,33.4,2122.0,2
21053,Clinton County,KY,51.4,7951.0,12
48367,Parker County,TX,67.4,107546.0,100
29177,Ray County,MO,48.0,17851.0,30
42125,Washington County,PA,73.6,166709.0,158
51169,Scott County,VA,66.2,17723.0,22
05109,Pike County,AR,51.4,8406.0,5
23023,Sagadahoc County,ME,90.1,29040.0,16
19067,Floyd County,IA,64.3,12081.0,8
19017,Bremer County,IA,70.4,19439.0,10
19173,Taylor County,IA,58.9,4687.0,2
48185,Grimes County,TX,65.9,22498.0,15
47089,Jefferson County,TN,59.1,44051.0,62
39047,Fayette County,OH,54.9,21861.0,27
19061,Dubuque County,IA,75.7,75191.0,39
16005,Bannock County,ID,65.2,65104.0,38
40131,Rogers County,OK,57.5,71089.0,79
18145,Shelby County,IN,71.3,34623.0,40
55015,Calumet County,WI,66.2,38423.0,34
39041,Delaware County,OH,86.1,155021.0,63
35055,Taos County,NM,91.9,27039.0,23
18049,Fulton County,IN,50.9,15299.0,22
13249,Schley County,GA,44.1,4003.0,3
48353,Nolan County,TX,53.6,10885.0,14
21103,Henry County,KY,65.5,12384.0,17
53067,Thurston County,WA,78.2,228828.0,179
48491,Williamson County,TX,80.7,441593.0,185
27169,Winona County,MN,72.0,41513.0,11
05115,Pope County,AR,59.1,49561.0,48
33001,Belknap County,NH,72.0,50094.0,41
48313,Madison County,TX,51.7,11250.0,11
29195,Saline County,MO,56.8,17693.0,23
05027,Columbia County,AR,57.2,18617.0,22
17191,Wayne County,IL,49.1,12564.0,18
45049,Hampton County,SC,75.5,15145.0,11
19193,Woodbury County,IA,70.1,76401.0,62
21215,Spencer County,KY,34.2,15004.0,20
31161,Sheridan County,NE,39.9,4091.0,10
37071,Gaston County,NC,61.9,174276.0,227
18001,Adams County,IN,47.1,24541.0,24
21147,McCreary County,KY,47.7,13525.0,18
13073,Columbia County,GA,61.7,117374.0,72
29109,Lawrence County,MO,48.2,28653.0,29
29091,Howell County,MO,41.3,30535.0,46
36119,Westchester County,NY,91.6,757224.0,362
56043,Washakie County,WY,53.7,6021.0,9
20113,McPherson County,KS,66.9,22058.0,26
08097,Pitkin County,CO,90.2,15156.0,2
48317,Martin County,TX,43.3,3962.0,2
20073,Greenwood County,KS,61.0,4682.0,7
40005,Atoka County,OK,45.8,10671.0,14
17041,Douglas County,IL,60.1,14660.0,18
24043,Washington County,MD,70.4,118283.0,133
42035,Clinton County,PA,53.9,30943.0,25
40051,Grady County,OK,47.6,42575.0,50
28005,Amite County,MS,48.1,9803.0,11
34035,Somerset County,NJ,86.4,258178.0,82
08059,Jefferson County,CO,86.6,469683.0,305
31021,Burt County,NE,69.3,5006.0,5
48211,Hemphill County,TX,57.7,2666.0,4
30013,Cascade County,MT,66.1,63129.0,68
56027,Niobrara County,WY,37.7,1943.0,2
08107,Routt County,CO,82.8,21087.0,3
19155,Pottawattamie County,IA,68.0,71371.0,73
72075,Juana Diaz Municipio,PR,81.9,35693.0,0
13029,Bryan County,GA,68.6,27979.0,18
46107,Potter County,SD,72.6,1698.0,2
13037,Calhoun County,GA,55.0,5141.0,2
20187,Stanton County,KS,64.2,1446.0,2
37151,Randolph County,NC,54.5,111702.0,116
20017,Chase County,KS,54.6,2126.0,1
21125,Laurel County,KY,49.7,46755.0,76
18107,Montgomery County,IN,56.5,29643.0,34
48013,Atascosa County,TX,67.8,37245.0,22
29165,Platte County,MO,65.4,79950.0,28
05117,Prairie County,AR,52.2,6412.0,12
72123,Salinas Municipio,PR,82.7,21630.0,0
47109,McNairy County,TN,59.1,20152.0,41
48383,Reagan County,TX,50.7,2734.0,4
19167,Sioux County,IA,54.6,25468.0,12
30049,Lewis and Clark County,MT,69.5,54612.0,38
48467,Van Zandt County,TX,47.9,43587.0,51
13145,Harris County,GA,57.7,27721.0,22
26123,Newaygo County,MI,54.5,38030.0,32
48171,Gillespie County,TX,64.8,21661.0,25
39037,Darke County,OH,50.2,39034.0,43
21111,Jefferson County,KY,74.3,598182.0,612
37025,Cabarrus County,NC,69.2,161462.0,135
12049,Hardee County,FL,54.3,20079.0,81
40067,Jefferson County,OK,54.0,4551.0,6
13087,Decatur County,GA,61.4,19996.0,23
17049,Effingham County,IL,61.1,25870.0,26
46115,Spink County,SD,64.4,4909.0,5
40065,Jackson County,OK,67.8,18432.0,19
35047,San Miguel County,NM,74.0,22517.0,35
04023,Santa Cruz County,AZ,95.0,34123.0,28
36037,Genesee County,NY,69.7,45674.0,34
51003,Albemarle County,VA,72.4,87777.0,56
30035,Glacier County,MT,95.0,9434.0,12
02261,Valdez-Cordova Census Area,AK,75.3,7054.0,0
21167,Mercer County,KY,65.7,17066.0,14
39117,Morrow County,OH,51.4,27374.0,25
55139,Winnebago County,WI,70.0,136902.0,84
36039,Greene County,NY,69.8,39542.0,37
18161,Union County,IN,62.1,5588.0,4
17007,Boone County,IL,71.5,40407.0,29
13297,Walton County,GA,51.5,71492.0,77
32003,Clark County,NV,68.6,1745917.0,2300
16075,Payette County,ID,41.9,17756.0,13
13143,Haralson County,GA,42.3,22637.0,47
39095,Lucas County,OH,69.0,330041.0,237
19107,Keokuk County,IA,58.3,7884.0,6
40139,Texas County,OK,58.6,14339.0,14
22039,Evangeline Parish,LA,48.5,25073.0,16
48373,Polk County,TX,58.6,41147.0,30
31035,Clay County,NE,53.1,4661.0,14
29007,Audrain County,MO,46.8,19666.0,27
16037,Custer County,ID,54.8,3574.0,3
55017,Chippewa County,WI,67.2,50522.0,50
18093,Lawrence County,IN,60.8,35692.0,61
30003,Big Horn County,MT,95.0,8853.0,16
72065,Hatillo Municipio,PR,73.2,32504.0,0
21223,Trimble County,KY,52.2,6628.0,14
47001,Anderson County,TN,66.5,60687.0,87
51133,Northumberland County,VA,61.7,10340.0,4
31085,Hayes County,NE,31.6,706.0,0
36053,Madison County,NY,68.4,57487.0,12
36091,Saratoga County,NY,87.8,184651.0,84
17179,Tazewell County,IL,69.6,102098.0,100
17131,Mercer County,IL,70.9,12173.0,12
29147,Nodaway County,MO,54.8,18657.0,7
47083,Houston County,TN,53.1,6469.0,9
54033,Harrison County,WV,61.7,53009.0,57
47077,Henderson County,TN,51.6,21774.0,48
31081,Hamilton County,NE,55.7,7073.0,8
50025,Windham County,VT,75.1,34772.0,10
05015,Carroll County,AR,57.6,22300.0,26
28113,Pike County,MS,63.7,29147.0,31
28103,Noxubee County,MS,68.4,7862.0,4
06041,Marin County,CA,95.0,207495.0,51
01111,Randolph County,AL,41.1,17925.0,8
04013,Maricopa County,AZ,68.0,3432976.0,3879
55039,Fond du Lac County,WI,65.8,81450.0,90
31147,Richardson County,NE,62.3,6181.0,3
34041,Warren County,NJ,78.9,84914.0,67
31141,Platte County,NE,59.7,24653.0,24
01089,Madison County,AL,73.1,292195.0,222
22027,Claiborne Parish,LA,47.5,12911.0,13
06025,Imperial County,CA,95.0,129615.0,148
21093,Hardin County,KY,77.6,83820.0,106
36023,Cortland County,NY,66.9,38456.0,33
40049,Garvin County,OK,58.9,20882.0,42
21069,Fleming County,KY,63.6,11025.0,22
13127,Glynn County,GA,62.1,67065.0,67
39023,Clark County,OH,63.7,104183.0,148
20083,Hodgeman County,KS,56.9,1383.0,1
12065,Jefferson County,FL,68.4,11888.0,33
48341,Moore County,TX,64.3,14290.0,19
72103,Naguabo Municipio,PR,69.1,20419.0,0
48023,Baylor County,TX,52.9,2707.0,8
21039,Carlisle County,KY,51.9,3663.0,7
27081,Lincoln County,MN,63.8,4319.0,1
35057,Torrance County,NM,56.0,12333.0,23
48465,Val Verde County,TX,78.4,35108.0,46
48151,Fisher County,TX,44.9,3012.0,5
18075,Jay County,IN,50.7,15280.0,21
31165,Sioux County,NE,29.5,964.0,1
06029,Kern County,CA,66.1,641115.0,569
42089,Monroe County,PA,69.1,137154.0,130
47137,Pickett County,TN,53.0,4185.0,10
19053,Decatur County,IA,51.0,6114.0,9
13053,Chattahoochee County,GA,95.0,8447.0,1
16087,Washington County,ID,49.7,7888.0,11
48363,Palo Pinto County,TX,49.0,22476.0,24
22001,Acadia Parish,LA,67.8,46040.0,41
20149,Pottawatomie County,KS,51.8,17322.0,18
49043,Summit County,UT,95.0,32042.0,8
08023,Costilla County,CO,69.9,3146.0,5
47111,Macon County,TN,42.6,18577.0,31
21139,Livingston County,KY,59.8,7334.0,12
32031,Washoe County,NV,74.7,370989.0,239
13179,Liberty County,GA,85.7,44034.0,18
40037,Creek County,OK,54.1,54753.0,62
46053,Gregory County,SD,62.8,3189.0,1
47039,Decatur County,TN,46.8,9251.0,22
54059,Mingo County,WV,50.3,18179.0,27
42069,Lackawanna County,PA,80.4,166709.0,209
39081,Jefferson County,OH,59.3,52808.0,59
50009,Essex County,VT,45.6,5109.0,0
21041,Carroll County,KY,58.0,7893.0,14
36041,Hamilton County,NY,91.9,3813.0,1
08025,Crowley County,CO,23.6,5369.0,4
28033,DeSoto County,MS,66.9,138050.0,113
39059,Guernsey County,OH,54.5,30310.0,46
51125,Nelson County,VA,65.6,12267.0,12
05127,Scott County,AR,59.9,7919.0,10
22089,St. Charles Parish,LA,68.3,40257.0,16
24017,Charles County,MD,81.9,124396.0,92
72049,Culebra Municipio,PR,95.0,1411.0,0
50017,Orange County,VT,58.7,23656.0,5
47043,Dickson County,TN,59.5,41618.0,41
17177,Stephenson County,IL,72.7,35034.0,44
26015,Barry County,MI,58.8,48068.0,45
39157,Tuscarawas County,OH,54.8,70996.0,79
04027,Yuma County,AZ,81.9,160218.0,206
38005,Benson County,ND,67.3,4430.0,1
13137,Habersham County,GA,49.1,35229.0,46
41025,Harney County,OR,54.8,5907.0,7
06079,San Luis Obispo County,CA,67.2,233612.0,137
26085,Lake County,MI,75.1,9901.0,8
12123,Taylor County,FL,48.5,17310.0,53
19105,Jones County,IA,69.0,16328.0,7
16073,Owyhee County,ID,44.1,8816.0,11
48041,Brazos County,TX,60.7,181925.0,51
09007,Middlesex County,CT,91.8,134377.0,75
46061,Hanson County,SD,58.3,2410.0,1
12103,Pinellas County,FL,73.2,819951.0,1768
36083,Rensselaer County,NY,79.7,128075.0,62
48195,Hansford County,TX,57.5,3796.0,2
01131,Wilcox County,AL,65.1,7954.0,10
29227,Worth County,MO,50.7,1619.0,0
31119,Madison County,NE,58.1,26142.0,26
48079,Cochran County,TX,69.1,2088.0,3
51175,Southampton County,VA,43.8,14356.0,22
27019,Carver County,MN,76.9,77387.0,31
38007,Billings County,ND,26.3,735.0,0
19187,Webster County,IA,69.3,28151.0,39
31107,Knox County,NE,61.5,6305.0,-1
72127,San Juan Municipio,PR,90.1,264985.0,0
05083,Logan County,AR,56.3,16897.0,24
36007,Broome County,NY,72.5,153683.0,70
34001,Atlantic County,NJ,78.3,208133.0,207
55029,Door County,WI,88.3,23171.0,24
22013,Bienville Parish,LA,61.4,10299.0,13
51735,Poquoson city,VA,53.0,9524.0,7
72087,Loiza Municipio,PR,64.1,19813.0,0
50001,Addison County,VT,76.0,30721.0,12
48105,Crockett County,TX,60.2,2604.0,3
22029,Concordia Parish,LA,54.2,14697.0,9
22111,Union Parish,LA,55.0,17352.0,25
45053,Jasper County,SC,44.6,24117.0,13
21179,Nelson County,KY,62.9,35392.0,47
31007,Banner County,NE,38.5,563.0,1
18011,Boone County,IN,83.4,50221.0,63
01021,Chilton County,AL,45.1,33837.0,39
21119,Knott County,KY,55.6,11867.0,19
05135,Sharp County,AR,46.4,13861.0,32
16071,Oneida County,ID,57.9,3247.0,1
30023,Deer Lodge County,MT,61.9,7888.0,2
37029,Camden County,NC,75.8,8407.0,0
47139,Polk County,TN,49.8,13617.0,34
29187,St. Francois County,MO,52.8,53088.0,72
20155,Reno County,KS,60.6,48216.0,59
08117,Summit County,CO,93.7,25982.0,2
05119,Pulaski County,AR,67.9,301549.0,232
20015,Butler County,KS,59.8,49932.0,56
48381,Randall County,TX,58.6,104801.0,88
36085,Richmond County,NY,86.3,372457.0,391
42055,Franklin County,PA,59.7,120801.0,164
18033,DeKalb County,IN,53.5,33023.0,32
21183,Ohio County,KY,49.6,18161.0,14
08007,Archuleta County,CO,66.7,11541.0,7
55137,Waushara County,WI,52.2,19983.0,15
19097,Jackson County,IA,64.3,15141.0,19
47061,Grundy County,TN,38.0,10562.0,11
29099,Jefferson County,MO,53.7,173549.0,207
06073,San Diego County,CA,86.1,2623534.0,918
48285,Lavaca County,TX,53.0,15467.0,21
39159,Union County,OH,74.5,44532.0,20
54003,Berkeley County,WV,67.1,91718.0,97
36117,Wayne County,NY,72.0,70822.0,60
21055,Crittenden County,KY,50.3,6865.0,14
16057,Latah County,ID,67.6,32723.0,10
42013,Blair County,PA,63.1,97209.0,139
21145,McCracken County,KY,67.5,50902.0,80
35039,Rio Arriba County,NM,90.6,29944.0,50
20087,Jefferson County,KS,65.4,14723.0,15
30045,Judith Basin County,MT,49.2,1613.0,0
41057,Tillamook County,OR,74.8,21952.0,18
47159,Smith County,TN,41.3,15662.0,23
13169,Jones County,GA,53.3,22203.0,10
37021,Buncombe County,NC,78.1,213777.0,156
22015,Bossier Parish,LA,62.4,95685.0,88
36115,Washington County,NY,76.0,49814.0,32
20037,Crawford County,KS,55.5,30346.0,26
48399,Runnels County,TX,55.3,7885.0,12
18169,Wabash County,IN,50.9,24603.0,30
18147,Spencer County,IN,54.5,15890.0,7
35053,Socorro County,NM,79.5,12945.0,22
39043,Erie County,OH,70.1,59282.0,45
20085,Jackson County,KS,77.2,9864.0,10
19023,Butler County,IA,69.3,11229.0,6
41049,Morrow County,OR,69.9,8421.0,12
36109,Tompkins County,NY,84.6,87204.0,19
13261,Sumter County,GA,62.6,22842.0,26
48085,Collin County,TX,79.1,769461.0,305
06039,Madera County,CA,65.3,114178.0,58
39141,Ross County,OH,61.4,60438.0,49
19125,Marion County,IA,64.6,25432.0,24
23021,Piscataquis County,ME,70.5,13973.0,14
37155,Robeson County,NC,52.8,98425.0,97
08005,Arapahoe County,CO,77.9,503709.0,260
17071,Henderson County,IL,59.4,5433.0,4
55095,Polk County,WI,60.8,34771.0,14
39015,Brown County,OH,50.9,33493.0,37
51063,Floyd County,VA,45.1,12702.0,16
21113,Jessamine County,KY,64.1,41273.0,37
48037,Bowie County,TX,50.5,71264.0,88
01055,Etowah County,AL,50.0,80492.0,128
37031,Carteret County,NC,76.1,57537.0,51
30095,Stillwater County,MT,51.9,7607.0,3
51017,Bath County,VA,50.1,3520.0,5
21143,Lyon County,KY,65.6,7030.0,8
72145,Vega Baja Municipio,PR,89.9,40987.0,0
18045,Fountain County,IN,58.2,12798.0,33
17077,Jackson County,IL,59.4,46322.0,23
26145,Saginaw County,MI,63.3,149676.0,188
49011,Davis County,UT,81.0,242674.0,104
13001,Appling County,GA,46.1,13873.0,24
40047,Garfield County,OK,63.6,45374.0,77
54065,Morgan County,WV,47.5,14711.0,17
19145,Page County,IA,62.5,12277.0,10
48265,Kerr County,TX,60.2,42636.0,44
06115,Yuba County,CA,68.4,57075.0,25
53039,Klickitat County,WA,55.2,18140.0,17
21067,Fayette County,KY,76.0,255988.0,160
13167,Johnson County,GA,41.9,7827.0,11
45005,Allendale County,SC,68.3,7033.0,3
51071,Giles County,VA,54.2,13311.0,12
13311,White County,GA,43.1,24763.0,32
39149,Shelby County,OH,46.0,36627.0,30
21099,Hart County,KY,45.3,14360.0,28
72029,Canovanas Municipio,PR,84.2,36116.0,0
26011,Arenac County,MI,60.6,12193.0,21
20115,Marion County,KS,58.5,9378.0,10
21005,Anderson County,KY,67.3,17402.0,14
19073,Greene County,IA,70.7,6853.0,4
21231,Wayne County,KY,50.6,16211.0,21
01009,Blount County,AL,39.4,44571.0,49
55107,Rusk County,WI,49.2,11295.0,18
51031,Campbell County,VA,47.7,44243.0,66
51037,Charlotte County,VA,46.8,9396.0,15
18087,LaGrange County,IN,32.4,26804.0,10
48177,Gonzales County,TX,64.6,15272.0,14
38019,Cavalier County,ND,72.5,2910.0,0
48065,Carson County,TX,56.6,4540.0,8
17025,Clay County,IL,48.1,10200.0,13
39003,Allen County,OH,54.6,78859.0,85
19179,Wapello County,IA,61.5,27034.0,53
22057,Lafourche Parish,LA,55.3,75129.0,62
36035,Fulton County,NY,63.7,42633.0,41
35041,Roosevelt County,NM,47.2,13995.0,25
37113,Macon County,NC,70.2,29260.0,36
37123,Montgomery County,NC,53.5,21266.0,23
22071,Orleans Parish,LA,79.2,312864.0,127
51036,Charles City County,VA,86.2,5939.0,7
08033,Dolores County,CO,50.8,1655.0,2
27131,Rice County,MN,72.3,52435.0,41
39053,Gallia County,OH,57.8,23088.0,33
20029,Cloud County,KS,59.3,6750.0,9
42113,Sullivan County,PA,59.2,5428.0,8
21117,Kenton County,KY,72.6,127578.0,122
01119,Sumter County,AL,59.8,10067.0,10
39067,Harrison County,OH,52.5,11932.0,10
16085,Valley County,ID,70.4,9310.0,3
39001,Adams County,OH,44.0,21111.0,28
20089,Jewell County,KS,56.0,2293.0,3
30105,Valley County,MT,58.2,5726.0,6
17175,Stark County,IL,63.6,4196.0,8
18021,Clay County,IN,71.1,20232.0,27
08047,Gilpin County,CO,63.3,5333.0,2
17097,Lake County,IL,88.3,530369.0,284
39155,Trumbull County,OH,65.0,157776.0,170
31167,Stanton County,NE,35.8,4477.0,0
19153,Polk County,IA,79.3,369162.0,272
48099,Coryell County,TX,73.5,58799.0,46
51197,Wythe County,VA,46.3,23009.0,31
49035,Salt Lake County,UT,82.5,851292.0,367
16011,Bingham County,ID,63.8,32589.0,26
48005,Angelina County,TX,59.3,64658.0,58
05145,White County,AR,53.5,60632.0,94
31029,Chase County,NE,42.4,2952.0,2
37039,Cherokee County,NC,69.0,23877.0,36
42107,Schuylkill County,PA,71.1,113561.0,145
34011,Cumberland County,NJ,63.1,114047.0,104
45073,Oconee County,SC,53.7,63765.0,88
26031,Cheboygan County,MI,64.3,21172.0,29
05113,Polk County,AR,44.5,15424.0,22
39055,Geauga County,OH,72.0,72542.0,45
36049,Lewis County,NY,62.9,20288.0,10
55105,Rock County,WI,81.9,125952.0,121
21011,Bath County,KY,66.7,9305.0,15
22037,East Feliciana Parish,LA,46.8,15710.0,25
53011,Clark County,WA,76.0,373555.0,270
28009,Benton County,MS,63.3,6498.0,9
17061,Greene County,IL,53.2,10200.0,6
48229,Hudspeth County,TX,83.4,3869.0,4
22065,Madison Parish,LA,56.3,8347.0,3
26073,Isabella County,MI,50.4,57748.0,60
46135,Yankton County,SD,76.5,18012.0,15
26043,Dickinson County,MI,79.7,20178.0,22
18155,Switzerland County,IN,40.5,8103.0,6
27173,Yellow Medicine County,MN,69.2,7466.0,6
38033,Golden Valley County,ND,36.3,1379.0,0
01063,Greene County,AL,61.1,6343.0,6
47157,Shelby County,TN,67.5,704412.0,725
39045,Fairfield County,OH,68.3,119925.0,88
01125,Tuscaloosa County,AL,51.8,165385.0,139
28133,Sunflower County,MS,63.0,19671.0,17
55091,Pepin County,WI,57.8,5768.0,3
48339,Montgomery County,TX,66.8,448951.0,174
40145,Wagoner County,OK,58.1,61809.0,58
72131,San Sebastian Municipio,PR,91.3,29221.0,0
13063,Clayton County,GA,54.5,211634.0,215
05131,Sebastian County,AR,59.9,97154.0,124
20139,Osage County,KS,62.1,12260.0,21
48393,Roberts County,TX,44.1,656.0,1
21229,Washington County,KY,62.5,9311.0,11
12111,St. Lucie County,FL,68.2,264186.0,594
54051,Marshall County,WV,53.4,24696.0,25
18041,Fayette County,IN,50.4,18107.0,40
34027,Morris County,NJ,88.1,389368.0,240
01039,Covington County,AL,47.2,28887.0,37
21127,Lawrence County,KY,59.5,11681.0,26
06071,San Bernardino County,CA,70.2,1610447.0,1886
20053,Ellsworth County,KS,65.3,4985.0,1
06107,Tulare County,CA,68.4,324089.0,354
20147,Phillips County,KS,54.0,4068.0,2
